rank	gen	depth	min     	avg     	max     	std     
3   	0  	100  	-1963.1 	-1668.39	-1614.24	47.5188 
3   	1  	100  	-1761.93	-1639.43	-1609.52	18.0021 
3   	2  	100  	-1831.34	-1628.35	-1609.52	13.014  
3   	3  	100  	-1812.42	-1622.21	-1608.49	11.2829 
3   	4  	100  	-1723.3 	-1618.02	-1607.8 	6.96183 
3   	5  	100  	-1686.74	-1615.33	-1607.8 	5.60682 
3   	6  	100  	-1946.78	-1614.06	-1607.19	16.3945 
3   	7  	100  	-1649.3 	-1611.47	-1606.72	3.26112 
3   	8  	100  	-2259.1 	-1612.84	-1606.58	35.8612 
3   	9  	100  	-1641.47	-1609.33	-1606.18	2.62483 
3   	10 	100  	-1663.36	-1608.75	-1606.02	3.84611 
3   	11 	100  	-1631.52	-1607.92	-1605.15	1.77682 
3   	12 	100  	-1676.92	-1607.58	-1604.94	4.61691 
3   	13 	100  	-1627.65	-1606.98	-1604.62	1.6816  
3   	14 	100  	-1677.8 	-1606.7 	-1604.44	4.00298 
3   	15 	100  	-1622.19	-1606.1 	-1604   	1.41114 
3   	16 	100  	-1675.61	-1605.81	-1603.92	3.52231 
3   	17 	100  	-1653.25	-1605.52	-1603.92	2.96318 
3   	18 	100  	-1620.8 	-1605.12	-1603.78	1.09529 
3   	19 	100  	-1678.59	-1605.33	-1603.78	4.67453 
3   	20 	100  	-1621.4 	-1604.6 	-1603.54	1.21069 
3   	21 	100  	-1612.57	-1604.33	-1603.54	0.730315
3   	22 	100  	-1626.92	-1604.22	-1603.54	1.42447 
3   	23 	100  	-1668.85	-1604.16	-1603.54	3.45488 
3   	24 	100  	-1640.62	-1603.96	-1603.54	2.37263 
3   	25 	100  	-1630.48	-1603.73	-1603.54	1.40863 
3   	26 	100  	-1608.62	-1603.62	-1603.54	0.490517
3   	27 	100  	-1679.09	-1604.1 	-1603.54	5.37952 
3   	28 	100  	-1665.7 	-1603.89	-1603.54	3.33256 
3   	29 	100  	-1620.08	-1603.64	-1603.54	0.910222
3   	30 	100  	-1626.25	-1603.69	-1603.54	1.42088 
3   	31 	100  	-1620.98	-1603.68	-1603.54	1.03723 
3   	32 	100  	-1629.62	-1603.75	-1603.54	1.92649 
3   	33 	100  	-1633   	-1603.72	-1603.54	1.68332 
3   	34 	100  	-1625.98	-1603.73	-1603.54	1.56582 
3   	35 	100  	-1656.47	-1603.89	-1603.54	3.22596 
3   	36 	100  	-1619.24	-1603.69	-1603.54	1.05259 
3   	37 	100  	-1644.08	-1603.84	-1603.54	2.52979 
3   	38 	100  	-1620.08	-1603.76	-1603.54	1.38661 
3   	39 	100  	-1679.32	-1603.82	-1603.54	3.49023 
3   	40 	100  	-1629.01	-1603.8 	-1603.54	1.86428 
3   	41 	100  	-1636.4 	-1603.64	-1603.54	1.50914 
3   	42 	100  	-1609.57	-1603.62	-1603.54	0.525584
3   	43 	100  	-1650.22	-1603.93	-1603.54	3.707   
3   	44 	100  	-1619.28	-1603.73	-1603.54	1.27107 
3   	45 	100  	-1616.44	-1603.71	-1603.54	1.13347 
3   	46 	100  	-1647.55	-1603.86	-1603.54	2.54936 
3   	47 	100  	-1634.98	-1603.8 	-1603.54	2.16493 
3   	48 	100  	-1638.81	-1603.68	-1603.54	1.66722 
3   	49 	100  	-1645.57	-1603.71	-1603.54	2.00994 
3   	50 	100  	-1609.4 	-1603.63	-1603.54	0.556584
3   	51 	100  	-1667.86	-1603.9 	-1603.54	3.38189 
3   	52 	100  	-1629.35	-1603.72	-1603.54	1.51815 
3   	53 	100  	-1612.84	-1603.68	-1603.54	0.926319
3   	54 	100  	-1638.92	-1603.78	-1603.54	2.17697 
3   	55 	100  	-1641.36	-1603.85	-1603.54	2.66475 
3   	56 	100  	-1613.52	-1603.68	-1603.54	0.874626
3   	57 	100  	-1616.36	-1603.63	-1603.54	0.807533
3   	58 	100  	-1618.42	-1603.67	-1603.54	1.0588  
3   	59 	100  	-1663.89	-1603.87	-1603.54	3.50026 
3   	60 	100  	-1663.72	-1603.9 	-1603.54	3.53146 
3   	61 	100  	-1639.8 	-1603.76	-1603.54	1.83212 
3   	62 	100  	-1619.8 	-1603.7 	-1603.54	1.08425 
3   	63 	100  	-1623.28	-1603.63	-1603.54	0.948461
3   	64 	100  	-1654.78	-1603.79	-1603.54	2.66023 
