% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.445170813e+03 +1.445170813e+03 +1.538110813e+03 +1.538110813e+03
2 +1.178186775e+03 +1.178186775e+03 +1.271126775e+03 +1.271126775e+03
4 +1.099255100e+03 +1.099255100e+03 +1.192195100e+03 +1.192195100e+03
31 +1.067132461e+03 +1.067132461e+03 +1.160072461e+03 +1.160072461e+03
97 +9.550299143e+02 +9.550299143e+02 +1.047969914e+03 +1.047969914e+03
10509 +9.367642015e+02 +9.367642015e+02 +1.029704201e+03 +1.029704201e+03
17238 +9.258456859e+02 +9.258456859e+02 +1.018785686e+03 +1.018785686e+03
48340 +8.960404648e+02 +8.960404648e+02 +9.889804648e+02 +9.889804648e+02
65689 +8.579719113e+02 +8.579719113e+02 +9.509119113e+02 +9.509119113e+02
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.071631794e+03 +2.071631794e+03 +2.106981794e+03 +2.106981794e+03
2 +1.918191960e+03 +1.918191960e+03 +1.953541960e+03 +1.953541960e+03
3 +1.781222228e+03 +1.781222228e+03 +1.816572228e+03 +1.816572228e+03
20 +1.775350255e+03 +1.775350255e+03 +1.810700255e+03 +1.810700255e+03
42 +1.654864705e+03 +1.654864705e+03 +1.690214705e+03 +1.690214705e+03
7380 +1.619208998e+03 +1.619208998e+03 +1.654558998e+03 +1.654558998e+03
17086 +1.581548383e+03 +1.581548383e+03 +1.616898383e+03 +1.616898383e+03
26483 +1.526462967e+03 +1.526462967e+03 +1.561812967e+03 +1.561812967e+03
41648 +1.512318148e+03 +1.512318148e+03 +1.547668148e+03 +1.547668148e+03
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.397016808e+03 +1.397016808e+03 +1.400836808e+03 +1.400836808e+03
