gen	depth	min     	avg     	max     	std    
0  	100  	-698.953	-638.309	-582.196	19.7838
1  	100  	-694.904	-629.793	-569.769	20.105 
2  	100  	-684.721	-623.148	-569.769	17.7515
3  	100  	-672.196	-619.814	-569.769	17.7026
4  	100  	-704.873	-631.998	-569.769	23.9449
5  	100  	-699.992	-628.254	-565.179	21.7757
6  	100  	-700.718	-634.172	-565.179	20.6875
7  	100  	-699.181	-632.475	-565.179	19.8583
8  	100  	-690.043	-638.453	-565.179	21.3182
9  	100  	-721.38 	-642.011	-565.179	23.3832
10 	100  	-701.841	-641.917	-565.179	19.8261
11 	100  	-700.583	-639.261	-565.179	22.1756
12 	100  	-707.366	-638.612	-565.179	24.2236
13 	100  	-712.916	-644.486	-565.179	21.8156
14 	100  	-723.306	-649.407	-565.179	24.3742
15 	100  	-727.494	-647.026	-565.179	26.1796
16 	100  	-715.235	-640.407	-565.179	24.3439
17 	100  	-699.778	-646.329	-565.179	20.445 
18 	100  	-721.92 	-646.111	-565.179	22.0625
19 	100  	-739.663	-668.768	-565.179	22.1237
20 	100  	-720.969	-658.516	-565.179	21.4109
21 	100  	-715.927	-658.326	-565.179	24.3821
22 	100  	-720.769	-655.64 	-565.179	22.3503
23 	100  	-715.184	-660.509	-565.179	22.4996
24 	100  	-719.911	-657.457	-565.179	21.6534
25 	100  	-696.135	-643.77 	-565.179	17.4065
26 	100  	-691.393	-644.385	-565.179	18.1221
27 	100  	-705.105	-661.585	-565.179	19.457 
28 	100  	-701.665	-641.638	-565.179	18.3433
29 	100  	-719.976	-663.23 	-565.179	20.649 
30 	100  	-727.281	-656.999	-565.179	20.3105
31 	100  	-724.945	-664.105	-565.179	21.0041
32 	100  	-696.469	-642.968	-565.179	22.9223
33 	100  	-711.328	-652.309	-565.179	20.0287
34 	100  	-692.414	-651.676	-565.179	17.9991
35 	100  	-735.458	-685.126	-565.179	26.8122
36 	100  	-706.276	-652.434	-565.179	21.5876
37 	100  	-696.342	-649.246	-565.179	15.7885
38 	100  	-707.213	-649.084	-565.179	23.1575
39 	100  	-696.165	-634.478	-565.179	17.8294
40 	100  	-695.847	-653.392	-565.179	17.9179
41 	100  	-708.732	-657.245	-565.179	18.616 
42 	100  	-691.933	-637.488	-565.179	15.3217
43 	100  	-709.77 	-666.734	-565.179	16.1046
44 	100  	-686.157	-639.168	-565.179	15.6022
45 	100  	-699.501	-651.27 	-565.179	14.617 
46 	100  	-710.176	-659.173	-565.179	12.0176
47 	100  	-695.149	-647.403	-565.179	15.3219
48 	100  	-688.97 	-648.762	-565.179	14.4085
49 	100  	-673.413	-636.394	-565.179	14.9542
50 	100  	-665.098	-616.572	-565.179	12.472 
51 	100  	-670.628	-632.034	-565.179	13.7817
52 	100  	-699.549	-658.418	-565.179	14.918 
53 	100  	-692.81 	-653.521	-565.179	20.1468
54 	100  	-685.595	-656.99 	-565.179	15.3524
55 	100  	-716.426	-675.347	-565.179	18.2691
56 	100  	-687.212	-645.91 	-565.179	17.129 
57 	100  	-714.456	-660.722	-565.179	20.3403
58 	100  	-729.169	-663.95 	-565.179	19.9511
59 	100  	-680.272	-659.144	-565.179	11.7824
60 	100  	-665.333	-622.464	-565.179	15.2892
61 	100  	-659.353	-636.894	-565.179	12.7039
62 	100  	-742.822	-698.225	-565.179	26.1604
63 	100  	-715.611	-660.305	-565.179	19.0751
64 	100  	-687.005	-654.013	-565.179	12.7506
65 	100  	-687.475	-648.979	-565.179	12.6748
66 	100  	-664.704	-640.5  	-565.179	9.52803
67 	100  	-665.975	-630.834	-565.179	8.65594
68 	100  	-682.233	-663.122	-565.179	13.3723
69 	100  	-699.209	-677.188	-565.179	12.1673
70 	100  	-698.732	-662.641	-565.179	14.8627
71 	100  	-675.826	-648.316	-565.179	12.9788
72 	100  	-718.364	-651.535	-565.179	20.3168
73 	100  	-690.006	-656.625	-565.179	11.8379
74 	100  	-680.7  	-657.332	-565.179	9.64236
75 	100  	-683.821	-651.243	-565.179	8.24825
76 	100  	-683.79 	-660.511	-565.179	10.0569
77 	100  	-708.111	-691.979	-565.179	15.9685
78 	100  	-709.795	-672.277	-565.179	12.0802
79 	100  	-683.205	-637.996	-565.179	15.6918
80 	100  	-701.326	-679.159	-565.179	17.8672
81 	100  	-693.02 	-649.887	-565.179	14.542 
82 	100  	-695.346	-668.048	-565.179	14.466 
83 	100  	-674.28 	-651.566	-565.179	7.74437
84 	100  	-675.321	-604.778	-565.179	19.4255
85 	100  	-657.91 	-641.075	-565.179	15.6699
86 	100  	-699.561	-639.153	-565.179	14.8907
87 	100  	-663.506	-646.053	-565.179	9.18455
88 	100  	-703.868	-666.757	-565.179	13.5567
89 	100  	-676.451	-653.202	-565.179	9.01153
90 	100  	-660.647	-616.02 	-565.179	13.2651
91 	100  	-680.888	-652.619	-565.179	17.7319
92 	100  	-706.121	-678.081	-565.179	15.4838
93 	100  	-683.451	-672.208	-565.179	10.4885
94 	100  	-702.472	-659.412	-565.179	12.847 
95 	100  	-679.237	-608.089	-565.179	25.4917
96 	100  	-705.952	-681.346	-565.179	30.2074
97 	100  	-729.517	-641.388	-565.179	25.0089
98 	100  	-683.493	-622.725	-565.179	8.22183
99 	100  	-677.53 	-636.744	-565.179	9.3747 
gen	depth	min     	avg     	max     	std    
0  	100  	-695.939	-637.447	-576.529	18.2619
1  	100  	-687.617	-629.21 	-556.823	19.1411
2  	100  	-671.73 	-621.375	-556.823	18.7819
