gen	depth	min     	avg     	max     	std    
0  	100  	-1492.26	-1327.74	-1191.01	56.4157
1  	100  	-1512   	-1300.11	-1150.96	54.7966
2  	100  	-1467.53	-1281.09	-1148.3 	55.3649
3  	100  	-1539.33	-1303.21	-1109.36	70.1128
4  	100  	-1495.11	-1291.14	-1109.36	63.2235
5  	100  	-1495.29	-1285.91	-1109.36	65.9121
6  	100  	-1496.7 	-1289.73	-1109.36	60.7043
7  	100  	-1503.13	-1299.99	-1109.36	61.5604
8  	100  	-1515.08	-1318.21	-1109.36	57.4025
9  	100  	-1474.71	-1328.31	-1109.36	61.7045
10 	100  	-1505.44	-1311.96	-1109.36	58.8155
11 	100  	-1519.17	-1324.6 	-1109.36	55.331 
12 	100  	-1574.18	-1343.57	-1109.36	73.0601
13 	100  	-1563.84	-1337.81	-1109.36	68.0703
14 	100  	-1545.76	-1346.53	-1109.36	67.3634
15 	100  	-1514.09	-1361.2 	-1109.36	56.5187
16 	100  	-1574.93	-1381.25	-1109.36	81.4374
17 	100  	-1557.16	-1382.57	-1109.36	74.4904
18 	100  	-1640.84	-1382.03	-1109.36	98.0698
19 	100  	-1513.46	-1376.28	-1109.36	59.5398
20 	100  	-1553.75	-1403.38	-1109.36	66.7019
21 	100  	-1577.8 	-1389.07	-1109.36	61.2771
22 	100  	-1573.26	-1403.24	-1109.36	67.651 
23 	100  	-1556.24	-1324.55	-1109.36	73.8411
24 	100  	-1553.85	-1391.31	-1109.36	76.5286
25 	100  	-1539.33	-1357.93	-1109.36	74.7256
26 	100  	-1624.41	-1451.26	-1109.36	91.1334
27 	100  	-1700.59	-1430.7 	-1109.36	92.5602
28 	100  	-1613.23	-1417.07	-1109.36	81.3867
29 	100  	-1632.36	-1440.48	-1109.36	84.3872
30 	100  	-1564.59	-1393.85	-1109.36	71.8944
31 	100  	-1638.98	-1403.76	-1109.36	81.335 
32 	100  	-1530.01	-1385.08	-1109.36	57.8011
33 	100  	-1540.23	-1369.91	-1109.36	68.2506
34 	100  	-1534.34	-1376.84	-1109.36	56.6614
35 	100  	-1500.18	-1376.48	-1109.36	57.8454
36 	100  	-1597.16	-1411.55	-1109.36	70.9445
37 	100  	-1539.87	-1398.31	-1109.36	61.4093
38 	100  	-1516.08	-1400.12	-1109.36	63.7521
39 	100  	-1575.32	-1405.19	-1109.36	59.328 
40 	100  	-1487.94	-1350.24	-1109.36	50.7562
41 	100  	-1574.22	-1392.72	-1109.36	67.2696
42 	100  	-1571   	-1413.06	-1109.36	73.9217
43 	100  	-1526.32	-1312.91	-1109.36	63.9312
44 	100  	-1563.39	-1404.08	-1109.36	76.0703
45 	100  	-1555.65	-1431.97	-1109.36	60.0886
46 	100  	-1682.94	-1492.14	-1109.36	90.9588
47 	100  	-1639   	-1384.06	-1109.36	75.1191
48 	100  	-1586.03	-1414.14	-1109.36	79.0256
49 	100  	-1482.05	-1323.62	-1109.36	49.9632
50 	100  	-1568.64	-1402.07	-1109.36	82.9079
51 	100  	-1544.35	-1359.36	-1109.36	73.3101
52 	100  	-1459.22	-1328.08	-1109.36	55.7214
53 	100  	-1527.03	-1367.31	-1109.36	57.6218
54 	100  	-1571.48	-1413.25	-1109.36	68.1155
55 	100  	-1541.08	-1368.63	-1109.36	63.8536
56 	100  	-1488.18	-1347.71	-1109.36	56.9187
57 	100  	-1411.56	-1304.92	-1109.36	45.3975
58 	100  	-1538.15	-1385.44	-1109.36	64.2753
59 	100  	-1608.55	-1389.54	-1109.36	71.7605
60 	100  	-1546.46	-1360.58	-1109.36	76.6396
61 	100  	-1464.43	-1354.86	-1109.36	51.324 
62 	100  	-1561.49	-1369.87	-1109.36	64.2759
63 	100  	-1555.93	-1427.27	-1109.36	65.0425
64 	100  	-1504.06	-1370.95	-1109.36	45.9289
65 	100  	-1520.21	-1383.14	-1109.36	48.0586
66 	100  	-1587.43	-1418.96	-1109.36	67.021 
67 	100  	-1586.72	-1461   	-1109.36	57.8639
68 	100  	-1547.63	-1391.35	-1109.36	57.226 
69 	100  	-1502.72	-1332.23	-1109.36	48.0841
70 	100  	-1553.32	-1337.72	-1109.36	68.4074
71 	100  	-1517.2 	-1376.85	-1109.36	50.705 
72 	100  	-1533.18	-1376.43	-1109.36	53.7924
73 	100  	-1558.24	-1422.46	-1109.36	54.4806
74 	100  	-1552.4 	-1428.99	-1109.36	50.1651
75 	100  	-1630.54	-1502.92	-1109.36	71.5756
76 	100  	-1531.27	-1423.94	-1109.36	42.5056
77 	100  	-1464   	-1332.32	-1109.36	44.1868
78 	100  	-1502.13	-1347.48	-1109.36	43.7909
79 	100  	-1399.21	-1336.2 	-1109.36	34.0896
80 	100  	-1494.41	-1400   	-1109.36	48.3997
81 	100  	-1577.7 	-1415.8 	-1109.36	56.5933
