gen	depth	min     	avg     	max     	std    
0  	100  	-1231.04	-1099.36	-989.893	41.1   
1  	100  	-1198.39	-1080.79	-977.74 	37.8725
2  	100  	-1188.8 	-1066.67	-958.462	38.5677
3  	100  	-1194.65	-1078.96	-958.462	40.5212
4  	100  	-1207.51	-1076.93	-958.462	43.5277
5  	100  	-1235.44	-1081.62	-958.462	48.3583
6  	100  	-1216   	-1087.54	-958.462	43.4363
7  	100  	-1244.83	-1093.91	-958.462	45.2249
8  	100  	-1230.54	-1114.99	-958.462	48.7018
9  	100  	-1269.91	-1127.62	-958.462	45.7766
10 	100  	-1267.44	-1124.17	-958.462	52.1251
11 	100  	-1236.32	-1112.64	-958.462	48.7822
12 	100  	-1262.7 	-1138.04	-958.462	51.1383
13 	100  	-1271.7 	-1131.83	-958.462	51.0176
14 	100  	-1270.92	-1131.56	-958.462	50.6589
15 	100  	-1267.92	-1123.58	-958.462	53.4722
16 	100  	-1256.36	-1126.56	-958.462	48.2123
17 	100  	-1269.78	-1130.88	-958.462	48.5708
18 	100  	-1311.57	-1124.52	-958.462	54.0661
19 	100  	-1271.66	-1152.62	-958.462	52.7763
20 	100  	-1310.51	-1149.55	-958.462	64.2235
21 	100  	-1303.98	-1135.5 	-958.462	51.6367
22 	100  	-1235.03	-1113.91	-958.462	38.8144
23 	100  	-1267.92	-1147.57	-958.462	41.8997
24 	100  	-1252.86	-1129.69	-958.462	46.5439
25 	100  	-1271   	-1134.47	-958.462	47.579 
26 	100  	-1304.58	-1121.58	-958.462	47.5791
27 	100  	-1289.58	-1143.04	-958.462	45.6235
28 	100  	-1257.02	-1102.88	-958.462	49.4892
29 	100  	-1217.22	-1109.08	-958.462	46.6786
30 	100  	-1289.84	-1146.44	-958.462	51.9733
31 	100  	-1257.65	-1160.24	-958.462	50.1348
32 	100  	-1292.18	-1142.61	-958.462	46.656 
33 	100  	-1227.39	-1104.01	-958.462	40.9489
34 	100  	-1226.79	-1122.64	-958.462	37.6225
35 	100  	-1292.63	-1168.29	-958.462	59.3059
36 	100  	-1245.05	-1148.66	-958.462	41.5252
37 	100  	-1298.91	-1175.6 	-958.462	57.5374
38 	100  	-1285.55	-1135.56	-958.462	37.6716
39 	100  	-1218.89	-1140.78	-958.462	34.1058
40 	100  	-1286.05	-1178.21	-958.462	38.1325
41 	100  	-1230.46	-1139.42	-958.462	42.2563
42 	100  	-1247.61	-1100.18	-958.462	46.3356
43 	100  	-1317.52	-1202.16	-958.462	67.351 
44 	100  	-1256.43	-1118.86	-958.462	38.3184
45 	100  	-1214.25	-1118.08	-958.462	32.1842
46 	100  	-1261.7 	-1174.55	-958.462	39.7362
47 	100  	-1203.83	-1078.56	-958.462	33.5509
48 	100  	-1198.05	-1110.41	-958.462	37.7165
49 	100  	-1255.39	-1133.19	-958.462	40.7309
50 	100  	-1222.44	-1092.12	-958.462	34.643 
51 	100  	-1182.36	-1032.88	-958.462	29.1355
52 	100  	-1337.38	-1229.15	-958.462	82.1377
53 	100  	-1271.49	-1068.86	-958.462	55.442 
54 	100  	-1198.54	-1107.2 	-958.462	35.4186
55 	100  	-1310.28	-1149.84	-958.462	33.644 
56 	100  	-1291.77	-1217.74	-958.462	41.7649
57 	100  	-1280.04	-1175.34	-958.462	26.5206
58 	100  	-1294.22	-1242.94	-958.462	35.0642
59 	100  	-1286.15	-1103.48	-958.462	51.9111
60 	100  	-1164.4 	-1100.69	-958.462	24.5842
61 	100  	-1218.33	-1118.2 	-958.462	27.6695
62 	100  	-1220.61	-1130.12	-958.462	24.8428
63 	100  	-1235.68	-1130.6 	-958.462	20.7917
64 	100  	-1184.28	-1134.29	-958.462	22.4886
65 	100  	-1179.56	-1114.75	-958.462	16.9598
66 	100  	-1204.05	-1119.91	-958.462	29.936 
67 	100  	-1222.5 	-1155.61	-958.462	25.7925
68 	100  	-1222.06	-1160.4 	-958.462	25.1612
69 	100  	-1221.97	-1168.63	-958.462	28.0259
70 	100  	-1307.29	-1225.8 	-958.462	39.6179
71 	100  	-1233.94	-1158.28	-958.462	30.2304
72 	100  	-1234.28	-1165.04	-958.462	36.4186
73 	100  	-1211.53	-1131.48	-958.462	33.7246
74 	100  	-1201.9 	-1088.07	-958.462	43.6886
75 	100  	-1175.07	-1115.82	-958.462	32.5035
76 	100  	-1184.42	-1098.01	-958.462	45.8287
77 	100  	-1169.07	-1106   	-958.462	31.0306
78 	100  	-1191.78	-1124.83	-958.462	35.9856
79 	100  	-1208.39	-1123.2 	-958.462	35.2825
80 	100  	-1151.06	-1087.4 	-958.462	26.5613
81 	100  	-1243.28	-1146.68	-958.462	41.5181
82 	100  	-1167.49	-1059.27	-958.462	38.4322
83 	100  	-1174.99	-1081.57	-958.462	28.9441
