% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
115 +3.425575409e+01 +3.425575409e+01 +3.074057541e+02 +3.074057541e+02 +7.0414e-01 +4.8876e-01 +8.7405e-01 +7.4549e-01 +6.7373e-01 +1.9470e-01 +7.4008e-02 +7.5021e-02 +4.1059e-01 +8.2193e-01 +2.1702e-01 +7.6622e-01 +3.4202e-01 +8.0895e-02 +4.1701e-01 +6.1295e-01 +9.7875e-01 +3.2370e-02 +2.2880e-01 +5.3797e-01
598 +3.373739039e+01 +3.373739039e+01 +3.068873904e+02 +3.068873904e+02 +2.6167e-01 +5.2267e-01 +4.5510e-01 +7.9256e-01 +8.7849e-01 +2.0600e-01 +4.0651e-01 +5.4221e-01 +7.0656e-01 +8.3431e-01 +9.2809e-01 +6.0415e-01 +5.1174e-01 +5.5858e-01 +3.6415e-01 +1.6710e-01 +7.7721e-01 +7.3818e-01 +4.3972e-01 +1.2200e-01
5332 +3.096845218e+01 +3.096845218e+01 +3.041184522e+02 +3.041184522e+02 +4.2353e-01 +6.0358e-02 +7.7717e-01 +1.9850e-01 +2.1559e-02 +8.8653e-01 +3.2664e-01 +3.6724e-02 +6.6479e-01 +9.8959e-01 +8.9182e-01 +9.4951e-01 +3.1010e-01 +8.2051e-01 +6.6492e-01 +2.8811e-01 +7.6951e-01 +4.0996e-01 +1.2271e-01 +1.0147e-01
24394 +3.085123611e+01 +3.085123611e+01 +3.040012361e+02 +3.040012361e+02 +1.2286e-01 +7.7106e-01 +8.6369e-01 +8.9435e-01 +1.7291e-01 +3.4217e-01 +5.3972e-01 +6.8602e-01 +2.1545e-01 +8.0853e-01 +9.1878e-01 +6.7445e-01 +3.1010e-01 +8.2051e-01 +6.6492e-01 +3.2660e-03 +6.0224e-01 +1.3800e-01 +5.0948e-01 +2.1428e-01
61642 +2.962553189e+01 +2.962553189e+01 +3.027755319e+02 +3.027755319e+02 +6.2762e-01 +9.7632e-01 +8.2548e-02 +4.4754e-01 +3.2429e-01 +7.2183e-01 +2.2912e-02 +6.7215e-02 +2.2438e-01 +9.3200e-01 +4.2521e-01 +8.9425e-01 +3.1010e-01 +5.6019e-01 +9.3718e-01 +1.2243e-01 +7.7721e-01 +5.0350e-01 +5.1877e-01 +1.0147e-01
67693 +2.715736201e+01 +2.715736201e+01 +3.003073620e+02 +3.003073620e+02 +2.8456e-01 +9.7989e-01 +8.9641e-01 +7.7691e-01 +3.9836e-01 +2.7189e-01 +8.3316e-01 +1.1923e-01 +8.1732e-01 +3.2219e-01 +3.9345e-01 +9.4118e-01 +2.3443e-03 +6.1672e-01 +5.1946e-01 +3.3712e-04 +8.8560e-01 +6.7293e-02 +7.6148e-01 +1.5304e-01
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.574854264e+01 +1.574854264e+01 +5.292854264e+01 +5.292854264e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.309410182e+01 +1.309410182e+01 +5.027410182e+01 +5.027410182e+01 +1.9304e-01 +3.9654e-02 +6.7604e-01 +4.4162e-01 +6.1988e-01 +2.7053e-01 +5.2173e-01 +2.3002e-01 +3.0203e-01 +6.7538e-01 +6.8483e-01 +2.4581e-01 +8.3352e-01 +8.2270e-01 +5.2263e-01 +3.4523e-01 +8.4469e-01 +9.8066e-01 +7.3250e-01 +2.4905e-01
4 +1.149803259e+01 +1.149803259e+01 +4.867803259e+01 +4.867803259e+01 +1.4195e-01 +8.2899e-01 +5.7071e-01 +2.8895e-01 +2.1081e-01 +8.6769e-01 +7.3528e-01 +2.7018e-01 +6.1712e-01 +1.2830e-01 +8.2972e-01 +1.2640e-01 +4.2394e-02 +9.2062e-01 +4.6346e-01 +9.8671e-01 +4.0745e-02 +4.1406e-01 +9.3404e-01 +6.1260e-02
11 +1.111793928e+01 +1.111793928e+01 +4.829793928e+01 +4.829793928e+01 +1.3826e-01 +1.4080e-01 +3.3388e-01 +8.0008e-01 +7.9522e-01 +5.9588e-01 +7.7420e-01 +4.2362e-01 +6.1952e-02 +7.5914e-01 +5.7774e-01 +5.7397e-01 +8.9156e-01 +9.3893e-01 +5.9219e-01 +7.8933e-01 +7.6225e-01 +5.5947e-01 +9.3563e-01 +8.9585e-01
47 +1.070257780e+01 +1.070257780e+01 +4.788257780e+01 +4.788257780e+01 +7.6516e-01 +7.4284e-01 +3.9418e-01 +6.9815e-01 +3.4385e-01 +5.8815e-02 +1.2427e-01 +3.2902e-01 +2.8251e-01 +2.6518e-01 +3.1209e-01 +2.6492e-01 +3.2634e-01 +5.3719e-01 +5.5606e-01 +1.7654e-01 +3.9859e-01 +9.9044e-01 +1.0682e-01 +5.8137e-01
56 +1.004943263e+01 +1.004943263e+01 +4.722943263e+01 +4.722943263e+01 +6.4777e-01 +5.3542e-01 +8.0823e-01 +4.5018e-01 +7.8218e-01 +1.9960e-01 +8.6020e-01 +8.4663e-01 +8.0554e-01 +4.6944e-01 +8.6444e-01 +6.2859e-02 +5.5699e-01 +8.1279e-01 +6.4530e-01 +6.0964e-01 +4.9595e-01 +4.4842e-02 +1.3409e-01 +6.4913e-01
139 +9.979497709e+00 +9.979497709e+00 +4.715949771e+01 +4.715949771e+01 +3.1377e-01 +8.9181e-01 +9.1446e-01 +8.8212e-02 +4.6409e-01 +9.1127e-01 +3.3869e-01 +3.9953e-01 +6.7350e-02 +9.9154e-01 +8.7705e-01 +2.4388e-02 +5.2384e-01 +6.7425e-01 +9.8914e-02 +5.8007e-01 +8.6200e-01 +1.4194e-02 +4.4142e-01 +1.5206e-01
155 +9.692103932e+00 +9.692103932e+00 +4.687210393e+01 +4.687210393e+01 +4.1632e-01 +6.8877e-01 +5.1865e-01 +7.8318e-01 +1.3429e-01 +4.2082e-01 +2.8840e-01 +4.9779e-01 +3.2208e-01 +4.3791e-01 +6.4688e-01 +9.5496e-01 +3.8802e-01 +1.6134e-02 +1.7643e-01 +7.1521e-01 +8.1170e-01 +5.4409e-01 +1.8709e-01 +6.6448e-01
159 +9.499257885e+00 +9.499257885e+00 +4.667925788e+01 +4.667925788e+01 +2.9060e-01 +7.1437e-01 +4.8502e-01 +4.4206e-01 +6.1878e-01 +9.8820e-01 +9.0959e-01 +2.1156e-01 +3.7115e-01 +7.5852e-01 +1.1261e-02 +2.7971e-01 +1.8928e-01 +6.8308e-01 +9.1898e-01 +8.6762e-01 +7.7813e-01 +5.6934e-01 +4.3079e-03 +6.9262e-01
164 +9.108951411e+00 +9.108951411e+00 +4.628895141e+01 +4.628895141e+01 +8.0610e-02 +4.2151e-01 +5.1609e-01 +5.7237e-01 +5.6150e-01 +6.9479e-01 +6.8766e-01 +4.8390e-01 +1.4466e-01 +2.4277e-01 +1.5830e-01 +2.5520e-01 +1.8528e-01 +6.2755e-02 +6.3765e-01 +6.1241e-01 +3.9123e-01 +6.0699e-01 +2.6210e-01 +9.3188e-02
650 +8.878581473e+00 +8.878581473e+00 +4.605858147e+01 +4.605858147e+01 +3.3883e-01 +9.1798e-01 +3.5386e-01 +5.0996e-01 +6.4616e-02 +5.2236e-01 +1.2369e-01 +9.4437e-02 +8.8133e-01 +9.5316e-01 +7.8688e-01 +7.5961e-01 +4.7281e-01 +4.8521e-01 +2.8369e-01 +7.2022e-01 +3.9603e-02 +6.2132e-01 +3.5419e-03 +4.2487e-01
1648 +8.185875732e+00 +8.185875732e+00 +4.536587573e+01 +4.536587573e+01 +9.1574e-02 +7.8217e-01 +6.1704e-01 +9.6682e-01 +7.1677e-01 +1.3750e-01 +2.6585e-01 +4.3364e-02 +8.5797e-01 +6.7231e-01 +4.7758e-01 +3.8290e-01 +3.9309e-02 +7.3917e-01 +9.2085e-01 +8.4901e-01 +5.6773e-01 +5.5179e-01 +4.3046e-01 +5.1254e-01
12987 +8.126614606e+00 +8.126614606e+00 +4.530661461e+01 +4.530661461e+01 +9.1574e-02 +7.8217e-01 +6.1704e-01 +9.6682e-01 +7.1677e-01 +1.3750e-01 +2.6585e-01 +4.3364e-02 +8.5797e-01 +6.7231e-01 +4.7758e-01 +3.8290e-01 +3.9309e-02 +7.3917e-01 +9.2085e-01 +8.4901e-01 +6.3318e-01 +5.5179e-01 +4.3046e-01 +5.1254e-01
51267 +7.843758162e+00 +7.843758162e+00 +4.502375816e+01 +4.502375816e+01 +1.6539e-01 +7.8217e-01 +6.1704e-01 +8.1862e-01 +7.6373e-01 +1.6331e-02 +5.0782e-01 +7.3550e-01 +5.9717e-02 +9.7516e-01 +8.1747e-01 +6.3926e-01 +1.4223e-01 +9.7705e-01 +5.7951e-01 +4.7259e-01 +1.6699e-01 +1.9312e-02 +3.8942e-02 +4.6996e-01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.445935349e+01 +1.445935349e+01 -1.334406465e+02 -1.334406465e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.420380382e+01 +1.420380382e+01 -1.336961962e+02 -1.336961962e+02 +7.8727e-01 +1.0685e-01 +7.6574e-01 +1.6280e-02 +1.1521e-01 +3.6884e-01 +8.8963e-01 +5.2410e-01 +7.3939e-01 +4.5145e-01 +9.9962e-01 +4.2915e-01 +1.1150e-01 +4.3463e-01 +3.8390e-02 +8.8831e-01 +6.3423e-01 +9.9329e-01 +1.7801e-01 +4.8210e-01
6 +1.321578401e+01 +1.321578401e+01 -1.346842160e+02 -1.346842160e+02 +1.5907e-01 +4.7068e-01 +2.6696e-01 +5.3904e-01 +8.1000e-01 +5.3799e-03 +8.5368e-04 +6.6715e-01 +8.4555e-01 +8.2780e-01 +3.6455e-02 +8.5076e-01 +9.7659e-02 +8.8058e-01 +9.4923e-01 +1.1725e-01 +9.7354e-05 +1.5134e-01 +3.1472e-01 +5.7072e-01
9 +1.312470368e+01 +1.312470368e+01 -1.347752963e+02 -1.347752963e+02 +4.7771e-01 +5.9870e-01 +4.6628e-01 +9.5962e-01 +7.4962e-01 +9.7351e-02 +1.8312e-02 +5.1460e-01 +3.4642e-01 +8.5201e-01 +9.5450e-01 +9.0182e-01 +2.6158e-01 +2.3767e-01 +5.5082e-01 +2.1489e-02 +7.7184e-01 +3.0260e-01 +1.8867e-01 +4.5951e-01
16 +1.229445497e+01 +1.229445497e+01 -1.356055450e+02 -1.356055450e+02 +7.3775e-01 +9.1485e-01 +6.6941e-01 +3.6781e-01 +3.2490e-01 +1.2155e-01 +9.8397e-02 +8.5649e-01 +6.7646e-01 +6.6229e-02 +5.7576e-01 +8.6066e-01 +3.1148e-01 +2.5411e-01 +7.0166e-01 +8.7544e-01 +5.1139e-01 +2.7196e-01 +4.6689e-02 +8.4231e-01
22 +9.532242260e+00 +9.532242260e+00 -1.383677577e+02 -1.383677577e+02 +9.1224e-01 +8.3600e-01 +3.5089e-01 +3.0722e-01 +4.7337e-01 +3.3296e-01 +2.1143e-01 +5.3305e-02 +1.7078e-01 +4.1384e-01 +9.6782e-01 +7.5970e-01 +8.8687e-03 +4.5913e-01 +3.6611e-01 +9.8956e-01 +5.7692e-01 +1.9730e-01 +3.8886e-01 +3.4653e-01
43493 +9.285817775e+00 +9.285817775e+00 -1.386141822e+02 -1.386141822e+02 +4.4836e-01 +3.4360e-01 +2.0944e-01 +8.9303e-01 +7.6774e-01 +3.3296e-01 +3.9259e-01 +1.9365e-01 +9.2104e-01 +7.5706e-02 +1.4375e-01 +6.3145e-02 +8.4548e-01 +2.3346e-01 +2.6858e-01 +6.4024e-01 +3.1115e-01 +8.0916e-01 +6.8154e-01 +3.1128e-01
% function evaluation | noise-free fitness - Fopt (2.173800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.360453292e+01 +1.360453292e+01 +2.309845329e+02 +2.309845329e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
9 +1.096862811e+01 +1.096862811e+01 +2.283486281e+02 +2.283486281e+02 +9.5153e-03 +8.3974e-01 +9.2752e-01 +4.0112e-02 +8.6050e-01 +2.6101e-01 +9.5094e-01 +3.7480e-01 +3.4681e-01 +9.7095e-01 +3.7952e-01 +2.3812e-01 +6.6942e-01 +1.2383e-01 +4.6698e-01 +2.9745e-01 +9.8934e-01 +3.7985e-01 +9.3578e-01 +4.5272e-01
383 +1.062267163e+01 +1.062267163e+01 +2.280026716e+02 +2.280026716e+02 +9.8509e-01 +5.9594e-01 +5.2462e-01 +5.2046e-01 +3.9422e-02 +6.0421e-01 +6.1466e-01 +7.0389e-01 +5.0833e-01 +4.4318e-01 +9.4510e-01 +1.6765e-01 +2.5159e-01 +2.9641e-01 +1.9746e-02 +2.6790e-01 +6.6437e-01 +5.8684e-01 +6.9300e-01 +8.0274e-01
503 +9.950212686e+00 +9.950212686e+00 +2.273302127e+02 +2.273302127e+02 +8.5306e-01 +6.5334e-01 +2.5936e-01 +7.9983e-01 +2.2009e-02 +4.6264e-01 +1.0422e-01 +3.4606e-01 +4.8672e-01 +2.8622e-01 +3.4257e-02 +1.3754e-01 +1.7750e-01 +1.1122e-01 +2.9289e-01 +6.8274e-01 +5.5601e-01 +9.3046e-01 +9.3101e-01 +3.0498e-01
627 +9.564660258e+00 +9.564660258e+00 +2.269446603e+02 +2.269446603e+02 +1.4922e-01 +8.4763e-01 +3.2056e-01 +2.7870e-01 +5.2828e-01 +6.0252e-01 +8.6209e-02 +8.6537e-01 +8.2823e-01 +6.3639e-01 +9.0398e-01 +3.3854e-01 +4.6500e-03 +1.1538e-01 +7.2441e-01 +9.1500e-01 +2.2164e-01 +1.7531e-01 +5.7508e-01 +3.3564e-01
692 +9.405241064e+00 +9.405241064e+00 +2.267852411e+02 +2.267852411e+02 +2.2314e-01 +7.5603e-01 +4.9856e-01 +1.3889e-01 +1.0584e-01 +9.0260e-01 +1.6087e-01 +6.2269e-01 +5.0862e-01 +8.4759e-01 +4.3633e-01 +4.7527e-03 +1.9874e-01 +1.4959e-01 +4.1279e-01 +1.4164e-01 +7.7269e-01 +1.6963e-01 +1.6273e-01 +7.6010e-01
6606 +8.649597763e+00 +8.649597763e+00 +2.260295978e+02 +2.260295978e+02 +1.9543e-01 +3.0179e-01 +3.0815e-01 +3.1636e-01 +1.0457e-01 +6.2308e-01 +2.1352e-01 +2.5831e-01 +9.3866e-01 +9.8664e-01 +4.8777e-01 +4.3010e-01 +9.1676e-01 +2.8113e-01 +8.9039e-01 +3.4979e-01 +9.8668e-01 +7.6430e-01 +8.4509e-01 +9.8686e-01
50562 +8.264243525e+00 +8.264243525e+00 +2.256442435e+02 +2.256442435e+02 +2.2452e-01 +6.2939e-01 +6.7998e-02 +4.8669e-01 +3.3967e-02 +2.9440e-01 +2.1352e-01 +2.5831e-01 +2.6299e-01 +1.0076e-01 +9.3016e-01 +6.5853e-01 +1.1284e-01 +8.7249e-01 +3.6865e-01 +3.4979e-01 +3.9890e-01 +7.5811e-01 +9.0166e-01 +6.8700e-01
