1: tournsize='10'
2: tournsize='63'
3: tournsize='142'
4: tournsize='81'
5: tournsize='202'
6: tournsize='66'
7: tournsize='242'
8: tournsize='7'
9: tournsize='131'
10: tournsize='2'
11: tournsize='3'
12: tournsize='183'
13: tournsize='156'
14: tournsize='4'
15: tournsize='29'
16: tournsize='42'
17: tournsize='96'
18: tournsize='97'
19: tournsize='59'
20: tournsize='99'
21: tournsize='22'
22: tournsize='71'
23: tournsize='5'
24: tournsize='33'
25: tournsize='6'
26: tournsize='175'
27: tournsize='104'
28: tournsize='124'
29: tournsize='92'
30: tournsize='184'
31: tournsize='93'
32: tournsize='94'
33: tournsize='210'
34: tournsize='98'
35: tournsize='105'
36: tournsize='23'
37: tournsize='47'
38: tournsize='95'
39: tournsize='101'
40: tournsize='174'
41: tournsize='36'
42: tournsize='179'
43: tournsize='200'
44: tournsize='38'
45: tournsize='212'
46: tournsize='155'
47: tournsize='106'
48: tournsize='67'
49: tournsize='123'
50: tournsize='68'
51: tournsize='130'
52: tournsize='37'
53: tournsize='126'
54: tournsize='91'
