% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2553 +9.051774441e-09 +9.051774441e-09 -2.471100000e+02 -2.471100000e+02 -3.7984e+00 +2.0319e-01 -6.9121e-01 -3.6912e+00 -3.0992e+00 +2.3168e+00 +3.2200e+00 -3.9160e+00 -7.1230e-02 +2.8224e+00 +2.3304e+00 +1.3848e+00 +2.8232e+00 +8.7836e-01 +3.9736e+00 +5.7120e-01 +2.9448e+00 -1.5920e-01 +2.2280e+00 +2.8398e-01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.077408201e+02 +2.077408201e+02 +5.570082013e+01 +5.570082013e+01 -9.9619e-01 -2.0775e+00 -1.1022e+00 -1.1411e+00 -3.5174e+00 +1.7928e+00 +2.4247e+00 +3.5986e+00 +2.4572e+00 -2.7841e-02 -5.5878e-01 +1.2370e+00 -2.1409e+00 -3.2743e-03 -4.1493e+00 -2.3741e+00 -2.2122e+00 +1.0282e-01 +1.0187e+00 +3.2621e+00
100 +1.356380105e+02 +1.356380105e+02 -1.640198947e+01 -1.640198947e+01 -1.6548e+00 +2.0895e+00 -3.1300e+00 +9.9137e-01 -2.5382e+00 +7.4219e-01 -2.7669e+00 +3.5777e+00 -1.8916e+00 +6.8632e-02 +2.3837e-02 -1.7957e+00 -4.5299e+00 +4.8425e-01 -1.0610e+00 +2.7074e+00 -1.7430e+00 -1.1070e+00 -2.6914e+00 -3.0853e-01
137 +7.959010517e+01 +7.959010517e+01 -7.244989483e+01 -7.244989483e+01 +1.8482e+00 +5.1776e+00 -3.3090e-01 +5.0574e-01 +1.8958e+00 -9.5973e-01 -2.1085e+00 +1.4811e+00 -7.9263e-01 +2.2394e+00 -3.1086e+00 -1.6097e+00 -1.4355e+00 +1.7657e+00 -2.3076e+00 +9.5814e-01 +1.4439e+00 -9.6887e-01 -1.0945e-03 +3.9993e+00
193 +6.126486226e+01 +6.126486226e+01 -9.077513774e+01 -9.077513774e+01 -1.9439e+00 +3.8151e+00 -2.7229e+00 +2.2296e+00 +9.2663e-01 -1.0469e+00 -2.1322e-01 +3.1582e+00 -1.9779e+00 +2.7115e+00 -2.6060e-01 -1.7732e+00 -3.7450e+00 +4.5622e+00 -2.9202e-01 +1.3262e+00 -7.4595e-01 -2.0045e+00 -9.1503e-02 +5.7844e+00
233 +3.774785688e+01 +3.774785688e+01 -1.142921431e+02 -1.142921431e+02 +3.5847e-01 +1.5652e+00 -5.0891e+00 +4.7740e-01 +1.1281e+00 -4.2585e-01 -7.8595e-01 -8.9430e-01 +2.1205e+00 +4.4280e+00 -1.7104e+00 -1.2500e+00 -3.3518e+00 +2.1270e+00 +6.6593e-01 +2.0464e+00 -1.3271e+00 -9.0285e-01 +7.9105e-02 +6.1275e+00
287 +2.439275152e+01 +2.439275152e+01 -1.276472485e+02 -1.276472485e+02 +7.3723e-01 +1.3562e-01 -4.7127e+00 +2.9585e+00 +2.7975e+00 +1.3799e-01 -1.1122e+00 -1.6868e+00 -1.1026e+00 +4.6938e+00 -1.9121e+00 -2.8941e+00 -3.9641e+00 +3.3284e+00 -2.1214e+00 +1.0298e+00 +2.6101e+00 +1.0048e+00 +1.0110e+00 +5.1825e+00
346 +1.506986794e+01 +1.506986794e+01 -1.369701321e+02 -1.369701321e+02 +5.0659e-01 +6.9096e-01 -3.3331e+00 +3.3965e+00 +2.7998e+00 +5.1935e-01 -1.0063e+00 -1.6931e+00 +2.7442e-01 +3.4918e+00 +1.2226e-01 -4.3389e+00 -3.5974e+00 +2.9839e+00 -9.3148e-01 +1.2910e+00 +1.8448e+00 +1.5673e+00 +7.9853e-01 +5.2036e+00
410 +9.019070588e+00 +9.019070588e+00 -1.430209294e+02 -1.430209294e+02 -8.9515e-01 +1.5211e+00 -3.8456e+00 +3.4472e+00 +2.3564e+00 -2.2752e-01 -4.7968e-01 -6.4855e-01 +1.1544e+00 +5.4223e+00 -7.3172e-01 -3.8228e+00 -3.9632e+00 +3.6943e+00 +5.0928e-01 +9.3088e-01 +1.0281e+00 -3.9237e-01 +1.5642e-01 +4.9511e+00
459 +5.663414967e+00 +5.663414967e+00 -1.463765850e+02 -1.463765850e+02 -9.7372e-02 +1.8968e+00 -3.4720e+00 +2.1484e+00 +2.6355e+00 +1.5306e-01 -9.5321e-01 -8.7698e-01 +9.5056e-01 +3.9446e+00 -9.8294e-01 -2.8140e+00 -5.1773e+00 +3.9370e+00 +4.7888e-01 +6.9502e-01 +1.1501e+00 +1.0950e-01 -8.8462e-01 +4.3725e+00
484 +3.814947332e+00 +3.814947332e+00 -1.482250527e+02 -1.482250527e+02 -4.3686e-01 +2.4313e+00 -3.4478e+00 +2.6777e+00 +2.4513e+00 +2.0035e-01 -1.0774e+00 -5.6563e-02 +1.4939e+00 +3.7674e+00 -6.8674e-01 -2.1947e+00 -4.5614e+00 +4.5801e+00 +2.0199e-01 +1.3164e+00 +2.0140e+00 -3.4925e-01 -4.0533e-01 +3.7018e+00
525 +2.396984859e+00 +2.396984859e+00 -1.496430151e+02 -1.496430151e+02 -3.3337e-01 +1.8461e+00 -3.6791e+00 +2.8078e+00 +2.5987e+00 -1.3623e-01 -1.3370e+00 -2.1674e-01 +1.2872e+00 +4.1910e+00 -8.6497e-01 -2.1337e+00 -3.8386e+00 +4.1932e+00 +2.2826e-01 +8.7833e-01 +1.9936e+00 +2.4835e-01 -4.3297e-01 +3.3935e+00
605 +1.427590974e+00 +1.427590974e+00 -1.506124090e+02 -1.506124090e+02 -3.7045e-01 +1.9814e+00 -3.9811e+00 +3.4431e+00 +2.5405e+00 +7.4930e-02 -1.0145e+00 -8.7637e-01 +1.0706e+00 +3.8289e+00 -7.5214e-01 -2.1654e+00 -3.9394e+00 +4.0163e+00 +4.5286e-02 +1.1842e+00 +2.1610e+00 -5.3658e-02 -3.7316e-01 +3.4427e+00
612 +9.081766971e-01 +9.081766971e-01 -1.511318233e+02 -1.511318233e+02 -3.7171e-01 +1.5852e+00 -3.8954e+00 +3.2926e+00 +2.3921e+00 -1.2019e-01 -1.0122e+00 -5.4662e-01 +1.1570e+00 +3.5947e+00 -9.2095e-01 -2.2152e+00 -3.6708e+00 +4.0425e+00 +2.0862e-01 +1.1855e+00 +1.9606e+00 -2.2614e-01 -5.2450e-01 +3.7526e+00
631 +6.163693762e-01 +6.163693762e-01 -1.514236306e+02 -1.514236306e+02 -3.7891e-01 +1.5349e+00 -3.8221e+00 +3.2147e+00 +2.7619e+00 -9.1984e-03 -8.9903e-01 -5.9449e-01 +1.3346e+00 +3.7129e+00 -8.5357e-01 -2.3834e+00 -3.7050e+00 +3.9889e+00 +2.9573e-01 +1.2344e+00 +2.1138e+00 -1.6612e-01 -3.7174e-01 +3.9360e+00
647 +3.909498751e-01 +3.909498751e-01 -1.516490501e+02 -1.516490501e+02 -2.2036e-01 +1.5574e+00 -3.9521e+00 +3.2740e+00 +2.5352e+00 +1.2769e-01 -8.4289e-01 -5.2147e-01 +1.1908e+00 +3.6990e+00 -9.0060e-01 -2.2973e+00 -3.8264e+00 +4.0039e+00 +2.0385e-01 +1.3734e+00 +2.0856e+00 +2.9887e-01 -2.7618e-01 +3.8850e+00
748 +2.293765133e-01 +2.293765133e-01 -1.518106235e+02 -1.518106235e+02 -3.8450e-01 +1.3815e+00 -3.9816e+00 +3.1966e+00 +2.1994e+00 +4.1322e-02 -1.0169e+00 -7.1997e-01 +1.4677e+00 +3.3516e+00 -9.9634e-01 -2.5677e+00 -3.9440e+00 +3.9920e+00 +2.5671e-01 +1.4564e+00 +2.1260e+00 +3.3564e-01 -4.0705e-01 +4.0262e+00
766 +1.353809165e-01 +1.353809165e-01 -1.519046191e+02 -1.519046191e+02 -2.7873e-01 +1.3468e+00 -3.9389e+00 +3.1542e+00 +2.2571e+00 +1.5898e-01 -9.6530e-01 -7.5212e-01 +1.4949e+00 +3.3763e+00 -8.4075e-01 -2.6185e+00 -3.9503e+00 +4.0210e+00 +2.5545e-01 +1.4111e+00 +2.0649e+00 +2.8646e-01 -3.3065e-01 +4.0517e+00
835 +7.606990542e-02 +7.606990542e-02 -1.519639301e+02 -1.519639301e+02 -2.5784e-01 +1.4073e+00 -3.9064e+00 +3.2274e+00 +2.4217e+00 +1.5989e-01 -8.9168e-01 -7.2351e-01 +1.4490e+00 +3.3729e+00 -8.8246e-01 -2.5639e+00 -3.9982e+00 +4.0201e+00 +1.8473e-01 +1.2836e+00 +2.0135e+00 +3.7796e-01 -3.0312e-01 +3.9769e+00
854 +4.402675079e-02 +4.402675079e-02 -1.519959732e+02 -1.519959732e+02 -2.8005e-01 +1.4777e+00 -3.9750e+00 +3.2569e+00 +2.3807e+00 +2.1517e-01 -8.0764e-01 -7.4464e-01 +1.5415e+00 +3.4151e+00 -8.5089e-01 -2.5954e+00 -3.9602e+00 +3.9442e+00 +2.4865e-01 +1.3002e+00 +2.0295e+00 +3.6893e-01 -3.5148e-01 +3.9410e+00
896 +3.692226665e-02 +3.692226665e-02 -1.520030777e+02 -1.520030777e+02 -3.0981e-01 +1.4362e+00 -3.9988e+00 +3.2553e+00 +2.3856e+00 +1.8473e-01 -8.2377e-01 -7.0720e-01 +1.4573e+00 +3.4336e+00 -9.1788e-01 -2.6059e+00 -4.0014e+00 +3.9073e+00 +2.5007e-01 +1.2384e+00 +2.0158e+00 +3.1221e-01 -3.7422e-01 +3.9670e+00
946 +2.478247828e-02 +2.478247828e-02 -1.520152175e+02 -1.520152175e+02 -2.6908e-01 +1.4210e+00 -3.9475e+00 +3.3262e+00 +2.3751e+00 +1.8603e-01 -8.5844e-01 -7.1413e-01 +1.4991e+00 +3.4166e+00 -8.1738e-01 -2.6330e+00 -3.9421e+00 +3.8825e+00 +3.0434e-01 +1.2369e+00 +1.9935e+00 +3.8237e-01 -3.8319e-01 +4.0014e+00
1003 +1.300652967e-02 +1.300652967e-02 -1.520269935e+02 -1.520269935e+02 -2.7687e-01 +1.3938e+00 -3.8891e+00 +3.3548e+00 +2.4040e+00 +1.1628e-01 -8.7491e-01 -6.9661e-01 +1.4652e+00 +3.4748e+00 -8.4662e-01 -2.6281e+00 -3.9069e+00 +3.8693e+00 +2.6110e-01 +1.1899e+00 +2.0338e+00 +3.1191e-01 -3.5330e-01 +3.9764e+00
1111 +9.371043759e-03 +9.371043759e-03 -1.520306290e+02 -1.520306290e+02 -2.4310e-01 +1.4253e+00 -3.9349e+00 +3.2768e+00 +2.4145e+00 +1.9719e-01 -8.8021e-01 -6.8525e-01 +1.5027e+00 +3.4353e+00 -8.4292e-01 -2.6195e+00 -3.9125e+00 +3.8758e+00 +2.5059e-01 +1.2096e+00 +2.0258e+00 +2.7892e-01 -3.5718e-01 +3.9474e+00
1165 +6.030987722e-03 +6.030987722e-03 -1.520339690e+02 -1.520339690e+02 -2.6971e-01 +1.4048e+00 -3.9585e+00 +3.3140e+00 +2.4229e+00 +1.4118e-01 -8.8660e-01 -6.7019e-01 +1.5120e+00 +3.4852e+00 -8.5140e-01 -2.6250e+00 -3.8823e+00 +3.8681e+00 +2.6135e-01 +1.2144e+00 +2.0385e+00 +3.0099e-01 -3.7451e-01 +3.9481e+00
1198 +3.323629434e-03 +3.323629434e-03 -1.520366764e+02 -1.520366764e+02 -2.7733e-01 +1.4076e+00 -3.9297e+00 +3.3048e+00 +2.4240e+00 +1.5027e-01 -9.0929e-01 -7.1841e-01 +1.5079e+00 +3.4776e+00 -8.3985e-01 -2.6199e+00 -3.9002e+00 +3.8883e+00 +2.6914e-01 +1.2261e+00 +2.0577e+00 +2.8349e-01 -3.7936e-01 +3.9579e+00
1256 +2.227780930e-03 +2.227780930e-03 -1.520377722e+02 -1.520377722e+02 -2.7599e-01 +1.4219e+00 -3.9170e+00 +3.3059e+00 +2.4000e+00 +1.5248e-01 -8.9049e-01 -7.1573e-01 +1.4967e+00 +3.4690e+00 -8.3020e-01 -2.6403e+00 -3.8952e+00 +3.8928e+00 +2.9707e-01 +1.2220e+00 +2.0504e+00 +2.9216e-01 -3.6929e-01 +3.9675e+00
1315 +1.528337277e-03 +1.528337277e-03 -1.520384717e+02 -1.520384717e+02 -2.8835e-01 +1.4297e+00 -3.9210e+00 +3.2880e+00 +2.4186e+00 +1.5098e-01 -8.7816e-01 -6.9826e-01 +1.5015e+00 +3.4781e+00 -8.5576e-01 -2.6414e+00 -3.8913e+00 +3.9041e+00 +2.7754e-01 +1.2318e+00 +2.0345e+00 +3.0588e-01 -3.6154e-01 +3.9470e+00
1364 +9.171124674e-04 +9.171124674e-04 -1.520390829e+02 -1.520390829e+02 -2.7374e-01 +1.4244e+00 -3.9188e+00 +3.2880e+00 +2.4093e+00 +1.4344e-01 -8.7078e-01 -6.9608e-01 +1.4994e+00 +3.4727e+00 -8.5127e-01 -2.6440e+00 -3.9012e+00 +3.8935e+00 +2.7492e-01 +1.2457e+00 +2.0384e+00 +3.0232e-01 -3.6994e-01 +3.9500e+00
1376 +5.836714668e-04 +5.836714668e-04 -1.520394163e+02 -1.520394163e+02 -2.6958e-01 +1.4264e+00 -3.9273e+00 +3.2947e+00 +2.4222e+00 +1.4992e-01 -8.6924e-01 -6.9598e-01 +1.5028e+00 +3.4760e+00 -8.4618e-01 -2.6467e+00 -3.8990e+00 +3.8970e+00 +2.7988e-01 +1.2404e+00 +2.0477e+00 +2.9587e-01 -3.7013e-01 +3.9374e+00
1425 +3.790051095e-04 +3.790051095e-04 -1.520396210e+02 -1.520396210e+02 -2.6181e-01 +1.4251e+00 -3.9244e+00 +3.2945e+00 +2.4189e+00 +1.4565e-01 -8.6969e-01 -6.9537e-01 +1.4987e+00 +3.4784e+00 -8.4695e-01 -2.6442e+00 -3.9128e+00 +3.8973e+00 +2.7554e-01 +1.2366e+00 +2.0488e+00 +3.0000e-01 -3.7256e-01 +3.9474e+00
1472 +2.111988457e-04 +2.111988457e-04 -1.520397888e+02 -1.520397888e+02 -2.6424e-01 +1.4230e+00 -3.9229e+00 +3.2966e+00 +2.4210e+00 +1.4664e-01 -8.7225e-01 -6.9881e-01 +1.5019e+00 +3.4772e+00 -8.4593e-01 -2.6401e+00 -3.9098e+00 +3.8926e+00 +2.8094e-01 +1.2345e+00 +2.0506e+00 +3.0281e-01 -3.7203e-01 +3.9464e+00
1514 +1.505812911e-04 +1.505812911e-04 -1.520398494e+02 -1.520398494e+02 -2.5899e-01 +1.4225e+00 -3.9246e+00 +3.2985e+00 +2.4223e+00 +1.4812e-01 -8.7458e-01 -7.0236e-01 +1.4984e+00 +3.4800e+00 -8.4519e-01 -2.6420e+00 -3.9102e+00 +3.8919e+00 +2.8312e-01 +1.2326e+00 +2.0473e+00 +2.9733e-01 -3.6365e-01 +3.9489e+00
1567 +8.830705005e-05 +8.830705005e-05 -1.520399117e+02 -1.520399117e+02 -2.6446e-01 +1.4256e+00 -3.9233e+00 +3.2971e+00 +2.4223e+00 +1.4594e-01 -8.8031e-01 -6.9963e-01 +1.5000e+00 +3.4792e+00 -8.4804e-01 -2.6410e+00 -3.9097e+00 +3.8946e+00 +2.8218e-01 +1.2352e+00 +2.0478e+00 +2.9861e-01 -3.6450e-01 +3.9486e+00
1627 +6.278061471e-05 +6.278061471e-05 -1.520399372e+02 -1.520399372e+02 -2.6833e-01 +1.4241e+00 -3.9254e+00 +3.2990e+00 +2.4173e+00 +1.4869e-01 -8.8176e-01 -7.0031e-01 +1.4989e+00 +3.4791e+00 -8.4772e-01 -2.6406e+00 -3.9086e+00 +3.8952e+00 +2.8465e-01 +1.2376e+00 +2.0488e+00 +2.9977e-01 -3.6170e-01 +3.9485e+00
1694 +3.539275571e-05 +3.539275571e-05 -1.520399646e+02 -1.520399646e+02 -2.6685e-01 +1.4268e+00 -3.9248e+00 +3.2972e+00 +2.4172e+00 +1.5307e-01 -8.7949e-01 -6.9975e-01 +1.5019e+00 +3.4818e+00 -8.4527e-01 -2.6430e+00 -3.9073e+00 +3.8938e+00 +2.8560e-01 +1.2371e+00 +2.0504e+00 +2.9892e-01 -3.6411e-01 +3.9521e+00
1733 +2.036165071e-05 +2.036165071e-05 -1.520399796e+02 -1.520399796e+02 -2.6586e-01 +1.4244e+00 -3.9272e+00 +3.2962e+00 +2.4184e+00 +1.5077e-01 -8.7938e-01 -6.9970e-01 +1.5002e+00 +3.4825e+00 -8.4496e-01 -2.6432e+00 -3.9090e+00 +3.8941e+00 +2.8453e-01 +1.2377e+00 +2.0507e+00 +2.9919e-01 -3.6415e-01 +3.9523e+00
1768 +1.491354246e-05 +1.491354246e-05 -1.520399851e+02 -1.520399851e+02 -2.6783e-01 +1.4241e+00 -3.9251e+00 +3.2949e+00 +2.4196e+00 +1.5053e-01 -8.7951e-01 -6.9955e-01 +1.5004e+00 +3.4829e+00 -8.4429e-01 -2.6424e+00 -3.9095e+00 +3.8941e+00 +2.8429e-01 +1.2372e+00 +2.0494e+00 +2.9852e-01 -3.6390e-01 +3.9514e+00
1839 +9.849442932e-06 +9.849442932e-06 -1.520399902e+02 -1.520399902e+02 -2.6817e-01 +1.4237e+00 -3.9246e+00 +3.2964e+00 +2.4188e+00 +1.4926e-01 -8.7879e-01 -7.0085e-01 +1.4993e+00 +3.4809e+00 -8.4364e-01 -2.6420e+00 -3.9097e+00 +3.8935e+00 +2.8329e-01 +1.2373e+00 +2.0496e+00 +2.9873e-01 -3.6390e-01 +3.9492e+00
1887 +4.880333506e-06 +4.880333506e-06 -1.520399951e+02 -1.520399951e+02 -2.6711e-01 +1.4240e+00 -3.9245e+00 +3.2974e+00 +2.4187e+00 +1.4968e-01 -8.7804e-01 -7.0095e-01 +1.4997e+00 +3.4807e+00 -8.4344e-01 -2.6406e+00 -3.9089e+00 +3.8932e+00 +2.8399e-01 +1.2376e+00 +2.0504e+00 +2.9981e-01 -3.6453e-01 +3.9505e+00
1926 +3.809820811e-06 +3.809820811e-06 -1.520399962e+02 -1.520399962e+02 -2.6694e-01 +1.4241e+00 -3.9248e+00 +3.2976e+00 +2.4187e+00 +1.5089e-01 -8.7869e-01 -7.0060e-01 +1.5001e+00 +3.4804e+00 -8.4357e-01 -2.6404e+00 -3.9086e+00 +3.8934e+00 +2.8393e-01 +1.2371e+00 +2.0502e+00 +2.9934e-01 -3.6339e-01 +3.9513e+00
1964 +1.796181209e-06 +1.796181209e-06 -1.520399982e+02 -1.520399982e+02 -2.6729e-01 +1.4238e+00 -3.9249e+00 +3.2968e+00 +2.4195e+00 +1.5080e-01 -8.7800e-01 -7.0040e-01 +1.4997e+00 +3.4809e+00 -8.4446e-01 -2.6409e+00 -3.9087e+00 +3.8936e+00 +2.8388e-01 +1.2372e+00 +2.0501e+00 +2.9916e-01 -3.6386e-01 +3.9513e+00
1978 +1.396736366e-06 +1.396736366e-06 -1.520399986e+02 -1.520399986e+02 -2.6747e-01 +1.4240e+00 -3.9249e+00 +3.2969e+00 +2.4195e+00 +1.5038e-01 -8.7786e-01 -7.0057e-01 +1.4998e+00 +3.4809e+00 -8.4398e-01 -2.6410e+00 -3.9092e+00 +3.8938e+00 +2.8415e-01 +1.2370e+00 +2.0501e+00 +2.9915e-01 -3.6419e-01 +3.9511e+00
2051 +8.637743463e-07 +8.637743463e-07 -1.520399991e+02 -1.520399991e+02 -2.6735e-01 +1.4247e+00 -3.9247e+00 +3.2967e+00 +2.4192e+00 +1.5047e-01 -8.7819e-01 -7.0068e-01 +1.5000e+00 +3.4806e+00 -8.4408e-01 -2.6415e+00 -3.9086e+00 +3.8938e+00 +2.8418e-01 +1.2366e+00 +2.0502e+00 +2.9942e-01 -3.6403e-01 +3.9511e+00
2108 +5.166884023e-07 +5.166884023e-07 -1.520399995e+02 -1.520399995e+02 -2.6732e-01 +1.4243e+00 -3.9247e+00 +3.2968e+00 +2.4194e+00 +1.5041e-01 -8.7805e-01 -7.0055e-01 +1.4999e+00 +3.4809e+00 -8.4415e-01 -2.6415e+00 -3.9087e+00 +3.8937e+00 +2.8408e-01 +1.2366e+00 +2.0504e+00 +2.9942e-01 -3.6396e-01 +3.9511e+00
2136 +2.879718295e-07 +2.879718295e-07 -1.520399997e+02 -1.520399997e+02 -2.6735e-01 +1.4241e+00 -3.9247e+00 +3.2968e+00 +2.4194e+00 +1.5037e-01 -8.7805e-01 -7.0064e-01 +1.4999e+00 +3.4808e+00 -8.4403e-01 -2.6416e+00 -3.9088e+00 +3.8937e+00 +2.8408e-01 +1.2368e+00 +2.0503e+00 +2.9916e-01 -3.6411e-01 +3.9511e+00
2140 +2.494678881e-07 +2.494678881e-07 -1.520399998e+02 -1.520399998e+02 -2.6736e-01 +1.4240e+00 -3.9247e+00 +3.2968e+00 +2.4193e+00 +1.5025e-01 -8.7812e-01 -7.0072e-01 +1.5000e+00 +3.4808e+00 -8.4413e-01 -2.6417e+00 -3.9089e+00 +3.8936e+00 +2.8391e-01 +1.2368e+00 +2.0505e+00 +2.9907e-01 -3.6416e-01 +3.9511e+00
2182 +1.506234923e-07 +1.506234923e-07 -1.520399998e+02 -1.520399998e+02 -2.6708e-01 +1.4240e+00 -3.9248e+00 +3.2968e+00 +2.4192e+00 +1.5029e-01 -8.7827e-01 -7.0071e-01 +1.4999e+00 +3.4809e+00 -8.4395e-01 -2.6416e+00 -3.9087e+00 +3.8934e+00 +2.8388e-01 +1.2369e+00 +2.0504e+00 +2.9925e-01 -3.6387e-01 +3.9512e+00
2189 +9.126171108e-08 +9.126171108e-08 -1.520399999e+02 -1.520399999e+02 -2.6720e-01 +1.4240e+00 -3.9247e+00 +3.2968e+00 +2.4191e+00 +1.5033e-01 -8.7826e-01 -7.0078e-01 +1.5000e+00 +3.4808e+00 -8.4391e-01 -2.6417e+00 -3.9088e+00 +3.8935e+00 +2.8387e-01 +1.2369e+00 +2.0503e+00 +2.9917e-01 -3.6396e-01 +3.9512e+00
2339 +5.986197493e-08 +5.986197493e-08 -1.520399999e+02 -1.520399999e+02 -2.6725e-01 +1.4239e+00 -3.9248e+00 +3.2967e+00 +2.4191e+00 +1.5034e-01 -8.7840e-01 -7.0077e-01 +1.4999e+00 +3.4808e+00 -8.4396e-01 -2.6417e+00 -3.9088e+00 +3.8937e+00 +2.8397e-01 +1.2368e+00 +2.0503e+00 +2.9916e-01 -3.6396e-01 +3.9511e+00
2369 +2.364632223e-08 +2.364632223e-08 -1.520400000e+02 -1.520400000e+02 -2.6720e-01 +1.4239e+00 -3.9248e+00 +3.2967e+00 +2.4192e+00 +1.5035e-01 -8.7837e-01 -7.0082e-01 +1.5000e+00 +3.4808e+00 -8.4400e-01 -2.6416e+00 -3.9089e+00 +3.8936e+00 +2.8401e-01 +1.2368e+00 +2.0504e+00 +2.9920e-01 -3.6399e-01 +3.9512e+00
2419 +1.582878895e-08 +1.582878895e-08 -1.520400000e+02 -1.520400000e+02 -2.6717e-01 +1.4240e+00 -3.9248e+00 +3.2968e+00 +2.4192e+00 +1.5041e-01 -8.7842e-01 -7.0081e-01 +1.5000e+00 +3.4808e+00 -8.4392e-01 -2.6416e+00 -3.9088e+00 +3.8936e+00 +2.8398e-01 +1.2368e+00 +2.0504e+00 +2.9922e-01 -3.6397e-01 +3.9512e+00
2547 +9.286878822e-09 +9.286878822e-09 -1.520400000e+02 -1.520400000e+02 -2.6721e-01 +1.4240e+00 -3.9248e+00 +3.2968e+00 +2.4192e+00 +1.5041e-01 -8.7843e-01 -7.0076e-01 +1.5000e+00 +3.4808e+00 -8.4398e-01 -2.6416e+00 -3.9088e+00 +3.8936e+00 +2.8398e-01 +1.2368e+00 +2.0504e+00 +2.9920e-01 -3.6403e-01 +3.9512e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.304247823e+02 +3.304247823e+02 +3.051747823e+02 +3.051747823e+02 -4.8504e+00 +1.4251e+00 -2.6001e+00 -4.4248e+00 -2.4085e+00 -3.1258e+00 +4.5620e+00 +3.0537e+00 -4.5662e+00 +1.8842e+00 +3.2943e+00 -1.0801e+00 -4.6186e+00 -3.4016e+00 -3.4491e+00 -1.2750e+00 -1.9152e+00 +7.2612e-01 -2.7723e+00 +2.2734e+00
103 +2.452621489e+02 +2.452621489e+02 +2.200121489e+02 +2.200121489e+02 -7.7276e-01 +2.0684e+00 -1.1331e+00 -8.2428e+00 -4.1881e-01 -8.0226e-01 -3.5152e-01 -6.8229e-01 -3.3319e+00 -6.9782e-01 -5.3028e-01 +4.3043e+00 +1.0316e+00 -4.1712e+00 +6.6234e-01 +6.2230e+00 -4.5771e+00 -4.8353e+00 -4.4902e+00 -2.5465e+00
158 +1.584230810e+02 +1.584230810e+02 +1.331730810e+02 +1.331730810e+02 +2.7966e+00 +3.1332e+00 +5.1699e+00 -3.3179e+00 -1.9034e+00 -9.9842e-01 -3.1572e+00 -3.5718e-01 -1.6344e+00 -3.8123e+00 +2.3508e+00 +6.3501e+00 -1.7501e+00 -2.6136e+00 -5.9253e-02 -1.2289e+00 -3.7173e-02 -6.0792e+00 -7.4028e-01 -1.1687e+00
203 +9.935140169e+01 +9.935140169e+01 +7.410140169e+01 +7.410140169e+01 +2.4485e+00 +2.6626e+00 -3.0977e+00 -2.6824e+00 +3.5410e+00 -1.5174e-01 -6.8344e-01 -2.5531e+00 -2.9166e+00 -4.5455e+00 +1.8874e+00 +6.5797e+00 -6.2616e+00 +2.5464e-01 +1.6445e+00 +1.6839e+00 +4.4293e-02 -4.9524e+00 -1.9871e+00 -1.6533e+00
238 +5.386985701e+01 +5.386985701e+01 +2.861985701e+01 +2.861985701e+01 +2.9707e+00 +2.2629e+00 -4.5293e+00 -4.0438e-01 +1.8653e+00 +1.4484e-02 -1.7006e+00 -2.2797e+00 +1.1306e+00 -1.5604e+00 +5.1969e+00 +3.0013e+00 -3.4836e+00 +2.2604e+00 -1.3296e+00 +2.6217e+00 +1.2785e-01 -1.0889e+00 -5.4300e-01 -1.1417e+00
301 +3.908780882e+01 +3.908780882e+01 +1.383780882e+01 +1.383780882e+01 +1.9099e+00 +1.9083e+00 -3.4459e+00 -1.6055e+00 +2.4727e+00 -7.3416e-01 -1.3957e+00 -9.3054e-01 +2.6008e+00 -8.2069e-01 +3.9573e+00 +2.1373e+00 -1.6628e+00 +1.4077e-01 -5.5719e-01 +2.1041e+00 -9.0550e-01 +1.4926e+00 -2.9232e-01 -7.6430e-01
366 +2.443405737e+01 +2.443405737e+01 -8.159426341e-01 -8.159426341e-01 +4.7855e+00 +4.7838e-01 -2.5908e+00 -1.8583e+00 +1.3983e+00 -5.0665e-02 -1.1365e+00 +9.2421e-01 +1.0180e+00 -1.3808e+00 +4.1183e+00 +5.8830e-01 -3.2616e+00 -1.6772e+00 +2.0216e+00 +3.1325e-03 -3.1737e-01 -1.1533e+00 +1.2583e+00 -1.0924e+00
447 +1.454153061e+01 +1.454153061e+01 -1.070846939e+01 -1.070846939e+01 +4.0594e+00 +9.2557e-01 -1.8239e+00 -2.3052e+00 +2.3249e+00 +5.8581e-01 -3.8219e+00 +5.7327e-02 -3.8159e-02 -2.6752e+00 +3.2132e+00 +6.5416e-01 -2.7341e+00 -1.0569e+00 +2.9404e+00 +7.7428e-01 +1.6363e-01 -2.1047e+00 +1.5623e+00 -1.2095e+00
474 +8.604925890e+00 +8.604925890e+00 -1.664507411e+01 -1.664507411e+01 +4.1280e+00 +1.5273e+00 -6.2288e-01 -2.0509e+00 +3.0616e+00 -4.9456e-01 -2.9632e+00 -1.3156e+00 +7.4753e-01 -1.8634e+00 +1.7865e+00 +1.4205e+00 -3.5510e+00 -1.1953e+00 +2.5826e+00 +8.4949e-01 +2.6436e-01 -1.7478e+00 +9.3201e-01 -1.2388e+00
