"","no.","longitude","latitude","magnitude","time","depth","year","month","days"
"1",1,0,0,4.93699872493744,449.234515428543,0,0,0,0
"2",2,0,0,3.08127389103174,449.234904314588,0,0,0,0
"3",3,0,0,3.48765802383423,449.238269008528,0,0,0,0
"4",4,0,0,3.41656702756882,449.382143750626,0,0,0,0
"5",5,0,0,3.21796628832817,449.461547402868,0,0,0,0
"6",6,0,0,3.6410351395607,449.555340134586,0,0,0,0
"7",7,0,0,3.24993504583836,450.197799279532,0,0,0,0
"8",8,0,0,3.06426610052586,451.658085753448,0,0,0,0
"9",9,0,0,3.38534241914749,453.029221186625,0,0,0,0
"10",10,0,0,4.44744968414307,453.186998790389,0,0,0,0
"11",11,0,0,3.02038496360183,453.188599522631,0,0,0,0
"12",12,0,0,3.44207245111465,453.192053865781,0,0,0,0
"13",13,0,0,3.21165150403976,453.195579964508,0,0,0,0
"14",14,0,0,3.5142537355423,453.252739681439,0,0,0,0
"15",15,0,0,3.13093928992748,454.775105098471,0,0,0,0
"16",16,0,0,3.30550462007523,474.127075620145,0,0,0,0
"17",17,0,0,3.22468315064907,2137.0151145486,0,0,0,0
"18",18,0,0,3.66800308227539,2137.20184935411,0,0,0,0
"19",19,0,0,3.11433236300945,3500.71764512649,0,0,0,0
"20",20,0,0,3.27935895323753,3619.55045722168,0,0,0,0
"21",21,0,0,3.08018068224192,3789.43137258728,0,0,0,0
"22",22,0,0,4.77059483528137,3958.31047240122,0,0,0,0
"23",23,0,0,3.40832215547562,3958.31060151767,0,0,0,0
"24",24,0,0,3.10264340788126,3958.31099955064,0,0,0,0
"25",25,0,0,3.74451512098312,3958.31273323498,0,0,0,0
"26",26,0,0,3.0555740185082,3958.31628767819,0,0,0,0
"27",27,0,0,3.48340311646461,3958.32445815333,0,0,0,0
"28",28,0,0,3.37856668233871,3958.3252953357,0,0,0,0
"29",29,0,0,3.21936947107315,3958.38486835537,0,0,0,0
"30",30,0,0,3.33861175179482,3958.5447613958,0,0,0,0
"31",31,0,0,4.87279999256134,3959.82104166952,0,0,0,0
"32",32,0,0,3.33505162596703,3959.82650196966,0,0,0,0
"33",33,0,0,3.43581146001816,3959.82686047639,0,0,0,0
"34",34,0,0,3.74374938011169,3959.85350972388,0,0,0,0
"35",35,0,0,3.10138932615519,3960.05096928598,0,0,0,0
"36",36,0,0,3.00073446199531,3960.41118831756,0,0,0,0
"37",37,0,0,4.30810701847076,4023.89854159614,0,0,0,0
"38",38,0,0,4.10458707809448,4023.91624748348,0,0,0,0
"39",39,0,0,3.63422536849976,4023.91886506349,0,0,0,0
"40",40,0,0,3.76208865642548,4023.953998728,0,0,0,0
"41",41,0,0,3.22420382499695,4024.74269442429,0,0,0,0
"42",42,0,0,3.30597430467606,4033.2665798686,0,0,0,0
"43",43,0,0,3.22459995746613,4335.13209718992,0,0,0,0
"44",44,0,0,3.10604088753462,4539.37073918105,0,0,0,0
"45",45,0,0,4.00034844875336,5170.30147256266,0,0,0,0
"46",46,0,0,3.17629852890968,5170.30159131076,0,0,0,0
"47",47,0,0,3.29584422707558,5409.8177160881,0,0,0,0
"48",48,0,0,3.13110674917698,6170.30963762595,0,0,0,0
"49",49,0,0,3.40179508924484,6185.03584646976,0,0,0,0
"50",50,0,0,3.21623334288597,6569.99085113283,0,0,0,0
"51",51,0,0,3.39854645729065,6864.25359047481,0,0,0,0
"52",52,0,0,3.11263958364725,6987.58385597325,0,0,0,0
"53",53,0,0,3.00690638134256,6987.59136851675,0,0,0,0
"54",54,0,0,3.02967318333685,7439.41685998056,0,0,0,0
"55",55,0,0,3.25247001647949,7876.06349729146,0,0,0,0
"56",56,0,0,3.0930592790246,8172.55370592497,0,0,0,0
"57",57,0,0,3.04299938678741,8760.55935936542,0,0,0,0
"58",58,0,0,3.20184715092182,8823.68906033899,0,0,0,0
"59",59,0,0,4.12402963638306,9680.10973085999,0,0,0,0
"60",60,0,0,3.61403930187225,9851.02460678812,0,0,0,0
"61",61,0,0,3.56979215145111,9851.25497078232,0,0,0,0
"62",62,0,0,3.01190969906747,9851.26277684941,0,0,0,0
"63",63,0,0,3.24920812249184,9902.4015576812,0,0,0,0
"64",64,0,0,3.07839758694172,9997.12446183886,0,0,0,0
"65",65,0,0,3.8709659576416,11334.2007228539,0,0,0,0
"66",66,0,0,5.10409998893738,11334.2157437207,0,0,0,0
"67",67,0,0,3.67822635173798,11334.2163739111,0,0,0,0
"68",68,0,0,3.19878599047661,11334.2164875379,0,0,0,0
"69",69,0,0,3.58715850114822,11334.2190086842,0,0,0,0
"70",70,0,0,3.03537103906274,11334.2205915119,0,0,0,0
"71",71,0,0,3.28973942995071,11334.2244009033,0,0,0,0
"72",72,0,0,3.41698548197746,11334.2282940291,0,0,0,0
"73",73,0,0,5.6111741065979,11334.2378916831,0,0,0,0
"74",74,0,0,3.74335408210754,11334.2380229451,0,0,0,0
"75",75,0,0,3.08548794686794,11334.2383876617,0,0,0,0
"76",76,0,0,4.03586792945862,11334.2388091595,0,0,0,0
"77",77,0,0,3.45964381098747,11334.2389444162,0,0,0,0
"78",78,0,0,3.04836038500071,11334.2393910523,0,0,0,0
"79",79,0,0,4.64407539367676,11334.2397513436,0,0,0,0
"80",80,0,0,3.44725567102432,11334.2400098358,0,0,0,0
"81",81,0,0,3.28498485684395,11334.2411696701,0,0,0,0
"82",82,0,0,3.58834993839264,11334.2416029632,0,0,0,0
"83",83,0,0,5.30056476593018,11334.2416580951,0,0,0,0
"84",84,0,0,3.26079294085503,11334.2422476977,0,0,0,0
"85",85,0,0,3.29970914125443,11334.2424327884,0,0,0,0
"86",86,0,0,3.85064494609833,11334.2425239747,0,0,0,0
"87",87,0,0,3.05156510695815,11334.2426164956,0,0,0,0
"88",88,0,0,3.14294031262398,11334.2427779205,0,0,0,0
"89",89,0,0,3.3421625494957,11334.2428642346,0,0,0,0
"90",90,0,0,3.05195436999202,11334.2434425489,0,0,0,0
"91",91,0,0,3.33742427825928,11334.2437921404,0,0,0,0
"92",92,0,0,3.05141443014145,11334.2438437205,0,0,0,0
"93",93,0,0,3.35127934813499,11334.2442224138,0,0,0,0
"94",94,0,0,3.03814928978682,11334.2445082133,0,0,0,0
"95",95,0,0,3.22091740369797,11334.2446117425,0,0,0,0
"96",96,0,0,3.18613629043102,11334.2449510467,0,0,0,0
"97",97,0,0,3.19522450864315,11334.2450555036,0,0,0,0
"98",98,0,0,3.55768352746964,11334.2452123306,0,0,0,0
"99",99,0,0,4.27088487148285,11334.245341776,0,0,0,0
