"","no.","longitude","latitude","magnitude","time","depth","year","month","days"
"1",1,0,0,4.93699872493744,221.675992012024,0,0,0,0
"2",2,0,0,3.08127389103174,221.677793675132,0,0,0,0
"3",3,0,0,3.48765802383423,221.687423427088,0,0,0,0
"4",4,0,0,3.41656702756882,221.693296865785,0,0,0,0
"5",5,0,0,3.21796628832817,221.696075716778,0,0,0,0
"6",6,0,0,3.6410351395607,221.713562033006,0,0,0,0
"7",7,0,0,3.24993504583836,221.846115604274,0,0,0,0
"8",8,0,0,3.06426610052586,221.890022348613,0,0,0,0
"9",9,0,0,3.38534241914749,234.263934438482,0,0,0,0
"10",10,0,0,4.44744968414307,238.937083697045,0,0,0,0
"11",11,0,0,3.02038496360183,238.939187474191,0,0,0,0
"12",12,0,0,3.44207245111465,1275.12138710603,0,0,0,0
"13",13,0,0,3.21165150403976,1889.66221847046,0,0,0,0
"14",14,0,0,3.5142537355423,1940.37625008277,0,0,0,0
"15",15,0,0,3.13093928992748,3318.27034276891,0,0,0,0
"16",16,0,0,3.30550462007523,3318.28125077031,0,0,0,0
"17",17,0,0,3.22468315064907,3359.20590924645,0,0,0,0
"18",18,0,0,3.66800308227539,3537.83180328411,0,0,0,0
"19",19,0,0,3.11433236300945,3795.59296614059,0,0,0,0
"20",20,0,0,3.27935895323753,3843.84026937625,0,0,0,0
"21",21,0,0,3.08018068224192,4183.47762403965,0,0,0,0
"22",22,0,0,4.77059483528137,4550.82203288309,0,0,0,0
"23",23,0,0,3.40832215547562,4550.82654366471,0,0,0,0
"24",24,0,0,3.10264340788126,4550.87255041716,0,0,0,0
"25",25,0,0,3.74451512098312,4550.99143952627,0,0,0,0
"26",26,0,0,3.0555740185082,4553.43080305777,0,0,0,0
"27",27,0,0,3.48340311646461,4562.96696834493,0,0,0,0
"28",28,0,0,3.37856668233871,4566.14876458806,0,0,0,0
"29",29,0,0,3.21936947107315,4789.31598604447,0,0,0,0
"30",30,0,0,3.33861175179482,4901.478990919,0,0,0,0
"31",31,0,0,4.87279999256134,4901.49745997168,0,0,0,0
"32",32,0,0,3.33505162596703,4901.49777990066,0,0,0,0
"33",33,0,0,3.43581146001816,4901.49833920235,0,0,0,0
"34",34,0,0,3.74374938011169,4901.5220070106,0,0,0,0
"35",35,0,0,3.10138932615519,4901.52536545633,0,0,0,0
"36",36,0,0,3.00073446199531,4901.53247330371,0,0,0,0
"37",37,0,0,4.30810701847076,4901.62402065437,0,0,0,0
"38",38,0,0,4.10458707809448,4901.62962544057,0,0,0,0
"39",39,0,0,3.63422536849976,4901.63006248764,0,0,0,0
"40",40,0,0,3.76208865642548,4901.63766445747,0,0,0,0
"41",41,0,0,3.22420382499695,4917.80376786904,0,0,0,0
"42",42,0,0,3.30597430467606,4935.96738485871,0,0,0,0
"43",43,0,0,3.22459995746613,4991.22591935781,0,0,0,0
"44",44,0,0,3.10604088753462,5412.57433372705,0,0,0,0
"45",45,0,0,4.00034844875336,5609.3680168126,0,0,0,0
"46",46,0,0,3.17629852890968,5675.40153171102,0,0,0,0
"47",47,0,0,3.29584422707558,7038.79024698625,0,0,0,0
"48",48,0,0,3.13110674917698,7550.1660724664,0,0,0,0
"49",49,0,0,3.40179508924484,8180.46636801022,0,0,0,0
"50",50,0,0,3.21623334288597,8463.04272582218,0,0,0,0
"51",51,0,0,3.39854645729065,8677.1492050008,0,0,0,0
"52",52,0,0,3.11263958364725,8994.21037744425,0,0,0,0
"53",53,0,0,3.00690638134256,9058.07273471696,0,0,0,0
"54",54,0,0,3.02967318333685,9355.45386597244,0,0,0,0
"55",55,0,0,3.25247001647949,9480.85428033387,0,0,0,0
"56",56,0,0,3.0930592790246,10142.2730321747,0,0,0,0
"57",57,0,0,3.04299938678741,11768.3201599161,0,0,0,0
"58",58,0,0,3.20184715092182,11913.4817765489,0,0,0,0
"59",59,0,0,4.12402963638306,13066.1128593527,0,0,0,0
"60",60,0,0,3.61403930187225,13066.1430249105,0,0,0,0
"61",61,0,0,3.56979215145111,13066.1459673159,0,0,0,0
"62",62,0,0,3.01190969906747,13066.3470907429,0,0,0,0
"63",63,0,0,3.24920812249184,13299.3502113546,0,0,0,0
"64",64,0,0,3.07839758694172,14084.7927011233,0,0,0,0
"65",65,0,0,3.8709659576416,14248.2558134623,0,0,0,0
"66",66,0,0,5.10409998893738,14490.5821553988,0,0,0,0
"67",67,0,0,3.67822635173798,14490.5835441739,0,0,0,0
"68",68,0,0,3.19878599047661,14490.5879514312,0,0,0,0
"69",69,0,0,3.58715850114822,14490.5911924657,0,0,0,0
"70",70,0,0,3.03537103906274,14490.5950137629,0,0,0,0
"71",71,0,0,3.28973942995071,14490.6052357815,0,0,0,0
"72",72,0,0,3.41698548197746,14490.6786725078,0,0,0,0
"73",73,0,0,5.6111741065979,14490.6809902903,0,0,0,0
"74",74,0,0,3.74335408210754,14490.6810720064,0,0,0,0
"75",75,0,0,3.08548794686794,14490.6812228109,0,0,0,0
"76",76,0,0,4.03586792945862,14490.6817956657,0,0,0,0
"77",77,0,0,3.45964381098747,14490.681806725,0,0,0,0
"78",78,0,0,3.04836038500071,14490.6823495038,0,0,0,0
"79",79,0,0,4.64407539367676,14490.6823988735,0,0,0,0
"80",80,0,0,3.44725567102432,14490.68240162,0,0,0,0
"81",81,0,0,3.28498485684395,14490.6825242918,0,0,0,0
"82",82,0,0,3.58834993839264,14490.6826400934,0,0,0,0
"83",83,0,0,5.30056476593018,14490.6834877454,0,0,0,0
"84",84,0,0,3.26079294085503,14490.6836081201,0,0,0,0
"85",85,0,0,3.29970914125443,14490.6838913006,0,0,0,0
"86",86,0,0,3.85064494609833,14490.6840051987,0,0,0,0
"87",87,0,0,3.05156510695815,14490.6841726164,0,0,0,0
"88",88,0,0,3.14294031262398,14490.6846674445,0,0,0,0
"89",89,0,0,3.3421625494957,14490.684908988,0,0,0,0
"90",90,0,0,3.05195436999202,14490.6851687237,0,0,0,0
"91",91,0,0,3.33742427825928,14490.6852005799,0,0,0,0
"92",92,0,0,3.05141443014145,14490.6857935611,0,0,0,0
"93",93,0,0,3.35127934813499,14490.6859139903,0,0,0,0
"94",94,0,0,3.03814928978682,14490.6873616527,0,0,0,0
"95",95,0,0,3.22091740369797,14490.6875510991,0,0,0,0
"96",96,0,0,3.18613629043102,14490.6881325867,0,0,0,0
"97",97,0,0,3.19522450864315,14490.6884349787,0,0,0,0
"98",98,0,0,3.55768352746964,14490.6887230785,0,0,0,0
"99",99,0,0,4.27088487148285,14490.6888783489,0,0,0,0
"100",100,0,0,3.67973411083221,14490.689375575,0,0,0,0
"101",101,0,0,3.35044977068901,14490.6895193183,0,0,0,0
"102",102,0,0,3.03812416270375,14490.690222892,0,0,0,0
"103",103,0,0,3.11666130274534,14490.6902703165,0,0,0,0
"104",104,0,0,3.38579162955284,14490.6911509164,0,0,0,0
"105",105,0,0,4.40860056877136,14490.6923972611,0,0,0,0
"106",106,0,0,3.53160774707794,14490.6925599284,0,0,0,0
"107",107,0,0,3.60590708255768,14490.6935614237,0,0,0,0
"108",108,0,0,3.58757394552231,14490.695272459,0,0,0,0
"109",109,0,0,3.61652386188507,14490.6981343248,0,0,0,0
"110",110,0,0,3.22407622635365,14490.7003471709,0,0,0,0
"111",111,0,0,3.08269710838795,14490.7018381421,0,0,0,0
"112",112,0,0,3.38642606139183,14490.7020225897,0,0,0,0
"113",113,0,0,4.14791643619537,14490.7028520352,0,0,0,0
"114",114,0,0,3.40386119484901,14490.7049601091,0,0,0,0
"115",115,0,0,3.25185298919678,14490.7049691248,0,0,0,0
"116",116,0,0,3.15044277906418,14490.7052239003,0,0,0,0
"117",117,0,0,3.05337134003639,14490.7055966324,0,0,0,0
"118",118,0,0,3.43718913197517,14490.7059784312,0,0,0,0
"119",119,0,0,3.17993280291557,14490.7063613219,0,0,0,0
"120",120,0,0,3.53975933790207,14490.7095485437,0,0,0,0
"121",121,0,0,3.27516421675682,14490.7097209729,0,0,0,0
"122",122,0,0,3.22209031879902,14490.7120264254,0,0,0,0
"123",123,0,0,3.12813958525658,14490.7154115635,0,0,0,0
"124",124,0,0,3.05139249190688,14490.721741469,0,0,0,0
"125",125,0,0,4.14701926708221,14490.7228440406,0,0,0,0
"126",126,0,0,3.42851492762566,14490.7254023259,0,0,0,0
"127",127,0,0,3.51202321052551,14490.7302204796,0,0,0,0
"128",128,0,0,3.68919742107391,14490.7367910242,0,0,0,0
"129",129,0,0,3.54932874441147,14490.7381691545,0,0,0,0
"130",130,0,0,3.27603960037231,14490.743266733,0,0,0,0
"131",131,0,0,3.55607742071152,14490.7495680363,0,0,0,0
"132",132,0,0,3.0603190921247,14490.7497009908,0,0,0,0
"133",133,0,0,3.04422711953521,14490.7563433153,0,0,0,0
"134",134,0,0,3.01726353727281,14490.7690553437,0,0,0,0
"135",135,0,0,3.45845118165016,14490.769314607,0,0,0,0
"136",136,0,0,3.39494258165359,14490.7770914359,0,0,0,0
"137",137,0,0,3.29040974378586,14490.7991389913,0,0,0,0
"138",138,0,0,4.44806230068207,14490.81838781,0,0,0,0
"139",139,0,0,3.55878895521164,14490.8191623803,0,0,0,0
"140",140,0,0,3.18809363245964,14490.821722306,0,0,0,0
"141",141,0,0,4.11845004558563,14490.8295548101,0,0,0,0
"142",142,0,0,3.23384672403336,14490.8587710266,0,0,0,0
"143",143,0,0,3.87626123428345,14490.8689797249,0,0,0,0
"144",144,0,0,3.62087124586105,14490.8891776295,0,0,0,0
"145",145,0,0,3.25337147712708,14490.902355968,0,0,0,0
"146",146,0,0,3.14695167541504,14490.9398885726,0,0,0,0
"147",147,0,0,3.05939717963338,14490.9645365118,0,0,0,0
"148",148,0,0,3.24006995558739,14491.0695332155,0,0,0,0
"149",149,0,0,3.55276119709015,14491.2176249591,0,0,0,0
"150",150,0,0,3.227589443326,14491.2396590759,0,0,0,0
"151",151,0,0,3.58852916955948,14491.2397396947,0,0,0,0
"152",152,0,0,3.0979159027338,14491.2702377146,0,0,0,0
"153",153,0,0,3.40552747249603,14491.5558974369,0,0,0,0
"154",154,0,0,3.25380247831345,14491.6114507944,0,0,0,0
"155",155,0,0,3.1959352940321,14492.3985860981,0,0,0,0
"156",156,0,0,3.1539204120636,14492.4987083748,0,0,0,0
"157",157,0,0,3.01666737534106,14492.5564786923,0,0,0,0
"158",158,0,0,3.08571373671293,14493.5324015142,0,0,0,0
"159",159,0,0,3.66869980096817,14493.9649748601,0,0,0,0
"160",160,0,0,3.99254441261292,14497.6312619804,0,0,0,0
"161",161,0,0,3.23885987699032,14498.0123136535,0,0,0,0
"162",162,0,0,3.10596644133329,14498.0173280573,0,0,0,0
"163",163,0,0,3.37917363643646,14498.1591888604,0,0,0,0
"164",164,0,0,4.35900962352753,14498.1675831265,0,0,0,0
"165",165,0,0,3.20349998772144,14498.1733238546,0,0,0,0
"166",166,0,0,5.02749443054199,14498.1854968534,0,0,0,0
"167",167,0,0,3.39234513044357,14498.1898851239,0,0,0,0
"168",168,0,0,3.08297155052423,14498.1911017148,0,0,0,0
"169",169,0,0,3.00777019932866,14498.2384118577,0,0,0,0
"170",170,0,0,3.03959010541439,14498.8308066844,0,0,0,0
"171",171,0,0,4.5435004234314,14500.491267294,0,0,0,0
"172",172,0,0,3.20938093960285,14500.4948375587,0,0,0,0
"173",173,0,0,3.13479988276958,14500.5004798425,0,0,0,0
"174",174,0,0,3.04470949247479,14500.5011935331,0,0,0,0
"175",175,0,0,4.75325214862823,14511.2630687682,0,0,0,0
"176",176,0,0,3.41903868317604,14511.2691792559,0,0,0,0
"177",177,0,0,3.40879192948341,14511.2864468984,0,0,0,0
"178",178,0,0,3.74302250146866,14512.369762134,0,0,0,0
"179",179,0,0,3.48422679305077,14513.4035724584,0,0,0,0
"180",180,0,0,3.1925508081913,14517.8618425722,0,0,0,0
"181",181,0,0,3.0663131326437,14544.8260522598,0,0,0,0
"182",182,0,0,3.41646030545235,14618.9851087132,0,0,0,0
"183",183,0,0,3.06060915067792,14622.4294495474,0,0,0,0
"184",184,0,0,3.00393953826278,14816.5082309421,0,0,0,0
"185",185,0,0,3.20134474337101,14862.7299927847,0,0,0,0
"186",186,0,0,3.17907652258873,14862.7309353956,0,0,0,0
"187",187,0,0,3.56534039974213,14985.00567978,0,0,0,0
"188",188,0,0,3.51709592342377,15170.4891881355,0,0,0,0
"189",189,0,0,3.16639448702335,15670.7861188438,0,0,0,0
"190",190,0,0,3.26535448431969,15722.2220153176,0,0,0,0
"191",191,0,0,3.00664755236357,15743.9202932501,0,0,0,0
"192",192,0,0,3.56344193220139,15992.3350790834,0,0,0,0
"193",193,0,0,4.29071354866028,15992.3381909991,0,0,0,0
"194",194,0,0,3.13088771700859,15992.3392572483,0,0,0,0
"195",195,0,0,3.07661320269108,15992.3640675819,0,0,0,0
"196",196,0,0,3.78537553548813,15992.3833765106,0,0,0,0
"197",197,0,0,3.71286702156067,15992.3879928359,0,0,0,0
"198",198,0,0,3.69457864761353,15992.8819200049,0,0,0,0
"199",199,0,0,3.55542087554932,15992.8821547251,0,0,0,0
"200",200,0,0,3.04673479124904,17357.4275841641,0,0,0,0
"201",201,0,0,3.26516070961952,18259.4930166045,0,0,0,0
"202",202,0,0,3.19935929775238,18267.1925450274,0,0,0,0
"203",203,0,0,3.31092604994774,18385.6642045973,0,0,0,0
"204",204,0,0,3.46795147657394,18385.6712960057,0,0,0,0
"205",205,0,0,3.11661037802696,18385.6964488814,0,0,0,0
