"","no.","longitude","latitude","magnitude","time","depth","year","month","days"
"1",1,0,0,4.93699872493744,1061.56182289124,0,0,0,0
"2",2,0,0,3.08127389103174,1061.56220703813,0,0,0,0
"3",3,0,0,3.48765802383423,1061.56237353975,0,0,0,0
"4",4,0,0,3.41656702756882,1061.5627111877,0,0,0,0
"5",5,0,0,3.21796628832817,1061.56781422676,0,0,0,0
"6",6,0,0,3.6410351395607,1061.58019131004,0,0,0,0
"7",7,0,0,3.24993504583836,1061.58670885145,0,0,0,0
"8",8,0,0,3.06426610052586,1061.62130984696,0,0,0,0
"9",9,0,0,3.38534241914749,1061.62390374351,0,0,0,0
"10",10,0,0,4.44744968414307,1061.64786480536,0,0,0,0
"11",11,0,0,3.02038496360183,1061.64811377742,0,0,0,0
"12",12,0,0,3.44207245111465,1061.64879122708,0,0,0,0
"13",13,0,0,3.21165150403976,1061.65422754731,0,0,0,0
"14",14,0,0,3.5142537355423,1061.6631663957,0,0,0,0
"15",15,0,0,3.13093928992748,1061.77856603937,0,0,0,0
"16",16,0,0,3.30550462007523,1071.38262686216,0,0,0,0
"17",17,0,0,3.22468315064907,1210.04777383617,0,0,0,0
"18",18,0,0,3.66800308227539,1483.3871407182,0,0,0,0
"19",19,0,0,3.11433236300945,2478.69521552482,0,0,0,0
"20",20,0,0,3.27935895323753,3236.47224436064,0,0,0,0
"21",21,0,0,3.08018068224192,4145.78863497211,0,0,0,0
"22",22,0,0,4.77059483528137,4414.79461487525,0,0,0,0
"23",23,0,0,3.40832215547562,4414.79620399295,0,0,0,0
"24",24,0,0,3.10264340788126,4414.800698574,0,0,0,0
"25",25,0,0,3.74451512098312,4414.80134240516,0,0,0,0
"26",26,0,0,3.0555740185082,4414.80335427154,0,0,0,0
"27",27,0,0,3.48340311646461,4414.82708725543,0,0,0,0
"28",28,0,0,3.37856668233871,4415.79754609136,0,0,0,0
"29",29,0,0,3.21936947107315,4433.50318798211,0,0,0,0
"30",30,0,0,3.33861175179482,4444.28979979544,0,0,0,0
"31",31,0,0,4.87279999256134,4940.26374158984,0,0,0,0
"32",32,0,0,3.33505162596703,4940.27006639132,0,0,0,0
"33",33,0,0,3.43581146001816,4940.27013363863,0,0,0,0
"34",34,0,0,3.74374938011169,4940.31837629233,0,0,0,0
"35",35,0,0,3.10138932615519,4940.57379906336,0,0,0,0
"36",36,0,0,3.00073446199531,4941.57866597259,0,0,0,0
"37",37,0,0,4.30810701847076,5732.06125915011,0,0,0,0
"38",38,0,0,4.10458707809448,5732.06794520095,0,0,0,0
"39",39,0,0,3.63422536849976,5732.07275621909,0,0,0,0
"40",40,0,0,3.76208865642548,5732.09479917169,0,0,0,0
"41",41,0,0,3.22420382499695,5732.18315791099,0,0,0,0
"42",42,0,0,3.30597430467606,5732.19502426927,0,0,0,0
"43",43,0,0,3.22459995746613,5732.36230511442,0,0,0,0
"44",44,0,0,3.10604088753462,5732.55202389409,0,0,0,0
"45",45,0,0,4.00034844875336,5742.4887025871,0,0,0,0
