"","no.","longitude","latitude","magnitude","time","depth","year","month","days"
"1",1,0,0,4.93699872493744,84.2747688293457,0,0,0,0
"2",2,0,0,3.08127389103174,84.2763764251897,0,0,0,0
"3",3,0,0,3.48765802383423,84.2786945943823,0,0,0,0
"4",4,0,0,3.41656702756882,84.2796661092985,0,0,0,0
"5",5,0,0,3.21796628832817,84.312530439444,0,0,0,0
"6",6,0,0,3.6410351395607,84.5029403968773,0,0,0,0
"7",7,0,0,3.24993504583836,84.5625588479551,0,0,0,0
"8",8,0,0,3.06426610052586,84.5849026412243,0,0,0,0
"9",9,0,0,3.38534241914749,89.6079684554277,0,0,0,0
"10",10,0,0,4.44744968414307,89.6118133555974,0,0,0,0
"11",11,0,0,3.02038496360183,89.6176742553438,0,0,0,0
"12",12,0,0,3.44207245111465,89.6796399103471,0,0,0,0
"13",13,0,0,3.21165150403976,94.7943913584591,0,0,0,0
"14",14,0,0,3.5142537355423,110.308610820935,0,0,0,0
"15",15,0,0,3.13093928992748,1298.94764486742,0,0,0,0
"16",16,0,0,3.30550462007523,1667.81531668703,0,0,0,0
"17",17,0,0,3.22468315064907,2232.98179533701,0,0,0,0
"18",18,0,0,3.66800308227539,2623.65265075659,0,0,0,0
"19",19,0,0,3.11433236300945,2830.93447646477,0,0,0,0
"20",20,0,0,3.27935895323753,2999.26048331469,0,0,0,0
"21",21,0,0,3.08018068224192,4797.4298395931,0,0,0,0
"22",22,0,0,4.77059483528137,5375.62014262996,0,0,0,0
"23",23,0,0,3.40832215547562,5375.62434283167,0,0,0,0
"24",24,0,0,3.10264340788126,5375.62458296104,0,0,0,0
"25",25,0,0,3.74451512098312,5375.62611171356,0,0,0,0
"26",26,0,0,3.0555740185082,5375.63316681799,0,0,0,0
"27",27,0,0,3.48340311646461,5376.4816212979,0,0,0,0
"28",28,0,0,3.37856668233871,5388.04895243674,0,0,0,0
"29",29,0,0,3.21936947107315,5464.75570601325,0,0,0,0
"30",30,0,0,3.33861175179482,6557.66006526543,0,0,0,0
"31",31,0,0,4.87279999256134,7876.79467138162,0,0,0,0
"32",32,0,0,3.33505162596703,7876.81026346982,0,0,0,0
"33",33,0,0,3.43581146001816,7876.83849203352,0,0,0,0
"34",34,0,0,3.74374938011169,7876.9058460381,0,0,0,0
"35",35,0,0,3.10138932615519,7876.98120497478,0,0,0,0
"36",36,0,0,3.00073446199531,7877.18122088108,0,0,0,0
"37",37,0,0,4.30810701847076,8263.06946255415,0,0,0,0
"38",38,0,0,4.10458707809448,8697.17661416158,0,0,0,0
"39",39,0,0,3.63422536849976,8697.19055276895,0,0,0,0
"40",40,0,0,3.76208865642548,8831.32876890345,0,0,0,0
"41",41,0,0,3.22420382499695,9441.55036299749,0,0,0,0
"42",42,0,0,3.30597430467606,9840.16268013464,0,0,0,0
"43",43,0,0,3.22459995746613,9995.59128054057,0,0,0,0
"44",44,0,0,3.10604088753462,10008.3870876468,0,0,0,0
"45",45,0,0,4.00034844875336,10413.8332618595,0,0,0,0
"46",46,0,0,3.17629852890968,10703.121980965,0,0,0,0
"47",47,0,0,3.29584422707558,11898.8624751811,0,0,0,0
"48",48,0,0,3.13110674917698,12052.531313614,0,0,0,0
"49",49,0,0,3.40179508924484,14257.4860299271,0,0,0,0
"50",50,0,0,3.21623334288597,14257.4882713298,0,0,0,0
"51",51,0,0,3.39854645729065,14258.0715281943,0,0,0,0
"52",52,0,0,3.11263958364725,14923.1755168116,0,0,0,0
"53",53,0,0,3.00690638134256,15140.8912265872,0,0,0,0
"54",54,0,0,3.02967318333685,15229.2253838311,0,0,0,0
"55",55,0,0,3.25247001647949,15374.3895040459,0,0,0,0
"56",56,0,0,3.0930592790246,17205.3493371952,0,0,0,0
"57",57,0,0,3.04299938678741,17596.7852428397,0,0,0,0
"58",58,0,0,3.20184715092182,17776.4977192347,0,0,0,0
"59",59,0,0,4.12402963638306,17885.7865928774,0,0,0,0
"60",60,0,0,3.61403930187225,17885.7882473642,0,0,0,0
"61",61,0,0,3.56979215145111,17978.5650086842,0,0,0,0
"62",62,0,0,3.01190969906747,18604.4418228685,0,0,0,0
"63",63,0,0,3.24920812249184,18604.6025319594,0,0,0,0
"64",64,0,0,3.07839758694172,19618.2323883647,0,0,0,0
"65",65,0,0,3.8709659576416,21392.541893895,0,0,0,0
"66",66,0,0,5.10409998893738,21392.6154316778,0,0,0,0
"67",67,0,0,3.67822635173798,21392.6156937043,0,0,0,0
"68",68,0,0,3.19878599047661,21392.6162547824,0,0,0,0
"69",69,0,0,3.58715850114822,21392.6187679548,0,0,0,0
"70",70,0,0,3.03537103906274,21392.6220400231,0,0,0,0
"71",71,0,0,3.28973942995071,21392.6265136432,0,0,0,0
"72",72,0,0,3.41698548197746,21392.6348738018,0,0,0,0
"73",73,0,0,5.6111741065979,21392.6354469649,0,0,0,0
"74",74,0,0,3.74335408210754,21392.6355616316,0,0,0,0
"75",75,0,0,3.08548794686794,21392.6359694843,0,0,0,0
"76",76,0,0,4.03586792945862,21392.6363305315,0,0,0,0
"77",77,0,0,3.45964381098747,21392.636491464,0,0,0,0
"78",78,0,0,3.04836038500071,21392.6365992738,0,0,0,0
"79",79,0,0,4.64407539367676,21392.6376661027,0,0,0,0
"80",80,0,0,3.44725567102432,21392.6377133545,0,0,0,0
"81",81,0,0,3.28498485684395,21392.6377938662,0,0,0,0
"82",82,0,0,3.58834993839264,21392.6378415996,0,0,0,0
"83",83,0,0,5.30056476593018,21392.6390755274,0,0,0,0
"84",84,0,0,3.26079294085503,21392.6393133588,0,0,0,0
"85",85,0,0,3.29970914125443,21392.6417443541,0,0,0,0
"86",86,0,0,3.85064494609833,21392.6418569194,0,0,0,0
"87",87,0,0,3.05156510695815,21392.6426950761,0,0,0,0
"88",88,0,0,3.14294031262398,21392.6429388042,0,0,0,0
"89",89,0,0,3.3421625494957,21392.6441845288,0,0,0,0
"90",90,0,0,3.05195436999202,21392.6453817995,0,0,0,0
"91",91,0,0,3.33742427825928,21392.6462370123,0,0,0,0
"92",92,0,0,3.05141443014145,21392.6470930944,0,0,0,0
"93",93,0,0,3.35127934813499,21392.6501985063,0,0,0,0
"94",94,0,0,3.03814928978682,21392.6503947815,0,0,0,0
"95",95,0,0,3.22091740369797,21392.6506073749,0,0,0,0
"96",96,0,0,3.18613629043102,21392.6522279973,0,0,0,0
"97",97,0,0,3.19522450864315,21392.6530233251,0,0,0,0
"98",98,0,0,3.55768352746964,21392.6539016048,0,0,0,0
"99",99,0,0,4.27088487148285,21392.6581021878,0,0,0,0
"100",100,0,0,3.67973411083221,21392.659132742,0,0,0,0
"101",101,0,0,3.35044977068901,21392.6617605485,0,0,0,0
"102",102,0,0,3.03812416270375,21392.6635826555,0,0,0,0
"103",103,0,0,3.11666130274534,21392.6672233588,0,0,0,0
"104",104,0,0,3.38579162955284,21392.6673869452,0,0,0,0
"105",105,0,0,4.40860056877136,21392.6683385986,0,0,0,0
"106",106,0,0,3.53160774707794,21392.6687272026,0,0,0,0
"107",107,0,0,3.60590708255768,21392.6732149618,0,0,0,0
"108",108,0,0,3.58757394552231,21392.6777665673,0,0,0,0
"109",109,0,0,3.61652386188507,21392.680775729,0,0,0,0
"110",110,0,0,3.22407622635365,21392.6813699193,0,0,0,0
"111",111,0,0,3.08269710838795,21392.6818196678,0,0,0,0
"112",112,0,0,3.38642606139183,21392.6820860384,0,0,0,0
"113",113,0,0,4.14791643619537,21392.6884991636,0,0,0,0
"114",114,0,0,3.40386119484901,21392.6895769162,0,0,0,0
"115",115,0,0,3.25185298919678,21392.692797581,0,0,0,0
"116",116,0,0,3.15044277906418,21392.6978180565,0,0,0,0
"117",117,0,0,3.05337134003639,21392.699332363,0,0,0,0
"118",118,0,0,3.43718913197517,21392.7069145549,0,0,0,0
"119",119,0,0,3.17993280291557,21392.7099227414,0,0,0,0
"120",120,0,0,3.53975933790207,21392.7134640831,0,0,0,0
"121",121,0,0,3.27516421675682,21392.721742719,0,0,0,0
"122",122,0,0,3.22209031879902,21392.7219143981,0,0,0,0
"123",123,0,0,3.12813958525658,21392.7284879217,0,0,0,0
"124",124,0,0,3.05139249190688,21392.7388362151,0,0,0,0
"125",125,0,0,4.14701926708221,21392.7499202352,0,0,0,0
"126",126,0,0,3.42851492762566,21392.7560988925,0,0,0,0
"127",127,0,0,3.51202321052551,21392.7589520536,0,0,0,0
"128",128,0,0,3.68919742107391,21392.7754043734,0,0,0,0
"129",129,0,0,3.54932874441147,21392.775664276,0,0,0,0
"130",130,0,0,3.27603960037231,21392.7775758324,0,0,0,0
"131",131,0,0,3.55607742071152,21392.7828160138,0,0,0,0
"132",132,0,0,3.0603190921247,21392.7900394067,0,0,0,0
"133",133,0,0,3.04422711953521,21392.8156265497,0,0,0,0
"134",134,0,0,3.01726353727281,21392.8209782269,0,0,0,0
"135",135,0,0,3.45845118165016,21392.850116076,0,0,0,0
"136",136,0,0,3.39494258165359,21392.8718612953,0,0,0,0
"137",137,0,0,3.29040974378586,21392.8852169905,0,0,0,0
"138",138,0,0,4.44806230068207,21392.915442497,0,0,0,0
"139",139,0,0,3.55878895521164,21392.9161464356,0,0,0,0
"140",140,0,0,3.18809363245964,21392.9280949209,0,0,0,0
"141",141,0,0,4.11845004558563,21392.9340198475,0,0,0,0
"142",142,0,0,3.23384672403336,21392.9702111027,0,0,0,0
"143",143,0,0,3.87626123428345,21393.0340356781,0,0,0,0
"144",144,0,0,3.62087124586105,21393.0545584563,0,0,0,0
"145",145,0,0,3.25337147712708,21393.0610700201,0,0,0,0
"146",146,0,0,3.14695167541504,21393.0872064419,0,0,0,0
"147",147,0,0,3.05939717963338,21393.0904201921,0,0,0,0
"148",148,0,0,3.24006995558739,21393.4871693378,0,0,0,0
"149",149,0,0,3.55276119709015,21393.5331231347,0,0,0,0
"150",150,0,0,3.227589443326,21393.6580034222,0,0,0,0
"151",151,0,0,3.58852916955948,21394.4822531648,0,0,0,0
"152",152,0,0,3.0979159027338,21394.6965130025,0,0,0,0
"153",153,0,0,3.40552747249603,21395.803893759,0,0,0,0
"154",154,0,0,3.25380247831345,21398.6691871442,0,0,0,0
"155",155,0,0,3.1959352940321,21398.7030088107,0,0,0,0
"156",156,0,0,3.1539204120636,21398.7068710491,0,0,0,0
"157",157,0,0,3.01666737534106,21400.6634859969,0,0,0,0
"158",158,0,0,3.08571373671293,21405.4025552189,0,0,0,0
"159",159,0,0,3.66869980096817,21418.6185427655,0,0,0,0
"160",160,0,0,3.99254441261292,21418.6276390235,0,0,0,0
"161",161,0,0,3.23885987699032,21429.278364591,0,0,0,0
"162",162,0,0,3.10596644133329,21429.2890055555,0,0,0,0
"163",163,0,0,3.37917363643646,21432.0401992089,0,0,0,0
"164",164,0,0,4.35900962352753,21446.7767665393,0,0,0,0
"165",165,0,0,3.20349998772144,21446.779144451,0,0,0,0
"166",166,0,0,5.02749443054199,21446.8031891794,0,0,0,0
"167",167,0,0,3.39234513044357,21446.8067622721,0,0,0,0
"168",168,0,0,3.08297155052423,21446.811854332,0,0,0,0
"169",169,0,0,3.00777019932866,21446.8139946542,0,0,0,0
"170",170,0,0,3.03959010541439,21446.8157748044,0,0,0,0
"171",171,0,0,4.5435004234314,21446.8171205946,0,0,0,0
"172",172,0,0,3.20938093960285,21446.820387346,0,0,0,0
"173",173,0,0,3.13479988276958,21446.8263092683,0,0,0,0
"174",174,0,0,3.04470949247479,21446.8298767018,0,0,0,0
"175",175,0,0,4.75325214862823,21446.8963314233,0,0,0,0
"176",176,0,0,3.41903868317604,21446.8965288005,0,0,0,0
"177",177,0,0,3.40879192948341,21446.9084223491,0,0,0,0
"178",178,0,0,3.74302250146866,21447.0396756314,0,0,0,0
"179",179,0,0,3.48422679305077,21447.0448602075,0,0,0,0
"180",180,0,0,3.1925508081913,21448.9182036549,0,0,0,0
"181",181,0,0,3.0663131326437,21449.2348458547,0,0,0,0
"182",182,0,0,3.41646030545235,21461.7232342956,0,0,0,0
"183",183,0,0,3.06060915067792,21465.7000107407,0,0,0,0
"184",184,0,0,3.00393953826278,21485.1590325398,0,0,0,0
"185",185,0,0,3.20134474337101,21939.155648755,0,0,0,0
"186",186,0,0,3.17907652258873,22079.7989221948,0,0,0,0
"187",187,0,0,3.56534039974213,22079.8223510246,0,0,0,0
"188",188,0,0,3.51709592342377,22127.4219955951,0,0,0,0
"189",189,0,0,3.16639448702335,22263.2422262998,0,0,0,0
"190",190,0,0,3.26535448431969,23139.2624712757,0,0,0,0
"191",191,0,0,3.00664755236357,23148.1615297716,0,0,0,0
"192",192,0,0,3.56344193220139,23612.6795189108,0,0,0,0
"193",193,0,0,4.29071354866028,23842.4445862187,0,0,0,0
"194",194,0,0,3.13088771700859,23842.4454599284,0,0,0,0
"195",195,0,0,3.07661320269108,24889.8896316583,0,0,0,0
"196",196,0,0,3.78537553548813,25373.6955265054,0,0,0,0
