"","no.","longitude","latitude","magnitude","time","depth","year","month","days"
"1",1,0,0,4.93699872493744,1364.4939661026,0,0,0,0
"2",2,0,0,3.08127389103174,1364.49439008999,0,0,0,0
"3",3,0,0,3.48765802383423,1364.49699911081,0,0,0,0
"4",4,0,0,3.41656702756882,1364.49702847149,0,0,0,0
"5",5,0,0,3.21796628832817,1364.51533130009,0,0,0,0
"6",6,0,0,3.6410351395607,1366.57994040672,0,0,0,0
"7",7,0,0,3.24993504583836,1371.04604593204,0,0,0,0
"8",8,0,0,3.06426610052586,1371.0481330423,0,0,0,0
"9",9,0,0,3.38534241914749,1455.06550664763,0,0,0,0
"10",10,0,0,4.44744968414307,1455.06951679802,0,0,0,0
"11",11,0,0,3.02038496360183,1455.07018358584,0,0,0,0
"12",12,0,0,3.44207245111465,1455.0733391573,0,0,0,0
"13",13,0,0,3.21165150403976,1455.12451553298,0,0,0,0
"14",14,0,0,3.5142537355423,1455.12604131306,0,0,0,0
"15",15,0,0,3.13093928992748,2963.26249400326,0,0,0,0
"16",16,0,0,3.30550462007523,3670.8599215563,0,0,0,0
"17",17,0,0,3.22468315064907,4816.82846029417,0,0,0,0
"18",18,0,0,3.66800308227539,4952.82707326532,0,0,0,0
"19",19,0,0,3.11433236300945,5768.32516609985,0,0,0,0
"20",20,0,0,3.27935895323753,7082.92692989772,0,0,0,0
"21",21,0,0,3.08018068224192,7719.53142775661,0,0,0,0
"22",22,0,0,4.77059483528137,8285.53994303074,0,0,0,0
"23",23,0,0,3.40832215547562,8285.54336334765,0,0,0,0
"24",24,0,0,3.10264340788126,8285.55338124173,0,0,0,0
"25",25,0,0,3.74451512098312,8285.58797661902,0,0,0,0
"26",26,0,0,3.0555740185082,8285.77106693044,0,0,0,0
"27",27,0,0,3.48340311646461,8930.52393415682,0,0,0,0
"28",28,0,0,3.37856668233871,9047.76793636035,0,0,0,0
"29",29,0,0,3.21936947107315,9439.19541305552,0,0,0,0
"30",30,0,0,3.33861175179482,9689.55239856547,0,0,0,0
"31",31,0,0,4.87279999256134,9689.59735610792,0,0,0,0
"32",32,0,0,3.33505162596703,9689.59862773969,0,0,0,0
"33",33,0,0,3.43581146001816,9689.59978836229,0,0,0,0
"34",34,0,0,3.74374938011169,9689.61197325522,0,0,0,0
"35",35,0,0,3.10138932615519,9689.63284221298,0,0,0,0
"36",36,0,0,3.00073446199531,9689.71355684087,0,0,0,0
"37",37,0,0,4.30810701847076,9689.73533787751,0,0,0,0
"38",38,0,0,4.10458707809448,9689.7383592047,0,0,0,0
"39",39,0,0,3.63422536849976,10138.596269557,0,0,0,0
"40",40,0,0,3.76208865642548,10620.2779660102,0,0,0,0
"41",41,0,0,3.22420382499695,10913.9261713392,0,0,0,0
"42",42,0,0,3.30597430467606,12427.6887338036,0,0,0,0
"43",43,0,0,3.22459995746613,12427.6944143246,0,0,0,0
"44",44,0,0,3.10604088753462,12500.2454473931,0,0,0,0
"45",45,0,0,4.00034844875336,12577.9853482468,0,0,0,0
"46",46,0,0,3.17629852890968,12613.4309408117,0,0,0,0
"47",47,0,0,3.29584422707558,12917.1527429512,0,0,0,0
"48",48,0,0,3.13110674917698,13290.6159611456,0,0,0,0
"49",49,0,0,3.40179508924484,13412.9674518984,0,0,0,0
"50",50,0,0,3.21623334288597,13892.6046380762,0,0,0,0
"51",51,0,0,3.39854645729065,14251.9494546033,0,0,0,0
"52",52,0,0,3.11263958364725,14464.1187834466,0,0,0,0
"53",53,0,0,3.00690638134256,14752.4342346291,0,0,0,0
"54",54,0,0,3.02967318333685,14854.1266211738,0,0,0,0
"55",55,0,0,3.25247001647949,15491.7831439088,0,0,0,0
"56",56,0,0,3.0930592790246,15944.4181148573,0,0,0,0
"57",57,0,0,3.04299938678741,15944.4324787252,0,0,0,0
"58",58,0,0,3.20184715092182,15960.4010996133,0,0,0,0
"59",59,0,0,4.12402963638306,16022.1424693162,0,0,0,0
"60",60,0,0,3.61403930187225,16049.0567549325,0,0,0,0
"61",61,0,0,3.56979215145111,18322.4488754921,0,0,0,0
"62",62,0,0,3.01190969906747,18322.4571862901,0,0,0,0
"63",63,0,0,3.24920812249184,18529.209176592,0,0,0,0
"64",64,0,0,3.07839758694172,18811.585037372,0,0,0,0
"65",65,0,0,3.8709659576416,20655.4128220354,0,0,0,0
"66",66,0,0,5.10409998893738,20655.4828477677,0,0,0,0
"67",67,0,0,3.67822635173798,20655.4830294606,0,0,0,0
