"","no.","longitude","latitude","magnitude","time","depth","year","month","days"
"1",1,0,0,4.93699872493744,220.999792218208,0,0,0,0
"2",2,0,0,3.08127389103174,221.000724383219,0,0,0,0
"3",3,0,0,3.48765802383423,221.005975719366,0,0,0,0
"4",4,0,0,3.41656702756882,221.052884753157,0,0,0,0
"5",5,0,0,3.21796628832817,221.058766980774,0,0,0,0
"6",6,0,0,3.6410351395607,221.338315996875,0,0,0,0
"7",7,0,0,3.24993504583836,229.840530248084,0,0,0,0
"8",8,0,0,3.06426610052586,229.94407770948,0,0,0,0
"9",9,0,0,3.38534241914749,230.096764932729,0,0,0,0
"10",10,0,0,4.44744968414307,1054.55262422867,0,0,0,0
"11",11,0,0,3.02038496360183,1370.63651658515,0,0,0,0
"12",12,0,0,3.44207245111465,1769.39858228287,0,0,0,0
"13",13,0,0,3.21165150403976,2140.77881114266,0,0,0,0
"14",14,0,0,3.5142537355423,2251.23758322913,0,0,0,0
"15",15,0,0,3.13093928992748,3192.0174112535,0,0,0,0
"16",16,0,0,3.30550462007523,3262.67310739946,0,0,0,0
"17",17,0,0,3.22468315064907,3448.75151793033,0,0,0,0
"18",18,0,0,3.66800308227539,4867.90608116011,0,0,0,0
"19",19,0,0,3.11433236300945,4949.43333430164,0,0,0,0
"20",20,0,0,3.27935895323753,4950.16409926011,0,0,0,0
"21",21,0,0,3.08018068224192,4961.07221794233,0,0,0,0
"22",22,0,0,4.77059483528137,5312.29183071787,0,0,0,0
"23",23,0,0,3.40832215547562,5312.2919959562,0,0,0,0
"24",24,0,0,3.10264340788126,5312.29418385272,0,0,0,0
"25",25,0,0,3.74451512098312,5312.29866394575,0,0,0,0
"26",26,0,0,3.0555740185082,5312.30042152493,0,0,0,0
"27",27,0,0,3.48340311646461,5312.3159673684,0,0,0,0
"28",28,0,0,3.37856668233871,5312.32785898147,0,0,0,0
"29",29,0,0,3.21936947107315,5312.36796280547,0,0,0,0
"30",30,0,0,3.33861175179482,5312.51496762148,0,0,0,0
"31",31,0,0,4.87279999256134,5312.98861735661,0,0,0,0
"32",32,0,0,3.33505162596703,5312.98908730353,0,0,0,0
"33",33,0,0,3.43581146001816,5312.99010050374,0,0,0,0
"34",34,0,0,3.74374938011169,5313.00151956742,0,0,0,0
"35",35,0,0,3.10138932615519,5313.00285299819,0,0,0,0
"36",36,0,0,3.00073446199531,5313.00961356461,0,0,0,0
"37",37,0,0,4.30810701847076,5313.02722744023,0,0,0,0
"38",38,0,0,4.10458707809448,5313.2380523717,0,0,0,0
"39",39,0,0,3.63422536849976,5313.24002933538,0,0,0,0
"40",40,0,0,3.76208865642548,5313.25498657421,0,0,0,0
"41",41,0,0,3.22420382499695,5313.25809194763,0,0,0,0
"42",42,0,0,3.30597430467606,5314.60934133214,0,0,0,0
"43",43,0,0,3.22459995746613,5314.96144139152,0,0,0,0
"44",44,0,0,3.10604088753462,6358.17808952084,0,0,0,0
"45",45,0,0,4.00034844875336,6456.36404652558,0,0,0,0
"46",46,0,0,3.17629852890968,6456.38103860271,0,0,0,0
"47",47,0,0,3.29584422707558,6458.35191958821,0,0,0,0
"48",48,0,0,3.13110674917698,6770.59597330807,0,0,0,0
"49",49,0,0,3.40179508924484,6898.59298423366,0,0,0,0
"50",50,0,0,3.21623334288597,8131.86127241258,0,0,0,0
"51",51,0,0,3.39854645729065,8153.05605318743,0,0,0,0
"52",52,0,0,3.11263958364725,8153.05610731059,0,0,0,0
"53",53,0,0,3.00690638134256,8368.37117457215,0,0,0,0
"54",54,0,0,3.02967318333685,8526.43292955199,0,0,0,0
"55",55,0,0,3.25247001647949,9032.58712878419,0,0,0,0
"56",56,0,0,3.0930592790246,9941.41015719328,0,0,0,0
"57",57,0,0,3.04299938678741,10239.9949498225,0,0,0,0
"58",58,0,0,3.20184715092182,11636.3175939087,0,0,0,0
"59",59,0,0,4.12402963638306,11885.4357568469,0,0,0,0
"60",60,0,0,3.61403930187225,11887.2570683582,0,0,0,0
"61",61,0,0,3.56979215145111,12330.2664194961,0,0,0,0
"62",62,0,0,3.01190969906747,12361.3611099128,0,0,0,0
"63",63,0,0,3.24920812249184,12640.5279532623,0,0,0,0
"64",64,0,0,3.07839758694172,12963.6709713939,0,0,0,0
"65",65,0,0,3.8709659576416,12963.6755703784,0,0,0,0
"66",66,0,0,5.10409998893738,13785.2260263587,0,0,0,0
"67",67,0,0,3.67822635173798,13785.2278245712,0,0,0,0
"68",68,0,0,3.19878599047661,13785.230091,0,0,0,0
"69",69,0,0,3.58715850114822,13785.2315946849,0,0,0,0
"70",70,0,0,3.03537103906274,13785.243024662,0,0,0,0
"71",71,0,0,3.28973942995071,13785.2437347715,0,0,0,0
"72",72,0,0,3.41698548197746,13785.2622616427,0,0,0,0
"73",73,0,0,5.6111741065979,13785.2891909029,0,0,0,0
"74",74,0,0,3.74335408210754,13785.2900798077,0,0,0,0
"75",75,0,0,3.08548794686794,13785.2901026411,0,0,0,0
"76",76,0,0,4.03586792945862,13785.2902835154,0,0,0,0
"77",77,0,0,3.45964381098747,13785.2902981873,0,0,0,0
"78",78,0,0,3.04836038500071,13785.2910164878,0,0,0,0
"79",79,0,0,4.64407539367676,13785.2917541993,0,0,0,0
"80",80,0,0,3.44725567102432,13785.2922552208,0,0,0,0
