"","no.","longitude","latitude","magnitude","time","depth","year","month","days"
"1",1,0,0,4.93699872493744,232.634216547012,0,0,0,0
"2",2,0,0,3.08127389103174,232.659056214682,0,0,0,0
"3",3,0,0,3.48765802383423,232.71113016199,0,0,0,0
"4",4,0,0,3.41656702756882,757.49995564069,0,0,0,0
"5",5,0,0,3.21796628832817,1843.37746356476,0,0,0,0
"6",6,0,0,3.6410351395607,3442.05680815782,0,0,0,0
"7",7,0,0,3.24993504583836,5387.62313774421,0,0,0,0
"8",8,0,0,3.06426610052586,5390.83835327353,0,0,0,0
"9",9,0,0,3.38534241914749,6336.79956464778,0,0,0,0
"10",10,0,0,4.44744968414307,6336.81210744859,0,0,0,0
"11",11,0,0,3.02038496360183,6336.82647979601,0,0,0,0
"12",12,0,0,3.44207245111465,6336.90603424967,0,0,0,0
"13",13,0,0,3.21165150403976,6336.91392007727,0,0,0,0
"14",14,0,0,3.5142537355423,6622.03034664946,0,0,0,0
"15",15,0,0,3.13093928992748,7146.62638285061,0,0,0,0
"16",16,0,0,3.30550462007523,7731.78233825041,0,0,0,0
"17",17,0,0,3.22468315064907,7919.07079320755,0,0,0,0
"18",18,0,0,3.66800308227539,7996.62130484792,0,0,0,0
"19",19,0,0,3.11433236300945,8231.64293021966,0,0,0,0
"20",20,0,0,3.27935895323753,8777.99650444863,0,0,0,0
"21",21,0,0,3.08018068224192,9031.35195585501,0,0,0,0
"22",22,0,0,4.77059483528137,10097.5652988417,0,0,0,0
"23",23,0,0,3.40832215547562,10097.614431955,0,0,0,0
"24",24,0,0,3.10264340788126,10097.7297737234,0,0,0,0
"25",25,0,0,3.74451512098312,10103.1584902612,0,0,0,0
"26",26,0,0,3.0555740185082,10125.0972486979,0,0,0,0
"27",27,0,0,3.48340311646461,10125.4923078381,0,0,0,0
"28",28,0,0,3.37856668233871,10335.5208239031,0,0,0,0
"29",29,0,0,3.21936947107315,10663.7148760039,0,0,0,0
"30",30,0,0,3.33861175179482,11311.4961628522,0,0,0,0
"31",31,0,0,4.87279999256134,11777.4057346449,0,0,0,0
"32",32,0,0,3.33505162596703,11777.4074551109,0,0,0,0
"33",33,0,0,3.43581146001816,11777.4095532046,0,0,0,0
"34",34,0,0,3.74374938011169,11777.4648109131,0,0,0,0
"35",35,0,0,3.10138932615519,11777.5821254898,0,0,0,0
"36",36,0,0,3.00073446199531,12145.6757907091,0,0,0,0
"37",37,0,0,4.30810701847076,12842.8637780099,0,0,0,0
"38",38,0,0,4.10458707809448,12842.871894786,0,0,0,0
"39",39,0,0,3.63422536849976,12842.8946816156,0,0,0,0
"40",40,0,0,3.76208865642548,12842.8961138217,0,0,0,0
"41",41,0,0,3.22420382499695,12843.0127408452,0,0,0,0
"42",42,0,0,3.30597430467606,12989.7403937333,0,0,0,0
"43",43,0,0,3.22459995746613,13109.1557979892,0,0,0,0
"44",44,0,0,3.10604088753462,13288.8715507592,0,0,0,0
"45",45,0,0,4.00034844875336,13408.2935940427,0,0,0,0
"46",46,0,0,3.17629852890968,13408.2954285721,0,0,0,0
"47",47,0,0,3.29584422707558,13408.2957370987,0,0,0,0
"48",48,0,0,3.13110674917698,13408.4930599075,0,0,0,0
"49",49,0,0,3.40179508924484,13898.3516152016,0,0,0,0
"50",50,0,0,3.21623334288597,13898.3525528054,0,0,0,0
"51",51,0,0,3.39854645729065,14221.5515735125,0,0,0,0
"52",52,0,0,3.11263958364725,14963.7570263309,0,0,0,0
"53",53,0,0,3.00690638134256,18962.2474913003,0,0,0,0
"54",54,0,0,3.02967318333685,19576.6825482526,0,0,0,0
"55",55,0,0,3.25247001647949,19576.6989243812,0,0,0,0
"56",56,0,0,3.0930592790246,20067.7503971132,0,0,0,0
"57",57,0,0,3.04299938678741,20395.6556013954,0,0,0,0
"58",58,0,0,3.20184715092182,20585.5756797225,0,0,0,0
"59",59,0,0,4.12402963638306,20899.9645020632,0,0,0,0
"60",60,0,0,3.61403930187225,20912.6039038992,0,0,0,0
"61",61,0,0,3.56979215145111,20912.6097132757,0,0,0,0
"62",62,0,0,3.01190969906747,21271.1785166031,0,0,0,0
"63",63,0,0,3.24920812249184,21824.7280005333,0,0,0,0
"64",64,0,0,3.07839758694172,22382.8990637738,0,0,0,0
"65",65,0,0,3.8709659576416,22715.2440326658,0,0,0,0
"66",66,0,0,5.10409998893738,23601.7991445403,0,0,0,0
"67",67,0,0,3.67822635173798,23601.8014411166,0,0,0,0
"68",68,0,0,3.19878599047661,23601.8019975388,0,0,0,0
"69",69,0,0,3.58715850114822,23601.8052689246,0,0,0,0
"70",70,0,0,3.03537103906274,23601.8053001122,0,0,0,0
"71",71,0,0,3.28973942995071,23601.8228543741,0,0,0,0
"72",72,0,0,3.41698548197746,23602.2963743764,0,0,0,0
"73",73,0,0,5.6111741065979,23602.3014823174,0,0,0,0
"74",74,0,0,3.74335408210754,23602.3017451709,0,0,0,0
"75",75,0,0,3.08548794686794,23602.3020544877,0,0,0,0
"76",76,0,0,4.03586792945862,23602.3022347601,0,0,0,0
"77",77,0,0,3.45964381098747,23602.3022440018,0,0,0,0
"78",78,0,0,3.04836038500071,23602.3033576557,0,0,0,0
"79",79,0,0,4.64407539367676,23602.303888105,0,0,0,0
"80",80,0,0,3.44725567102432,23602.3039224028,0,0,0,0
"81",81,0,0,3.28498485684395,23602.3039549696,0,0,0,0
"82",82,0,0,3.58834993839264,23602.304026214,0,0,0,0
"83",83,0,0,5.30056476593018,23602.3042992312,0,0,0,0
"84",84,0,0,3.26079294085503,23602.3048523947,0,0,0,0
"85",85,0,0,3.29970914125443,23602.3050079953,0,0,0,0
"86",86,0,0,3.85064494609833,23602.3050166954,0,0,0,0
"87",87,0,0,3.05156510695815,23602.3055968594,0,0,0,0
"88",88,0,0,3.14294031262398,23602.3056820779,0,0,0,0
"89",89,0,0,3.3421625494957,23602.3068653483,0,0,0,0
