"","no.","longitude","latitude","magnitude","time","depth","year","month","days"
"1",1,0,0,4.93699872493744,1326.15149021149,0,0,0,0
"2",2,0,0,3.08127389103174,1326.15385357819,0,0,0,0
"3",3,0,0,3.48765802383423,1326.16933629053,0,0,0,0
"4",4,0,0,3.41656702756882,1326.16989899662,0,0,0,0
"5",5,0,0,3.21796628832817,1326.17748405534,0,0,0,0
"6",6,0,0,3.6410351395607,1326.17766938424,0,0,0,0
"7",7,0,0,3.24993504583836,1326.18177104964,0,0,0,0
"8",8,0,0,3.06426610052586,1326.18230722053,0,0,0,0
"9",9,0,0,3.38534241914749,1326.23706860671,0,0,0,0
"10",10,0,0,4.44744968414307,1326.32052800107,0,0,0,0
"11",11,0,0,3.02038496360183,1326.4148236417,0,0,0,0
"12",12,0,0,3.44207245111465,1326.43831873843,0,0,0,0
"13",13,0,0,3.21165150403976,1326.44998732966,0,0,0,0
"14",14,0,0,3.5142537355423,1326.5128173891,0,0,0,0
"15",15,0,0,3.13093928992748,1326.87998810246,0,0,0,0
"16",16,0,0,3.30550462007523,1327.09857096963,0,0,0,0
"17",17,0,0,3.22468315064907,1327.15625730534,0,0,0,0
"18",18,0,0,3.66800308227539,1328.16797418924,0,0,0,0
"19",19,0,0,3.11433236300945,1386.35937480189,0,0,0,0
"20",20,0,0,3.27935895323753,1573.30083321824,0,0,0,0
"21",21,0,0,3.08018068224192,3787.6752257657,0,0,0,0
"22",22,0,0,4.77059483528137,4551.11243177268,0,0,0,0
"23",23,0,0,3.40832215547562,4551.1171351439,0,0,0,0
"24",24,0,0,3.10264340788126,4551.12611773419,0,0,0,0
"25",25,0,0,3.74451512098312,4551.13943582035,0,0,0,0
"26",26,0,0,3.0555740185082,4551.1485515824,0,0,0,0
"27",27,0,0,3.48340311646461,4551.15056293588,0,0,0,0
"28",28,0,0,3.37856668233871,4551.17471977909,0,0,0,0
"29",29,0,0,3.21936947107315,4551.199375191,0,0,0,0
"30",30,0,0,3.33861175179482,4555.68773656746,0,0,0,0
"31",31,0,0,4.87279999256134,4571.65732146557,0,0,0,0
"32",32,0,0,3.33505162596703,4571.66880870733,0,0,0,0
"33",33,0,0,3.43581146001816,4571.68222454176,0,0,0,0
"34",34,0,0,3.74374938011169,4571.72339028877,0,0,0,0
"35",35,0,0,3.10138932615519,4572.0312966114,0,0,0,0
"36",36,0,0,3.00073446199531,4635.25830991774,0,0,0,0
"37",37,0,0,4.30810701847076,4661.3951371591,0,0,0,0
"38",38,0,0,4.10458707809448,4661.39975320221,0,0,0,0
"39",39,0,0,3.63422536849976,4661.41600285992,0,0,0,0
"40",40,0,0,3.76208865642548,4661.51626384283,0,0,0,0
"41",41,0,0,3.22420382499695,4661.516625417,0,0,0,0
"42",42,0,0,3.30597430467606,4661.56939224698,0,0,0,0
"43",43,0,0,3.22459995746613,4661.67218885744,0,0,0,0
"44",44,0,0,3.10604088753462,4661.97959356049,0,0,0,0
"45",45,0,0,4.00034844875336,4662.01147281615,0,0,0,0
"46",46,0,0,3.17629852890968,4662.09470477116,0,0,0,0
"47",47,0,0,3.29584422707558,4955.59059686294,0,0,0,0
"48",48,0,0,3.13110674917698,4955.6402068973,0,0,0,0
"49",49,0,0,3.40179508924484,6087.38551193685,0,0,0,0
"50",50,0,0,3.21623334288597,6113.13479040226,0,0,0,0
"51",51,0,0,3.39854645729065,6166.88626144295,0,0,0,0
