"","no.","longitude","latitude","magnitude","time","depth","year","month","days"
"1",1,0,0,4.93699872493744,127.94391810894,0,0,0,0
"2",2,0,0,3.08127389103174,127.94424646865,0,0,0,0
"3",3,0,0,3.48765802383423,127.944590249586,0,0,0,0
"4",4,0,0,3.41656702756882,127.94499894625,0,0,0,0
"5",5,0,0,3.21796628832817,127.945044759937,0,0,0,0
"6",6,0,0,3.6410351395607,127.949563553289,0,0,0,0
"7",7,0,0,3.24993504583836,127.950130089142,0,0,0,0
"8",8,0,0,3.06426610052586,127.952367059205,0,0,0,0
"9",9,0,0,3.38534241914749,127.956329349022,0,0,0,0
"10",10,0,0,4.44744968414307,127.959107197596,0,0,0,0
"11",11,0,0,3.02038496360183,127.968712084684,0,0,0,0
"12",12,0,0,3.44207245111465,127.986296483924,0,0,0,0
"13",13,0,0,3.21165150403976,127.992366194843,0,0,0,0
"14",14,0,0,3.5142537355423,128.270690284374,0,0,0,0
"15",15,0,0,3.13093928992748,128.508702288753,0,0,0,0
"16",16,0,0,3.30550462007523,321.529959565974,0,0,0,0
"17",17,0,0,3.22468315064907,531.923315230745,0,0,0,0
"18",18,0,0,3.66800308227539,1055.48622292619,0,0,0,0
"19",19,0,0,3.11433236300945,2668.83687500921,0,0,0,0
"20",20,0,0,3.27935895323753,2818.87296908127,0,0,0,0
"21",21,0,0,3.08018068224192,3369.26806626387,0,0,0,0
"22",22,0,0,4.77059483528137,3654.61662533436,0,0,0,0
"23",23,0,0,3.40832215547562,3654.64156719217,0,0,0,0
"24",24,0,0,3.10264340788126,3654.6441957827,0,0,0,0
"25",25,0,0,3.74451512098312,3654.64880536521,0,0,0,0
"26",26,0,0,3.0555740185082,3654.65057627081,0,0,0,0
"27",27,0,0,3.48340311646461,3654.65465378376,0,0,0,0
"28",28,0,0,3.37856668233871,3654.70249313105,0,0,0,0
"29",29,0,0,3.21936947107315,3654.78785651725,0,0,0,0
"30",30,0,0,3.33861175179482,3654.80744143117,0,0,0,0
"31",31,0,0,4.87279999256134,5990.36571777306,0,0,0,0
"32",32,0,0,3.33505162596703,5990.36803222771,0,0,0,0
"33",33,0,0,3.43581146001816,5990.47024560308,0,0,0,0
"34",34,0,0,3.74374938011169,6483.65839800395,0,0,0,0
"35",35,0,0,3.10138932615519,6483.72309016962,0,0,0,0
"36",36,0,0,3.00073446199531,6824.60529275912,0,0,0,0
"37",37,0,0,4.30810701847076,8126.93441252875,0,0,0,0
"38",38,0,0,4.10458707809448,8126.98435810392,0,0,0,0
"39",39,0,0,3.63422536849976,8127.9457120022,0,0,0,0
"40",40,0,0,3.76208865642548,8128.28980247019,0,0,0,0
"41",41,0,0,3.22420382499695,8128.29089083902,0,0,0,0
"42",42,0,0,3.30597430467606,9092.82817491422,0,0,0,0
"43",43,0,0,3.22459995746613,9434.31251001817,0,0,0,0
"44",44,0,0,3.10604088753462,9736.47712210328,0,0,0,0
"45",45,0,0,4.00034844875336,10203.9583009135,0,0,0,0
"46",46,0,0,3.17629852890968,10209.1380953633,0,0,0,0
"47",47,0,0,3.29584422707558,10533.0910216499,0,0,0,0
"48",48,0,0,3.13110674917698,12136.8315546691,0,0,0,0
"49",49,0,0,3.40179508924484,12386.1492223062,0,0,0,0
"50",50,0,0,3.21623334288597,13441.3339481513,0,0,0,0
"51",51,0,0,3.39854645729065,13735.7064511748,0,0,0,0
"52",52,0,0,3.11263958364725,13735.7217140215,0,0,0,0
