"","no.","longitude","latitude","magnitude","time","depth","year","month","days"
"43",43,0,0,3.22459995746613,7599.78999981108,0,0,0,0
"44",44,0,0,3.10604088753462,8061.21105620932,0,0,0,0
"45",45,0,0,4.00034844875336,8133.81551962408,0,0,0,0
"46",46,0,0,3.17629852890968,8317.15762330599,0,0,0,0
"47",47,0,0,3.29584422707558,9022.19203290767,0,0,0,0
"48",48,0,0,3.13110674917698,9659.46534094647,0,0,0,0
"49",49,0,0,3.40179508924484,10188.0927303267,0,0,0,0
"50",50,0,0,3.21623334288597,10263.851396791,0,0,0,0
"51",51,0,0,3.39854645729065,10475.8362020032,0,0,0,0
"52",52,0,0,3.11263958364725,11092.7548921414,0,0,0,0
"53",53,0,0,3.00690638134256,11801.1079726194,0,0,0,0
"54",54,0,0,3.02967318333685,12539.7375072736,0,0,0,0
"55",55,0,0,3.25247001647949,12854.4715735625,0,0,0,0
"56",56,0,0,3.0930592790246,13953.3369604384,0,0,0,0
"57",57,0,0,3.04299938678741,13976.2095340146,0,0,0,0
"58",58,0,0,3.20184715092182,14236.3562425275,0,0,0,0
"59",59,0,0,4.12402963638306,14252.6749456466,0,0,0,0
"60",60,0,0,3.61403930187225,14252.6753769893,0,0,0,0
"61",61,0,0,3.56979215145111,14591.5862234462,0,0,0,0
"62",62,0,0,3.01190969906747,15418.0680812557,0,0,0,0
"63",63,0,0,3.24920812249184,15690.7786549308,0,0,0,0
"64",64,0,0,3.07839758694172,16115.246521715,0,0,0,0
"65",65,0,0,3.8709659576416,16167.3459539264,0,0,0,0
"66",66,0,0,5.10409998893738,18373.2050714591,0,0,0,0
"67",67,0,0,3.67822635173798,18373.215045085,0,0,0,0
"68",68,0,0,3.19878599047661,18373.2234093336,0,0,0,0
"69",69,0,0,3.58715850114822,18373.2344506965,0,0,0,0
"70",70,0,0,3.03537103906274,18373.2344523224,0,0,0,0
"71",71,0,0,3.28973942995071,18373.2377352625,0,0,0,0
"72",72,0,0,3.41698548197746,18467.4598087763,0,0,0,0
"73",73,0,0,5.6111741065979,18467.4748433051,0,0,0,0
"74",74,0,0,3.74335408210754,18467.4749977904,0,0,0,0
"75",75,0,0,3.08548794686794,18467.4755994183,0,0,0,0
"76",76,0,0,4.03586792945862,18467.4761399263,0,0,0,0
"77",77,0,0,3.45964381098747,18467.4766366277,0,0,0,0
"78",78,0,0,3.04836038500071,18467.4773259712,0,0,0,0
"79",79,0,0,4.64407539367676,18467.4773608838,0,0,0,0
"80",80,0,0,3.44725567102432,18467.4775643679,0,0,0,0
"81",81,0,0,3.28498485684395,18467.4782937763,0,0,0,0
"82",82,0,0,3.58834993839264,18467.4789488935,0,0,0,0
"83",83,0,0,5.30056476593018,18467.4792487393,0,0,0,0
"84",84,0,0,3.26079294085503,18467.479340931,0,0,0,0
"85",85,0,0,3.29970914125443,18467.4802483124,0,0,0,0
"86",86,0,0,3.85064494609833,18467.4802937575,0,0,0,0
"87",87,0,0,3.05156510695815,18467.4803700407,0,0,0,0
"88",88,0,0,3.14294031262398,18467.4804152673,0,0,0,0
"89",89,0,0,3.3421625494957,18467.4815924421,0,0,0,0
"90",90,0,0,3.05195436999202,18467.4820309202,0,0,0,0
"91",91,0,0,3.33742427825928,18467.4866196951,0,0,0,0
"92",92,0,0,3.05141443014145,18467.4868423952,0,0,0,0
"93",93,0,0,3.35127934813499,18467.4885420423,0,0,0,0
"94",94,0,0,3.03814928978682,18467.4890428442,0,0,0,0
"95",95,0,0,3.22091740369797,18467.4916447605,0,0,0,0
"96",96,0,0,3.18613629043102,18467.4942144867,0,0,0,0
"97",97,0,0,3.19522450864315,18467.4960981541,0,0,0,0
"98",98,0,0,3.55768352746964,18467.4980250941,0,0,0,0
"99",99,0,0,4.27088487148285,18467.5048717114,0,0,0,0
"100",100,0,0,3.67973411083221,18467.5052005615,0,0,0,0
"101",101,0,0,3.35044977068901,18467.5055447329,0,0,0,0
"102",102,0,0,3.03812416270375,18467.5082380316,0,0,0,0
"103",103,0,0,3.11666130274534,18467.5097548428,0,0,0,0
"104",104,0,0,3.38579162955284,18467.5205952122,0,0,0,0
"105",105,0,0,4.40860056877136,18467.5235470936,0,0,0,0
"106",106,0,0,3.53160774707794,18467.5274177882,0,0,0,0
"107",107,0,0,3.60590708255768,18467.5307197991,0,0,0,0
"108",108,0,0,3.58757394552231,18467.5380981367,0,0,0,0
"109",109,0,0,3.61652386188507,18467.5413018508,0,0,0,0
"110",110,0,0,3.22407622635365,18467.5548075703,0,0,0,0
"111",111,0,0,3.08269710838795,18467.568732233,0,0,0,0
"112",112,0,0,3.38642606139183,18467.5785991266,0,0,0,0
"113",113,0,0,4.14791643619537,18467.5820409244,0,0,0,0
"114",114,0,0,3.40386119484901,18467.5824489391,0,0,0,0
"115",115,0,0,3.25185298919678,18467.5996495663,0,0,0,0
"116",116,0,0,3.15044277906418,18467.6113723787,0,0,0,0
"117",117,0,0,3.05337134003639,18467.628948428,0,0,0,0
"118",118,0,0,3.43718913197517,18467.6654664999,0,0,0,0
"119",119,0,0,3.17993280291557,18467.6747289696,0,0,0,0
"120",120,0,0,3.53975933790207,18467.7282728492,0,0,0,0
"121",121,0,0,3.27516421675682,18467.7287296463,0,0,0,0
"122",122,0,0,3.22209031879902,18467.7446530918,0,0,0,0
"123",123,0,0,3.12813958525658,18467.7776235362,0,0,0,0
"124",124,0,0,3.05139249190688,18467.8703648021,0,0,0,0
"125",125,0,0,4.14701926708221,18467.8767758156,0,0,0,0
"126",126,0,0,3.42851492762566,18467.9272570241,0,0,0,0
"127",127,0,0,3.51202321052551,18467.928071892,0,0,0,0
"128",128,0,0,3.68919742107391,18468.0090938467,0,0,0,0
"129",129,0,0,3.54932874441147,18468.009331696,0,0,0,0
"130",130,0,0,3.27603960037231,18468.0428042405,0,0,0,0
"131",131,0,0,3.55607742071152,18468.0547253729,0,0,0,0
"132",132,0,0,3.0603190921247,18468.1302652448,0,0,0,0
"133",133,0,0,3.04422711953521,18468.245401149,0,0,0,0
"134",134,0,0,3.01726353727281,18468.2674379501,0,0,0,0
"135",135,0,0,3.45845118165016,18468.4050441313,0,0,0,0
"136",136,0,0,3.39494258165359,18468.5106084498,0,0,0,0
"137",137,0,0,3.29040974378586,18468.5279603986,0,0,0,0
"138",138,0,0,4.44806230068207,18468.8050737153,0,0,0,0
"139",139,0,0,3.55878895521164,18468.9283222263,0,0,0,0
"140",140,0,0,3.18809363245964,18468.9392881765,0,0,0,0
"141",141,0,0,4.11845004558563,18469.0134581145,0,0,0,0
"142",142,0,0,3.23384672403336,18469.0143162451,0,0,0,0
"143",143,0,0,3.87626123428345,18469.4178344713,0,0,0,0
"144",144,0,0,3.62087124586105,18469.43230604,0,0,0,0
"145",145,0,0,3.25337147712708,18469.5780989516,0,0,0,0
"146",146,0,0,3.14695167541504,18471.650875591,0,0,0,0
"147",147,0,0,3.05939717963338,18472.7270325264,0,0,0,0
"148",148,0,0,3.24006995558739,18475.1714255587,0,0,0,0
"149",149,0,0,3.55276119709015,18485.4718631815,0,0,0,0
"150",150,0,0,3.227589443326,18485.4889166697,0,0,0,0
"151",151,0,0,3.58852916955948,18485.4921770498,0,0,0,0
"152",152,0,0,3.0979159027338,18530.0768870714,0,0,0,0
"153",153,0,0,3.40552747249603,18817.2643872086,0,0,0,0
"154",154,0,0,3.25380247831345,18817.2815262244,0,0,0,0
"155",155,0,0,3.1959352940321,19285.6061402653,0,0,0,0
"156",156,0,0,3.1539204120636,19285.618575322,0,0,0,0
"157",157,0,0,3.01666737534106,20371.8041621334,0,0,0,0
"158",158,0,0,3.08571373671293,20388.4544297065,0,0,0,0
"159",159,0,0,3.66869980096817,20392.9954771196,0,0,0,0
"160",160,0,0,3.99254441261292,20406.8295064442,0,0,0,0
"161",161,0,0,3.23885987699032,20485.9551541821,0,0,0,0
"162",162,0,0,3.10596644133329,21649.2671141505,0,0,0,0
"163",163,0,0,3.37917363643646,22753.9656854506,0,0,0,0
"164",164,0,0,4.35900962352753,22908.4735434434,0,0,0,0
"165",165,0,0,3.20349998772144,22908.4749586431,0,0,0,0
"166",166,0,0,5.02749443054199,23122.0960884525,0,0,0,0
"167",167,0,0,3.39234513044357,23122.0981387431,0,0,0,0
"168",168,0,0,3.08297155052423,23122.1008220357,0,0,0,0
"169",169,0,0,3.00777019932866,23122.1049662426,0,0,0,0
"170",170,0,0,3.03959010541439,23122.1056905405,0,0,0,0
"171",171,0,0,4.5435004234314,23122.1060401284,0,0,0,0
"172",172,0,0,3.20938093960285,23122.1064687968,0,0,0,0
"173",173,0,0,3.13479988276958,23122.1081566652,0,0,0,0
"174",174,0,0,3.04470949247479,23122.1217923303,0,0,0,0
"175",175,0,0,4.75325214862823,23122.1240011022,0,0,0,0
"176",176,0,0,3.41903868317604,23122.125298118,0,0,0,0
"177",177,0,0,3.40879192948341,23122.1353048018,0,0,0,0
"178",178,0,0,3.74302250146866,23122.1640793633,0,0,0,0
"179",179,0,0,3.48422679305077,23122.2043038203,0,0,0,0
"180",180,0,0,3.1925508081913,23122.2209395475,0,0,0,0
"181",181,0,0,3.0663131326437,23122.2295764158,0,0,0,0
"182",182,0,0,3.41646030545235,23122.2331180181,0,0,0,0
"183",183,0,0,3.06060915067792,23122.3002031491,0,0,0,0
"184",184,0,0,3.00393953826278,23122.3559369082,0,0,0,0
"185",185,0,0,3.20134474337101,23122.8649930597,0,0,0,0
"186",186,0,0,3.17907652258873,23122.9205363387,0,0,0,0
"187",187,0,0,3.56534039974213,23122.9799468728,0,0,0,0
"188",188,0,0,3.51709592342377,23140.7953919606,0,0,0,0
"189",189,0,0,3.16639448702335,23140.7960245549,0,0,0,0
"190",190,0,0,3.26535448431969,23334.8096471335,0,0,0,0
"191",191,0,0,3.00664755236357,23355.0774261518,0,0,0,0
"192",192,0,0,3.56344193220139,24161.3633717547,0,0,0,0
"193",193,0,0,4.29071354866028,24500.4992259779,0,0,0,0
"194",194,0,0,3.13088771700859,24500.4997027715,0,0,0,0
"195",195,0,0,3.07661320269108,24501.1351886513,0,0,0,0
"196",196,0,0,3.78537553548813,26207.6865125538,0,0,0,0
"197",197,0,0,3.71286702156067,26223.6474997911,0,0,0,0
"198",198,0,0,3.69457864761353,26629.3682684734,0,0,0,0
"199",199,0,0,3.55542087554932,26755.66523295,0,0,0,0
"200",200,0,0,3.04673479124904,26913.7669908684,0,0,0,0
"201",201,0,0,3.26516070961952,26913.7696494957,0,0,0,0
"202",202,0,0,3.19935929775238,27161.5766842609,0,0,0,0
"203",203,0,0,3.31092604994774,27161.6049019305,0,0,0,0
"204",204,0,0,3.46795147657394,27217.2000148959,0,0,0,0
"205",205,0,0,3.11661037802696,29483.1114886391,0,0,0,0
"206",206,0,0,3.08818031102419,31476.1818371763,0,0,0,0
"207",207,0,0,3.17755562067032,31515.8248176346,0,0,0,0
"208",208,0,0,3.21718326210976,31704.9218997395,0,0,0,0
"209",209,0,0,3.31694695353508,31911.2740302086,0,0,0,0
"210",210,0,0,5.05530405044556,31911.335373282,0,0,0,0
"211",211,0,0,3.15911389887333,31911.335912534,0,0,0,0
"212",212,0,0,4.79998517036438,31911.3359939582,0,0,0,0
"213",213,0,0,3.16381432116032,31911.3360233959,0,0,0,0
"214",214,0,0,4.20966792106628,31911.3360340194,0,0,0,0
"215",215,0,0,3.19570676982403,31911.3361581513,0,0,0,0
"216",216,0,0,4.66802191734314,31911.3365830567,0,0,0,0
"217",217,0,0,3.01967866718769,31911.3366095272,0,0,0,0
"218",218,0,0,3.25690788030624,31911.3366924434,0,0,0,0
"219",219,0,0,3.575275182724,31911.3369675172,0,0,0,0
"220",220,0,0,3.43582952022552,31911.3387165651,0,0,0,0
"221",221,0,0,3.7639639377594,31911.338953345,0,0,0,0
"222",222,0,0,3.37432807683945,31911.3396172289,0,0,0,0
"223",223,0,0,3.39986073970795,31911.3408045454,0,0,0,0
"224",224,0,0,3.62341272830963,31911.3418361247,0,0,0,0
"225",225,0,0,3.28086444735527,31911.3431312086,0,0,0,0
"226",226,0,0,3.16928651928902,31911.3545063055,0,0,0,0
"227",227,0,0,3.15428613126278,31911.3570809482,0,0,0,0
"228",228,0,0,3.80385094881058,31911.4098367978,0,0,0,0
"229",229,0,0,3.62639480829239,31911.4274596588,0,0,0,0
"230",230,0,0,3.00194551399909,31911.4922025817,0,0,0,0
"231",231,0,0,3.07126651704311,31911.567499287,0,0,0,0
"232",232,0,0,3.12559957802296,31911.6081692132,0,0,0,0
"233",233,0,0,3.45352530479431,31911.6585568833,0,0,0,0
"234",234,0,0,3.07914078235626,31912.028352917,0,0,0,0
"235",235,0,0,3.4855700135231,31912.8149083531,0,0,0,0
"236",236,0,0,3.23902063071728,31912.8583799746,0,0,0,0
"237",237,0,0,3.12423768639565,31914.3975417899,0,0,0,0
"238",238,0,0,3.53685075044632,31918.1445085334,0,0,0,0
"239",239,0,0,3.09192235022783,31918.1463961988,0,0,0,0
"240",240,0,0,3.13787257671356,31930.37032681,0,0,0,0
"241",241,0,0,3.29112347960472,32015.1935443959,0,0,0,0
"242",242,0,0,3.27677223086357,32117.3998873267,0,0,0,0
"243",243,0,0,3.42473843693733,32240.7948418985,0,0,0,0
"244",244,0,0,3.52083379030228,32824.0085714843,0,0,0,0
"245",245,0,0,4.45734429359436,33914.8761630489,0,0,0,0
"246",246,0,0,3.89221036434174,33914.8791578188,0,0,0,0
"247",247,0,0,4.24003601074219,33914.8881023528,0,0,0,0
"248",248,0,0,3.0098616424948,33918.5680606043,0,0,0,0
"249",249,0,0,3.7037325501442,34793.7136434072,0,0,0,0
"250",250,0,0,3.75467973947525,35145.2121234351,0,0,0,0
"251",251,0,0,4.28164505958557,36079.1114416496,0,0,0,0
"252",252,0,0,3.71108818054199,36079.1164123586,0,0,0,0
"253",253,0,0,3.03897684440017,36079.1171111365,0,0,0,0
"254",254,0,0,3.66323280334473,36079.1270721317,0,0,0,0
"255",255,0,0,3.00763787329197,36079.209685307,0,0,0,0
"256",256,0,0,3.5429003238678,36331.1871748042,0,0,0,0
"257",257,0,0,3.77269166707993,36334.3740262142,0,0,0,0
"258",258,0,0,3.2141235768795,38081.6768637694,0,0,0,0
"259",259,0,0,5.3469340801239,38081.6803530648,0,0,0,0
"260",260,0,0,3.12921425700188,38081.6825785259,0,0,0,0
"261",261,0,0,3.0688641667366,38081.6863747466,0,0,0,0
"262",262,0,0,3.81831187009811,38081.686539074,0,0,0,0
"263",263,0,0,3.03226139396429,38081.688564219,0,0,0,0
"264",264,0,0,3.65967959165573,38081.6886189347,0,0,0,0
"265",265,0,0,3.06933344900608,38081.6897781983,0,0,0,0
"266",266,0,0,3.0184814427048,38081.6948724316,0,0,0,0
"267",267,0,0,4.0442373752594,38081.6955333478,0,0,0,0
"268",268,0,0,3.13049851357937,38081.7032423488,0,0,0,0
"269",269,0,0,3.06830983608961,38081.7117660472,0,0,0,0
"270",270,0,0,3.65752547979355,38081.7119222904,0,0,0,0
"271",271,0,0,3.09780674427748,38081.7146301136,0,0,0,0
"272",272,0,0,3.77243775129318,38081.7206245222,0,0,0,0
"273",273,0,0,4.25966691970825,38081.7271012533,0,0,0,0
"274",274,0,0,3.61826008558273,38081.7288244643,0,0,0,0
"275",275,0,0,3.45061245560646,38081.7301869069,0,0,0,0
"276",276,0,0,3.11519929021597,38081.7390291722,0,0,0,0
"277",277,0,0,3.37320202589035,38081.7461962572,0,0,0,0
"278",278,0,0,3.64269948005676,38081.7576997026,0,0,0,0
"279",279,0,0,3.59532785415649,38081.7589782643,0,0,0,0
"280",280,0,0,3.21964564919472,38081.7593834341,0,0,0,0
"281",281,0,0,3.2245866805315,38081.7713678124,0,0,0,0
"282",282,0,0,3.06269723176956,38081.7870496428,0,0,0,0
"283",283,0,0,4.01693964004517,38081.7910238288,0,0,0,0
"284",284,0,0,3.48235476016998,38081.8150927732,0,0,0,0
"285",285,0,0,3.35791692137718,38081.8184564084,0,0,0,0
"286",286,0,0,3.0290732588619,38081.8305345315,0,0,0,0
"287",287,0,0,3.10496505349874,38081.8863337827,0,0,0,0
"288",288,0,0,3.92618644237518,38082.0718223423,0,0,0,0
"289",289,0,0,3.68140000104904,38082.1392609467,0,0,0,0
"290",290,0,0,3.57151782512665,38082.2891906041,0,0,0,0
"291",291,0,0,3.74693667888641,38084.2279832645,0,0,0,0
"292",292,0,0,3.08514580130577,38084.3137616435,0,0,0,0
"293",293,0,0,3.07306862622499,38085.2458257934,0,0,0,0
"294",294,0,0,4.54215061664581,38085.7280940934,0,0,0,0
"295",295,0,0,3.25107702612877,38085.7289513993,0,0,0,0
"296",296,0,0,3.42293983697891,38085.7355497926,0,0,0,0
"297",297,0,0,3.31907457113266,38085.7378540938,0,0,0,0
"298",298,0,0,3.7414990067482,38085.8547759838,0,0,0,0
"299",299,0,0,3.09826371818781,38086.2469692919,0,0,0,0
"300",300,0,0,3.06584294885397,38111.9430521394,0,0,0,0
"301",301,0,0,3.19956704974174,38127.8821638731,0,0,0,0
"302",302,0,0,3.2668531537056,38306.4354746167,0,0,0,0
"303",303,0,0,3.33091098070145,38436.6531991033,0,0,0,0
"304",304,0,0,3.03809383884072,38467.0068637885,0,0,0,0
"305",305,0,0,3.28690552711487,38491.8872141205,0,0,0,0
"306",306,0,0,3.18797844648361,39067.1237228982,0,0,0,0
"307",307,0,0,3.58487993478775,39067.1353829704,0,0,0,0
"308",308,0,0,3.19470842182636,39067.1374920787,0,0,0,0
"309",309,0,0,3.09297205507755,39610.3977572523,0,0,0,0
"310",310,0,0,3.57062810659409,39787.5827380992,0,0,0,0
"311",311,0,0,3.03061289899051,39787.5854795406,0,0,0,0
"312",312,0,0,3.33337447047234,40101.8971503625,0,0,0,0
"313",313,0,0,3.73425769805908,40505.351255571,0,0,0,0
"314",314,0,0,3.26862996816635,40506.7733446173,0,0,0,0
"315",315,0,0,3.09726844727993,40506.7799749024,0,0,0,0
"316",316,0,0,3.30959433317184,41373.406895021,0,0,0,0
"317",317,0,0,3.44557178020477,41622.160175591,0,0,0,0
"318",318,0,0,3.23148018121719,41848.7052517752,0,0,0,0
"319",319,0,0,3.13396038115025,42700.1042470492,0,0,0,0
"320",320,0,0,3.46231204271317,42723.0701698818,0,0,0,0
"321",321,0,0,3.19603772461414,42880.8801106683,0,0,0,0
"322",322,0,0,3.39794611930847,43406.5599565113,0,0,0,0
"323",323,0,0,3.26547133922577,44340.6006966962,0,0,0,0
"324",324,0,0,3.09211828559637,44417.1908261711,0,0,0,0
"325",325,0,0,3.06336992233992,44722.569568621,0,0,0,0
"326",326,0,0,3.93827420473099,44722.7058157188,0,0,0,0
"327",327,0,0,3.23045678436756,44722.7084140621,0,0,0,0
"328",328,0,0,3.15369112789631,44722.8012868507,0,0,0,0
"329",329,0,0,3.69503706693649,44723.4824635619,0,0,0,0
"330",330,0,0,3.13226790726185,44723.5050985825,0,0,0,0
"331",331,0,0,3.72124761343002,45356.0396436259,0,0,0,0
"332",332,0,0,3.9292249083519,45544.8779165392,0,0,0,0
"333",333,0,0,3.40974646806717,45574.5897687022,0,0,0,0
"334",334,0,0,3.01549300551414,45578.341575115,0,0,0,0
"335",335,0,0,4.6383216381073,45780.8574348698,0,0,0,0
"336",336,0,0,3.07725777477026,45780.8576644012,0,0,0,0
"337",337,0,0,3.18569575250149,45780.8583017162,0,0,0,0
"338",338,0,0,3.1435624808073,45780.9985763607,0,0,0,0
"339",339,0,0,3.03861355409026,45781.1462468455,0,0,0,0
"340",340,0,0,3.29934829473495,46092.5428109471,0,0,0,0
"341",341,0,0,3.23930618166924,47312.4938995925,0,0,0,0
"342",342,0,0,4.76681685447693,47392.002449375,0,0,0,0
"343",343,0,0,3.22609896957874,47392.0074359152,0,0,0,0
"344",344,0,0,3.15777194499969,47392.0082402873,0,0,0,0
"345",345,0,0,3.40270549058914,47392.0089267006,0,0,0,0
"346",346,0,0,3.3909612596035,47392.0225391418,0,0,0,0
"347",347,0,0,3.29257827997208,47392.0250963516,0,0,0,0
"348",348,0,0,3.70814329385757,47392.0386006464,0,0,0,0
"349",349,0,0,3.7429746389389,47392.0419217286,0,0,0,0
"350",350,0,0,3.45994678139687,47392.0893364986,0,0,0,0
"351",351,0,0,3.652676820755,47495.8841208456,0,0,0,0
"352",352,0,0,4.64793181419373,47496.6399746051,0,0,0,0
"353",353,0,0,3.82136428356171,48128.9932593088,0,0,0,0
"354",354,0,0,3.08560205996037,48128.9940752605,0,0,0,0
"355",355,0,0,3.06942285597324,48432.6704338509,0,0,0,0
"356",356,0,0,3.17718531191349,48951.126278514,0,0,0,0
"357",357,0,0,3.04750607535243,49210.1582244237,0,0,0,0
"358",358,0,0,3.1589812785387,49242.6683881844,0,0,0,0
"359",359,0,0,3.1567277610302,50575.892382052,0,0,0,0
"360",360,0,0,3.7943696975708,50756.1764046033,0,0,0,0
"361",361,0,0,3.13001166284084,51043.9076190349,0,0,0,0
"362",362,0,0,3.62479317188263,51069.0050913606,0,0,0,0
"363",363,0,0,3.39009219408035,52022.9425690353,0,0,0,0
"364",364,0,0,3.17369015514851,52023.1756847003,0,0,0,0
"365",365,0,0,3.46440148353577,52023.1783900195,0,0,0,0
"366",366,0,0,3.13382166624069,52023.2100562607,0,0,0,0
"367",367,0,0,3.13082750141621,52023.4324775849,0,0,0,0
"368",368,0,0,3.07728128135204,52024.6714446261,0,0,0,0
"369",369,0,0,3.62047439813614,52198.9186896148,0,0,0,0
"370",370,0,0,5.19265747070312,52522.0176549243,0,0,0,0
"371",371,0,0,4.47524642944336,52522.017672323,0,0,0,0
"372",372,0,0,3.33424544334412,52522.0191550037,0,0,0,0
"373",373,0,0,3.05917068943381,52522.0214043578,0,0,0,0
"374",374,0,0,3.29073956608772,52522.0216161619,0,0,0,0
"375",375,0,0,3.94978469610214,52522.0231821612,0,0,0,0
"376",376,0,0,3.1969835460186,52522.0335527581,0,0,0,0
"377",377,0,0,3.10625662654638,52522.0345898988,0,0,0,0
"378",378,0,0,5.82886958122253,52522.0357705208,0,0,0,0
"379",379,0,0,3.14587651193142,52522.0361205832,0,0,0,0
"380",380,0,0,3.97068929672241,52522.0361614304,0,0,0,0
"381",381,0,0,3.63576817512512,52522.0363784171,0,0,0,0
"382",382,0,0,3.85015481710434,52522.0364023299,0,0,0,0
"383",383,0,0,3.68927943706512,52522.0366840072,0,0,0,0
"384",384,0,0,3.09417051076889,52522.0367010653,0,0,0,0
"385",385,0,0,3.3175440132618,52522.0367201738,0,0,0,0
"386",386,0,0,3.17625898122787,52522.0368119189,0,0,0,0
"387",387,0,0,3.10145511478186,52522.037123207,0,0,0,0
"388",388,0,0,3.32282277941704,52522.0375478968,0,0,0,0
"389",389,0,0,3.72069621086121,52522.0376049573,0,0,0,0
"390",390,0,0,3.44800999760628,52522.0378061217,0,0,0,0
"391",391,0,0,3.2218776345253,52522.0381703286,0,0,0,0
"392",392,0,0,3.61718660593033,52522.0384336579,0,0,0,0
"393",393,0,0,3.42301660776138,52522.0385088906,0,0,0,0
"394",394,0,0,3.2076813429594,52522.0386460542,0,0,0,0
"395",395,0,0,3.49388161301613,52522.0389135608,0,0,0,0
"396",396,0,0,3.11467847973108,52522.0393195719,0,0,0,0
"397",397,0,0,3.13936880230904,52522.0394288353,0,0,0,0
"398",398,0,0,3.3116015791893,52522.0410949887,0,0,0,0
"399",399,0,0,3.79108762741089,52522.0413130147,0,0,0,0
"400",400,0,0,4.11959683895111,52522.0415208929,0,0,0,0
"401",401,0,0,3.3375264108181,52522.0417422321,0,0,0,0
"402",402,0,0,3.04407922551036,52522.0419230506,0,0,0,0
"403",403,0,0,3.08838053047657,52522.0424022148,0,0,0,0
"404",404,0,0,3.0328178294003,52522.0427819206,0,0,0,0
"405",405,0,0,3.25767436623573,52522.0430188663,0,0,0,0
"406",406,0,0,3.96180486679077,52522.0432140448,0,0,0,0
"407",407,0,0,3.28450453281403,52522.0437169704,0,0,0,0
"408",408,0,0,3.22223611176014,52522.0442038812,0,0,0,0
"409",409,0,0,3.53733152151108,52522.0453314757,0,0,0,0
"410",410,0,0,3.28039953112602,52522.0454088226,0,0,0,0
"411",411,0,0,3.00692563410848,52522.0465559678,0,0,0,0
"412",412,0,0,3.13493329286575,52522.0486056587,0,0,0,0
"413",413,0,0,3.14861811697483,52522.0494147609,0,0,0,0
"414",414,0,0,3.61756008863449,52522.0504857062,0,0,0,0
"415",415,0,0,3.17429721355438,52522.0510214385,0,0,0,0
"416",416,0,0,3.26287543773651,52522.0512783095,0,0,0,0
"417",417,0,0,3.05929173901677,52522.0518112826,0,0,0,0
"418",418,0,0,4.48625957965851,52522.0540254602,0,0,0,0
"419",419,0,0,3.01875126175582,52522.0541275377,0,0,0,0
"420",420,0,0,3.13493545353413,52522.0543318898,0,0,0,0
"421",421,0,0,3.56957626342773,52522.0560032286,0,0,0,0
"422",422,0,0,4.03249597549438,52522.0584392088,0,0,0,0
"423",423,0,0,3.33938220143318,52522.0584880896,0,0,0,0
