"","no.","longitude","latitude","magnitude","time","depth","year","month","days"
"1",1,0,0,4.93699872493744,636.421144008636,0,0,0,0
"2",2,0,0,3.08127389103174,636.425477813045,0,0,0,0
"3",3,0,0,3.48765802383423,636.426986856384,0,0,0,0
"4",4,0,0,3.41656702756882,732.703450998994,0,0,0,0
"5",5,0,0,3.21796628832817,797.463743400929,0,0,0,0
"6",6,0,0,3.6410351395607,936.272399126971,0,0,0,0
"7",7,0,0,3.24993504583836,936.289270316535,0,0,0,0
"8",8,0,0,3.06426610052586,936.437062509753,0,0,0,0
"9",9,0,0,3.38534241914749,1641.09727714129,0,0,0,0
"10",10,0,0,4.44744968414307,1740.2777581407,0,0,0,0
"11",11,0,0,3.02038496360183,1740.28459298682,0,0,0,0
"12",12,0,0,3.44207245111465,1740.28715944145,0,0,0,0
"13",13,0,0,3.21165150403976,1740.30361906917,0,0,0,0
"14",14,0,0,3.5142537355423,1740.34208447723,0,0,0,0
"15",15,0,0,3.13093928992748,1740.34360391415,0,0,0,0
"16",16,0,0,3.30550462007523,1740.34381845329,0,0,0,0
"17",17,0,0,3.22468315064907,2060.71470285211,0,0,0,0
"18",18,0,0,3.66800308227539,2062.08779520721,0,0,0,0
"19",19,0,0,3.11433236300945,2582.60592685562,0,0,0,0
"20",20,0,0,3.27935895323753,3002.69455761145,0,0,0,0
"21",21,0,0,3.08018068224192,3349.60758287909,0,0,0,0
"22",22,0,0,4.77059483528137,3700.30474654119,0,0,0,0
"23",23,0,0,3.40832215547562,3700.3052443538,0,0,0,0
"24",24,0,0,3.10264340788126,3700.30574875776,0,0,0,0
"25",25,0,0,3.74451512098312,3700.30676738452,0,0,0,0
"26",26,0,0,3.0555740185082,3700.31751389726,0,0,0,0
"27",27,0,0,3.48340311646461,3700.32633305032,0,0,0,0
"28",28,0,0,3.37856668233871,3700.57910854423,0,0,0,0
"29",29,0,0,3.21936947107315,3700.61660708091,0,0,0,0
"30",30,0,0,3.33861175179482,3700.70835962088,0,0,0,0
"31",31,0,0,4.87279999256134,3884.133521303,0,0,0,0
"32",32,0,0,3.33505162596703,3884.14445841917,0,0,0,0
"33",33,0,0,3.43581146001816,3884.39867214174,0,0,0,0
"34",34,0,0,3.74374938011169,5726.41130005153,0,0,0,0
"35",35,0,0,3.10138932615519,5801.18420715737,0,0,0,0
"36",36,0,0,3.00073446199531,6158.24722044154,0,0,0,0
"37",37,0,0,4.30810701847076,6217.94750040885,0,0,0,0
"38",38,0,0,4.10458707809448,6217.95082712437,0,0,0,0
"39",39,0,0,3.63422536849976,6218.05133578611,0,0,0,0
"40",40,0,0,3.76208865642548,7038.1636255522,0,0,0,0
"41",41,0,0,3.22420382499695,7038.62457997765,0,0,0,0
"42",42,0,0,3.30597430467606,7050.3674925893,0,0,0,0
"43",43,0,0,3.22459995746613,7173.86600362482,0,0,0,0
"44",44,0,0,3.10604088753462,7173.99769914592,0,0,0,0
"45",45,0,0,4.00034844875336,7550.03533557235,0,0,0,0
"46",46,0,0,3.17629852890968,7550.04399192287,0,0,0,0
"47",47,0,0,3.29584422707558,8156.87066601678,0,0,0,0
"48",48,0,0,3.13110674917698,8343.08380189319,0,0,0,0
"49",49,0,0,3.40179508924484,8524.29672240281,0,0,0,0
"50",50,0,0,3.21623334288597,8524.33247009103,0,0,0,0
"51",51,0,0,3.39854645729065,9340.66230300421,0,0,0,0
"52",52,0,0,3.11263958364725,9591.50852930555,0,0,0,0
"53",53,0,0,3.00690638134256,10351.9198484659,0,0,0,0
"54",54,0,0,3.02967318333685,10447.7514884225,0,0,0,0
"55",55,0,0,3.25247001647949,10771.6311874575,0,0,0,0
"56",56,0,0,3.0930592790246,12149.3033755789,0,0,0,0
"57",57,0,0,3.04299938678741,12533.770061919,0,0,0,0
"58",58,0,0,3.20184715092182,12552.4883726671,0,0,0,0
"59",59,0,0,4.12402963638306,12582.7407346611,0,0,0,0
"60",60,0,0,3.61403930187225,12582.7434834655,0,0,0,0
"61",61,0,0,3.56979215145111,12582.7579730555,0,0,0,0
"62",62,0,0,3.01190969906747,12582.7756325672,0,0,0,0
"63",63,0,0,3.24920812249184,13935.1947562352,0,0,0,0
"64",64,0,0,3.07839758694172,15118.5496982423,0,0,0,0
"65",65,0,0,3.8709659576416,15118.5524109734,0,0,0,0
"66",66,0,0,5.10409998893738,15118.6017821142,0,0,0,0
"67",67,0,0,3.67822635173798,15118.6033780477,0,0,0,0
"68",68,0,0,3.19878599047661,15118.6040449776,0,0,0,0
"69",69,0,0,3.58715850114822,15118.608077615,0,0,0,0
"70",70,0,0,3.03537103906274,15118.6228263651,0,0,0,0
"71",71,0,0,3.28973942995071,15118.6332841903,0,0,0,0
"72",72,0,0,3.41698548197746,15118.6344190566,0,0,0,0
"73",73,0,0,5.6111741065979,15118.712595996,0,0,0,0
"74",74,0,0,3.74335408210754,15118.7130280498,0,0,0,0
"75",75,0,0,3.08548794686794,15118.7131765286,0,0,0,0
"76",76,0,0,4.03586792945862,15118.7133142258,0,0,0,0
"77",77,0,0,3.45964381098747,15118.7136726779,0,0,0,0
"78",78,0,0,3.04836038500071,15118.7140947352,0,0,0,0
"79",79,0,0,4.64407539367676,15118.7141376113,0,0,0,0
"80",80,0,0,3.44725567102432,15118.7142874425,0,0,0,0
"81",81,0,0,3.28498485684395,15118.7152268779,0,0,0,0
"82",82,0,0,3.58834993839264,15118.7154114468,0,0,0,0
"83",83,0,0,5.30056476593018,15118.7157841588,0,0,0,0
"84",84,0,0,3.26079294085503,15118.7161415735,0,0,0,0
"85",85,0,0,3.29970914125443,15118.7167065032,0,0,0,0
"86",86,0,0,3.85064494609833,15118.7170179597,0,0,0,0
"87",87,0,0,3.05156510695815,15118.7171600189,0,0,0,0
"88",88,0,0,3.14294031262398,15118.7172242564,0,0,0,0
"89",89,0,0,3.3421625494957,15118.7179338739,0,0,0,0
"90",90,0,0,3.05195436999202,15118.7181608355,0,0,0,0
"91",91,0,0,3.33742427825928,15118.7181846049,0,0,0,0
"92",92,0,0,3.05141443014145,15118.7182949432,0,0,0,0
"93",93,0,0,3.35127934813499,15118.7185303303,0,0,0,0
"94",94,0,0,3.03814928978682,15118.7188319388,0,0,0,0
"95",95,0,0,3.22091740369797,15118.7189612673,0,0,0,0
"96",96,0,0,3.18613629043102,15118.7195078702,0,0,0,0
"97",97,0,0,3.19522450864315,15118.7196615607,0,0,0,0
"98",98,0,0,3.55768352746964,15118.7197624917,0,0,0,0
"99",99,0,0,4.27088487148285,15118.7202174266,0,0,0,0
"100",100,0,0,3.67973411083221,15118.7208753766,0,0,0,0
"101",101,0,0,3.35044977068901,15118.7212343353,0,0,0,0
"102",102,0,0,3.03812416270375,15118.7225025172,0,0,0,0
"103",103,0,0,3.11666130274534,15118.7225860042,0,0,0,0
"104",104,0,0,3.38579162955284,15118.7242087079,0,0,0,0
"105",105,0,0,4.40860056877136,15118.7242465836,0,0,0,0
"106",106,0,0,3.53160774707794,15118.7249748557,0,0,0,0
"107",107,0,0,3.60590708255768,15118.7260290731,0,0,0,0
"108",108,0,0,3.58757394552231,15118.7288004905,0,0,0,0
"109",109,0,0,3.61652386188507,15118.7322634771,0,0,0,0
"110",110,0,0,3.22407622635365,15118.7354245755,0,0,0,0
"111",111,0,0,3.08269710838795,15118.7369990859,0,0,0,0
"112",112,0,0,3.38642606139183,15118.737978294,0,0,0,0
"113",113,0,0,4.14791643619537,15118.7392506617,0,0,0,0
"114",114,0,0,3.40386119484901,15118.7462853482,0,0,0,0
"115",115,0,0,3.25185298919678,15118.7465100895,0,0,0,0
"116",116,0,0,3.15044277906418,15118.7514855915,0,0,0,0
"117",117,0,0,3.05337134003639,15118.7574281186,0,0,0,0
"118",118,0,0,3.43718913197517,15118.771923417,0,0,0,0
"119",119,0,0,3.17993280291557,15118.772277279,0,0,0,0
"120",120,0,0,3.53975933790207,15118.7749620223,0,0,0,0
