"","no.","longitude","latitude","magnitude","time","depth","year","month","days"
"1",1,0,0,4.93699872493744,9.36765037477016,0,0,0,0
"2",2,0,0,3.08127389103174,9.37259385482715,0,0,0,0
"3",3,0,0,3.48765802383423,9.37339665073994,0,0,0,0
"4",4,0,0,3.41656702756882,9.37351648262481,0,0,0,0
"5",5,0,0,3.21796628832817,9.5912339683361,0,0,0,0
"6",6,0,0,3.6410351395607,1638.79211491124,0,0,0,0
"7",7,0,0,3.24993504583836,1638.79589121182,0,0,0,0
"8",8,0,0,3.06426610052586,1739.27936900455,0,0,0,0
"9",9,0,0,3.38534241914749,2070.40322538863,0,0,0,0
"10",10,0,0,4.44744968414307,2597.18569304539,0,0,0,0
"11",11,0,0,3.02038496360183,2597.18829342658,0,0,0,0
"12",12,0,0,3.44207245111465,2597.19624779291,0,0,0,0
"13",13,0,0,3.21165150403976,2597.44801527443,0,0,0,0
"14",14,0,0,3.5142537355423,2597.95067822612,0,0,0,0
"15",15,0,0,3.13093928992748,2597.95799827313,0,0,0,0
"16",16,0,0,3.30550462007523,2722.24707000923,0,0,0,0
"17",17,0,0,3.22468315064907,2961.51099267494,0,0,0,0
"18",18,0,0,3.66800308227539,3502.54724149656,0,0,0,0
"19",19,0,0,3.11433236300945,4806.34659281889,0,0,0,0
"20",20,0,0,3.27935895323753,5413.09729996682,0,0,0,0
"21",21,0,0,3.08018068224192,6653.80711404736,0,0,0,0
"22",22,0,0,4.77059483528137,6663.32967185991,0,0,0,0
"23",23,0,0,3.40832215547562,6663.34448647502,0,0,0,0
"24",24,0,0,3.10264340788126,6671.28489721846,0,0,0,0
"25",25,0,0,3.74451512098312,6747.03604989009,0,0,0,0
"26",26,0,0,3.0555740185082,6747.0366887235,0,0,0,0
"27",27,0,0,3.48340311646461,6810.20782322642,0,0,0,0
"28",28,0,0,3.37856668233871,6810.21099265873,0,0,0,0
"29",29,0,0,3.21936947107315,6810.21690828223,0,0,0,0
"30",30,0,0,3.33861175179482,6840.53703421466,0,0,0,0
"31",31,0,0,4.87279999256134,8003.38383544541,0,0,0,0
"32",32,0,0,3.33505162596703,8003.41392211329,0,0,0,0
"33",33,0,0,3.43581146001816,8003.44204285412,0,0,0,0
"34",34,0,0,3.74374938011169,8003.44938377268,0,0,0,0
"35",35,0,0,3.10138932615519,8003.46848905734,0,0,0,0
"36",36,0,0,3.00073446199531,8004.10280993697,0,0,0,0
"37",37,0,0,4.30810701847076,8008.81881126703,0,0,0,0
"38",38,0,0,4.10458707809448,8008.81929093571,0,0,0,0
"39",39,0,0,3.63422536849976,8023.52245730332,0,0,0,0
"40",40,0,0,3.76208865642548,8023.61758924936,0,0,0,0
"41",41,0,0,3.22420382499695,8023.64284146252,0,0,0,0
"42",42,0,0,3.30597430467606,8613.6617877443,0,0,0,0
"43",43,0,0,3.22459995746613,8913.67508995589,0,0,0,0
"44",44,0,0,3.10604088753462,9004.69949755299,0,0,0,0
"45",45,0,0,4.00034844875336,9716.70877198106,0,0,0,0
"46",46,0,0,3.17629852890968,9752.47267652529,0,0,0,0
"47",47,0,0,3.29584422707558,9980.29390733572,0,0,0,0
"48",48,0,0,3.13110674917698,10423.0259887126,0,0,0,0
"49",49,0,0,3.40179508924484,10699.7943536611,0,0,0,0
"50",50,0,0,3.21623334288597,10699.8329862066,0,0,0,0
"51",51,0,0,3.39854645729065,12100.6036339801,0,0,0,0
"52",52,0,0,3.11263958364725,12261.474635379,0,0,0,0
"53",53,0,0,3.00690638134256,12664.3412072793,0,0,0,0
"54",54,0,0,3.02967318333685,13324.3898670242,0,0,0,0
"55",55,0,0,3.25247001647949,13648.0242461354,0,0,0,0
"56",56,0,0,3.0930592790246,14113.7937997588,0,0,0,0
"57",57,0,0,3.04299938678741,14258.6123436072,0,0,0,0
"58",58,0,0,3.20184715092182,14550.201288368,0,0,0,0
"59",59,0,0,4.12402963638306,14998.1211570044,0,0,0,0
"60",60,0,0,3.61403930187225,15001.6851830826,0,0,0,0
"61",61,0,0,3.56979215145111,15018.4393807579,0,0,0,0
"62",62,0,0,3.01190969906747,15018.5801643331,0,0,0,0
"63",63,0,0,3.24920812249184,15962.1102904451,0,0,0,0
"64",64,0,0,3.07839758694172,16471.3817231339,0,0,0,0
"65",65,0,0,3.8709659576416,17411.1173284059,0,0,0,0
"66",66,0,0,5.10409998893738,17411.1223866578,0,0,0,0
"67",67,0,0,3.67822635173798,17411.1256024045,0,0,0,0
"68",68,0,0,3.19878599047661,17411.1260672958,0,0,0,0
"69",69,0,0,3.58715850114822,17411.1289464278,0,0,0,0
"70",70,0,0,3.03537103906274,17411.1364092792,0,0,0,0
"71",71,0,0,3.28973942995071,17411.1578432335,0,0,0,0
"72",72,0,0,3.41698548197746,17411.1754311597,0,0,0,0
"73",73,0,0,5.6111741065979,17411.184472397,0,0,0,0
"74",74,0,0,3.74335408210754,17411.1847197964,0,0,0,0
"75",75,0,0,3.08548794686794,17411.1849167431,0,0,0,0
"76",76,0,0,4.03586792945862,17411.1850140523,0,0,0,0
"77",77,0,0,3.45964381098747,17411.1857859384,0,0,0,0
"78",78,0,0,3.04836038500071,17411.1860592044,0,0,0,0
"79",79,0,0,4.64407539367676,17411.1862872505,0,0,0,0
"80",80,0,0,3.44725567102432,17411.1863889359,0,0,0,0
"81",81,0,0,3.28498485684395,17411.1877731097,0,0,0,0
"82",82,0,0,3.58834993839264,17411.1886954374,0,0,0,0
"83",83,0,0,5.30056476593018,17411.1892576825,0,0,0,0
"84",84,0,0,3.26079294085503,17411.189638575,0,0,0,0
"85",85,0,0,3.29970914125443,17411.1897461279,0,0,0,0
"86",86,0,0,3.85064494609833,17411.1900919429,0,0,0,0
"87",87,0,0,3.05156510695815,17411.1912089496,0,0,0,0
"88",88,0,0,3.14294031262398,17411.1912731826,0,0,0,0
"89",89,0,0,3.3421625494957,17411.1916625295,0,0,0,0
"90",90,0,0,3.05195436999202,17411.1921438156,0,0,0,0
"91",91,0,0,3.33742427825928,17411.192163241,0,0,0,0
"92",92,0,0,3.05141443014145,17411.1944415764,0,0,0,0
"93",93,0,0,3.35127934813499,17411.1957760476,0,0,0,0
"94",94,0,0,3.03814928978682,17411.1988405694,0,0,0,0
"95",95,0,0,3.22091740369797,17411.2000334612,0,0,0,0
"96",96,0,0,3.18613629043102,17411.20218835,0,0,0,0
"97",97,0,0,3.19522450864315,17411.2025248428,0,0,0,0
"98",98,0,0,3.55768352746964,17411.2025942313,0,0,0,0
"99",99,0,0,4.27088487148285,17411.2030212175,0,0,0,0
"100",100,0,0,3.67973411083221,17411.2046594454,0,0,0,0
"101",101,0,0,3.35044977068901,17411.206640096,0,0,0,0
"102",102,0,0,3.03812416270375,17411.216692031,0,0,0,0
"103",103,0,0,3.11666130274534,17411.2201019798,0,0,0,0
"104",104,0,0,3.38579162955284,17411.2231015627,0,0,0,0
"105",105,0,0,4.40860056877136,17411.2287727257,0,0,0,0
"106",106,0,0,3.53160774707794,17411.2291470162,0,0,0,0
"107",107,0,0,3.60590708255768,17411.2338634596,0,0,0,0
"108",108,0,0,3.58757394552231,17411.2368005749,0,0,0,0
"109",109,0,0,3.61652386188507,17411.2447242516,0,0,0,0
"110",110,0,0,3.22407622635365,17411.2633176935,0,0,0,0
"111",111,0,0,3.08269710838795,17411.2847552754,0,0,0,0
"112",112,0,0,3.38642606139183,17411.285098112,0,0,0,0
"113",113,0,0,4.14791643619537,17411.2869473772,0,0,0,0
"114",114,0,0,3.40386119484901,17411.3408421518,0,0,0,0
"115",115,0,0,3.25185298919678,17411.3651527976,0,0,0,0
"116",116,0,0,3.15044277906418,17411.3979069655,0,0,0,0
"117",117,0,0,3.05337134003639,17411.4001232574,0,0,0,0
"118",118,0,0,3.43718913197517,17411.4222865169,0,0,0,0
"119",119,0,0,3.17993280291557,17411.4317503491,0,0,0,0
"120",120,0,0,3.53975933790207,17411.4573056962,0,0,0,0
"121",121,0,0,3.27516421675682,17411.4608592391,0,0,0,0
"122",122,0,0,3.22209031879902,17411.4720136701,0,0,0,0
"123",123,0,0,3.12813958525658,17411.4835031138,0,0,0,0
"124",124,0,0,3.05139249190688,17411.8014495386,0,0,0,0
"125",125,0,0,4.14701926708221,17411.8381517112,0,0,0,0
"126",126,0,0,3.42851492762566,17411.8459151764,0,0,0,0
"127",127,0,0,3.51202321052551,17411.9295407875,0,0,0,0
"128",128,0,0,3.68919742107391,17412.0603648561,0,0,0,0
"129",129,0,0,3.54932874441147,17412.2626180638,0,0,0,0
"130",130,0,0,3.27603960037231,17412.3083709084,0,0,0,0
"131",131,0,0,3.55607742071152,17412.6873487357,0,0,0,0
"132",132,0,0,3.0603190921247,17412.7965258849,0,0,0,0
"133",133,0,0,3.04422711953521,17412.8976767927,0,0,0,0
"134",134,0,0,3.01726353727281,17413.6014806408,0,0,0,0
"135",135,0,0,3.45845118165016,17413.8246083084,0,0,0,0
"136",136,0,0,3.39494258165359,17414.318545794,0,0,0,0
"137",137,0,0,3.29040974378586,17417.2400198677,0,0,0,0
"138",138,0,0,4.44806230068207,17421.6255437076,0,0,0,0
"139",139,0,0,3.55878895521164,17421.6270767716,0,0,0,0
"140",140,0,0,3.18809363245964,17421.6534307838,0,0,0,0
"141",141,0,0,4.11845004558563,17426.2023559154,0,0,0,0
"142",142,0,0,3.23384672403336,17439.0943968155,0,0,0,0
"143",143,0,0,3.87626123428345,17453.0249367162,0,0,0,0
"144",144,0,0,3.62087124586105,17517.9999468264,0,0,0,0
"145",145,0,0,3.25337147712708,17518.0012712791,0,0,0,0
"146",146,0,0,3.14695167541504,17518.1950754568,0,0,0,0
"147",147,0,0,3.05939717963338,17949.0361798567,0,0,0,0
"148",148,0,0,3.24006995558739,18312.0274240228,0,0,0,0
"149",149,0,0,3.55276119709015,18481.5260654862,0,0,0,0
"150",150,0,0,3.227589443326,19284.7726311762,0,0,0,0
"151",151,0,0,3.58852916955948,19412.4134048728,0,0,0,0
"152",152,0,0,3.0979159027338,19412.4162516833,0,0,0,0
"153",153,0,0,3.40552747249603,19412.4173143244,0,0,0,0
"154",154,0,0,3.25380247831345,19720.6179351143,0,0,0,0
"155",155,0,0,3.1959352940321,19928.7419029543,0,0,0,0
"156",156,0,0,3.1539204120636,19985.0386060537,0,0,0,0
"157",157,0,0,3.01666737534106,20081.2316463068,0,0,0,0
"158",158,0,0,3.08571373671293,20581.328684735,0,0,0,0
"159",159,0,0,3.66869980096817,20581.3287003008,0,0,0,0
"160",160,0,0,3.99254441261292,20581.3355057356,0,0,0,0
"161",161,0,0,3.23885987699032,20730.3161422164,0,0,0,0
"162",162,0,0,3.10596644133329,21525.4206217132,0,0,0,0
"163",163,0,0,3.37917363643646,21525.4335420333,0,0,0,0
"164",164,0,0,4.35900962352753,21525.4490845988,0,0,0,0
