1,0.9,0.5,0.1,0.5
2,0.8885676741065964,0.04291417165668663,0.9253173931349012,0.12376237623762376
3,0.324818426790216,0.23852295409181637,0.026265849508723016,0.3217821782178218
4,0.15333636389413552,0.8972055888223552,0.3442995388027923,0.10396039603960396
5,0.9031908778667437,0.05688622754491018,0.8603099904434472,0.41089108910891087
6,0.3385888378257287,0.7574850299401198,0.46850169619369864,0.7673267326732673
7,0.8431397352464224,0.17265469061876249,0.26533465679370294,0.9752475247524752
8,0.07087572602420733,0.022954091816367265,0.8899783669962406,0.9752475247524752
9,0.16577568799761666,0.36427145708582837,0.7861838879913495,0.9554455445544554
10,0.8285509065068285,0.06087824351297405,0.9437840018415556,0.4603960396039604
11,0.8905806280667197,0.717564870259481,0.32647075713005913,0.30198019801980197
12,0.9127690670372426,0.5818363273453094,0.17165752913830956,0.5891089108910891
13,0.4248781616056343,0.5259481037924152,0.19053670633519315,0.3118811881188119
14,0.1260680416397919,0.23852295409181637,0.08098795749642496,0.698019801980198
15,0.05311328365105872,0.5379241516966068,0.9182764319427571,0.41089108910891087
16,0.8227243121924243,0.49001996007984033,0.06284026585683933,0.7079207920792079
17,0.8287220251763358,0.5079840319361277,0.1543100111270035,0.6881188118811881
