% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.233357662e+03 +4.233357662e+03 +4.326297662e+03 +4.326297662e+03
122 +3.736309168e+03 +3.736309168e+03 +3.829249168e+03 +3.829249168e+03
338 +2.489160046e+03 +2.489160046e+03 +2.582100046e+03 +2.582100046e+03
496 +1.556967348e+03 +1.556967348e+03 +1.649907348e+03 +1.649907348e+03
606 +9.921962670e+02 +9.921962670e+02 +1.085136267e+03 +1.085136267e+03
952 +6.192470819e+02 +6.192470819e+02 +7.121870819e+02 +7.121870819e+02
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.528193097e+03 +4.528193097e+03 +4.563543097e+03 +4.563543097e+03
114 +3.691720347e+03 +3.691720347e+03 +3.727070347e+03 +3.727070347e+03
392 +2.381319349e+03 +2.381319349e+03 +2.416669349e+03 +2.416669349e+03
511 +1.580952887e+03 +1.580952887e+03 +1.616302887e+03 +1.616302887e+03
664 +9.972599618e+02 +9.972599618e+02 +1.032609962e+03 +1.032609962e+03
1613 +6.306492808e+02 +6.306492808e+02 +6.659992808e+02 +6.659992808e+02
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.360324873e+03 +4.360324873e+03 +4.364144873e+03 +4.364144873e+03
99 +3.840184192e+03 +3.840184192e+03 +3.844004192e+03 +3.844004192e+03
227 +2.448087963e+03 +2.448087963e+03 +2.451907963e+03 +2.451907963e+03
375 +1.437964089e+03 +1.437964089e+03 +1.441784089e+03 +1.441784089e+03
521 +7.011523178e+02 +7.011523178e+02 +7.049723178e+02 +7.049723178e+02
564 +5.713622697e+02 +5.713622697e+02 +5.751822697e+02 +5.751822697e+02
841 +3.909487591e+02 +3.909487591e+02 +3.947687591e+02 +3.947687591e+02
1106 +2.505052110e+02 +2.505052110e+02 +2.543252110e+02 +2.543252110e+02
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.703802376e+03 +5.703802376e+03 +5.725552376e+03 +5.725552376e+03
209 +3.813111713e+03 +3.813111713e+03 +3.834861713e+03 +3.834861713e+03
345 +2.423880636e+03 +2.423880636e+03 +2.445630636e+03 +2.445630636e+03
423 +1.523713485e+03 +1.523713485e+03 +1.545463485e+03 +1.545463485e+03
627 +9.872070951e+02 +9.872070951e+02 +1.008957095e+03 +1.008957095e+03
805 +6.269578275e+02 +6.269578275e+02 +6.487078275e+02 +6.487078275e+02
1899 +3.965551060e+02 +3.965551060e+02 +4.183051060e+02 +4.183051060e+02
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.011338734e+03 +6.011338734e+03 +6.076128734e+03 +6.076128734e+03
219 +3.953249102e+03 +3.953249102e+03 +4.018039102e+03 +4.018039102e+03
287 +2.314108925e+03 +2.314108925e+03 +2.378898925e+03 +2.378898925e+03
438 +1.570563309e+03 +1.570563309e+03 +1.635353309e+03 +1.635353309e+03
557 +9.692353516e+02 +9.692353516e+02 +1.034025352e+03 +1.034025352e+03
783 +6.005419864e+02 +6.005419864e+02 +6.653319864e+02 +6.653319864e+02
840 +3.962382767e+02 +3.962382767e+02 +4.610282767e+02 +4.610282767e+02
1247 +2.491499822e+02 +2.491499822e+02 +3.139399822e+02 +3.139399822e+02
7795 +1.584629983e+02 +1.584629983e+02 +2.232529983e+02 +2.232529983e+02
17559 +9.998142707e+01 +9.998142707e+01 +1.647714271e+02 +1.647714271e+02
37214 +6.267305156e+01 +6.267305156e+01 +1.274630516e+02 +1.274630516e+02
108988 +3.980442901e+01 +3.980442901e+01 +1.045944290e+02 +1.045944290e+02
% function evaluation | noise-free fitness - Fopt (-1.963400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.692017465e+03 +7.692017465e+03 +7.495677465e+03 +7.495677465e+03
16 +4.583698292e+03 +4.583698292e+03 +4.387358292e+03 +4.387358292e+03
143 +3.790489238e+03 +3.790489238e+03 +3.594149238e+03 +3.594149238e+03
320 +2.406406189e+03 +2.406406189e+03 +2.210066189e+03 +2.210066189e+03
500 +1.549048239e+03 +1.549048239e+03 +1.352708239e+03 +1.352708239e+03
