% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.296038572e+02 +1.296038572e+02 +1.126638572e+02 +1.126638572e+02
217 +7.909817998e+01 +7.909817998e+01 +6.215817998e+01 +6.215817998e+01
396 +6.143502928e+01 +6.143502928e+01 +4.449502928e+01 +4.449502928e+01
435 +3.728296519e+01 +3.728296519e+01 +2.034296519e+01 +2.034296519e+01
603 +2.212049340e+01 +2.212049340e+01 +5.180493399e+00 +5.180493399e+00
1537 +1.582041177e+01 +1.582041177e+01 -1.119588232e+00 -1.119588232e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.829800769e+01 +3.829800769e+01 +5.710800769e+01 +5.710800769e+01
335 +2.478487102e+01 +2.478487102e+01 +4.359487102e+01 +4.359487102e+01
1117 +1.582691161e+01 +1.582691161e+01 +3.463691161e+01 +3.463691161e+01
26504 +9.999929592e+00 +9.999929592e+00 +2.880992959e+01 +2.880992959e+01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.264538173e+01 +5.264538173e+01 +3.257953817e+02 +3.257953817e+02
279 +2.928413494e+01 +2.928413494e+01 +3.024341349e+02 +3.024341349e+02
461 +2.504967534e+01 +2.504967534e+01 +2.981996753e+02 +2.981996753e+02
834 +1.569826055e+01 +1.569826055e+01 +2.888482606e+02 +2.888482606e+02
3467 +9.999458205e+00 +9.999458205e+00 +2.831494582e+02 +2.831494582e+02
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.247459090e+01 +3.247459090e+01 +6.965459090e+01 +6.965459090e+01
375 +2.232013117e+01 +2.232013117e+01 +5.950013117e+01 +5.950013117e+01
764 +1.494155910e+01 +1.494155910e+01 +5.212155910e+01 +5.212155910e+01
2020 +9.981911829e+00 +9.981911829e+00 +4.716191183e+01 +4.716191183e+01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.646082906e+01 +6.646082906e+01 -8.143917094e+01 -8.143917094e+01
170 +5.588908849e+01 +5.588908849e+01 -9.201091151e+01 -9.201091151e+01
332 +3.734706198e+01 +3.734706198e+01 -1.105529380e+02 -1.105529380e+02
415 +2.102745619e+01 +2.102745619e+01 -1.268725438e+02 -1.268725438e+02
470 +1.522481824e+01 +1.522481824e+01 -1.326751818e+02 -1.326751818e+02
1127 +9.528552730e+00 +9.528552730e+00 -1.383714473e+02 -1.383714473e+02
% function evaluation | noise-free fitness - Fopt (4.060000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.081591780e+01 +4.081591780e+01 +8.141591780e+01 +8.141591780e+01
249 +3.213265464e+01 +3.213265464e+01 +7.273265464e+01 +7.273265464e+01
304 +2.502239067e+01 +2.502239067e+01 +6.562239067e+01 +6.562239067e+01
555 +1.503678712e+01 +1.503678712e+01 +5.563678712e+01 +5.563678712e+01
1127 +9.834567444e+00 +9.834567444e+00 +5.043456744e+01 +5.043456744e+01
% function evaluation | noise-free fitness - Fopt (4.634000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.343755129e+02 +4.343755129e+02 +4.807155129e+02 +4.807155129e+02
92 +3.901468972e+02 +3.901468972e+02 +4.364868972e+02 +4.364868972e+02
224 +2.273807573e+02 +2.273807573e+02 +2.737207573e+02 +2.737207573e+02
303 +1.172641919e+02 +1.172641919e+02 +1.636041919e+02 +1.636041919e+02
320 +9.257183711e+01 +9.257183711e+01 +1.389118371e+02 +1.389118371e+02
329 +6.235838079e+01 +6.235838079e+01 +1.086983808e+02 +1.086983808e+02
456 +3.909095723e+01 +3.909095723e+01 +8.543095723e+01 +8.543095723e+01
618 +2.135584048e+01 +2.135584048e+01 +6.769584048e+01 +6.769584048e+01
910 +1.570575989e+01 +1.570575989e+01 +6.204575989e+01 +6.204575989e+01
4949 +9.999793034e+00 +9.999793034e+00 +5.633979303e+01 +5.633979303e+01
% function evaluation | noise-free fitness - Fopt (-2.410900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.602061288e+01 +4.602061288e+01 -1.950693871e+02 -1.950693871e+02
256 +3.735228674e+01 +3.735228674e+01 -2.037377133e+02 -2.037377133e+02
359 +2.267405798e+01 +2.267405798e+01 -2.184159420e+02 -2.184159420e+02
807 +1.535842314e+01 +1.535842314e+01 -2.257315769e+02 -2.257315769e+02
2288 +9.995204204e+00 +9.995204204e+00 -2.310947958e+02 -2.310947958e+02
% function evaluation | noise-free fitness - Fopt (-1.668800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.566802631e+01 +2.566802631e+01 -1.412119737e+02 -1.412119737e+02
274 +2.381590931e+01 +2.381590931e+01 -1.430640907e+02 -1.430640907e+02
460 +1.460391311e+01 +1.460391311e+01 -1.522760869e+02 -1.522760869e+02
1284 +9.936007846e+00 +9.936007846e+00 -1.569439922e+02 -1.569439922e+02
% function evaluation | noise-free fitness - Fopt (-3.464100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.786824545e+01 +3.786824545e+01 -3.085417546e+02 -3.085417546e+02
432 +2.312491263e+01 +2.312491263e+01 -3.232850874e+02 -3.232850874e+02
1083 +1.508326607e+01 +1.508326607e+01 -3.313267339e+02 -3.313267339e+02
% function evaluation | noise-free fitness - Fopt (6.618000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.077858001e+01 +5.077858001e+01 +1.169585800e+02 +1.169585800e+02
224 +3.241403737e+01 +3.241403737e+01 +9.859403737e+01 +9.859403737e+01
400 +2.470777119e+01 +2.470777119e+01 +9.088777119e+01 +9.088777119e+01
459 +1.550170423e+01 +1.550170423e+01 +8.168170423e+01 +8.168170423e+01
1361 +9.848088491e+00 +9.848088491e+00 +7.602808849e+01 +7.602808849e+01
% function evaluation | noise-free fitness - Fopt (-1.123000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.522067167e+01 +4.522067167e+01 +3.399067167e+01 +3.399067167e+01
258 +3.690190951e+01 +3.690190951e+01 +2.567190951e+01 +2.567190951e+01
368 +1.920384170e+01 +1.920384170e+01 +7.973841699e+00 +7.973841699e+00
467 +1.489711963e+01 +1.489711963e+01 +3.667119629e+00 +3.667119629e+00
1267 +9.925675553e+00 +9.925675553e+00 -1.304324447e+00 -1.304324447e+00
% function evaluation | noise-free fitness - Fopt (1.628000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.191258080e+01 +3.191258080e+01 +4.819258080e+01 +4.819258080e+01
447 +2.344487222e+01 +2.344487222e+01 +3.972487222e+01 +3.972487222e+01
922 +1.550228615e+01 +1.550228615e+01 +3.178228615e+01 +3.178228615e+01
% function evaluation | noise-free fitness - Fopt (1.776600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.432384847e+01 +7.432384847e+01 +2.519838485e+02 +2.519838485e+02
307 +4.701963905e+01 +4.701963905e+01 +2.246796391e+02 +2.246796391e+02
351 +3.420375534e+01 +3.420375534e+01 +2.118637553e+02 +2.118637553e+02
473 +2.452633068e+01 +2.452633068e+01 +2.021863307e+02 +2.021863307e+02
606 +1.521394786e+01 +1.521394786e+01 +1.928739479e+02 +1.928739479e+02
1101 +9.753361518e+00 +9.753361518e+00 +1.874133615e+02 +1.874133615e+02
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.773681578e+01 +8.773681578e+01 -9.122631842e+02 -9.122631842e+02
320 +5.497904482e+01 +5.497904482e+01 -9.450209552e+02 -9.450209552e+02
399 +3.802946342e+01 +3.802946342e+01 -9.619705366e+02 -9.619705366e+02
731 +2.485426068e+01 +2.485426068e+01 -9.751457393e+02 -9.751457393e+02
3431 +1.584696486e+01 +1.584696486e+01 -9.841530351e+02 -9.841530351e+02
