1,1.0,1.0,0.030612244897959183,1.0
2,1.0,1.0,0.17346938775510204,1.0
3,1.0,1.0,0.9897959183673469,1.0
4,1.0,1.0,0.7040816326530612,1.0
5,1.0,1.0,0.6428571428571429,1.0
6,1.0,1.0,0.6224489795918368,1.0
7,1.0,1.0,0.5816326530612245,1.0
8,1.0,1.0,0.21428571428571427,1.0
9,1.0,1.0,0.09183673469387756,1.0
10,1.0,1.0,0.01020408163265306,1.0
11,1.0,1.0,0.9693877551020408,1.0
12,1.0,1.0,0.15306122448979592,1.0
13,1.0,1.0,0.6020408163265306,1.0
14,1.0,1.0,0.7653061224489796,1.0
15,1.0,1.0,0.4387755102040816,1.0
16,1.0,1.0,0.29591836734693877,1.0
17,1.0,1.0,0.1326530612244898,1.0
18,1.0,1.0,0.23469387755102042,1.0
19,1.0,1.0,0.8673469387755102,1.0
20,1.0,1.0,0.25510204081632654,1.0
21,1.0,1.0,0.05102040816326531,1.0
22,1.0,1.0,0.5612244897959183,1.0
23,1.0,1.0,0.5,1.0
24,1.0,1.0,0.9285714285714286,1.0
25,1.0,1.0,0.5408163265306123,1.0
26,1.0,1.0,0.07142857142857142,1.0
27,1.0,1.0,0.19387755102040816,1.0
28,1.0,1.0,0.2755102040816326,1.0
29,1.0,1.0,0.8469387755102041,1.0
30,1.0,1.0,0.7244897959183674,1.0
31,1.0,1.0,0.45918367346938777,1.0
32,1.0,1.0,0.5204081632653061,1.0
33,1.0,1.0,0.9489795918367347,1.0
34,1.0,1.0,0.8877551020408163,1.0
35,1.0,1.0,0.6632653061224489,1.0
36,1.0,1.0,0.3979591836734694,1.0
37,1.0,1.0,0.8061224489795918,1.0
38,1.0,1.0,0.7857142857142857,1.0
39,1.0,1.0,0.826530612244898,1.0
40,1.0,1.0,0.37755102040816324,1.0
41,1.0,1.0,0.9081632653061225,1.0
