Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,1735.6020599913281,0,3600.0,-1,0.0,0.0,1,1735.6020599913281,0,0.0,SAT,,607.163,
2,2,1,2266.602059991328,0,3600.0,-1,299.941515,0.0,1,2266.602059991328,1,299.941515,SAT,,235.07,
