Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,3052.080709,0,1.7976931348623157E308,5320365,0.0,0.0,1,3052.080709,0,0.0,SAT,,144.149,
2,1,1,3279.379031,0,1.7976931348623157E308,15686777,0.0,0.0,1,3279.379031,1,0.0,SAT,,145.841,
3,2,1,3437.435748,0,1.7976931348623157E308,5320365,0.0,0.0,1,3437.435748,1,0.0,SAT,,149.345,
4,1,1,3195.99968,0,1.7976931348623157E308,8756526,0.0,0.0,1,3195.99968,1,0.0,SAT,,146.336,
5,3,1,3071.415176,0,1.7976931348623157E308,8756526,0.0,0.0,1,3071.415176,1,0.0,SAT,,157.825,
6,3,1,3216.678686,0,1.7976931348623157E308,5320365,0.0,0.0,1,3216.678686,1,0.0,SAT,,157.0,
7,3,1,3068.58163,0,1.7976931348623157E308,15686777,0.0,0.0,1,3068.58163,1,0.0,SAT,,156.545,
8,3,1,3168.572824,0,1.7976931348623157E308,11561724,0.0,0.0,1,3168.572824,1,0.0,SAT,,161.471,
9,4,1,3378.481084,0,1.7976931348623157E308,5320365,0.0,0.0,1,3378.481084,1,0.0,SAT,,158.482,
10,3,1,3285.10429,0,1.7976931348623157E308,1835372,0.0,0.0,1,3285.10429,1,0.0,SAT,,157.572,
11,5,1,3194.236008,0,1.7976931348623157E308,15686777,0.0,0.0,1,3194.236008,1,0.0,SAT,,149.098,
12,3,1,3425.941191,0,1.7976931348623157E308,5223200,0.0,0.0,1,3425.941191,1,0.0,SAT,,156.707,
13,6,1,3279.291861,0,1.7976931348623157E308,1835372,0.0,0.0,1,3279.291861,1,0.0,SAT,,160.23,
