% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
94564 +6.942881868e+01 +6.942881868e+01 +1.489088187e+02 +1.489088187e+02 +1.4283e-02 +3.3706e-02 +5.7846e-02 +8.9715e-01 +4.3539e-02 +9.4606e-01 +6.3104e-01 +3.1301e-01 +3.0598e-02 +5.3244e-02 +6.6944e-05 +8.8890e-01 +8.4987e-01 +4.2947e-01 +9.8010e-01 +9.6462e-01 +5.6323e-01 +1.8946e-03 +9.7909e-01 +7.0982e-01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.466628819e+02 +1.466628819e+02 +5.411428819e+02 +5.411428819e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
98 +1.429026645e+02 +1.429026645e+02 +5.373826645e+02 +5.373826645e+02 +8.4913e-01 +7.0331e-04 +2.6059e-01 +8.8802e-01 +9.8907e-01 +1.9852e-01 +4.9004e-01 +3.2413e-01 +8.3983e-01 +1.3996e-01 +6.8629e-01 +7.0502e-01 +8.3097e-01 +7.6133e-01 +2.2060e-02 +7.1939e-01 +7.7009e-01 +2.0212e-01 +7.5043e-01 +2.2068e-02
858 +1.353877694e+02 +1.353877694e+02 +5.298677694e+02 +5.298677694e+02 +2.4751e-02 +7.9962e-03 +1.2264e-03 +8.4771e-01 +2.6837e-01 +1.8301e-01 +7.9498e-01 +5.1747e-02 +4.2256e-01 +1.2922e-01 +2.9476e-01 +3.1663e-01 +8.8613e-01 +7.9295e-01 +7.5745e-01 +1.6322e-01 +6.8999e-02 +1.2922e-01 +9.9655e-02 +2.3420e-01
3662 +1.320603348e+02 +1.320603348e+02 +5.265403348e+02 +5.265403348e+02 +2.4751e-02 +7.9962e-03 +1.2264e-03 +7.5718e-01 +2.6837e-01 +1.8301e-01 +7.9498e-01 +5.1747e-02 +4.2256e-01 +1.2922e-01 +2.9476e-01 +3.1663e-01 +8.8613e-01 +9.0449e-01 +2.4345e-01 +1.6322e-01 +3.4450e-01 +4.4196e-02 +9.1047e-01 +8.4718e-01
4365 +1.316725305e+02 +1.316725305e+02 +5.261525305e+02 +5.261525305e+02 +2.4751e-02 +7.9962e-03 +1.2264e-03 +9.6021e-01 +2.6837e-01 +1.8301e-01 +7.9498e-01 +5.1747e-02 +4.2256e-01 +1.2922e-01 +2.9476e-01 +3.1663e-01 +8.8613e-01 +7.9295e-01 +7.5745e-01 +7.7319e-01 +6.8999e-02 +1.2922e-01 +9.9655e-02 +2.3420e-01
31456 +1.277780063e+02 +1.277780063e+02 +5.222580063e+02 +5.222580063e+02 +2.4751e-02 +7.9962e-03 +1.2264e-03 +9.6021e-01 +2.6837e-01 +1.8301e-01 +7.9498e-01 +5.1747e-02 +7.7423e-01 +9.7827e-02 +9.7191e-01 +1.5758e-01 +4.2594e-01 +4.6125e-01 +1.5454e-01 +8.1899e-01 +3.0010e-02 +1.5170e-01 +3.6054e-01 +7.1629e-01
36133 +1.245641901e+02 +1.245641901e+02 +5.190441901e+02 +5.190441901e+02 +2.4751e-02 +7.9962e-03 +1.2264e-03 +9.6021e-01 +2.6837e-01 +1.8301e-01 +9.7273e-01 +2.4969e-01 +3.3310e-02 +2.3552e-01 +9.0276e-01 +5.4402e-01 +4.3989e-01 +8.4946e-01 +1.5454e-01 +8.1899e-01 +3.0010e-02 +1.5170e-01 +3.6054e-01 +2.6007e-02
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.231669958e+02 +1.231669958e+02 -1.239430042e+02 -1.239430042e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.161379189e+02 +1.161379189e+02 -1.309720811e+02 -1.309720811e+02 +2.7070e-01 +6.9063e-01 +4.5860e-01 +7.6820e-01 +1.7683e-01 +6.1232e-01 +7.7117e-01 +4.5150e-01 +6.3640e-01 +3.1213e-01 +7.3539e-01 +8.4626e-01 +4.4804e-01 +5.9079e-01 +8.3409e-01 +6.2198e-01 +7.1859e-02 +9.9353e-01 +9.0063e-02 +5.5573e-02
8 +1.128634480e+02 +1.128634480e+02 -1.342465520e+02 -1.342465520e+02 +2.2442e-01 +6.4615e-01 +5.2915e-01 +4.2918e-01 +1.9654e-01 +6.5458e-01 +3.0622e-01 +5.4582e-01 +6.7734e-01 +8.5534e-01 +9.3530e-01 +1.5354e-01 +5.6417e-01 +8.0369e-01 +5.9930e-01 +8.5096e-01 +1.1196e-02 +5.4604e-01 +6.8005e-01 +4.5752e-01
20 +1.080358965e+02 +1.080358965e+02 -1.390741035e+02 -1.390741035e+02 +6.3559e-01 +1.3890e-01 +9.0453e-01 +5.3392e-01 +4.6161e-02 +9.1774e-01 +7.9511e-01 +4.2495e-01 +1.6157e-01 +7.4924e-01 +9.8085e-01 +9.1320e-01 +3.7815e-01 +7.3343e-01 +9.3350e-01 +3.8717e-01 +1.8141e-01 +1.7405e-01 +8.4427e-01 +5.4000e-01
38 +1.064479011e+02 +1.064479011e+02 -1.406620989e+02 -1.406620989e+02 +1.3102e-01 +7.2569e-01 +8.9083e-01 +7.7275e-01 +2.6325e-01 +4.5774e-01 +7.0801e-01 +9.4789e-02 +1.2214e-01 +6.6750e-01 +5.5393e-01 +9.4303e-01 +7.8066e-01 +9.9093e-01 +7.4637e-01 +5.8325e-01 +4.2078e-01 +5.2605e-01 +9.6284e-01 +1.2925e-02
184 +1.009909960e+02 +1.009909960e+02 -1.461190040e+02 -1.461190040e+02 +1.5500e-01 +4.5522e-01 +6.2420e-01 +2.3659e-01 +4.0440e-01 +8.8682e-01 +3.3882e-01 +1.0424e-01 +2.0288e-01 +8.7451e-01 +9.9119e-01 +2.1211e-01 +6.7475e-01 +6.7693e-01 +8.3412e-01 +3.9986e-01 +5.8255e-01 +4.6211e-01 +9.2715e-01 +6.2763e-01
641 +9.961969939e+01 +9.961969939e+01 -1.474903006e+02 -1.474903006e+02 +2.5852e-01 +2.5906e-01 +9.8682e-02 +3.0074e-01 +8.8720e-02 +6.1656e-01 +8.3238e-01 +3.2497e-02 +5.7118e-01 +6.2621e-01 +9.7091e-01 +8.5583e-01 +8.1600e-01 +9.9264e-01 +1.6990e-01 +6.4397e-01 +9.1889e-01 +3.6035e-01 +8.1412e-01 +3.1449e-01
7637 +9.733282273e+01 +9.733282273e+01 -1.497771773e+02 -1.497771773e+02 +3.6741e-02 +2.5906e-01 +9.8682e-02 +3.0074e-01 +8.8720e-02 +6.1656e-01 +8.3238e-01 +3.2497e-02 +5.7118e-01 +6.2621e-01 +9.7091e-01 +4.3997e-01 +3.0021e-01 +9.0836e-01 +9.9649e-01 +2.0511e-01 +5.0542e-01 +5.8218e-02 +6.8678e-01 +3.4122e-01
12060 +9.325898355e+01 +9.325898355e+01 -1.538510165e+02 -1.538510165e+02 +3.6741e-02 +2.5906e-01 +9.8682e-02 +8.4853e-02 +8.8720e-02 +6.1656e-01 +8.3238e-01 +3.2497e-02 +5.7118e-01 +6.2621e-01 +9.7091e-01 +4.3997e-01 +9.2881e-01 +9.8241e-01 +8.4620e-01 +4.6544e-01 +9.7879e-01 +9.0361e-01 +5.6946e-01 +7.3827e-01
79873 +9.088680445e+01 +9.088680445e+01 -1.562231955e+02 -1.562231955e+02 +6.3345e-03 +6.6943e-02 +9.8682e-02 +1.8687e-02 +8.8720e-02 +6.3087e-01 +8.3238e-01 +1.0197e-01 +1.1947e-01 +6.2621e-01 +9.7956e-01 +4.3997e-01 +9.2881e-01 +4.7380e-01 +9.7798e-01 +3.6850e-01 +9.9928e-01 +6.9260e-01 +8.1615e-01 +8.3785e-01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.096536352e+02 +1.096536352e+02 -4.238636480e+01 -4.238636480e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +1.026853300e+02 +1.026853300e+02 -4.935467003e+01 -4.935467003e+01 +6.4697e-01 +7.4422e-01 +3.6387e-01 +3.2101e-01 +1.3797e-02 +7.6095e-01 +3.2899e-01 +8.5728e-02 +5.0576e-02 +5.3937e-01 +6.9279e-02 +4.3209e-01 +5.0978e-01 +6.6003e-01 +6.3157e-01 +9.5793e-02 +7.5153e-01 +5.1987e-01 +1.6883e-01 +5.6776e-01
7 +9.684061806e+01 +9.684061806e+01 -5.519938194e+01 -5.519938194e+01 +1.1265e-02 +9.2183e-01 +2.4453e-02 +1.5135e-01 +3.2685e-01 +6.8387e-01 +5.7159e-02 +2.3696e-02 +7.3680e-01 +1.4461e-01 +8.6312e-01 +9.8682e-02 +1.6251e-01 +2.6621e-01 +4.9898e-01 +1.1146e-01 +9.1870e-01 +3.5183e-01 +1.1621e-01 +7.4786e-01
56 +9.354364381e+01 +9.354364381e+01 -5.849635619e+01 -5.849635619e+01 +7.8377e-01 +2.0428e-01 +5.9121e-03 +6.3580e-01 +9.3068e-02 +5.5093e-01 +4.8041e-01 +9.6071e-01 +9.9238e-01 +4.0132e-01 +4.2933e-01 +1.7625e-01 +1.6830e-01 +7.8490e-01 +4.8836e-02 +6.3876e-01 +5.8339e-01 +1.7489e-01 +5.2890e-01 +9.0578e-01
119 +9.323344551e+01 +9.323344551e+01 -5.880655449e+01 -5.880655449e+01 +8.9116e-01 +4.8334e-01 +7.3401e-02 +7.3847e-01 +5.5661e-01 +1.3858e-01 +5.9955e-01 +5.9549e-01 +9.0262e-01 +2.9174e-01 +1.6367e-01 +5.5949e-01 +1.8346e-01 +9.8016e-01 +6.3764e-01 +6.9571e-01 +1.7319e-01 +3.9804e-01 +2.9432e-01 +8.3142e-01
164 +9.091624632e+01 +9.091624632e+01 -6.112375368e+01 -6.112375368e+01 +2.6766e-01 +4.0577e-01 +1.0554e-01 +4.6276e-01 +2.5503e-01 +4.9075e-01 +3.9185e-01 +1.7195e-01 +9.7247e-01 +7.4315e-01 +2.2770e-01 +2.1358e-01 +2.4224e-02 +8.0346e-01 +4.9657e-01 +9.4361e-02 +3.0909e-01 +6.2521e-03 +1.4321e-01 +5.8572e-01
408 +8.834500067e+01 +8.834500067e+01 -6.369499933e+01 -6.369499933e+01 +2.9209e-01 +9.4307e-01 +1.2472e-01 +8.5190e-01 +1.6527e-01 +4.7450e-01 +3.1003e-01 +7.0099e-01 +8.8475e-01 +7.9093e-01 +1.9592e-01 +4.2059e-01 +1.0465e-01 +8.3541e-01 +3.7290e-01 +9.2862e-01 +7.7559e-01 +8.5595e-01 +7.9006e-01 +7.9533e-01
3400 +8.677399311e+01 +8.677399311e+01 -6.526600689e+01 -6.526600689e+01 +2.5129e-01 +8.7783e-01 +2.1757e-01 +5.8312e-01 +4.7385e-01 +1.5222e-01 +4.6686e-01 +8.6706e-02 +6.7306e-01 +6.0080e-01 +5.8285e-01 +1.2485e-01 +2.5892e-02 +8.9240e-01 +5.6765e-01 +4.8616e-01 +7.2226e-01 +9.3759e-01 +2.8748e-01 +9.3905e-01
4726 +8.475988299e+01 +8.475988299e+01 -6.728011701e+01 -6.728011701e+01 +5.3382e-01 +7.9474e-01 +3.0995e-02 +9.9661e-01 +9.2573e-01 +1.6195e-01 +5.5167e-01 +2.5193e-01 +9.7613e-01 +7.9083e-01 +2.5895e-01 +2.7738e-01 +3.0425e-01 +6.2625e-01 +3.9014e-03 +4.6313e-01 +8.7979e-01 +4.4440e-01 +6.0001e-01 +9.6302e-01
35257 +8.243134696e+01 +8.243134696e+01 -6.960865304e+01 -6.960865304e+01 +3.6018e-01 +4.8276e-01 +3.1495e-02 +7.8933e-01 +9.2220e-01 +2.2201e-01 +2.8896e-02 +5.2522e-01 +9.8472e-01 +7.6714e-01 +5.5658e-01 +6.7677e-02 +2.0845e-02 +9.9110e-01 +8.5312e-01 +7.9628e-01 +5.4925e-01 +1.3721e-01 +4.3827e-01 +7.2622e-01
35918 +8.118035517e+01 +8.118035517e+01 -7.085964483e+01 -7.085964483e+01 +3.6018e-01 +4.8276e-01 +3.1495e-02 +7.8933e-01 +9.2220e-01 +2.2201e-01 +2.8896e-02 +5.2522e-01 +9.8472e-01 +7.6714e-01 +5.5658e-01 +6.7677e-02 +2.0845e-02 +9.9110e-01 +4.4383e-01 +3.6333e-01 +6.1868e-01 +3.6605e-03 +5.3820e-02 +8.7052e-01
88466 +7.941367272e+01 +7.941367272e+01 -7.262632728e+01 -7.262632728e+01 +6.1167e-01 +6.3413e-01 +3.1495e-02 +9.8917e-01 +8.6342e-01 +2.2201e-01 +2.8896e-02 +5.2522e-01 +9.8472e-01 +7.6714e-01 +5.5658e-01 +6.7677e-02 +2.0845e-02 +9.9110e-01 +4.4383e-01 +3.6333e-01 +8.9795e-01 +4.3289e-01 +4.3827e-01 +9.9958e-01
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.197402816e+01 +7.197402816e+01 +4.672402816e+01 +4.672402816e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +6.772142572e+01 +6.772142572e+01 +4.247142572e+01 +4.247142572e+01 +5.9019e-01 +6.7226e-01 +9.7355e-02 +1.1484e-01 +9.4673e-01 +4.9255e-01 +8.0219e-04 +7.2297e-01 +5.0922e-01 +1.5547e-01 +8.8838e-01 +6.1583e-01 +7.1989e-01 +1.9219e-01 +6.6238e-01 +9.8357e-02 +9.0482e-01 +2.3592e-01 +2.6643e-02 +5.9140e-01
59 +6.596555589e+01 +6.596555589e+01 +4.071555589e+01 +4.071555589e+01 +7.6394e-01 +6.1409e-01 +6.1106e-01 +1.2803e-01 +9.7441e-01 +8.0687e-01 +2.3029e-01 +3.3140e-01 +8.4704e-01 +2.5065e-01 +4.8822e-01 +7.1365e-01 +5.4136e-01 +2.7966e-01 +7.6977e-01 +4.5874e-01 +5.2475e-01 +2.6122e-01 +1.3720e-01 +9.6255e-02
3820 +6.451871011e+01 +6.451871011e+01 +3.926871011e+01 +3.926871011e+01 +8.4859e-01 +7.0834e-01 +3.5393e-01 +5.4343e-02 +9.6406e-01 +3.7546e-01 +1.7217e-01 +3.4633e-01 +2.1137e-01 +2.0419e-02 +4.1478e-01 +2.9614e-01 +4.7831e-01 +4.7087e-01 +9.4011e-01 +1.7148e-01 +1.0703e-01 +7.9071e-01 +6.7437e-01 +1.1914e-01
5326 +6.308768240e+01 +6.308768240e+01 +3.783768240e+01 +3.783768240e+01 +8.4164e-01 +7.7782e-01 +6.3057e-03 +2.4168e-01 +2.9593e-01 +3.7931e-01 +2.6454e-02 +1.2363e-01 +3.2044e-01 +2.7242e-01 +9.3061e-01 +6.4015e-01 +1.4368e-01 +1.8452e-01 +5.2287e-01 +4.9043e-01 +2.7233e-03 +2.0191e-01 +5.6050e-01 +6.0271e-01
11101 +5.986482409e+01 +5.986482409e+01 +3.461482409e+01 +3.461482409e+01 +8.4220e-01 +6.3607e-01 +1.7958e-01 +4.6033e-01 +7.0769e-01 +2.2626e-01 +2.6454e-02 +1.2363e-01 +3.2044e-01 +8.4195e-02 +4.9374e-01 +4.6587e-01 +1.0741e-01 +1.1422e-01 +9.3599e-01 +2.3735e-02 +6.6030e-02 +2.7853e-02 +6.4513e-01 +6.8102e-02
38688 +5.860488953e+01 +5.860488953e+01 +3.335488953e+01 +3.335488953e+01 +9.5190e-01 +3.5521e-01 +3.8204e-01 +2.2976e-01 +8.7837e-01 +3.1951e-01 +1.2546e-01 +1.2363e-01 +3.2044e-01 +8.4195e-02 +4.9374e-01 +4.6587e-01 +1.0741e-01 +1.1422e-01 +9.3599e-01 +2.3735e-02 +6.6030e-02 +2.7853e-02 +6.4513e-01 +6.8102e-02
55318 +5.500247649e+01 +5.500247649e+01 +2.975247649e+01 +2.975247649e+01 +9.4469e-01 +8.9968e-01 +6.3057e-03 +2.9797e-02 +8.5540e-01 +3.1582e-02 +2.6454e-02 +1.2363e-01 +8.9372e-01 +2.5065e-01 +9.5311e-01 +9.4937e-01 +2.6271e-02 +6.3509e-01 +6.3996e-01 +4.4080e-01 +5.1039e-02 +9.8100e-03 +9.4220e-01 +1.8258e-01
82971 +5.491380766e+01 +5.491380766e+01 +2.966380766e+01 +2.966380766e+01 +9.5706e-01 +4.1794e-01 +6.3057e-03 +2.9797e-02 +8.5540e-01 +3.1582e-02 +2.6454e-02 +1.2363e-01 +8.9372e-01 +2.5065e-01 +9.5311e-01 +9.4937e-01 +2.6271e-02 +6.3509e-01 +6.3996e-01 +4.4080e-01 +5.1039e-02 +9.8100e-03 +9.4220e-01 +1.8258e-01
% function evaluation | noise-free fitness - Fopt (-1.850700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.296289626e+02 +1.296289626e+02 -5.544103744e+01 -5.544103744e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.274837758e+02 +1.274837758e+02 -5.758622421e+01 -5.758622421e+01 +4.7743e-01 +4.4508e-01 +8.7507e-01 +1.5907e-01 +4.0783e-01 +9.1774e-01 +7.3028e-02 +2.4750e-01 +4.1149e-03 +1.7922e-01 +4.7868e-01 +9.6383e-01 +3.3300e-01 +4.8865e-01 +8.0251e-01 +2.4691e-01 +5.5237e-01 +7.9617e-01 +6.0134e-01 +7.3095e-01
4 +1.238222985e+02 +1.238222985e+02 -6.124770148e+01 -6.124770148e+01 +3.5537e-01 +1.8577e-01 +5.8290e-01 +5.2456e-01 +5.0956e-01 +9.1526e-01 +2.0175e-02 +1.1238e-01 +2.8791e-01 +3.3818e-01 +4.8892e-01 +7.6267e-01 +2.6269e-01 +4.4463e-01 +7.2028e-01 +1.4197e-01 +5.3390e-01 +1.7421e-01 +8.3133e-01 +5.4844e-01
8 +1.183405990e+02 +1.183405990e+02 -6.672940097e+01 -6.672940097e+01 +6.8508e-01 +9.7129e-01 +3.0447e-01 +2.4955e-01 +6.8337e-01 +6.4587e-01 +2.5509e-01 +9.2311e-03 +6.8263e-01 +1.1267e-02 +3.7344e-01 +1.3048e-01 +7.3766e-01 +7.6169e-01 +3.3356e-01 +8.9640e-01 +6.2407e-01 +7.4012e-02 +1.3436e-01 +6.1985e-02
10 +1.156432015e+02 +1.156432015e+02 -6.942679847e+01 -6.942679847e+01 +1.7340e-01 +3.2798e-01 +8.7375e-01 +9.8163e-01 +4.5020e-01 +1.9149e-01 +4.3501e-01 +6.9216e-03 +8.4041e-01 +6.3183e-01 +4.4779e-01 +1.7699e-01 +6.2603e-01 +6.8768e-02 +3.7817e-01 +2.1229e-01 +4.4239e-01 +2.3009e-01 +9.4830e-01 +4.6953e-01
46 +1.144441028e+02 +1.144441028e+02 -7.062589717e+01 -7.062589717e+01 +2.4781e-01 +2.0684e-01 +9.3435e-01 +3.9277e-01 +7.1286e-01 +4.1501e-01 +1.2719e-01 +2.6288e-01 +3.0615e-02 +1.2481e-01 +6.9449e-01 +5.8768e-01 +8.0809e-01 +4.2853e-01 +9.7908e-01 +5.0983e-01 +4.1842e-01 +2.0123e-01 +4.2125e-01 +2.9928e-01
84 +1.106690483e+02 +1.106690483e+02 -7.440095169e+01 -7.440095169e+01 +2.6587e-02 +6.3252e-01 +8.8461e-01 +2.4735e-01 +3.5402e-01 +9.0188e-01 +7.4467e-01 +5.3876e-02 +8.8835e-01 +1.3752e-01 +4.2637e-01 +7.8996e-01 +7.1764e-01 +1.8047e-01 +9.8084e-01 +9.4567e-01 +3.3956e-01 +2.1001e-02 +3.7421e-01 +8.2622e-03
1708 +1.077313633e+02 +1.077313633e+02 -7.733863671e+01 -7.733863671e+01 +7.8887e-01 +9.7186e-01 +7.4393e-01 +5.0895e-01 +3.0253e-01 +2.2344e-01 +5.4291e-01 +1.2537e-03 +3.5378e-01 +4.8260e-01 +7.5241e-01 +6.2612e-01 +4.2050e-01 +2.4107e-01 +5.3597e-01 +8.5850e-01 +5.4076e-01 +2.7553e-01 +9.7527e-01 +2.4886e-01
10103 +1.053236029e+02 +1.053236029e+02 -7.974639709e+01 -7.974639709e+01 +8.7416e-01 +6.2128e-01 +4.3711e-01 +5.2979e-01 +8.4139e-01 +3.7146e-02 +8.5239e-01 +5.1460e-02 +5.7154e-01 +5.3161e-02 +5.3416e-01 +7.4178e-01 +8.1961e-01 +2.2439e-01 +9.2247e-01 +6.8208e-01 +9.9332e-01 +4.8522e-02 +6.3361e-01 +1.2078e-01
17763 +1.034940587e+02 +1.034940587e+02 -8.157594126e+01 -8.157594126e+01 +4.0158e-01 +9.9609e-01 +4.3296e-01 +7.4464e-01 +4.9826e-01 +4.4168e-01 +4.7797e-01 +5.1460e-02 +5.7154e-01 +5.3161e-02 +5.3416e-01 +7.4178e-01 +8.1961e-01 +2.2439e-01 +9.2247e-01 +6.8208e-01 +9.9332e-01 +4.8522e-02 +6.3361e-01 +1.2078e-01
51471 +1.005273782e+02 +1.005273782e+02 -8.454262182e+01 -8.454262182e+01 +8.2026e-01 +9.5094e-01 +2.8871e-02 +8.7985e-01 +2.3778e-02 +9.0346e-02 +2.8983e-01 +1.6634e-01 +7.7320e-01 +2.7132e-01 +7.2730e-01 +6.2941e-01 +7.5014e-01 +7.0216e-02 +8.0251e-01 +8.5850e-01 +2.2244e-01 +4.1688e-01 +9.7951e-01 +1.2078e-01
