% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
163 +5.703775790e+02 +5.703775790e+02 +6.404075790e+02 +6.404075790e+02 -5.7242e-01 -3.3855e+00 -8.9731e+00 -4.2187e+00 +7.7186e-01 -7.0380e+00 +3.8513e-01 +1.1650e+00 -6.5915e+00 +3.4503e+00 +2.3998e+00 -2.3884e+00 +6.7346e+00 -1.0840e+01 -6.5233e+00 -3.0619e+00 +1.3675e-01 +6.2514e+00 +2.8364e+00 +3.9346e+00
614 +3.964342279e+02 +3.964342279e+02 +4.664642279e+02 +4.664642279e+02 +2.8478e-01 -5.5717e+00 -7.3084e+00 -1.4516e+00 -6.2500e-01 -8.3690e+00 -3.6369e-01 +1.4948e+00 -6.8699e+00 +2.5071e+00 +1.2012e+00 -2.4837e+00 +5.7037e+00 -9.9756e+00 -6.4319e+00 -8.0144e-01 -4.4510e-01 +4.9415e+00 +4.1592e-01 +2.8267e+00
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.058442418e+03 +2.058442418e+03 +2.010222418e+03 +2.010222418e+03 -1.9328e+00 +4.0641e+00 +2.3600e+00 +2.2726e+00 +4.4644e+00 -2.6164e+00 -2.6606e+00 -1.7037e+00 +2.2412e+00 -1.8402e+00 +4.7771e+00 -1.9060e+00 -4.7246e+00 +4.4107e+00 -3.4614e+00 -1.7133e+00 +1.9425e+00 -3.4681e+00 -2.6645e+00 +4.6547e+00
89 +1.406573205e+03 +1.406573205e+03 +1.358353205e+03 +1.358353205e+03 -1.3236e-01 +4.6362e-01 +4.2987e-01 +2.0122e+00 +2.1091e+00 -5.1714e+00 -8.1287e+00 -3.6346e+00 +3.7619e+00 -6.0603e-01 +3.5706e+00 -2.4741e+00 -4.2999e+00 +4.5762e+00 -4.2686e+00 +1.7850e+00 -3.0775e+00 +2.5542e+00 -6.4312e-01 +1.8485e+00
117 +8.862515689e+02 +8.862515689e+02 +8.380315689e+02 +8.380315689e+02 -2.9865e+00 +9.5280e-01 +6.1435e-01 +1.4928e+00 -1.6800e+00 -1.3094e+00 -8.3096e+00 +1.7253e+00 -9.9901e-01 +4.9066e+00 -3.4266e-01 -6.7649e+00 -3.0103e+00 +5.1485e+00 -6.4545e-01 +5.1859e+00 +1.0630e+00 -2.0649e+00 -9.1043e-01 +2.5107e-01
156 +5.291666031e+02 +5.291666031e+02 +4.809466031e+02 +4.809466031e+02 -4.0170e+00 -5.0786e+00 -1.3609e+00 +3.6992e-01 -4.0227e+00 +1.7928e+00 -6.8924e+00 +3.3536e+00 -5.8428e+00 +5.8341e+00 +4.3595e+00 -7.4528e-01 -6.0281e-01 +2.8919e+00 -2.3713e+00 +1.5776e+00 -4.5113e+00 -4.3387e+00 +7.4954e-01 -3.6999e+00
265 +3.643609617e+02 +3.643609617e+02 +3.161409617e+02 +3.161409617e+02 -1.3944e+00 -2.7091e+00 -9.1202e-01 +4.5972e-02 -1.3318e+00 +5.4408e+00 -3.0994e+00 +1.5352e+00 -4.0463e+00 +4.1215e+00 +1.6499e+00 +1.0778e+00 -1.8789e+00 +4.8415e+00 -5.2921e+00 +1.9293e+00 -4.3381e+00 -5.9334e+00 +3.3666e+00 -1.5430e+00
838 +2.501562439e+02 +2.501562439e+02 +2.019362439e+02 +2.019362439e+02 -2.4185e+00 -1.4131e+00 -1.3512e+00 +9.8222e-01 -6.5636e-01 +6.0606e+00 -3.3091e+00 +1.2082e-01 -5.1782e+00 +4.9140e+00 +1.6468e+00 +6.4158e-03 -1.5634e+00 +6.0141e+00 -5.1993e+00 +2.4807e+00 -4.4799e+00 -6.3941e+00 +1.6575e+00 -8.0693e-02
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.265632724e+03 +1.265632724e+03 +1.291102724e+03 +1.291102724e+03 +1.6085e-01 -4.6251e+00 +1.1055e+00 +4.0619e+00 -2.9433e+00 -4.6456e+00 -1.4186e+00 +1.8684e+00 -9.5435e-01 +3.3359e+00 -4.2695e+00 -1.6974e+00 -4.8349e+00 -2.1001e+00 -1.0626e+00 -3.2885e+00 +1.9902e+00 +3.2781e+00 +3.6386e+00 +3.0205e-01
133 +7.063406679e+02 +7.063406679e+02 +7.318106679e+02 +7.318106679e+02 -5.7114e+00 -7.0561e+00 +3.2097e+00 -3.8652e-01 -7.0704e-01 -1.5383e+00 -3.7905e+00 -7.1300e-03 +4.0356e-01 +5.4405e+00 -6.2869e+00 +1.6129e-01 -6.3265e+00 -2.9822e+00 +6.6638e-01 -5.0176e-01 +4.0154e+00 +4.1299e+00 +4.3245e+00 -2.9234e-01
182 +4.567428917e+02 +4.567428917e+02 +4.822128917e+02 +4.822128917e+02 -3.1786e+00 -5.3129e+00 -2.3260e+00 -1.0718e+00 +1.1834e-02 +7.5973e-01 -4.6028e+00 -8.7162e-01 +3.1500e+00 +2.7808e+00 -5.0610e+00 -2.4670e+00 -5.5605e+00 -3.6479e-01 +1.4706e+00 -2.5042e+00 -6.3502e-01 +2.3057e+00 +3.0932e+00 -1.2604e+00
241 +3.916422249e+02 +3.916422249e+02 +4.171122249e+02 +4.171122249e+02 -3.1318e+00 -3.6022e+00 -1.7773e-01 +5.0599e-01 +7.3806e-02 +1.2446e+00 -5.7135e+00 -3.2601e+00 +3.1576e+00 -1.5236e+00 -1.9087e+00 -1.9163e+00 -2.9537e+00 -2.1952e+00 +3.9429e+00 -3.1031e+00 +6.1357e-01 +2.5799e+00 +2.3207e+00 -3.7049e-01
302 +2.264405135e+02 +2.264405135e+02 +2.519105135e+02 +2.519105135e+02 -4.4286e+00 -1.5984e+00 -1.0573e+00 -1.9513e+00 -1.9099e+00 +1.8202e+00 -2.3311e+00 +2.3347e-01 +2.8754e+00 +1.3100e-01 -4.0957e+00 -7.4279e-01 +1.6303e+00 -2.3054e-01 +1.9218e+00 -1.2965e+00 -4.5979e-02 +4.1538e+00 +2.7257e+00 -1.1802e+00
707 +1.520971087e+02 +1.520971087e+02 +1.775671087e+02 +1.775671087e+02 -3.7313e+00 -7.5526e-01 -1.3509e+00 -2.6094e+00 -1.2391e+00 +1.2354e+00 -3.1824e+00 +3.6854e-01 +3.5320e+00 -2.2123e-01 -3.3321e+00 -1.8186e+00 +1.2571e+00 -7.5933e-02 +2.3296e+00 -1.8187e+00 +2.0215e-02 +3.5345e+00 +3.4380e+00 -1.8411e+00
831 +9.791659018e+01 +9.791659018e+01 +1.233865902e+02 +1.233865902e+02 -3.7383e+00 -7.6523e-01 -1.4633e+00 -2.6136e+00 -1.3209e+00 +1.2582e+00 -3.0598e+00 +3.8608e-01 +3.4422e+00 -2.8647e-01 -3.3772e+00 -1.8723e+00 +1.4101e+00 +1.1125e-01 +2.2050e+00 -1.6727e+00 -1.2480e-02 +3.5752e+00 +3.4047e+00 -1.7111e+00
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.359186973e+03 +2.359186973e+03 +2.258376973e+03 +2.258376973e+03 +3.8369e+00 +3.7754e+00 -6.6891e-01 -4.9820e-01 +2.3736e+00 +2.9448e+00 -2.4066e+00 -4.3015e+00 +1.5928e+00 -3.7422e+00 +1.9877e+00 -3.7137e+00 +2.7024e+00 -4.6254e+00 -1.1067e+00 -4.1982e+00 +2.4261e+00 +2.0435e+00 -7.4979e-01 -2.2256e+00
69 +1.264448386e+03 +1.264448386e+03 +1.163638386e+03 +1.163638386e+03 +2.4627e+00 +9.1702e+00 +1.6717e+00 +1.2004e-01 +6.8322e+00 -1.8106e+00 +1.5960e+00 -2.9804e+00 -5.4007e+00 -7.5420e+00 +1.7827e+00 -2.4989e+00 +9.7283e-01 -8.4354e-01 +2.4051e+00 +4.0105e+00 -3.6626e+00 -8.4048e+00 +3.0647e+00 -2.3578e-01
159 +9.803807211e+02 +9.803807211e+02 +8.795707211e+02 +8.795707211e+02 +1.6594e+00 +6.5228e+00 -2.9803e+00 +2.8074e+00 +7.3233e+00 -1.3407e+00 -4.1612e+00 +1.8272e+00 -2.8250e+00 +1.9435e-01 -2.9466e+00 -3.5004e+00 +3.2834e+00 -3.1157e-01 +7.9437e+00 +4.8624e+00 +3.6411e-02 -4.8600e+00 -2.8174e+00 +4.3883e+00
233 +6.085744560e+02 +6.085744560e+02 +5.077644560e+02 +5.077644560e+02 +1.8886e+00 +4.3907e+00 -6.7994e-01 -1.5642e+00 +4.9100e+00 -4.6660e-01 -3.8261e+00 -3.5563e+00 -4.0486e+00 -4.7925e+00 -6.2144e-01 -1.7962e+00 -6.5117e-01 +8.7033e-01 +2.9638e-01 +6.1438e+00 -7.5186e-01 -2.2459e+00 -4.6567e+00 +4.5922e+00
280 +3.956819196e+02 +3.956819196e+02 +2.948719196e+02 +2.948719196e+02 +3.2032e+00 +2.5508e+00 -4.6300e-02 -1.2501e+00 +6.5242e+00 +3.6397e-01 -1.7816e+00 -2.1521e+00 -4.3661e+00 -2.4627e+00 -2.6986e-01 +1.8815e-02 -1.1476e+00 -4.9058e-01 +2.9773e-01 +2.9458e+00 +1.4156e+00 -7.9771e-01 -3.4915e+00 +5.6805e+00
776 +2.477244029e+02 +2.477244029e+02 +1.469144029e+02 +1.469144029e+02 +1.4315e-01 +2.9767e+00 +2.7479e+00 -1.1823e+00 +5.2755e+00 +1.1323e+00 -2.2431e+00 -2.6970e+00 -5.5169e+00 -1.4304e+00 -2.8005e-01 -1.2282e+00 +1.4379e+00 -2.9294e-01 -5.4356e-01 +4.1729e+00 +2.1322e+00 +8.3557e-01 -1.8542e+00 +3.8360e+00
% function evaluation | noise-free fitness - Fopt (1.194000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.298916239e+03 +4.298916239e+03 +4.418316239e+03 +4.418316239e+03 -5.3422e-01 +3.4937e+00 -2.7827e+00 -4.7458e+00 -3.7818e+00 +2.1342e+00 +8.9008e-01 -4.6735e+00 -4.9839e-01 +2.1663e-02 +4.6256e+00 -3.8783e+00 +1.2343e+00 -4.2727e+00 +9.5395e-01 -1.2811e+00 -4.1572e+00 +4.2562e+00 +5.7128e-01 +4.3713e+00
70 +3.457324257e+03 +3.457324257e+03 +3.576724257e+03 +3.576724257e+03 -6.6783e+00 +1.9241e+00 -1.0353e+00 -3.5261e+00 -8.4995e+00 -6.8819e-01 +5.3329e+00 +4.4876e+00 +9.8293e-01 +5.4090e+00 -3.6312e+00 +1.9750e-01 -6.3166e+00 -1.0571e+00 -3.6875e+00 +5.8870e+00 -1.0638e+01 -5.7209e+00 -1.3071e+00 -6.9817e+00
71 +2.405666343e+03 +2.405666343e+03 +2.525066343e+03 +2.525066343e+03 -5.2117e+00 +4.8080e+00 -2.7935e+00 -2.0492e+00 -4.8440e+00 -9.6815e-01 +4.6601e+00 +6.0095e+00 -2.0740e+00 +3.3109e+00 -5.5640e+00 +2.5518e+00 -3.6415e+00 -8.5648e-02 -6.7839e+00 +4.2741e+00 -9.5391e+00 -3.6823e+00 -5.8152e+00 -3.7964e+00
78 +1.373324128e+03 +1.373324128e+03 +1.492724128e+03 +1.492724128e+03 -6.2514e+00 +7.6310e+00 -1.5078e+00 -3.3523e-01 -7.7883e+00 -1.7328e+00 +1.1700e+00 +5.3002e+00 -3.7388e+00 -3.2442e+00 -5.5672e+00 +8.6454e-01 +1.2741e+00 +7.9259e-01 -4.0097e+00 +4.9703e+00 -6.2254e+00 +1.3345e+00 -1.2520e+00 -7.6020e+00
158 +9.012668794e+02 +9.012668794e+02 +1.020666879e+03 +1.020666879e+03 -3.1042e+00 +7.0692e+00 +3.1073e+00 -1.4873e+00 -3.6149e+00 -5.3271e+00 +3.0192e+00 +6.6739e+00 -2.1885e+00 -6.9402e+00 -1.1673e+00 +1.0168e-01 -8.5845e-01 +1.7389e+00 -4.1689e+00 +4.1808e+00 -6.2579e+00 -3.8577e+00 +5.8780e-01 -6.9654e+00
219 +5.823676254e+02 +5.823676254e+02 +7.017676254e+02 +7.017676254e+02 -1.1679e+00 +1.7968e+00 +2.4703e+00 -3.0890e+00 +1.4600e+00 +2.4217e+00 +7.7008e-01 +7.0818e+00 -6.7456e-01 -6.4835e-01 -1.1040e+00 -2.6231e-01 -8.4978e-01 +2.3960e+00 -1.0593e+00 +6.9914e+00 -1.2841e-01 -3.4945e+00 +3.3109e+00 -6.8283e+00
286 +3.977405283e+02 +3.977405283e+02 +5.171405283e+02 +5.171405283e+02 -1.9764e+00 +1.3449e+00 +3.4625e+00 -5.0478e+00 +4.3682e-01 -1.5454e+00 -1.7528e+00 +4.9540e+00 -3.1924e+00 -1.4074e+00 -3.1938e+00 +1.4614e+00 -2.4208e+00 -4.4343e-02 -4.0613e+00 +5.3264e+00 +1.8094e+00 -5.3193e+00 +2.7876e+00 -2.2033e+00
666 +2.456088473e+02 +2.456088473e+02 +3.650088473e+02 +3.650088473e+02 -2.6572e+00 +2.3784e+00 +4.1577e+00 -3.3497e+00 +2.2423e-01 -3.6553e+00 -1.4916e+00 +4.9712e+00 -2.4083e+00 -7.9123e-01 -4.3461e+00 +1.1939e+00 -1.5371e+00 +9.0898e-01 -2.8604e+00 +5.3214e+00 +1.0094e-01 -5.2277e+00 +3.1896e+00 -3.6070e+00
950 +1.565748606e+02 +1.565748606e+02 +2.759748606e+02 +2.759748606e+02 -2.5167e+00 +2.2236e+00 +4.1451e+00 -3.5532e+00 +8.3656e-02 -3.6338e+00 -1.4099e+00 +4.8778e+00 -2.2850e+00 -8.5290e-01 -4.2238e+00 +9.9758e-01 -1.5413e+00 +1.0676e+00 -2.8670e+00 +5.1525e+00 +1.3035e-01 -5.0391e+00 +3.3336e+00 -3.6957e+00
% function evaluation | noise-free fitness - Fopt (1.352200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.652207751e+03 +2.652207751e+03 +2.787427751e+03 +2.787427751e+03 -3.0952e+00 +2.4975e+00 -9.0668e-01 +2.8403e+00 +3.7047e-01 -3.3342e+00 +1.3150e+00 -3.1011e-01 -1.9046e+00 -3.5824e+00 -4.4531e+00 +4.0098e+00 -2.3878e+00 -2.8000e+00 -3.2630e+00 +3.0389e+00 +3.5261e+00 -3.3126e+00 +2.2651e+00 +3.5746e+00
26 +2.376611534e+03 +2.376611534e+03 +2.511831534e+03 +2.511831534e+03 -4.7632e+00 +3.9776e+00 -5.3135e+00 -3.4502e+00 +3.6669e+00 -8.7568e+00 +2.2041e+00 +2.5306e-01 +1.2747e+00 -3.3762e+00 -6.1798e+00 +3.3542e+00 -1.5518e+00 -1.9817e+00 -3.9448e+00 +2.3623e+00 +1.1624e+01 -6.1833e+00 -1.7468e+00 +8.6833e+00
81 +1.284153079e+03 +1.284153079e+03 +1.419373079e+03 +1.419373079e+03 +3.0548e+00 +5.2131e+00 -9.8184e+00 -8.0788e+00 +5.9762e+00 -1.0027e+01 +2.7374e+00 -3.7383e+00 +2.8650e+00 +7.6870e-01 -8.0610e+00 +9.5139e-01 -3.2831e+00 -7.6288e+00 +1.2139e-01 -1.1554e+00 +4.3348e+00 -2.4968e+00 +2.9274e+00 -1.3732e+00
137 +7.304794665e+02 +7.304794665e+02 +8.656994665e+02 +8.656994665e+02 +2.9741e+00 +2.7441e+00 -4.7715e+00 -5.5498e+00 +3.2535e+00 -8.3121e+00 +2.6674e+00 -5.5539e+00 +2.7023e+00 -2.4212e+00 -7.3955e+00 -1.1863e+00 -2.6450e+00 -6.1261e+00 +8.5069e-01 -8.9073e-02 +3.0260e+00 -2.6143e+00 +2.0663e+00 -2.3691e+00
222 +5.506874520e+02 +5.506874520e+02 +6.859074520e+02 +6.859074520e+02 +8.6548e-01 +3.5679e+00 -5.0848e+00 -2.2692e-01 +3.4816e+00 -5.3606e+00 +3.1278e+00 -3.3389e+00 +3.8079e+00 -3.2735e+00 -5.4092e+00 -1.3782e+00 -7.6772e-01 -4.2397e+00 +2.6468e+00 -4.2534e-01 +3.9725e+00 -4.9842e+00 +5.4019e+00 -1.6999e+00
438 +3.879077634e+02 +3.879077634e+02 +5.231277634e+02 +5.231277634e+02 -1.5011e+00 +1.6256e+00 -6.8368e+00 -2.0386e+00 +2.1835e+00 -5.8342e+00 +1.2212e+00 -4.7416e+00 +3.7180e+00 -4.0080e+00 -6.9453e+00 -1.5326e+00 +1.6575e+00 -3.8231e+00 +1.2143e+00 -6.3592e-01 +4.1009e+00 -3.4990e+00 +4.9269e+00 -2.2247e+00
898 +2.484849226e+02 +2.484849226e+02 +3.837049226e+02 +3.837049226e+02 -1.7702e+00 +1.5136e+00 -6.7174e+00 -2.8866e+00 +1.7161e+00 -5.5007e+00 +7.4327e-01 -4.5427e+00 +4.2607e+00 -4.3489e+00 -5.8911e+00 -9.0675e-01 +1.6775e+00 -3.2681e+00 +6.7352e-01 -4.5604e-01 +3.7837e+00 -3.6708e+00 +5.4642e+00 -2.1274e+00
% function evaluation | noise-free fitness - Fopt (5.040000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.505663753e+03 +3.505663753e+03 +3.510703753e+03 +3.510703753e+03 +7.6424e-01 -2.1223e+00 -3.9415e+00 -4.5752e+00 -1.2040e+00 -4.0106e+00 -1.4085e+00 +2.6827e+00 -4.8663e+00 -4.1959e+00 +3.3848e+00 +8.8511e-01 +3.1170e-01 +1.5938e+00 -1.6169e+00 +2.7792e+00 +2.4682e+00 -9.7067e-01 +2.4348e+00 -3.1936e+00
11 +1.577513742e+03 +1.577513742e+03 +1.582553742e+03 +1.582553742e+03 -8.6598e-01 +7.3906e+00 -3.3876e+00 -1.9277e+00 +2.8576e+00 -7.2156e+00 +3.7933e-01 -2.8484e+00 -7.2926e+00 -6.6909e-01 +3.2226e-01 -3.2824e+00 -9.6722e-01 -4.9073e+00 +6.2824e+00 +5.1242e+00 +4.8498e+00 -9.4514e-01 -3.5793e+00 -3.1873e+00
133 +9.457131854e+02 +9.457131854e+02 +9.507531854e+02 +9.507531854e+02 -3.7955e+00 +6.6712e+00 -2.4039e+00 +1.0634e+00 +6.8390e-01 -2.8429e+00 +9.3428e-01 -4.0888e+00 -1.3053e+00 +1.8797e+00 -4.0452e+00 -2.4107e+00 -1.2915e+00 -2.4491e+00 +8.7761e+00 +3.3735e+00 +3.5738e-02 -3.1548e+00 -5.6853e+00 -4.1637e+00
252 +5.650132330e+02 +5.650132330e+02 +5.700532330e+02 +5.700532330e+02 -3.7058e+00 +7.6684e+00 +3.1819e+00 -2.4917e+00 +8.5019e-01 +1.5043e+00 +3.6036e+00 -1.9963e+00 +2.4459e+00 +2.1540e+00 -2.6741e+00 -3.3487e+00 +1.8615e-03 -2.7404e+00 +8.9980e+00 +8.8664e-01 -2.0448e+00 -2.4225e+00 -7.6159e+00 -1.9572e+00
314 +3.490784122e+02 +3.490784122e+02 +3.541184122e+02 +3.541184122e+02 -4.7353e+00 +4.3586e+00 +1.0322e+00 -2.0510e+00 +3.4391e+00 -1.0085e+00 +3.6634e+00 -1.3712e+00 -3.4703e+00 +1.6022e+00 -4.5979e+00 -3.0872e+00 -5.2519e-01 -2.0874e+00 +6.3197e+00 +6.9400e-01 -1.8026e+00 -2.8522e-01 -4.4195e+00 -2.4282e+00
670 +2.496690604e+02 +2.496690604e+02 +2.547090604e+02 +2.547090604e+02 -3.7028e+00 +5.1960e+00 +1.2442e+00 -2.4019e+00 +2.9785e+00 +3.2898e-01 +3.4140e+00 -1.4805e+00 -3.5759e+00 +2.5908e-01 -5.5386e+00 -1.8522e+00 -9.8696e-01 -2.6829e+00 +5.7192e+00 +4.5621e-02 -9.6897e-01 +7.2060e-01 -4.6247e+00 -9.7348e-01
% function evaluation | noise-free fitness - Fopt (9.170000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.113282991e+03 +2.113282991e+03 +2.122452991e+03 +2.122452991e+03 -4.3511e+00 +4.7838e+00 -7.7226e-01 -3.5415e+00 -6.3175e-01 -3.5441e-01 -4.5365e+00 +1.4999e+00 +1.7452e+00 -1.5658e+00 +1.3769e+00 -4.9066e+00 -5.6732e-02 +8.8004e-01 +2.1747e+00 +1.4491e+00 -4.0490e+00 -4.1729e+00 -4.4544e+00 +7.7781e-01
20 +1.419876271e+03 +1.419876271e+03 +1.429046271e+03 +1.429046271e+03 +6.2319e-01 +5.8894e+00 -1.1061e+01 +3.3064e+00 -2.6757e+00 +4.2845e+00 -1.5670e+00 -2.9847e+00 -5.1130e+00 +1.6680e+00 +8.4819e-01 -3.2382e+00 +6.7011e+00 +2.8235e-02 +4.8309e+00 +3.4957e-01 -6.4291e+00 -3.0420e+00 -5.4251e+00 +2.4925e+00
78 +9.830893852e+02 +9.830893852e+02 +9.922593852e+02 +9.922593852e+02 +4.7491e+00 +2.0563e+00 -3.9318e+00 +1.0965e+00 -5.0291e+00 +1.4528e+00 -4.8480e-01 +3.4051e-01 -5.6910e-01 -1.5722e+00 -6.8064e-01 -5.9942e+00 +6.0062e+00 +4.1627e+00 -5.2675e-01 +5.9822e+00 -3.8130e+00 +1.2038e+00 -7.3795e+00 +6.3982e+00
199 +6.172736832e+02 +6.172736832e+02 +6.264436832e+02 +6.264436832e+02 +4.8798e+00 -1.6535e+00 +7.0161e-01 +1.1835e+00 -9.4920e-01 +3.3294e+00 +7.9684e-01 -2.0579e+00 -2.7653e+00 -4.7716e+00 +3.9533e+00 -3.5305e+00 +9.5876e-01 +5.8212e+00 +2.6640e+00 +6.3446e+00 -2.5986e+00 +2.7923e+00 +2.0123e+00 -1.7737e+00
946 +3.975149519e+02 +3.975149519e+02 +4.066849519e+02 +4.066849519e+02 +3.1933e+00 -4.2604e+00 +5.8616e-01 +2.4103e+00 -5.1674e+00 +2.4880e+00 -2.4842e+00 -4.4900e+00 -1.9503e+00 -2.7085e+00 +4.3770e+00 -2.6252e+00 -8.7652e-01 +3.6013e+00 +3.8077e+00 +4.6373e+00 -4.3831e+00 +1.5273e+00 -4.3007e+00 -9.8506e-01
% function evaluation | noise-free fitness - Fopt (3.474000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.634044507e+03 +4.634044507e+03 +4.668784507e+03 +4.668784507e+03 -8.7755e-02 -1.8830e+00 +3.9551e+00 +3.2506e+00 -2.9230e+00 +8.6319e-02 -4.2598e+00 -3.4841e+00 -3.0203e+00 +3.8784e+00 -4.6401e-01 -5.7269e-01 +3.0751e-02 -4.5084e+00 +1.2323e+00 +1.9240e+00 -3.8047e+00 +5.3545e-01 -2.3387e+00 -4.5729e-01
34 +1.371419446e+03 +1.371419446e+03 +1.406159446e+03 +1.406159446e+03 +2.1055e+00 -2.5970e+00 +4.7863e+00 -3.4939e-01 +7.1220e-01 -2.4125e+00 -5.1604e+00 +8.5861e-02 +7.6620e+00 +6.1653e+00 +4.0097e+00 -3.3545e-01 -1.1608e+00 -1.4088e+00 +5.7887e+00 +2.5962e+00 +4.3233e+00 +1.5133e+00 -6.2131e+00 -1.8771e+00
