% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
16 +5.926333529e+00 +5.926333529e+00 +6.882063335e+02 +6.882063335e+02 -5.1836e-01 -4.1393e+00 +3.4918e+00 +1.9114e+00 -2.4296e-01 +3.9876e+00 -3.7877e-03 -3.0934e+00 +9.6762e-01 +2.4611e-02 -2.5144e+00 +2.4591e+00 -4.0736e+00 +1.3683e+00 -1.2898e-02 -3.9797e+00 -1.4569e+00 -1.8406e+00 +2.6727e+00 -2.1649e+00
26 +5.027972166e+00 +5.027972166e+00 +6.873079722e+02 +6.873079722e+02 -3.0467e-02 -4.9733e-01 -6.5680e-01 -4.3866e+00 -2.0142e+00 -6.7682e-01 +4.7683e+00 -4.9614e+00 +4.1492e+00 +3.7124e+00 +3.2384e+00 +8.4694e-01 +1.9975e+00 +3.5567e+00 +2.6673e+00 -2.2253e+00 -1.4446e+00 -3.0454e-01 -2.9621e+00 +3.1427e+00
% function evaluation | noise-free fitness - Fopt (-7.168200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.246923625e+01 +1.246923625e+01 -7.043507638e+02 -7.043507638e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.144138445e+01 +1.144138445e+01 -7.053786155e+02 -7.053786155e+02 +1.3767e+00 +4.3807e+00 -1.1718e+00 -1.6319e+00 +8.4495e-01 +2.4604e+00 +2.3289e+00 +1.2632e+00 +9.1761e-01 +2.2139e+00 -4.5753e+00 -1.6907e+00 -3.2284e+00 +2.5813e+00 -2.9353e+00 -2.0834e+00 -4.7995e+00 -2.7628e+00 +3.4105e+00 +4.6944e+00
7 +1.061235214e+01 +1.061235214e+01 -7.062076479e+02 -7.062076479e+02 +1.6026e+00 +4.8132e+00 -4.7856e+00 +1.9095e+00 +1.4191e+00 +1.4270e-01 +3.4014e+00 +3.2297e+00 -2.0464e+00 -4.9725e-01 -2.7682e+00 -8.5117e-01 -4.1785e+00 +8.0298e-01 -1.9564e+00 +1.9378e+00 +3.1942e+00 +4.1683e+00 -4.7111e+00 -1.0208e+00
23 +1.045121770e+01 +1.045121770e+01 -7.063687823e+02 -7.063687823e+02 +1.3887e+00 +3.5698e+00 -1.4276e+00 -4.2395e+00 -4.2997e+00 -4.3526e+00 -1.8365e+00 -4.5115e+00 +2.4160e+00 -3.6088e+00 -2.0187e+00 -2.0165e+00 +4.3025e+00 -1.4313e-01 +3.8759e+00 -4.1711e+00 -9.3497e-01 +4.3489e+00 +1.9432e+00 -3.1301e+00
24 +5.340625662e+00 +5.340625662e+00 -7.114793743e+02 -7.114793743e+02 +1.0602e+00 -1.6978e+00 -1.7621e+00 -2.2833e+00 -4.4924e+00 +2.0865e+00 +3.3607e+00 -3.3661e+00 +3.6475e+00 +6.1193e-01 +2.8850e+00 +4.8117e+00 -1.8858e+00 -2.7241e+00 +1.4338e-01 +1.7817e+00 -1.0824e+00 +2.4898e+00 -1.8141e+00 +3.5470e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.711133303e+01 +1.711133303e+01 -9.828886670e+02 -9.828886670e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.058560512e+01 +1.058560512e+01 -9.894143949e+02 -9.894143949e+02 -4.3609e+00 -2.2664e+00 -3.6418e+00 +4.2849e+00 +2.4039e+00 -2.4893e+00 -4.9744e+00 +1.7789e+00 -7.9159e-01 +2.2830e+00 +2.0476e+00 -2.4059e+00 +3.8308e-02 +6.0853e-01 +4.1252e-01 +4.1222e+00 -2.5122e+00 -7.2860e-01 +1.2268e+00 -8.6910e-01
3 +7.620345868e+00 +7.620345868e+00 -9.923796541e+02 -9.923796541e+02 -1.9218e+00 -3.8788e+00 +2.2374e-01 +1.6786e+00 +4.2821e+00 -2.4914e+00 -4.9809e+00 +4.9579e+00 +3.4721e+00 +3.1913e+00 -3.1024e+00 +4.4952e+00 +4.0215e+00 -3.2866e+00 +1.0678e+00 -3.0946e+00 +3.1790e+00 -1.0888e+00 -1.7911e+00 -4.3751e+00
12 +6.751976466e+00 +6.751976466e+00 -9.932480235e+02 -9.932480235e+02 -4.0155e+00 -3.1320e+00 -2.2196e+00 -1.2556e+00 -1.9872e+00 -7.5105e-01 -1.2283e+00 +2.5840e+00 -1.8589e+00 +1.9621e+00 -2.8247e+00 -4.0687e+00 -3.1987e+00 -3.4055e+00 +2.3807e+00 +2.9592e+00 -4.1691e+00 -2.2938e-01 -4.0671e+00 +2.0539e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.372064270e+00 +6.372064270e+00 -9.936279357e+02 -9.936279357e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
15 +6.146038887e+00 +6.146038887e+00 -9.938539611e+02 -9.938539611e+02 +3.6567e+00 +2.5716e+00 +2.2049e+00 +2.3667e+00 +1.5719e+00 -7.6549e-01 +1.6068e+00 -1.9325e+00 +4.8398e+00 -4.2067e+00 -4.0946e+00 +6.7501e-01 +2.8789e+00 -7.8453e-01 +3.5570e+00 -1.7568e+00 +3.4565e+00 +4.2326e+00 +3.1591e+00 +4.9677e-01
% function evaluation | noise-free fitness - Fopt (4.819000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.534282288e+01 +1.534282288e+01 +6.353282288e+01 +6.353282288e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +6.846324219e+00 +6.846324219e+00 +5.503632422e+01 +5.503632422e+01 -3.8162e+00 +8.2419e-01 -4.0864e+00 +1.1019e+00 -2.8813e+00 +3.4644e+00 +2.1445e+00 -1.5589e+00 +4.9221e+00 -2.9268e+00 -3.7964e-01 -1.7057e-01 +4.9351e-01 +4.6328e+00 +1.9720e+00 +3.0684e+00 -4.0867e+00 +2.6778e+00 -9.8734e-02 +2.8418e+00
% function evaluation | noise-free fitness - Fopt (-1.071000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.781680524e+01 +2.781680524e+01 +1.710680524e+01 +1.710680524e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.669550357e+01 +1.669550357e+01 +5.985503573e+00 +5.985503573e+00 -8.5712e-01 +3.1592e+00 +4.4463e+00 +1.9685e-01 +2.8951e+00 +4.3666e+00 -1.1637e+00 -2.4257e+00 -9.0073e-01 -3.4399e+00 +1.0403e+00 -2.7476e+00 -4.5355e+00 -3.5722e+00 -1.4323e+00 -3.2514e+00 +3.3964e+00 -4.1855e+00 +1.0652e+00 -2.4319e-01
3 +1.422645489e+01 +1.422645489e+01 +3.516454892e+00 +3.516454892e+00 -1.8240e+00 +3.4476e+00 -4.3263e+00 +4.8261e+00 +2.9015e+00 -3.3161e+00 +1.5394e+00 +3.9703e+00 -2.2823e+00 +9.4022e-02 -1.2726e+00 -4.8892e+00 -8.9785e-02 +3.5878e-01 +3.4628e+00 -3.4378e+00 -1.9254e+00 -3.2675e+00 -3.4100e+00 +3.8751e-02
5 +1.076186147e+01 +1.076186147e+01 +5.186147038e-02 +5.186147038e-02 -3.6341e-01 -4.7888e+00 -1.6260e+00 -3.1447e+00 +3.0638e+00 -1.5765e+00 +1.7674e+00 -3.8951e+00 -3.4028e+00 -7.1580e-01 +1.9646e+00 +3.0339e+00 +1.3864e+00 +4.5613e+00 +4.4647e-01 +1.5063e+00 +7.2123e-01 +4.3867e+00 -4.4488e-01 -1.0888e+00
10 +9.226744722e+00 +9.226744722e+00 -1.483255278e+00 -1.483255278e+00 -3.1713e+00 +3.2009e+00 -2.6279e-02 -1.2306e+00 +3.3213e+00 -2.4939e+00 -4.3154e+00 -4.1419e+00 +3.3031e+00 -1.3349e+00 -1.9013e+00 -4.9780e+00 -4.9655e+00 +2.0584e+00 +3.7701e+00 +3.4835e+00 +4.4072e+00 -1.1925e+00 -8.8366e-01 +1.5905e+00
11 +5.203536943e+00 +5.203536943e+00 -5.506463057e+00 -5.506463057e+00 -4.5511e+00 -3.9401e+00 +2.3565e+00 -3.4616e+00 +8.4714e-01 +4.9151e+00 +3.1312e+00 +2.3303e+00 -1.4820e+00 +3.6489e+00 +1.8507e+00 +4.6477e+00 -2.0369e+00 +2.6469e+00 +2.3193e+00 -4.6073e+00 +3.1054e+00 -1.8765e+00 -1.1777e+00 -6.8842e-02
% function evaluation | noise-free fitness - Fopt (3.425000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.464847405e+01 +1.464847405e+01 +4.889847405e+01 +4.889847405e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +1.356429313e+01 +1.356429313e+01 +4.781429313e+01 +4.781429313e+01 +7.3199e-01 -1.0679e+00 +1.0066e+00 +3.5231e+00 -1.0131e+00 -4.0477e+00 +2.1771e+00 -2.2364e+00 +1.3835e+00 +3.2784e+00 +4.6915e+00 -1.3199e+00 +7.2546e-01 +3.3290e+00 -1.6911e+00 -1.3820e+00 -3.4903e-01 +2.0829e+00 -3.1234e+00 -2.0721e-01
6 +1.301846025e+01 +1.301846025e+01 +4.726846025e+01 +4.726846025e+01 +2.3962e+00 -3.1573e+00 -3.4775e+00 -3.7051e+00 -4.0588e+00 +4.8221e+00 -8.6255e-01 +3.6835e+00 +2.3851e+00 -3.6618e+00 -3.3679e+00 +3.4859e+00 -6.9435e-01 -3.6335e+00 +3.8289e+00 -2.6157e+00 -1.5533e+00 -2.6420e-01 -4.7740e+00 -4.2747e+00
7 +9.288915438e+00 +9.288915438e+00 +4.353891544e+01 +4.353891544e+01 +1.6407e-01 -3.5916e+00 -1.6201e+00 +4.0406e+00 +1.0431e+00 -3.5285e+00 -2.1995e+00 -4.4208e+00 -1.4475e+00 +2.8833e+00 +4.8213e+00 -1.8847e+00 +3.7667e+00 +3.2810e+00 -2.7745e+00 +4.1035e+00 +2.6448e+00 -4.2386e-01 -4.3018e+00 +2.3846e+00
15 +4.371366922e+00 +4.371366922e+00 +3.862136692e+01 +3.862136692e+01 +3.4988e+00 -4.0050e+00 -5.4626e-01 +1.1793e+00 -2.9570e+00 -2.8600e+00 +4.8032e+00 +2.1514e+00 +2.1151e+00 -3.6787e+00 +2.3358e+00 +3.0956e+00 -4.8488e+00 -2.9636e+00 -6.1623e-02 +3.9286e+00 -4.0920e+00 +4.3181e+00 -6.0914e-01 +8.4406e-01
17 +3.221974270e+00 +3.221974270e+00 +3.747197427e+01 +3.747197427e+01 +1.8304e+00 -3.1206e+00 +4.5453e+00 +5.3074e-01 -4.2653e+00 +1.4685e+00 -4.6544e+00 +4.4614e+00 +2.2252e+00 -1.1519e+00 -4.8724e+00 -4.4488e+00 +3.3004e+00 -1.2130e-01 +1.7517e+00 -1.4615e+00 +4.1333e-01 -1.1130e+00 +3.2375e+00 -3.5370e+00
% function evaluation | noise-free fitness - Fopt (1.134700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.376551793e+01 +1.376551793e+01 +1.272355179e+02 +1.272355179e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +9.136855732e+00 +9.136855732e+00 +1.226068557e+02 +1.226068557e+02 -3.9984e+00 +1.8843e+00 +2.3864e-01 -4.5359e+00 +1.0166e+00 -1.6584e+00 -3.2077e+00 +3.6067e+00 -3.4451e+00 +2.1371e+00 +5.6622e-01 -3.2821e+00 -1.3433e+00 +2.6197e+00 -1.3600e+00 -1.1014e+00 -2.9715e+00 +4.3122e+00 +4.3059e+00 +4.4807e-01
