Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,0.0,0,1.7976931348623157E308,-1,0.0,0.0,1,0.0,0,0.0,SAT,,2.085,
2,2,1,0.0,0,1.7976931348623157E308,-1,0.0,0.0,1,0.0,1,0.0,SAT,,0.83,
3,3,1,0.0,0,1.7976931348623157E308,-1,0.0,0.0,1,0.0,1,0.0,SAT,,0.747,
4,4,1,0.0,0,1.7976931348623157E308,-1,0.0,0.0,1,0.0,1,0.0,SAT,,0.908,
5,5,1,0.0,0,1.7976931348623157E308,-1,0.0,0.0,1,0.0,1,0.0,SAT,,0.724,
6,6,1,0.0,0,1.7976931348623157E308,-1,0.0,0.0,1,0.0,1,0.0,SAT,,0.694,
7,7,1,0.0,0,1.7976931348623157E308,-1,0.0,0.0,1,0.0,1,0.0,SAT,,0.811,
8,8,1,0.0,0,1.7976931348623157E308,-1,0.0,0.0,1,0.0,1,0.0,SAT,,0.767,
9,9,1,0.0,0,1.7976931348623157E308,-1,0.0,0.0,1,0.0,1,0.0,SAT,,0.692,
10,10,1,0.0,0,1.7976931348623157E308,-1,0.0,0.0,1,0.0,1,0.0,SAT,,0.658,
11,11,1,0.0,0,1.7976931348623157E308,-1,0.0,0.0,1,0.0,1,0.0,SAT,,0.918,
12,12,1,0.0,0,1.7976931348623157E308,-1,0.0,0.0,1,0.0,1,0.0,SAT,,0.897,
