ngen	time   	min     	avg     	max     	std    
0   	4.43156	-4803.8 	-2807.64	-1538.31	679.729
1   	5.90005	-4214.21	-2407.99	-1530.8 	524.491
2   	7.38877	-4691.7 	-2434.95	-1519.87	752.454
3   	8.87305	-4450.02	-2523.61	-1361.26	720.455
4   	10.326 	-4560.04	-2390.88	-1361.26	670.354
5   	11.8066	-5237.43	-2675.12	-1361.26	927.872
6   	13.3162	-4858.69	-2715.25	-1361.26	815.588
7   	14.8124	-4864.74	-2620.67	-1361.26	730.888
8   	16.3824	-5304.74	-2732.55	-1361.26	746.479
9   	17.9457	-5209.38	-3081.99	-1361.26	818.857
10  	19.4094	-6011.14	-2945.86	-1361.26	892.216
11  	21.0336	-5313.09	-3322.01	-1361.26	776.592
12  	22.4978	-5857.38	-3404.03	-1361.26	813.43 
13  	23.9758	-6123.95	-3124.8 	-1361.26	838.718
14  	25.5073	-4761.98	-2710.76	-1361.26	569.014
15  	26.9804	-4613.85	-3009.96	-1361.26	678.523
16  	28.4605	-5730.23	-3192.24	-1361.26	802.578
17  	30.0631	-4919.07	-3134.64	-1361.26	602.339
18  	31.6228	-5088.92	-3215.8 	-1361.26	799.48 
19  	33.0793	-4741.37	-2826.31	-1361.26	636.048
20  	34.6832	-5338.58	-3445.79	-1361.26	850.318
21  	36.2317	-5240.21	-3509.53	-1361.26	728.148
22  	37.8234	-5701.28	-4156.5 	-1361.26	758.725
23  	39.271 	-4988.74	-3199.33	-1361.26	824.64 
24  	40.8724	-4858.61	-3242.07	-1361.26	692.57 
25  	42.3887	-4761.26	-2681.25	-1361.26	747.276
26  	44.0536	-6070.36	-3939.63	-1361.26	1040.55
27  	45.5472	-5674.02	-3638.34	-1361.26	778.759
28  	46.9901	-4444.68	-2884.76	-1361.26	638.005
29  	48.4368	-4834.77	-3159.07	-1361.26	605.573
30  	49.9139	-5889.87	-4424.83	-1361.26	783.077
31  	51.4136	-5359.68	-3701.28	-1361.26	664.832
32  	52.9086	-5332.66	-3216.45	-1361.26	758.288
33  	54.4233	-6184.94	-4570   	-1361.26	939.461
34  	55.9655	-5686.67	-4217.79	-1361.26	710.31 
35  	57.5591	-5047.62	-3565.02	-1361.26	595.792
36  	59.0324	-6011.17	-3841.67	-1361.26	884.309
37  	60.5299	-5459.87	-3721.06	-1361.26	768.162
38  	62.0565	-5056.13	-2982.5 	-1361.26	637.291
39  	63.5744	-5788.93	-3791.7 	-1361.26	908.161
40  	65.0381	-5554.26	-3921.19	-1361.26	712.673
41  	66.6042	-5606.21	-3547.84	-1361.26	824.803
42  	68.0046	-5240.37	-3524.43	-1361.26	614.845
43  	69.4523	-5329.06	-3261.75	-1361.26	657.236
44  	70.9303	-4773   	-4022.48	-1361.26	516.158
45  	72.3942	-4626.18	-3171.42	-1361.26	469.219
46  	73.9483	-5478.28	-3741.89	-1361.26	587.024
47  	75.5534	-5214.97	-3688.81	-1361.26	600.117
48  	77.1744	-5275.63	-4066.8 	-1361.26	692.561
49  	78.6408	-5522.24	-4535.27	-1361.26	613.037
50  	80.2178	-4964.35	-3446.84	-1361.26	531.689
51  	81.7067	-5379.15	-3648.49	-1361.26	977.168
52  	83.2757	-5439.36	-3439.12	-1361.26	597.303
53  	84.8764	-4644.07	-3433.63	-1361.26	461.207
54  	86.4052	-5555.7 	-3689.08	-1361.26	773.189
55  	88.0834	-5788.04	-3807.39	-1361.26	732.194
56  	89.7514	-4743.35	-3367.36	-1361.26	493.558
57  	91.2761	-4861.99	-2828.06	-1361.26	431.564
58  	92.8055	-4061.82	-3344.02	-1361.26	584.771
59  	94.3092	-4806.75	-3451.36	-1361.26	511.22 
60  	95.7774	-3663.11	-2729.93	-1361.26	281.453
61  	97.2411	-4078.88	-2615.79	-1361.26	328.224
62  	98.77  	-5094.52	-3006.23	-1361.26	646.195
63  	100.379	-3767.52	-3243.55	-1361.26	407.436
64  	101.951	-4033.27	-2734.76	-1361.26	195.964
65  	103.406	-3008.56	-2786.56	-1361.26	179.828
66  	104.897	-3030.26	-2807.96	-1361.26	279.018
67  	106.379	-4561.38	-3781.2 	-1361.26	600.48 
68  	107.938	-5117.32	-4841.04	-1361.26	574.584
69  	109.366	-5084.87	-4641.58	-1361.26	414.426
70  	110.954	-6077.18	-5048.77	-1361.26	585.854
71  	112.511	-4890.45	-3305.11	-1361.26	499.098
72  	114.029	-4953.02	-3266.49	-1361.26	262.731
73  	115.588	-4376.55	-4199.07	-1361.26	363.573
74  	117.087	-4358.26	-2898.5 	-1361.26	336.371
75  	118.654	-2820.67	-1783.8 	-1361.26	350.994
76  	120.096	-4269.33	-3733.23	-1361.26	725.302
77  	121.584	-4928.89	-4627.43	-1361.26	635.021
78  	123.02 	-4847.5 	-2728.57	-1361.26	624.261
79  	124.618	-4274.02	-3986.29	-1361.26	515.259
80  	126.082	-4249.12	-2910.01	-1361.26	668.907
81  	127.64 	-3495.39	-2465.8 	-1361.26	138.241
82  	129.162	-5794.38	-4575.57	-1361.26	773.181
83  	130.572	-4808.27	-2864.98	-1361.26	565.394
84  	132.113	-3857.56	-3079.7 	-1361.26	183.795
85  	133.505	-4073.52	-3682.16	-1361.26	310.689
86  	134.993	-4445.75	-3151.54	-1361.26	337.369
87  	136.413	-4504.83	-3816.32	-1361.26	392.796
88  	137.966	-3889.49	-3586.84	-1361.26	181.191
89  	139.549	-4355.42	-4207.37	-1361.26	266.727
90  	140.967	-5134.68	-3972.72	-1361.26	216.915
91  	142.397	-4423.8 	-3194.18	-1361.26	308.837
92  	143.854	-4498.18	-2785.91	-1361.26	200.956
93  	145.313	-4593.52	-3593.99	-1361.26	330.947
94  	146.853	-4066.59	-2618.03	-1361.26	377.487
95  	148.281	-4520.37	-3095.2 	-1361.26	297.24 
96  	149.657	-3766.94	-3055.19	-1361.26	178.424
97  	151.095	-3472.17	-2823.78	-1361.26	126.782
98  	152.634	-4858.64	-2508.83	-1361.26	322.47 
99  	154.065	-4238.66	-2992.51	-1361.26	242.106
ngen	time   	min     	avg     	max     	std    
0   	4.48345	-4876.86	-2801.74	-1490.27	661.744
1   	5.95221	-4535.83	-2444.2 	-1448.29	615.711
2   	7.47864	-4531.4 	-2312.33	-1448.29	498.578
3   	8.94903	-5613.33	-2600.09	-1444.7 	854.853
4   	10.4094	-5507.92	-2427.56	-1444.7 	699.97 
5   	11.9852	-4321.71	-2479.63	-1444.7 	651.439
6   	13.4903	-5728.53	-2802.87	-1434.05	944.809
7   	15.0445	-5669.92	-2776.73	-1434.05	821.592
8   	16.4687	-5353.64	-3008.26	-1434.05	782.722
9   	17.9646	-5860.99	-3114.14	-1434.05	949.376
10  	19.4415	-5089.89	-2832.5 	-1427.94	720.799
11  	20.9994	-5085.38	-3163.37	-1427.94	762.455
12  	22.4362	-5215.01	-3196.87	-1427.94	771.144
13  	23.9552	-5596.75	-3584.41	-1427.94	918.842
14  	25.4111	-5182.74	-3337.34	-1427.94	708.611
15  	27.0278	-5724.48	-3318.06	-1427.94	945.047
16  	28.4956	-5397.94	-3380.3 	-1427.94	881.471
17  	30.0032	-5614.82	-3607.44	-1427.94	872.265
18  	31.406 	-5003.25	-3109.75	-1427.94	623.803
19  	32.9825	-4738.67	-2872.34	-1427.94	545.26 
20  	34.5429	-5106.99	-3228.99	-1427.94	582.109
21  	36.0636	-5269.85	-4024.85	-1427.94	677.43 
22  	37.7022	-6173.74	-4247.1 	-1427.94	968.652
23  	39.1596	-5014.12	-3150.58	-1427.94	745.741
24  	40.7427	-5474.73	-3234.3 	-1427.94	574.395
25  	42.2458	-4799.23	-3196.96	-1427.94	707.584
26  	43.788 	-5080.28	-3594.72	-1427.94	732.365
27  	45.3186	-5244.4 	-3234.36	-1427.94	556.031
28  	46.8947	-4676.88	-3221.89	-1427.94	661.329
29  	48.4017	-5493.78	-3470.35	-1427.94	832.242
30  	49.8344	-6257.51	-3643.81	-1427.94	1240.32
31  	51.4103	-5661.2 	-3419.85	-1427.94	648.183
32  	52.8793	-5319.54	-2777.31	-1427.94	715.597
33  	54.3324	-4917.3 	-3093.76	-1427.94	692.983
34  	55.9345	-5502.11	-3545.52	-1427.94	672.056
35  	57.3528	-5351.44	-3739.93	-1427.94	751.539
36  	58.8737	-5702.14	-3910.72	-1427.94	653.321
37  	60.4125	-4652.12	-3584.04	-1427.94	620.255
38  	61.8974	-6059.19	-4935.37	-1427.94	826.641
39  	63.297 	-5707.75	-4063.71	-1427.94	962.988
40  	64.8489	-5174.06	-2954.44	-1427.94	671.197
41  	66.3267	-5470.45	-3621.38	-1427.94	669.382
42  	67.8781	-6528.92	-4764.52	-1427.94	1068.66
43  	69.4012	-6164.43	-4128.43	-1427.94	522.708
