ngen	time   	min     	avg     	max     	std    
0   	10.5511	-1945.39	-1645.47	-1369.55	112.172
1   	14.3015	-1902.99	-1596.19	-1366.98	101.968
2   	17.7643	-1949.63	-1586.34	-1366.98	110.406
3   	21.5238	-1916.36	-1597.56	-1338.75	111.661
4   	25.0742	-1940.54	-1594.98	-1338.75	116.903
5   	28.7697	-1964.96	-1647.33	-1338.75	142.264
6   	32.3856	-1969.7 	-1618.54	-1338.75	128.751
7   	35.9459	-1973.22	-1651.76	-1338.75	127.353
8   	39.5172	-1989.91	-1660.87	-1338.75	136.976
9   	43.2468	-2006.29	-1613.01	-1338.75	133.372
10  	46.8669	-1955.24	-1587.04	-1335.09	132.765
11  	50.7349	-1987.59	-1747.46	-1335.09	155.228
12  	54.5866	-2003.1 	-1691.23	-1335.09	136.269
13  	58.2235	-1985.44	-1693.18	-1335.09	123.229
14  	61.723 	-2011.24	-1695.42	-1270.77	124.436
15  	65.5623	-1933.42	-1671.21	-1270.77	109.328
16  	68.9759	-1879.47	-1617.5 	-1270.77	104.288
17  	72.5866	-1969.86	-1656.42	-1270.77	144.37 
18  	76.2496	-1984.85	-1706.8 	-1270.77	132.802
19  	79.7957	-1962.36	-1685.98	-1270.77	121.725
20  	83.1598	-1951.4 	-1669.63	-1270.77	120.989
21  	86.823 	-2017.21	-1738.04	-1270.77	132.797
22  	90.4087	-2081.55	-1687.99	-1270.77	133.302
23  	94.1137	-2068.91	-1715.02	-1270.77	162.768
24  	97.6315	-2023.12	-1699.43	-1270.77	146.714
25  	101.502	-2118.41	-1849.05	-1270.77	162.118
26  	104.928	-2090.33	-1780.98	-1270.77	157.661
27  	108.731	-2040.33	-1663.94	-1270.77	109.197
28  	112.619	-2008.19	-1815.3 	-1270.77	100.652
29  	116.28 	-2028.07	-1716.21	-1270.77	120.01 
30  	119.612	-1967.47	-1625.7 	-1270.77	148.582
31  	123.318	-2004.64	-1832.33	-1270.77	132.637
32  	126.719	-2013.98	-1731.42	-1270.77	128.515
33  	130.301	-2029.53	-1744.88	-1270.77	93.9158
34  	133.837	-2036.72	-1692.61	-1270.77	119.339
35  	137.307	-1948.31	-1643.06	-1270.77	94.217 
36  	141.146	-1968.78	-1733.2 	-1270.77	122.579
37  	144.6  	-1911.57	-1766.51	-1270.77	94.1469
38  	148.255	-2045.99	-1862.05	-1270.77	163.837
39  	151.85 	-1966.65	-1785.62	-1270.77	81.4258
40  	155.474	-1937.99	-1745.24	-1270.77	70.8888
41  	159.031	-1886.86	-1635.53	-1270.77	101.612
42  	162.811	-1727.32	-1569.04	-1270.77	71.9766
43  	166.146	-2027.15	-1756.35	-1270.77	118.271
44  	170.081	-1768.55	-1618.4 	-1270.77	58.367 
45  	173.531	-1979.75	-1793.21	-1270.77	111.727
46  	177.068	-1997.55	-1724.39	-1270.77	145.286
47  	180.725	-1958.54	-1676.07	-1270.77	147.055
48  	184.637	-1977.4 	-1705.57	-1270.77	101.879
49  	188.365	-1944.71	-1783.27	-1270.77	84.1502
50  	192.088	-1931.86	-1703.85	-1270.77	79.7673
51  	195.6  	-1887.73	-1715.75	-1270.77	92.4859
52  	199.386	-2015.35	-1869.95	-1270.77	93.2338
53  	203.245	-1920.32	-1599.45	-1270.77	127.284
54  	206.97 	-1764.8 	-1564.54	-1270.77	89.6559
55  	210.549	-1915.77	-1631.5 	-1270.77	85.436 
