ngen	time   	min     	avg     	max     	std    
0   	8.42221	-832.686	-750.074	-681.754	30.5537
1   	11.2354	-838.787	-739.782	-661.097	26.985 
2   	13.8998	-835.062	-731.796	-655.776	24.8793
3   	16.7335	-840.3  	-732.346	-655.776	29.9968
4   	19.6836	-825.565	-727.046	-655.776	27.3491
5   	22.325 	-833.85 	-738.444	-655.776	33.5271
6   	25.0895	-856.761	-755.239	-655.776	36.9815
7   	27.8426	-837.835	-744.405	-655.776	28.5369
8   	30.5602	-869.014	-749.566	-655.776	35.9751
9   	33.461 	-891.787	-761.187	-655.776	38.0458
10  	36.2878	-866.855	-753.67 	-655.776	32.8991
11  	39.0837	-850.774	-771.081	-655.776	36.201 
12  	42.015 	-858.306	-767.714	-655.776	32.2583
13  	44.9201	-902.981	-781.969	-655.776	39.3005
14  	47.6216	-898.373	-768.89 	-655.776	44.2936
15  	50.3897	-887.944	-764.014	-655.776	35.2159
16  	53.1983	-877.035	-773.898	-655.776	36.3815
17  	55.8299	-851.283	-777.285	-655.776	30.3471
18  	58.5346	-875.845	-775.562	-655.776	33.9365
19  	61.4637	-859.577	-765.779	-655.776	33.1388
20  	64.3396	-877.657	-761.548	-655.776	41.8068
21  	67.0822	-849.564	-763.913	-655.776	34.4251
22  	69.9401	-844.847	-755.678	-655.776	32.419 
23  	72.8152	-884.035	-769.46 	-655.776	37.7429
24  	75.5913	-867.085	-761.3  	-655.776	40.9728
25  	78.1575	-851.345	-761.834	-655.776	33.4769
26  	80.9174	-870.013	-791.833	-655.776	29.1172
27  	83.7385	-906.107	-782.343	-655.776	43.7653
28  	86.5724	-827.099	-739.145	-655.776	34.8633
29  	89.3292	-918.157	-798.239	-655.776	46.3108
30  	91.9841	-858.272	-776.356	-655.776	32.1862
31  	94.9209	-848.702	-772.659	-655.776	33.1345
32  	97.5318	-854.738	-772.875	-655.776	34.4779
33  	100.469	-865.76 	-773.79 	-655.776	37.7187
34  	103.387	-855.993	-765.208	-655.776	28.745 
35  	106.038	-884.226	-798.953	-655.776	32.7148
36  	108.69 	-853.272	-778.276	-655.776	33.0573
37  	111.55 	-859.744	-775.214	-655.776	34.1096
38  	114.277	-878.018	-763.047	-655.776	30.7841
39  	116.979	-818.138	-751.869	-655.776	22.5439
40  	119.72 	-826.97 	-768.387	-655.776	26.7566
41  	122.465	-861.337	-774.806	-655.776	26.5531
42  	125.335	-834.035	-765.166	-655.776	20.1742
43  	128.038	-870.452	-772.091	-655.776	29.981 
44  	130.697	-845.28 	-775.465	-655.776	26.7702
45  	133.543	-827.704	-759.369	-655.776	20.405 
46  	136.356	-843.54 	-782.808	-655.776	23.3841
47  	138.999	-814.776	-771.492	-655.776	23.6628
48  	141.916	-853.274	-761.858	-655.776	25.689 
49  	144.696	-826.756	-740.091	-655.776	25.1667
50  	147.427	-930.966	-830.764	-655.776	52.5709
51  	150.199	-843.272	-789.91 	-655.776	23.6084
52  	152.917	-854.958	-782.614	-655.776	22.4937
53  	155.77 	-845.053	-775.864	-655.776	25.2611
54  	158.724	-884.867	-805.401	-655.776	28.8725
55  	161.419	-848.608	-800.025	-655.776	18.157 
56  	164.287	-809.834	-750.182	-655.776	17.6818
57  	167    	-826.738	-785.716	-655.776	24.6815
58  	169.896	-810.759	-755.37 	-655.776	15.5823
59  	172.79 	-785.078	-735.699	-655.776	11.8269
60  	175.778	-813.657	-790.591	-655.776	23.0089
61  	178.479	-876.703	-818.007	-655.776	30.6311
62  	181.092	-853.508	-766.726	-655.776	26.2671
63  	183.922	-841.381	-784.245	-655.776	28.6774
64  	186.562	-821.363	-756.532	-655.776	17.5498
65  	189.509	-799.425	-778.687	-655.776	14.8993
66  	192.498	-811.34 	-771.088	-655.776	12.1718
67  	195.444	-801.471	-766.996	-655.776	12.157 
68  	198.101	-799.536	-772.974	-655.776	10.3392
69  	200.862	-804.044	-762.541	-655.776	9.08731
70  	203.61 	-808.405	-782.522	-655.776	10.7455
71  	206.283	-814.82 	-792.399	-655.776	9.93802
72  	209.028	-814.229	-788.591	-655.776	10.4428
73  	211.732	-791.286	-772.609	-655.776	7.05316
74  	214.341	-797.517	-760.792	-655.776	9.97586
75  	217.146	-758.41 	-755.873	-655.776	6.5254 
76  	220.061	-832.157	-815.388	-655.776	20.0227
77  	222.672	-821.206	-812.332	-655.776	12.348 
78  	225.235	-816.028	-800.484	-655.776	10.5044
79  	227.839	-801.842	-730.041	-655.776	23.1512
80  	230.507	-790.704	-776.039	-655.776	17.0581
81  	233.001	-780.545	-749.859	-655.776	11.8849
82  	235.666	-762.088	-738.802	-655.776	6.0464 
83  	238.356	-738.737	-732.331	-655.776	3.92934
84  	241.041	-803.462	-798.723	-655.776	18.4298
85  	243.631	-856.669	-791.325	-655.776	11.758 
86  	246.209	-791.275	-762.129	-655.776	10.9474
87  	248.785	-784.993	-781.599	-655.776	10.2781
88  	251.531	-790.793	-770.068	-655.776	8.57392
89  	254.22 	-870.426	-852.872	-655.776	26.1016
90  	256.845	-860.119	-753.36 	-655.776	29.4718
91  	259.375	-790.098	-783.974	-655.776	16.6545
92  	261.968	-791.018	-787.953	-655.776	11.6451
93  	264.532	-791.018	-738.446	-655.776	16.3077
94  	267.152	-747.704	-735.705	-655.776	7.5144 
95  	270.052	-803.211	-791.478	-655.776	22.4902
96  	272.575	-859.975	-845.839	-655.776	29.2326
97  	275.135	-859.975	-774.729	-655.776	20.9971
98  	277.969	-827.053	-819.967	-655.776	19.2518
99  	280.582	-826.763	-786.014	-655.776	15.3573
