ngen	time   	min     	avg     	max     	std    
0   	8.24102	-833.307	-756.458	-683.865	25.5303
1   	10.9045	-830.207	-747.338	-683.865	27.8523
2   	13.5167	-841.73 	-736.789	-659.787	29.4724
3   	16.4234	-819.667	-740.996	-659.787	29.3561
4   	19.2535	-830.533	-740.872	-659.787	31.47  
5   	21.8781	-850.646	-741.561	-659.787	34.3161
6   	24.7847	-840.447	-746.495	-659.787	31.8335
7   	27.5511	-821.334	-742.847	-659.787	28.2626
8   	30.4119	-820.943	-749.749	-659.787	29.4139
9   	33.1239	-872.333	-763.658	-659.787	32.2087
10  	35.7561	-870.37 	-754.803	-659.787	37.3988
11  	38.6322	-862.706	-759.489	-659.787	36.7134
12  	41.3277	-852.739	-759.728	-659.787	31.4459
13  	43.9947	-853.71 	-758.031	-659.787	34.2476
14  	46.565 	-841.791	-747.739	-659.787	32.0577
15  	49.2991	-837.167	-745.267	-659.787	31.2603
16  	51.9757	-869.099	-787.195	-659.787	43.9577
17  	54.8323	-888.288	-779.685	-659.787	40.9196
18  	57.5644	-869.341	-767.876	-659.787	38.4528
19  	60.132 	-874.11 	-763.877	-659.787	34.6669
20  	63.02  	-871.014	-767.597	-659.787	34.1183
21  	65.6872	-865.573	-780.784	-659.787	34.4442
22  	68.4147	-865.685	-780.007	-659.787	35.2732
23  	71.2747	-913.94 	-800.318	-659.787	42.1744
24  	74.0167	-872.253	-773.193	-659.787	32.6345
25  	76.8345	-879.457	-772.67 	-659.787	33.4475
26  	79.5824	-903.639	-790.276	-659.787	33.4937
27  	82.2198	-925.639	-798.667	-659.787	41.36  
28  	85.1803	-847.732	-771.217	-659.787	25.5728
29  	87.975 	-860.638	-788.917	-659.787	27.8778
30  	90.9606	-870.855	-777.185	-659.787	30.3869
31  	93.6629	-841.086	-745.814	-659.787	26.5872
32  	96.4884	-831.185	-731.867	-656.549	29.3282
33  	99.4829	-901.142	-815.766	-656.549	44.6415
34  	102.445	-869.548	-791.648	-656.549	32.3471
35  	105.312	-863.621	-773.659	-656.549	30.4526
36  	108.109	-873.306	-788.857	-656.549	37.4144
37  	110.85 	-848.352	-757.258	-656.549	28.9068
38  	113.567	-864.939	-778.155	-656.549	32.522 
39  	116.338	-888.441	-761.017	-656.549	38.8533
40  	119.177	-919.611	-798.301	-656.549	41.7743
41  	122.094	-889.462	-800.412	-656.549	31.7036
42  	124.657	-910.713	-823.712	-656.549	40.203 
43  	127.247	-897.159	-772.703	-656.549	38.0846
44  	129.966	-867.536	-787.45 	-656.549	29.7713
45  	132.724	-876.255	-759.21 	-656.549	31.9889
46  	135.573	-865.62 	-787.073	-656.549	29.1418
47  	138.404	-807.556	-736.039	-656.549	24.698 
48  	141.306	-896.61 	-800.401	-656.549	39.9881
49  	143.944	-867.627	-781.796	-656.549	29.5731
50  	146.756	-898.524	-781.997	-656.549	33.8229
51  	149.492	-917.966	-840.769	-656.549	43.9667
52  	152.268	-865.763	-793.389	-656.549	29.0467
53  	155.037	-868.671	-800.138	-656.549	24.7244
54  	157.77 	-820.371	-755.156	-656.549	28.3493
55  	160.457	-888.836	-796.88 	-656.549	34.0734
56  	163.333	-843.75 	-779.341	-656.549	28.4336
57  	166.078	-814.023	-758.894	-656.549	20.8679
58  	168.839	-813.935	-720.752	-656.549	23.0333
59  	171.631	-793.316	-745.238	-656.549	19.9829
60  	174.47 	-812.53 	-761.666	-656.549	18.9692
61  	177.25 	-854.922	-785.196	-656.549	21.0367
62  	179.987	-840.659	-801.974	-656.549	19.3607
63  	182.567	-873.232	-802.765	-656.549	36.5069
64  	185.089	-805.027	-753.222	-656.549	20.8105
65  	187.655	-853.596	-794.362	-656.549	38.8393
66  	190.34 	-836.895	-786.36 	-656.549	22.8669
67  	192.995	-843.568	-782.759	-656.549	21.6891
68  	195.797	-849.192	-791.324	-656.549	25.7497
69  	198.558	-846.289	-792.41 	-656.549	29.0626
70  	201.292	-828.134	-779.14 	-656.549	25.5345
71  	204.111	-817.941	-752.123	-656.549	22.5198
72  	206.931	-830.778	-779.197	-656.549	19.8121
73  	209.746	-858.525	-787.275	-656.549	26.8388
74  	212.413	-827.603	-772.087	-656.549	20.07  
75  	215.287	-821.488	-789.837	-656.549	21.2433
76  	218.107	-856.311	-780.729	-656.549	25.6603
77  	221.021	-823.117	-784.115	-656.549	17.4621
78  	223.843	-819.997	-762.93 	-656.549	21.9978
79  	226.8  	-830.816	-773.309	-656.549	26.2776
80  	229.553	-832.032	-801.779	-656.549	20.1648
81  	232.123	-865.974	-814.455	-656.549	21.857 
82  	234.699	-834.843	-766.819	-656.549	21.0181
83  	237.496	-778.107	-749.277	-656.549	11.9004
84  	240.501	-807.886	-741.816	-656.549	24.629 
85  	243.56 	-800.873	-757.56 	-656.549	16.5104
86  	246.209	-831.631	-778.288	-656.549	23.426 
87  	248.923	-792.066	-714.184	-656.549	22.8436
88  	251.532	-834.438	-783.798	-656.549	39.2241
89  	254.322	-821.854	-765.862	-656.549	18.7782
90  	256.981	-813.749	-755.534	-656.549	15.29  
91  	259.645	-763.865	-725.819	-656.549	14.3151
92  	262.472	-808.068	-763.085	-656.549	19.3618
93  	265.414	-835.709	-799.312	-656.549	25.4427
94  	268.166	-823.277	-758.31 	-656.549	24.4137
95  	270.919	-865.227	-812.719	-656.549	30.0329
96  	273.517	-888.872	-803.172	-656.549	19.5872
97  	276.21 	-906.209	-819.115	-656.549	16.1306
98  	278.875	-864.651	-845.684	-656.549	17.9623
99  	281.658	-853.787	-768.443	-656.549	25.5547
ngen	time   	min     	avg     	max     	std    
0   	8.17295	-856.501	-757.158	-681.542	29.5418
1   	10.7984	-828.086	-744.499	-660.176	26.6748
2   	13.6919	-815.956	-741.257	-660.176	27.7114
3   	16.6161	-812.019	-732.103	-660.176	28.6302
4   	19.5955	-818.176	-745.389	-660.176	29.774 
