gen	time   	min     	avg     	max     	std     
0  	4.41606	-1259.87	-843.349	-806.347	36.8113 
1  	6.57193	-1047.64	-826.048	-806.347	16.3974 
2  	8.67587	-1044.93	-819.009	-806.347	14.0411 
3  	10.8184	-894.132	-814.734	-805.842	7.54315 
4  	13.0252	-1118.73	-813.377	-805.842	17.4351 
5  	15.1577	-875.787	-810.258	-805.143	4.59925 
6  	17.3158	-818.599	-808.193	-805.143	1.85032 
7  	19.4607	-863.945	-807.4  	-804.62 	3.97032 
8  	21.5989	-837.108	-806.906	-803.745	3.08081 
9  	23.7788	-869.368	-806.583	-803.745	4.61867 
10 	25.828 	-881.183	-805.784	-803.62 	3.74286 
11 	27.9541	-830.319	-805.284	-803.62 	2.11659 
12 	30.1427	-875.407	-805.026	-803.495	4.39517 
13 	32.1853	-826.359	-804.476	-803.097	1.60829 
14 	34.3275	-838.353	-804.263	-803.046	2.13519 
15 	36.4461	-879.495	-804.352	-802.097	5.32045 
16 	38.6419	-846.018	-803.931	-802.097	2.989   
17 	40.6826	-830.606	-803.496	-802.097	1.86811 
18 	42.7952	-852.959	-803.412	-802.097	3.3228  
19 	44.8941	-860.201	-803.205	-802.097	3.4762  
20 	47.0488	-820.076	-802.622	-801.699	1.54855 
21 	49.183 	-850.682	-802.348	-801.398	2.26478 
22 	51.3578	-825.807	-802.344	-801.398	1.87538 
23 	53.5094	-817.143	-802.11 	-801.398	0.862911
24 	55.66  	-840.775	-802.272	-801.398	2.8489  
25 	57.7972	-862.886	-802.044	-801.398	3.04813 
26 	59.925 	-820.638	-801.785	-801    	1.70672 
27 	62.0265	-829.208	-801.652	-801    	1.7015  
28 	64.0199	-811.31 	-801.542	-801    	0.941543
29 	66.1994	-834.84 	-801.665	-800.699	2.4936  
30 	68.3857	-833.444	-801.503	-800.699	2.15968 
31 	70.5002	-825.553	-801.369	-800.699	1.9126  
32 	72.506 	-856.928	-801.275	-800.699	2.72426 
33 	74.6063	-812.553	-801.067	-800.699	0.696073
34 	76.6987	-830.495	-801.098	-800.699	1.69229 
35 	78.7721	-821.62 	-801.03 	-800.699	1.37023 
36 	80.9356	-860.9  	-801.102	-800.699	3.48434 
37 	83.0725	-851.967	-801.127	-800.699	3.62108 
38 	85.2009	-808.699	-800.814	-800.699	0.695183
39 	87.3123	-808.959	-800.783	-800.699	0.513309
40 	89.4807	-819.658	-800.874	-800.699	1.20248 
41 	91.5683	-816.444	-800.858	-800.699	0.919844
42 	93.6611	-814.495	-800.884	-800.699	1.12743 
43 	95.7796	-838.989	-800.95 	-800.699	2.15652 
44 	97.8178	-2056.9 	-803.723	-800.699	56.5379 
45 	99.883 	-817.489	-800.912	-800.699	1.3067  
46 	101.943	-815.372	-800.877	-800.699	0.97422 
47 	104.074	-841.959	-801.066	-800.699	2.59167 
48 	106.15 	-840.367	-801.003	-800.699	2.61747 
49 	108.223	-904.373	-801.049	-800.699	4.73951 
50 	110.274	-832.167	-800.967	-800.699	1.84983 
51 	112.449	-815.469	-800.848	-800.699	0.940001
52 	114.56 	-830.481	-800.997	-800.699	1.79848 
53 	116.705	-828.894	-801.06 	-800.699	2.15758 
54 	118.785	-821.62 	-800.974	-800.699	1.74089 
