gen	time   	min     	avg     	max     	std    
0  	9.04588	-3531   	-1749.72	-1635.31	130.426
1  	13.4334	-2265.75	-1695.73	-1635.31	50.784 
2  	17.687 	-4265.12	-1680.41	-1628.91	137.369
3  	22.1356	-2383.89	-1659.9 	-1623.5 	40.8488
4  	26.3707	-1703.86	-1647.51	-1623.02	12.0164
5  	30.6897	-2310.83	-1644.49	-1623.02	45.6899
6  	34.9316	-2255.69	-1637.17	-1619.52	31.4603
7  	39.2067	-1718.85	-1631.19	-1617.07	8.26018
8  	43.3803	-1872.96	-1629.95	-1616   	18.3193
9  	47.6855	-1903.46	-1625.77	-1613.76	15.1899
10 	52.0726	-2097.86	-1626.09	-1612.74	32.7839
11 	56.5004	-1693.78	-1620.39	-1611.74	6.97985
12 	60.7299	-1679.2 	-1618.23	-1610.54	5.73113
13 	64.9043	-1642.28	-1616.15	-1610.54	3.64603
14 	69.1667	-1752.99	-1615.8 	-1609.32	10.4004
15 	73.443 	-1703.87	-1614.57	-1609.32	6.26474
16 	77.6865	-1668.38	-1613.89	-1609.32	5.23621
17 	82.1006	-1664.76	-1613.14	-1609.06	4.33552
18 	86.4102	-2279.52	-1614.22	-1608.92	30.8637
19 	90.754 	-1740.53	-1612.31	-1608.92	8.59817
20 	95.0316	-1682.44	-1611.17	-1608.92	5.21605
21 	99.311 	-1753.97	-1611.32	-1608.92	9.40128
22 	103.621	-1813.57	-1610.93	-1608.52	12.283 
23 	108.009	-1791.1 	-1611.07	-1608.24	12.4802
24 	112.291	-1728.33	-1609.99	-1608.24	6.44041
25 	116.553	-1681.23	-1609.61	-1607.97	4.39369
26 	120.97 	-1728.74	-1609.84	-1607.67	8.11858
27 	125.231	-1787.5 	-1610.32	-1607.44	13.1764
28 	129.468	-1690.59	-1609.23	-1607.27	5.74294
29 	133.845	-1648.98	-1608.6 	-1607.08	2.55843
30 	138.132	-1732.69	-1608.75	-1606.97	6.96222
31 	142.416	-1683.91	-1608.65	-1606.68	5.96159
32 	146.631	-1787.94	-1608.61	-1606.68	9.11279
33 	150.985	-1695.78	-1608.34	-1606.68	6.26144
34 	155.364	-1646.64	-1607.89	-1606.68	3.5871 
35 	159.634	-1646.98	-1607.79	-1606.57	3.96744
36 	163.889	-1691.2 	-1607.73	-1606.57	5.24144
37 	168.078	-1646.78	-1607.27	-1606.28	2.48607
38 	172.304	-1907.18	-1608.63	-1606.14	16.8694
39 	176.566	-1643.27	-1607.15	-1606.14	3.18439
40 	180.708	-1669.53	-1607.33	-1606.14	4.53174
41 	184.916	-1719.55	-1607.71	-1606.14	7.76014
42 	189.122	-1707.64	-1607.11	-1606.14	5.41914
43 	193.347	-1639.45	-1606.81	-1605.89	2.69715
44 	197.658	-1683.86	-1607.4 	-1605.89	6.39592
45 	201.96 	-1658.88	-1606.88	-1605.87	3.81511
46 	206.17 	-2053.52	-1608.29	-1605.87	22.1045
47 	210.411	-1693.99	-1606.83	-1605.79	5.52886
48 	214.779	-1680.84	-1607.23	-1605.79	6.43551
49 	219.05 	-1637.76	-1606.67	-1605.79	3.28756
50 	223.32 	-1766.75	-1607.33	-1605.79	10.6099
51 	227.626	-1701.38	-1606.55	-1605.67	5.27829
52 	231.919	-1834.65	-1607.21	-1605.44	11.2812
53 	236.075	-1674.9 	-1606.71	-1605.44	4.9226 
54 	240.281	-1741.09	-1607.02	-1605.44	8.57111
55 	244.618	-1666.66	-1606.37	-1605.39	4.09978
56 	248.889	-1622.98	-1605.9 	-1605.39	1.46871
57 	253.186	-1673.38	-1606.14	-1605.39	4.55734
58 	257.583	-1674.57	-1606.04	-1605.39	4.09198
59 	261.901	-1647.76	-1606.16	-1605.17	3.68765
