gen	time   	min     	avg     	max     	std     
0  	9.04   	-1919   	-1677.88	-1613.27	46.1685 
1  	13.2756	-1791.25	-1648.97	-1613.27	22.2784 
2  	17.7053	-1715.42	-1634.98	-1612.36	12.6824 
3  	22.0289	-1762.12	-1628.19	-1611.69	13.3691 
4  	26.3184	-1943.78	-1623.96	-1610.84	19.1375 
5  	30.6744	-1733.97	-1618.73	-1609.94	7.50456 
6  	34.9486	-1649.1 	-1615.9 	-1608.54	4.13509 
7  	39.2947	-1690.29	-1614.46	-1608.24	6.56196 
8  	43.6117	-2191.9 	-1614.76	-1606.42	29.0261 
9  	47.846 	-1694.84	-1611.87	-1605.72	5.91645 
10 	52.2116	-1672.88	-1610.84	-1605.72	5.31823 
11 	56.6086	-1678.75	-1610.14	-1605.49	5.18458 
12 	61.0291	-1645.1 	-1608.81	-1605.19	3.46076 
13 	65.3671	-1658.07	-1608.04	-1605.19	3.48812 
14 	69.5938	-1727.88	-1607.61	-1605.02	7.85076 
15 	73.867 	-1881.94	-1607.94	-1604.62	14.9527 
16 	78.2076	-1646.14	-1606.24	-1604.32	2.85523 
17 	82.6469	-1629.2 	-1605.82	-1604.32	1.57791 
18 	87.0605	-1933.7 	-1607.8 	-1604.32	20.9744 
19 	91.4214	-1654.65	-1605.86	-1603.8 	4.28492 
20 	95.7632	-1641.94	-1605.4 	-1603.8 	2.41366 
21 	100.103	-1650.11	-1605.27	-1603.22	3.33448 
22 	104.46 	-1689.44	-1605.32	-1603.22	5.84182 
23 	108.883	-1668.26	-1604.9 	-1603.22	3.68994 
24 	113.25 	-1711.59	-1604.68	-1603.22	5.1044  
25 	117.529	-1634.84	-1604.37	-1603.1 	2.44295 
26 	121.95 	-1674.23	-1604.49	-1602.52	4.62132 
27 	126.426	-1662.83	-1604.06	-1602.52	2.96763 
28 	130.904	-1614.22	-1603.68	-1602.52	1.05655 
29 	135.444	-1633.13	-1603.54	-1602.1 	1.99936 
30 	139.874	-1627.95	-1603.27	-1602.1 	2.1993  
31 	144.164	-1948.68	-1603.91	-1601.7 	16.3355 
32 	148.605	-1626.54	-1602.91	-1601.7 	1.9522  
33 	153.112	-2233.59	-1605.52	-1601.7 	38.8443 
34 	157.475	-1663.88	-1603.14	-1601.7 	4.49658 
35 	161.821	-3246.88	-1606.71	-1601.4 	75.4473 
36 	166.163	-1648.71	-1602.71	-1601.4 	3.6151  
37 	170.463	-1628.47	-1602.29	-1601.4 	2.17927 
38 	174.825	-1701.39	-1602.28	-1601.4 	5.00456 
39 	179.077	-1622.94	-1601.98	-1601.4 	1.50819 
40 	183.513	-1684.7 	-1602.12	-1601.4 	4.09419 
41 	187.975	-1684.46	-1602   	-1601.4 	3.88245 
42 	192.368	-1753.21	-1602.34	-1601.4 	7.3648  
43 	196.784	-1608.25	-1601.63	-1601.3 	0.740863
44 	201.282	-1650.88	-1601.76	-1600.7 	2.90783 
45 	205.659	-1627.24	-1601.79	-1600.7 	1.96156 
46 	210.057	-1665.7 	-1601.89	-1600.7 	4.06255 
47 	214.382	-1635.42	-1601.79	-1600.7 	2.39253 
48 	218.859	-1630.49	-1601.65	-1600.7 	2.03276 
49 	223.234	-1612.01	-1601.49	-1600.7 	1.19411 
50 	227.705	-1626.25	-1601.27	-1600.7 	1.32419 
51 	232.243	-1640.38	-1601.32	-1600.7 	2.71074 
52 	236.609	-1617.17	-1600.94	-1600.7 	1.14449 
53 	240.835	-1626.15	-1601.04	-1600.7 	1.81381 
54 	245.233	-1638.92	-1601.22	-1600.7 	2.97618 
55 	249.604	-1626.57	-1601.04	-1600.7 	1.77077 
56 	253.993	-1669.14	-1601.54	-1600.7 	5.31727 
57 	258.411	-1764.09	-1601.43	-1600.7 	8.05834 
58 	262.754	-1615.37	-1600.94	-1600.7 	1.23565 
59 	267.015	-1639.09	-1601.14	-1600.7 	2.68052 
60 	271.368	-1633.76	-1601.03	-1600.7 	2.14677 
61 	275.726	-1625.81	-1600.99	-1600.7 	1.65317 
62 	280.096	-1716.53	-1601.44	-1600.7 	6.81995 
63 	284.319	-1690.73	-1601.22	-1600.7 	4.54586 
64 	288.695	-1619.38	-1600.98	-1600.7 	1.38942 
65 	293.027	-1619.22	-1600.99	-1600.7 	1.50081 
66 	297.436	-1659.81	-1601.26	-1600.7 	3.56688 
67 	301.793	-1619.28	-1600.97	-1600.7 	1.42127 
68 	306.118	-1656.09	-1601.11	-1600.7 	3.12994 
69 	310.483	-1613.92	-1600.96	-1600.7 	1.25074 
70 	314.887	-1668.56	-1601.39	-1600.6 	4.43522 
71 	319.199	-1615.74	-1601.04	-1600.6 	1.50029 
72 	323.584	-1625.97	-1600.95	-1600.6 	1.54253 
73 	327.835	-1614.22	-1600.88	-1600.6 	1.05157 
74 	332.134	-1665.17	-1601.16	-1600.6 	3.50812 
75 	336.515	-1624.71	-1600.92	-1600.6 	1.60618 
76 	341.028	-1626.54	-1601.13	-1600.6 	2.47034 
77 	345.302	-1648   	-1601.07	-1600.6 	2.62474 
78 	349.516	-1608.7 	-1600.84	-1600.6 	0.679775
79 	353.785	-1643.34	-1601.16	-1600.6 	3.0217  
80 	357.926	-1617.72	-1601.04	-1600.6 	1.75029 
81 	362.247	-1726.89	-1601.4 	-1600.6 	6.37618 
82 	366.401	-1607.74	-1600.82	-1600.6 	0.682497
83 	370.689	-1609.44	-1600.87	-1600.6 	0.998508
84 	374.969	-1652.96	-1601.05	-1600.6 	2.85021 
85 	379.325	-1619.28	-1600.83	-1600.6 	1.50326 
86 	383.612	-1663.18	-1601.02	-1600.6 	3.88598 
87 	387.9  	-1633.44	-1600.84	-1600.6 	1.80985 
88 	392.396	-1617.7 	-1600.84	-1600.6 	1.33315 
89 	396.598	-1632.46	-1600.91	-1600.6 	1.96136 
90 	400.85 	-1630.1 	-1600.88	-1600.6 	1.67633 
91 	405.154	-1685.06	-1601.01	-1600.6 	4.17789 
92 	409.466	-1617.7 	-1600.79	-1600.6 	1.28814 
93 	413.766	-1607.05	-1600.71	-1600.6 	0.558785
94 	418.135	-1610.89	-1600.72	-1600.6 	0.675601
95 	422.667	-1670.85	-1601.09	-1600.6 	3.65197 
