gen	time   	min     	avg     	max     	std     
0  	11.0747	-2254.7 	-2052.89	-2029.44	22.6344 
1  	16.3537	-2222.21	-2039.92	-2028.74	11.512  
2  	21.7395	-2079.65	-2034.88	-2027.4 	4.38523 
3  	27.1652	-2048.3 	-2032.43	-2027.4 	2.29862 
4  	32.6622	-2073.99	-2030.97	-2027.4 	2.79095 
5  	37.9892	-2075.81	-2030.08	-2027.4 	2.98657 
6  	43.4199	-2062.93	-2029.26	-2027.4 	2.17597 
7  	48.7774	-2056.18	-2028.78	-2027.22	2.69327 
8  	54.2939	-2036.59	-2027.93	-2027.22	0.993886
9  	59.5958	-2140.45	-2027.83	-2027.22	5.23597 
10 	64.9609	-2288.67	-2028.55	-2026.52	13.6155 
11 	70.4789	-2046.08	-2027.66	-2026.4 	1.71536 
12 	76.0024	-2056.64	-2027.61	-2026.4 	2.54048 
13 	81.2865	-2085.44	-2027.48	-2026.4 	2.92674 
14 	86.7727	-2043   	-2027.17	-2026.4 	1.15768 
15 	92.0729	-2033.7 	-2026.9 	-2026.4 	0.63141 
16 	97.4262	-2086.19	-2026.9 	-2026.4 	3.28375 
17 	102.754	-2036.19	-2026.55	-2026.4 	0.716994
18 	108.212	-2045.17	-2026.58	-2026.4 	1.2643  
19 	113.475	-2038.8 	-2026.51	-2026.4 	0.860129
20 	118.879	-2051.95	-2026.56	-2026.4 	1.33909 
21 	124.285	-2045.36	-2026.62	-2026.4 	1.28517 
22 	129.663	-2056.21	-2026.6 	-2026.4 	2.00797 
23 	134.962	-2037.55	-2026.49	-2026.4 	0.637787
24 	140.283	-2042.14	-2026.55	-2026.4 	1.07297 
25 	145.748	-2039.49	-2026.58	-2026.4 	1.16577 
26 	151.143	-2029.52	-2026.44	-2026.4 	0.297952
27 	156.419	-2128.28	-2026.89	-2026.4 	4.91503 
28 	161.844	-2045.94	-2026.52	-2026.4 	1.12219 
29 	167.127	-2067.65	-2026.72	-2025.7 	2.56789 
30 	172.515	-2032.74	-2026.49	-2025.7 	0.544413
31 	178.018	-2041.05	-2026.56	-2025.7 	1.15426 
32 	183.308	-2091.46	-2026.6 	-2025.7 	2.97444 
33 	188.734	-2038.25	-2026.48	-2025.7 	1.04794 
34 	194.203	-2042.02	-2026.39	-2025.7 	0.993421
35 	199.663	-2082.52	-2026.4 	-2025.7 	2.8418  
36 	205.045	-2059.73	-2026.15	-2025.7 	2.2917  
37 	210.505	-2030.85	-2025.78	-2025.7 	0.373381
38 	215.944	-2050.55	-2025.88	-2025.7 	1.38219 
39 	221.186	-2052.24	-2025.95	-2025.7 	1.94423 
40 	226.514	-2031.8 	-2025.75	-2025.7 	0.395647
41 	231.827	-2034.26	-2025.78	-2025.7 	0.603752
42 	237.215	-2051.25	-2025.85	-2025.7 	1.34784 
43 	242.685	-2123.69	-2026.11	-2025.7 	4.57736 
44 	248.129	-2038.52	-2025.82	-2025.7 	0.735385
45 	253.425	-2041.72	-2025.82	-2025.7 	0.949434
46 	258.658	-2050.27	-2025.81	-2025.7 	1.17897 
47 	264.031	-2074.7 	-2026.14	-2025.7 	3.0608  
48 	269.365	-2035.62	-2025.79	-2025.7 	0.631154
49 	274.867	-2036.62	-2025.83	-2025.7 	0.855466
50 	280.366	-2046.62	-2025.82	-2025.7 	1.05589 
51 	285.925	-2048.59	-2025.92	-2025.7 	1.70492 
52 	291.257	-2074.98	-2025.87	-2025.7 	2.25289 
53 	296.74 	-2059.43	-2025.85	-2025.7 	1.64208 
54 	302.178	-2041.44	-2025.88	-2025.7 	1.08759 
55 	307.672	-2044.38	-2025.83	-2025.7 	1.02465 
56 	313.047	-2080.24	-2026.02	-2025.7 	3.13505 
57 	318.475	-2043.4 	-2025.8 	-2025.7 	0.86952 
58 	323.998	-2046.34	-2025.89	-2025.7 	1.47475 
59 	329.549	-2038.52	-2025.82	-2025.7 	0.817689
60 	334.86 	-2040.47	-2025.85	-2025.7 	0.960678
61 	340.324	-2030.62	-2025.79	-2025.7 	0.456935
62 	345.704	-2116.33	-2026.12	-2025.7 	4.35803 
63 	351.002	-2030.85	-2025.75	-2025.7 	0.338838
64 	356.342	-2153.88	-2026.23	-2025.7 	6.66157 
65 	361.654	-2035.62	-2025.82	-2025.7 	0.71527 
66 	367.158	-2045.36	-2025.79	-2025.7 	0.986462
67 	372.699	-2037.55	-2025.87	-2025.7 	1.13299 
68 	378.192	-2042.02	-2025.85	-2025.7 	1.13669 
69 	383.698	-2121.7 	-2026.03	-2025.7 	4.46563 
70 	389.13 	-2077.26	-2025.96	-2025.7 	2.62055 
71 	394.446	-2045.64	-2025.95	-2025.7 	1.79207 
72 	399.874	-2062.81	-2025.93	-2025.7 	1.95183 
73 	405.079	-2051.25	-2025.9 	-2025.7 	1.5683  
74 	410.542	-2068.34	-2025.88	-2025.7 	2.0706  
75 	415.809	-2033   	-2025.83	-2025.7 	0.651606
76 	421.381	-2063.1 	-2025.99	-2025.7 	2.43349 
77 	426.773	-2033   	-2025.79	-2025.7 	0.678954
78 	432.226	-2046.34	-2025.93	-2025.7 	1.34189 
79 	437.46 	-2032.74	-2025.89	-2025.7 	0.861846
80 	442.938	-2038.52	-2025.84	-2025.7 	0.951636
81 	448.226	-2040.47	-2025.84	-2025.7 	0.95287 
82 	453.701	-2046.92	-2025.86	-2025.7 	1.14468 
83 	459.22 	-2047.04	-2025.83	-2025.7 	1.07041 
84 	464.684	-2114.74	-2026.21	-2025.7 	4.83003 
85 	470.214	-2034.66	-2025.8 	-2025.7 	0.761462
86 	475.525	-2033.3 	-2025.83	-2025.7 	0.665236
87 	480.833	-2033   	-2025.77	-2025.7 	0.500097
88 	486.262	-2031.1 	-2025.76	-2025.7 	0.423047
89 	491.707	-2144.61	-2026.05	-2025.7 	5.40868 
90 	497.205	-2418.4 	-2026.83	-2025.7 	17.8258 
91 	502.549	-2034.14	-2025.8 	-2025.7 	0.649044
92 	507.891	-2091.46	-2026.11	-2025.7 	4.09711 
93 	513.343	-2046.34	-2025.87	-2025.7 	1.41512 
94 	518.645	-2031.8 	-2025.76	-2025.7 	0.493161
95 	523.879	-2045.94	-2025.92	-2025.7 	1.61243 
96 	529.263	-2046.24	-2025.82	-2025.7 	1.06965 
97 	534.556	-2064.44	-2025.87	-2025.7 	1.8603  
98 	540.071	-2047.9 	-2025.92	-2025.7 	1.48823 
99 	545.716	-2035.89	-2025.78	-2025.7 	0.634337
gen	time   	min     	avg     	max     	std     
0  	11.1707	-2229.41	-2052.2 	-2028.62	20.8332 
1  	16.64  	-2097.36	-2040.28	-2028.62	6.48263 
2  	21.9625	-2115.67	-2036.12	-2027.92	5.6981  
3  	27.4261	-2046.77	-2032.8 	-2027.92	3.02461 
4  	32.9999	-2053.02	-2030.51	-2027.8 	2.3516  
5  	38.2413	-2067.3 	-2029.32	-2027.8 	2.81874 
6  	43.6389	-2044.8 	-2028.58	-2027.22	1.09454 
7  	49.0114	-2047.58	-2028.43	-2027.22	1.95822 
8  	54.3915	-2233.6 	-2028.9 	-2027.22	10.8261 
9  	59.7942	-2103.17	-2028.16	-2027.22	3.90837 
10 	65.1204	-2055.61	-2027.84	-2027.1 	1.55166 
11 	70.3165	-2425.48	-2028.46	-2026.4 	17.9773 
12 	75.7172	-2048.02	-2027.44	-2026.4 	1.29708 
13 	81.15  	-2037.28	-2027.34	-2026.4 	0.913279
14 	86.4782	-2043.4 	-2027.38	-2026.4 	1.45    
15 	91.8716	-2192.77	-2027.91	-2026.4 	10.3727 
16 	97.1603	-2108.47	-2027.56	-2025.7 	5.91021 
17 	102.53 	-2038.8 	-2026.69	-2025.7 	0.859731
18 	107.946	-2031.55	-2026.5 	-2025.7 	0.492004
19 	113.441	-2067.06	-2026.61	-2025.7 	2.3055  
20 	118.724	-2032.74	-2026.35	-2025.7 	0.661722
21 	124.114	-2039.77	-2026.18	-2025.7 	0.87543 
22 	129.592	-2098.82	-2026.14	-2025.7 	3.49803 
23 	134.952	-2082.92	-2026.08	-2025.7 	3.12064 
24 	140.407	-2036.59	-2025.84	-2025.7 	0.802808
25 	145.717	-2084.91	-2026.06	-2025.7 	3.28049 
26 	151.153	-2056.18	-2025.89	-2025.7 	1.85067 
27 	156.59 	-2039.77	-2025.84	-2025.7 	0.987363
28 	161.772	-2040.47	-2025.82	-2025.7 	0.982177
29 	167.114	-2039.49	-2025.86	-2025.7 	1.06605 
30 	172.766	-2036.59	-2025.82	-2025.7 	0.757459
31 	178.269	-2038.84	-2025.87	-2025.7 	0.979536
32 	183.713	-2033   	-2025.77	-2025.7 	0.477736
33 	189.113	-2039.79	-2025.87	-2025.7 	1.01024 
34 	194.594	-2035.89	-2025.83	-2025.7 	0.809941
35 	199.954	-2035.89	-2025.84	-2025.7 	0.910774
36 	205.242	-2033.7 	-2025.78	-2025.7 	0.616471
37 	210.515	-2048.3 	-2025.93	-2025.7 	1.65759 
38 	216.165	-2042.7 	-2025.91	-2025.7 	1.17039 
39 	221.579	-2074.98	-2025.86	-2025.7 	2.23709 
40 	226.83 	-2044.38	-2025.89	-2025.7 	1.45943 
41 	232.204	-2038.8 	-2025.84	-2025.7 	0.941048
42 	237.565	-2037.89	-2025.83	-2025.7 	0.874146
43 	242.996	-2033.7 	-2025.82	-2025.7 	0.757341
44 	248.43 	-2036.95	-2025.8 	-2025.7 	0.685559
45 	253.945	-2090.57	-2025.98	-2025.7 	3.23808 
46 	259.343	-2035.1 	-2025.85	-2025.7 	0.882009
47 	264.688	-2038.8 	-2025.88	-2025.7 	1.09323 
48 	269.962	-2030.85	-2025.77	-2025.7 	0.415851
49 	275.451	-2035.62	-2025.81	-2025.7 	0.702023
50 	280.81 	-2034.19	-2025.85	-2025.7 	0.844743
51 	286.31 	-2040.74	-2025.88	-2025.7 	1.08293 
52 	291.814	-2038.11	-2025.8 	-2025.7 	0.763239
53 	297.099	-2220.4 	-2026.21	-2025.7 	8.73397 
54 	302.451	-2040.47	-2025.85	-2025.7 	0.960042
55 	307.957	-2036.59	-2025.82	-2025.7 	0.762837
56 	313.389	-2067.47	-2026.05	-2025.7 	2.49958 
57 	318.797	-2084.4 	-2026.01	-2025.7 	3.33649 
58 	324.176	-2035.89	-2025.82	-2025.7 	0.859093
59 	329.508	-2046.34	-2025.84	-2025.7 	1.14622 
60 	335.005	-2047.6 	-2025.91	-2025.7 	1.49158 
61 	340.274	-2054.91	-2025.88	-2025.7 	1.68032 
62 	345.628	-2110.75	-2026.1 	-2025.7 	4.07661 
63 	351.103	-2033.7 	-2025.81	-2025.7 	0.738822
64 	356.547	-2070.32	-2025.88	-2025.7 	2.10842 
65 	361.881	-2036.44	-2025.79	-2025.7 	0.723833
66 	367.297	-2031.8 	-2025.79	-2025.7 	0.580071
67 	372.751	-2041.44	-2025.97	-2025.7 	1.5302  
68 	378.125	-2039.49	-2025.8 	-2025.7 	0.798777
69 	383.504	-2033   	-2025.78	-2025.7 	0.562006
70 	389.029	-2053.51	-2025.92	-2025.7 	1.68019 
71 	394.371	-2031.39	-2025.78	-2025.7 	0.507999
72 	399.866	-2066.36	-2025.86	-2025.7 	1.9815  
73 	405.339	-2031.39	-2025.79	-2025.7 	0.479473
74 	410.666	-2035.89	-2025.79	-2025.7 	0.651679
75 	416.038	-2090.87	-2026.04	-2025.7 	3.33207 
76 	421.253	-2033.7 	-2025.79	-2025.7 	0.638048
77 	426.457	-2033.7 	-2025.85	-2025.7 	0.797447
78 	431.713	-2040.74	-2025.84	-2025.7 	1.13876 
79 	437.043	-2044.38	-2025.91	-2025.7 	1.39789 
80 	442.281	-2035.62	-2025.81	-2025.7 	0.728244
81 	447.738	-2073.49	-2025.91	-2025.7 	2.39718 
82 	453.067	-2042.42	-2025.95	-2025.7 	1.50489 
83 	458.362	-2037.82	-2025.82	-2025.7 	0.864706
84 	463.52 	-2068.05	-2025.92	-2025.7 	2.0657  
85 	468.754	-2040.74	-2025.85	-2025.7 	1.0968  
86 	474.052	-2042.7 	-2025.87	-2025.7 	1.20072 
87 	479.428	-2036.85	-2025.84	-2025.7 	0.993002
88 	484.796	-2104.09	-2025.97	-2025.7 	3.57912 
89 	490.049	-2059.43	-2025.92	-2025.7 	1.85575 
90 	495.384	-2050.27	-2025.9 	-2025.7 	1.45126 
91 	500.771	-2044.82	-2025.87	-2025.7 	1.21501 
92 	505.972	-2042.7 	-2025.9 	-2025.7 	1.33661 
93 	511.262	-2044.66	-2025.83	-2025.7 	1.09422 
94 	516.549	-2048.71	-2025.94	-2025.7 	1.65774 
95 	521.909	-2049.14	-2025.86	-2025.7 	1.40346 
96 	527.295	-2037.28	-2025.81	-2025.7 	0.745745
97 	532.456	-2056.21	-2025.97	-2025.7 	2.22512 
98 	537.632	-2067.35	-2025.94	-2025.7 	2.23547 
99 	542.869	-2062.4 	-2025.89	-2025.7 	1.97868 
gen	time   	min     	avg     	max     	std     
0  	10.8874	-2175.61	-2049.93	-2028.62	19.2152 
1  	16.248 	-2074.55	-2037.73	-2028.62	6.24431 
2  	21.6709	-2111.45	-2034.2 	-2027.92	5.69141 
3  	26.8337	-2141.56	-2031.81	-2027.52	6.39664 
4  	32.0605	-2037.84	-2029.87	-2027.4 	1.31753 
5  	37.4144	-2099.35	-2029.48	-2027.4 	4.2239  
6  	42.7828	-2046.47	-2028.73	-2027.22	1.37175 
7  	48.2348	-2171.82	-2029.07	-2027.22	8.65406 
8  	53.3671	-2095.84	-2028.32	-2026.82	3.35115 
9  	58.6633	-2113.74	-2028.06	-2026.82	4.20325 
10 	64.0387	-2104.79	-2027.8 	-2026.52	3.86007 
11 	69.2819	-2120.01	-2027.59	-2026.4 	4.24309 
12 	74.5164	-2055.19	-2027.33	-2026.4 	1.60107 
13 	79.6949	-2039.51	-2027.11	-2026.4 	1.02785 
14 	85.0422	-2054.8 	-2026.99	-2025.7 	1.9257  
15 	90.217 	-2035.54	-2026.68	-2025.7 	0.737318
16 	95.5505	-2054.49	-2026.56	-2025.7 	1.42754 
17 	100.936	-2032.05	-2026.38	-2025.7 	0.444583
18 	106.235	-2051.54	-2026.49	-2025.7 	1.58671 
19 	111.493	-2049.92	-2026.27	-2025.7 	1.51468 
20 	116.659	-2080.94	-2026.17	-2025.7 	3.1886  
21 	122.004	-2202.74	-2026.43	-2025.7 	8.66199 
22 	127.314	-2036.59	-2025.92	-2025.7 	1.02135 
23 	132.657	-2058.15	-2025.95	-2025.7 	2.08465 
24 	137.931	-2033   	-2025.82	-2025.7 	0.689024
25 	143.174	-2156.57	-2026.59	-2025.7 	7.43612 
26 	148.409	-2051.54	-2025.88	-2025.7 	1.38335 
27 	153.811	-2055.48	-2025.88	-2025.7 	1.49596 
28 	159.165	-2038.52	-2025.86	-2025.7 	0.936086
29 	164.405	-2038.92	-2025.93	-2025.7 	1.27681 
30 	169.667	-2034.92	-2025.82	-2025.7 	0.799847
