gen	time   	min     	avg     	max     	std     
0  	4.56565	-1133.57	-839.578	-804.097	30.9405 
1  	6.73292	-1520.67	-825.038	-803.62 	34.8273 
2  	8.86555	-971.963	-816.869	-803.62 	10.061  
3  	11.0246	-859.15 	-812.331	-803.62 	4.70767 
4  	13.1621	-921.603	-809.798	-803.62 	8.45299 
5  	15.3183	-827.018	-806.186	-802.222	2.45438 
6  	17.4882	-834.456	-804.891	-802.222	2.21591 
7  	19.6444	-856.056	-804.556	-802.222	4.11939 
8  	21.7666	-836.818	-804.17 	-802.222	2.88452 
9  	23.9679	-825.682	-803.758	-802.222	1.70962 
10 	26.0356	-829.745	-803.466	-802.222	1.61326 
11 	28.1396	-906.959	-803.305	-802.097	4.99814 
12 	30.3458	-867.854	-803.176	-802.097	5.37847 
13 	32.4047	-827.775	-802.444	-802.097	1.44764 
14 	34.5431	-829.208	-802.439	-801.699	1.67803 
15 	36.6702	-1082.54	-803.225	-801.523	14.7444 
16 	38.8125	-811.319	-802.216	-801.523	0.760573
17 	40.928 	-819.631	-802.153	-801.523	1.04308 
18 	43.0255	-810.886	-802.033	-801.398	0.725775
19 	45.1837	-932.569	-802.479	-801.398	6.77894 
20 	47.3817	-823.585	-801.896	-801.398	1.36137 
21 	49.6002	-1352.25	-802.969	-801    	24.6486 
22 	51.6999	-812.854	-801.711	-801    	1.14125 
23 	53.9101	-826.252	-801.715	-801    	1.70805 
24 	56.1124	-870.836	-801.829	-801    	3.63512 
25 	58.2631	-824.585	-801.591	-801    	1.84973 
26 	60.3467	-875.108	-801.881	-801    	5.78786 
27 	62.5626	-807.745	-801.217	-801    	0.70739 
28 	64.7423	-822.602	-801.212	-801    	1.37959 
29 	66.8303	-814.495	-801.168	-801    	0.907739
30 	68.9972	-859.907	-801.32 	-801    	2.89948 
31 	71.1355	-855.237	-801.245	-800.699	2.54016 
32 	73.3231	-831.18 	-801.258	-800.699	1.8895  
33 	75.3924	-823.585	-801.317	-800.699	1.62007 
34 	77.5593	-846.319	-801.365	-800.699	3.26142 
35 	79.6702	-816.745	-801.094	-800.699	1.23734 
36 	81.8193	-809.194	-800.917	-800.699	0.639884
37 	83.9738	-816.347	-800.883	-800.699	1.06655 
38 	86.1035	-809.444	-800.85 	-800.699	0.824636
39 	88.2389	-833.155	-801.002	-800.699	2.41684 
40 	90.4199	-855.237	-801.063	-800.699	2.84353 
41 	92.4888	-812.553	-800.815	-800.699	0.882638
42 	94.5772	-828.509	-800.947	-800.699	1.87103 
43 	96.7372	-854.244	-801.112	-800.699	3.54457 
44 	98.8296	-809.658	-800.815	-800.699	0.661304
45 	100.958	-816.167	-800.877	-800.699	0.982333
