gen	time   	min     	avg     	max     	std    
0  	8.98567	-2207.55	-1711.65	-1624.36	76.4598
1  	13.2312	-1998.33	-1672.8 	-1624.36	34.4983
2  	17.5091	-2072.33	-1656.14	-1624.36	29.8945
3  	21.7346	-1847.1 	-1644.47	-1620.38	14.4862
4  	25.8247	-1733.54	-1637.73	-1620.38	9.29565
5  	29.9456	-2905.48	-1637.13	-1618.57	58.6172
6  	34.1305	-1727.56	-1630.46	-1612.59	10.3598
7  	38.5723	-1966.48	-1628.29	-1612.59	21.2397
8  	42.7274	-1886.75	-1624.99	-1612.51	17.5077
9  	46.8356	-2195.72	-1623.44	-1611.24	32.9971
10 	51.1482	-1658.26	-1618.16	-1610.54	4.55064
11 	55.4039	-1911.96	-1616.92	-1610.54	14.8383
12 	59.5804	-1687.26	-1613.82	-1608.94	4.40365
13 	63.893 	-1688.85	-1613.66	-1608.94	7.83408
14 	68.2393	-1703.82	-1612.09	-1607.97	6.07465
15 	72.5903	-1740.61	-1612.22	-1607.94	10.5784
16 	76.8269	-4703   	-1617.55	-1607.67	138.489
17 	81.1642	-1668.51	-1610.46	-1606.92	4.54494
18 	85.553 	-1652.74	-1609.6 	-1606.92	3.16281
19 	89.8712	-1670.89	-1609.19	-1606.77	4.75945
20 	94.168 	-2279.87	-1610.64	-1606.77	31.8917
21 	98.4283	-1800.97	-1609.27	-1605.37	12.2595
22 	102.667	-1684.48	-1608.02	-1605.37	5.97308
23 	107.034	-1656.91	-1607.72	-1605.37	4.03246
24 	111.329	-1645.76	-1607.21	-1604.62	3.07913
25 	115.621	-1901.02	-1608.23	-1604.62	16.9833
26 	119.82 	-1711.42	-1606.47	-1604.62	5.29765
27 	123.956	-1695.48	-1606.14	-1603.92	4.90897
28 	128.238	-2090.21	-1607.19	-1603.92	22.6329
29 	132.618	-1681.59	-1605.77	-1603.8 	5.10308
30 	136.844	-1659.98	-1605.15	-1603.52	3.27565
31 	141.078	-1674.69	-1604.96	-1603.22	4.29905
32 	145.373	-1699.65	-1604.81	-1603.1 	5.53801
33 	149.555	-1704.16	-1604.67	-1603.1 	6.57159
34 	153.59 	-1632.59	-1604.03	-1603.1 	2.47159
35 	157.843	-1656.98	-1604.09	-1602.97	4.1991 
36 	162.191	-1828.44	-1604.18	-1602.97	10.5294
37 	166.444	-1639.72	-1603.51	-1602.8 	2.39509
38 	170.587	-1683.17	-1603.66	-1602.8 	5.26772
39 	174.842	-1637.93	-1603.39	-1602.52	2.19265
40 	179.117	-1676.51	-1603.88	-1602.27	5.21071
41 	183.451	-1648.02	-1603.24	-1602.27	3.04555
42 	187.743	-1876.76	-1604.29	-1602.27	14.2155
43 	191.988	-1725.3 	-1603.55	-1602.27	6.52406
44 	196.15 	-1652.55	-1603.19	-1602.12	3.67301
45 	200.354	-1696.71	-1603.28	-1602.12	6.19973
46 	204.604	-1658.17	-1602.85	-1602.12	3.3162 
47 	208.836	-1633.85	-1602.67	-1602.12	2.15055
48 	213.045	-1668.43	-1602.79	-1602.12	3.84841
49 	217.343	-1720.31	-1603   	-1602.12	6.33245
50 	221.558	-1632.89	-1602.88	-1602.12	3.38304
51 	225.809	-1692.56	-1603.15	-1602.12	6.37369
52 	229.933	-1669.55	-1602.81	-1602.12	4.97281
53 	234.236	-1657.54	-1602.74	-1602.1 	3.51199
54 	238.404	-1623.61	-1602.65	-1602.1 	2.36275
55 	242.602	-1817.11	-1602.88	-1602.1 	9.75921
56 	246.842	-1658.23	-1602.7 	-1602   	3.21654
57 	251.161	-1712.47	-1602.93	-1602   	6.02274
58 	255.506	-1687.15	-1603.18	-1601.6 	6.42787
59 	259.727	-1662.77	-1602.81	-1601.6 	4.42922
60 	263.891	-1684.41	-1602.95	-1601.6 	5.78317
61 	268.159	-1637.81	-1602.5 	-1601.6 	2.94976
62 	272.409	-1639.05	-1602.35	-1601.6 	2.75412
63 	276.656	-1684.37	-1602.38	-1601.6 	4.6677 
64 	281.021	-1778.66	-1602.44	-1601.4 	8.5035 
65 	285.174	-1620.25	-1602.09	-1601.4 	1.96269
66 	289.552	-1670.67	-1602.24	-1601.4 	4.51877
67 	293.889	-1679.01	-1602.49	-1601.4 	5.27794
68 	298.098	-1756.2 	-1602.55	-1601.4 	7.55375
69 	302.259	-1617.14	-1601.84	-1601.4 	1.364  
70 	306.499	-1652.67	-1602   	-1601.4 	3.09882
71 	310.65 	-1633.58	-1601.95	-1601.4 	2.43535
72 	314.783	-1632.17	-1602   	-1601.4 	2.72737
73 	318.971	-1637.61	-1601.92	-1601.4 	2.55206
74 	323.209	-1663.59	-1601.9 	-1601.3 	3.31326
75 	327.402	-1617.49	-1601.62	-1601.3 	1.19256
76 	331.685	-1622.86	-1601.75	-1601.3 	1.92483
77 	335.88 	-1704.93	-1602.27	-1601.3 	5.82244
78 	340.09 	-1671.82	-1601.99	-1601.3 	4.69578
79 	344.394	-1630.7 	-1601.74	-1601.3 	2.3315 
80 	348.569	-1626.3 	-1601.94	-1601.2 	2.78221
81 	352.847	-1679.46	-1602.05	-1601.2 	5.58171
82 	357.15 	-1740.54	-1602.29	-1601.2 	9.11474
83 	361.227	-1640.25	-1602.03	-1601.2 	3.57271
84 	365.404	-1697.88	-1601.81	-1601.2 	5.07713
85 	369.63 	-1731.87	-1601.78	-1601.2 	6.07658
86 	373.81 	-1668.85	-1601.93	-1601.2 	5.10949
87 	378.134	-1625.97	-1601.64	-1601.2 	2.12603
88 	382.475	-1648.88	-1601.84	-1601.2 	3.93852
89 	386.812	-1658.62	-1601.83	-1601.2 	3.79139
90 	391.081	-1704.18	-1602.13	-1601.2 	6.47971
91 	395.377	-1634.14	-1601.54	-1601.2 	2.22231
92 	399.674	-1624.28	-1601.46	-1601.2 	1.61093
93 	403.981	-1632.38	-1601.64	-1601.2 	2.35627
94 	408.241	-1630.14	-1601.6 	-1601.2 	2.04675
95 	412.383	-1637.98	-1601.5 	-1601.2 	2.21395
96 	416.497	-1631.12	-1601.68	-1601.2 	2.36935
97 	420.722	-1635.74	-1601.78	-1601.2 	2.88733
