gen	depth	min     	avg     	max     	std     
0  	25   	-2203.27	-2050.79	-2030.02	18.4066 
1  	25   	-2079.48	-2039.61	-2029.32	6.45773 
2  	25   	-2154.92	-2035.84	-2028.6 	8.09863 
3  	25   	-2126.2 	-2033.28	-2027.8 	6.27757 
4  	25   	-2123.34	-2031.87	-2027.8 	6.24697 
5  	25   	-2075.28	-2030.4 	-2027.8 	3.20939 
6  	25   	-2039.22	-2029.41	-2027.22	0.970087
7  	25   	-2088.88	-2029.27	-2027.22	3.69148 
8  	25   	-2063.1 	-2028.6 	-2027.22	2.69315 
9  	25   	-2043.4 	-2027.92	-2027.22	0.89282 
10 	25   	-2094.84	-2027.95	-2027.1 	3.4762  
11 	25   	-2055.66	-2027.49	-2027.1 	1.44649 
12 	25   	-2049.28	-2027.51	-2026.7 	1.65398 
13 	25   	-2147.6 	-2027.61	-2026.7 	5.47628 
14 	25   	-2088.71	-2027.55	-2026.4 	3.19613 
15 	25   	-2038.52	-2027.23	-2026.4 	0.856541
16 	25   	-2115.73	-2027.5 	-2026.4 	5.77515 
17 	25   	-2068.05	-2027.13	-2026.4 	2.785   
18 	25   	-2040.07	-2026.77	-2026   	1.03718 
19 	25   	-2034.26	-2026.53	-2026   	0.519103
20 	25   	-2132.36	-2026.87	-2026   	5.22547 
21 	25   	-2051.25	-2026.57	-2025.7 	1.53137 
22 	25   	-2081.93	-2026.66	-2025.7 	2.70078 
23 	25   	-2038.52	-2026.41	-2025.7 	0.871558
24 	25   	-2070.03	-2026.4 	-2025.7 	2.43639 
25 	25   	-2051.54	-2026.15	-2025.7 	1.52992 
26 	25   	-2030.85	-2025.92	-2025.7 	0.450684
27 	25   	-2038.8 	-2025.92	-2025.7 	1.06268 
28 	25   	-2037.82	-2025.83	-2025.7 	0.865589
29 	25   	-2035.89	-2025.83	-2025.7 	0.884813
30 	25   	-2029.7 	-2025.76	-2025.7 	0.35747 
31 	25   	-2047.32	-2025.89	-2025.7 	1.6037  
32 	25   	-2031.1 	-2025.8 	-2025.7 	0.518358
33 	25   	-2030.15	-2025.79	-2025.7 	0.440153
34 	25   	-2056.18	-2026.01	-2025.7 	2.02892 
35 	25   	-2037.55	-2025.84	-2025.7 	0.919527
36 	25   	-2034.92	-2025.79	-2025.7 	0.733455
37 	25   	-2055.19	-2025.86	-2025.7 	1.54178 
38 	25   	-2052.52	-2025.91	-2025.7 	1.5967  
39 	25   	-2114.34	-2025.96	-2025.3 	3.98288 
40 	25   	-2037.55	-2025.82	-2025.3 	0.889105
41 	25   	-2040.47	-2025.9 	-2025.3 	1.17716 
42 	25   	-2062.81	-2026.04	-2025.3 	2.96248 
43 	25   	-2059.43	-2025.92	-2025.3 	2.11824 
44 	25   	-2035.62	-2025.67	-2025.3 	0.703633
45 	25   	-2061.1 	-2025.61	-2025.3 	1.94035 
46 	25   	-2034.92	-2025.4 	-2025.3 	0.603615
47 	25   	-2031.1 	-2025.39	-2025.3 	0.589068
48 	25   	-2033.96	-2025.38	-2025.3 	0.608447
49 	25   	-2030.15	-2025.38	-2025.3 	0.506829
50 	25   	-2050.55	-2025.53	-2025.3 	1.59554 
51 	25   	-2132.95	-2025.61	-2025.3 	4.91044 
52 	25   	-2046.18	-2025.43	-2025.3 	1.0623  
53 	25   	-2034.26	-2025.41	-2025.3 	0.77452 
54 	25   	-2029.22	-2025.36	-2025.3 	0.38385 
55 	25   	-2054.72	-2025.54	-2025.3 	1.68084 
56 	25   	-2074.28	-2025.65	-2025.3 	3.14296 
