gen	time   	min     	avg     	max     	std     
0  	4.68474	-1160.89	-828.691	-804.194	25.7546 
1  	6.89328	-892.781	-815.579	-803.745	7.36423 
2  	9.00841	-841.976	-810.576	-803.046	4.30243 
3  	11.1792	-901.341	-807.782	-803.046	5.40972 
4  	13.269 	-815.194	-805.694	-802.921	1.66984 
5  	15.4334	-877.205	-805.046	-802.796	4.79591 
6  	17.5873	-870.605	-804.121	-802.222	3.5056  
7  	19.7418	-828.509	-803.489	-802.097	1.87659 
8  	21.8461	-841.308	-803.247	-802.097	2.35383 
9  	23.99  	-873.243	-803.139	-802.097	4.22926 
10 	26.1448	-856.759	-802.683	-801.523	2.48208 
11 	28.3061	-806.796	-802.38 	-801.523	0.570279
12 	30.5022	-809.398	-802.274	-801.523	0.62164 
13 	32.6655	-813.523	-802.214	-801.523	1.04788 
14 	34.7945	-815.469	-801.974	-801.523	0.814775
15 	36.8716	-813.252	-801.84 	-801.523	0.966702
16 	39.0393	-810.481	-801.734	-801.398	0.823053
17 	41.1733	-831.18 	-801.754	-801.398	1.87255 
18 	43.3359	-847.708	-801.898	-801.398	2.9551  
19 	45.5088	-818.398	-801.721	-800.699	1.15017 
20 	47.6337	-810.886	-801.64 	-800.699	0.749436
21 	49.7619	-1276.12	-802.573	-800.699	21.231  
22 	51.9185	-818.173	-801.589	-800.699	1.33386 
23 	54.0725	-812.284	-801.448	-800.699	1.12384 
24 	56.2187	-823.036	-801.184	-800.699	1.37566 
25 	58.4052	-807.553	-800.859	-800.699	0.512462
26 	60.5301	-848.991	-800.979	-800.699	2.3366  
27 	62.7906	-948.52 	-801.201	-800.699	6.71726 
28 	64.9531	-811.585	-800.837	-800.699	0.800563
29 	67.1422	-808.319	-800.804	-800.699	0.6489  
30 	69.2306	-810.62 	-800.848	-800.699	0.832177
31 	71.3306	-818.398	-800.876	-800.699	1.27049 
32 	73.4585	-833.444	-800.846	-800.699	1.56595 
33 	75.5743	-817.699	-800.852	-800.699	1.09116 
34 	77.6676	-807.745	-800.797	-800.699	0.593377
35 	79.8003	-823.301	-800.888	-800.699	1.37479 
36 	81.9388	-814.842	-800.902	-800.699	1.17293 
37 	84.0876	-1064.97	-801.853	-800.699	13.9118 
38 	86.2368	-880.081	-801.088	-800.699	4.09362 
39 	88.4329	-819.377	-800.897	-800.699	1.43127 
40 	90.5697	-831.18 	-800.924	-800.699	1.8208  
41 	92.717 	-814.77 	-800.885	-800.699	1.19116 
42 	94.8427	-826.538	-801.004	-800.699	1.83208 
43 	97.0094	-846.018	-800.996	-800.699	2.49014 
44 	99.1451	-823.018	-800.885	-800.699	1.39664 
45 	101.283	-836.119	-800.886	-800.699	1.75114 
46 	103.401	-834.143	-800.914	-800.699	1.75207 
47 	105.578	-849.983	-800.936	-800.699	2.34264 
48 	107.738	-838.387	-801.012	-800.699	2.2047  
49 	109.838	-815.469	-800.891	-800.699	1.20705 
50 	112.039	-850.276	-801.01 	-800.699	2.81276 
51 	114.187	-811.854	-800.815	-800.699	0.722636
52 	116.231	-830.194	-800.828	-800.699	1.40068 
53 	118.366	-815.745	-800.861	-800.699	1.06768 
54 	120.511	-810.62 	-800.806	-800.699	0.758862
55 	122.609	-806.097	-800.797	-800.699	0.476638
56 	124.784	-810.886	-800.798	-800.699	0.734441
57 	126.981	-821.879	-800.911	-800.699	1.63833 
58 	129.083	-815.469	-800.819	-800.699	0.904066
59 	131.173	-805.854	-800.766	-800.699	0.400711
60 	133.355	-824.569	-800.859	-800.699	1.29717 
61 	135.516	-826.538	-800.811	-800.699	1.2115  
62 	137.637	-817.42 	-800.864	-800.699	1.14148 
63 	139.794	-811.854	-800.81 	-800.699	0.816709
64 	141.921	-846.31 	-801.09 	-800.699	2.82795 
65 	144.026	-814.77 	-800.852	-800.699	0.958943
66 	146.088	-809.921	-800.786	-800.699	0.58122 
67 	148.216	-824.569	-801.015	-800.699	1.90799 
68 	150.302	-806.097	-800.822	-800.699	0.623434
69 	152.417	-807.745	-800.794	-800.699	0.604201
70 	154.548	-818.678	-800.855	-800.699	1.24839 
71 	156.71 	-812.824	-800.855	-800.699	0.984809
72 	158.839	-950.464	-801.15 	-800.699	6.7623  
73 	160.941	-819.658	-800.84 	-800.699	1.13512 
74 	163.102	-813.921	-800.837	-800    	1.07758 
75 	165.196	-814.495	-800.832	-800    	0.901375
76 	167.299	-825.553	-800.846	-800    	1.41967 
77 	169.385	-820.357	-800.813	-800    	1.24124 
78 	171.542	-823.301	-800.721	-800    	1.28259 
79 	173.69 	-807.745	-800.473	-800    	0.63759 
80 	175.759	-812.553	-800.217	-800    	0.692549
81 	177.873	-834.432	-800.276	-800    	2.163   
82 	180.019	-814.951	-800.185	-800    	1.10362 
83 	182.134	-833.444	-800.208	-800    	2.05789 
84 	184.289	-805.699	-800.084	-800    	0.513447
85 	186.387	-809.921	-800.134	-800    	0.883075
86 	188.514	-810.481	-800.164	-800    	1.01669 
87 	190.694	-806.097	-800.085	-800    	0.526402
88 	192.801	-819.658	-800.174	-800    	1.2488  
89 	194.861	-804.222	-800.082	-800    	0.422218
90 	197.03 	-849.284	-800.223	-800    	2.37697 
91 	199.193	-813.796	-800.179	-800    	1.11068 
92 	201.298	-871.541	-800.3  	-800    	3.39201 
93 	203.403	-803.745	-800.05 	-800    	0.300506
94 	205.567	-805.155	-800.083	-800    	0.495401
95 	207.67 	-817.42 	-800.142	-800    	1.02857 
96 	209.797	-811.854	-800.144	-800    	0.815224
97 	211.844	-822.602	-800.132	-800    	1.22534 
98 	213.915	-875.108	-800.424	-800    	4.18149 
99 	216.069	-812.824	-800.132	-800    	0.962683
gen	time   	min     	avg     	max     	std     
0  	4.3704 	-1071.36	-826.196	-803.62 	20.4563 
1  	6.51946	-860.155	-814.534	-803.62 	6.48912 
2  	8.63738	-830.481	-809.933	-803.495	3.80131 
3  	10.8204	-908.423	-807.446	-802.921	5.22157 
4  	12.9436	-833.115	-805.976	-802.222	2.80914 
5  	15.1363	-844.076	-805.119	-802.222	3.12409 
6  	17.1736	-853.611	-804.278	-802.097	2.71199 
7  	19.2597	-817.815	-803.512	-801.523	1.33241 
8  	21.408 	-904.373	-803.394	-800.699	5.83235 
9  	23.5169	-834.967	-802.686	-800.699	1.92307 
10 	25.6446	-898.925	-802.717	-800.699	5.24068 
11 	27.74  	-818.119	-801.939	-800    	0.963397
12 	29.8638	-834.143	-801.744	-800    	2.04833 
13 	32.0107	-815.469	-801.231	-800    	0.822238
14 	34.1323	-820.357	-800.889	-800    	1.00524 
15 	36.3155	-808    	-800.635	-800    	0.773149
16 	38.4136	-806.796	-800.366	-800    	0.702564
17 	40.5033	-810.886	-800.165	-800    	0.815773
18 	42.4961	-839.377	-800.24 	-800    	2.0696  
19 	44.6624	-806.097	-800.093	-800    	0.516618
20 	46.7114	-822.602	-800.132	-800    	1.25764 
21 	48.8508	-810.886	-800.105	-800    	0.758698
22 	50.9465	-831.469	-800.179	-800    	1.56462 
23 	53.0619	-804.222	-800.075	-800    	0.384383
24 	55.1703	-820.638	-800.171	-800    	1.317   
25 	57.2663	-835.955	-800.148	-800    	1.67515 
26 	59.336 	-810.886	-800.063	-800    	0.54482 
27 	61.4008	-806.796	-800.075	-800    	0.519158
28 	63.5541	-853.252	-800.195	-800    	2.45183 
29 	65.6072	-812.824	-800.079	-800    	0.688605
30 	67.6787	-821.62 	-800.204	-800    	1.38588 
31 	69.8484	-808.959	-800.082	-800    	0.605893
32 	72.0312	-822.602	-800.112	-800    	1.11088 
33 	74.2367	-803.301	-800.046	-800    	0.298213
34 	76.355 	-813.18 	-800.108	-800    	0.829276
35 	78.5005	-813.796	-800.081	-800    	0.689088
36 	80.5971	-806.097	-800.079	-800    	0.475839
37 	82.7871	-832.456	-800.162	-800    	1.57684 
38 	84.9643	-823.585	-800.19 	-800    	1.45521 
39 	87.0909	-809.921	-800.11 	-800    	0.73613 
40 	89.1556	-816.004	-800.138	-800    	0.926646
41 	91.2985	-804.222	-800.056	-800    	0.318266
42 	93.3915	-807.745	-800.065	-800    	0.512397
43 	95.5696	-837.398	-800.304	-800    	2.25448 
