gen	time   	min     	avg     	max     	std     
0  	9.29811	-1967.75	-1667.6 	-1612.42	46.6459 
1  	13.6783	-1728.41	-1639.82	-1610.62	15.8026 
2  	18.0061	-1679.88	-1628.7 	-1608.7 	10.3038 
3  	22.514 	-1692.3 	-1622.27	-1608.7 	8.85497 
4  	26.8026	-1814.81	-1618.61	-1605.89	13.8383 
5  	31.0776	-1670.16	-1615   	-1605.89	5.21512 
6  	35.3699	-2123.28	-1614.83	-1605.89	27.5717 
7  	39.7524	-1673.66	-1611.55	-1605.74	4.43034 
8  	44.1955	-1716.45	-1610.53	-1605.19	5.34952 
9  	48.5591	-1690.31	-1609.39	-1604.92	4.31599 
10 	53.0257	-1667.96	-1608.6 	-1603.8 	4.61269 
11 	57.4789	-1629.05	-1607.49	-1603.62	2.3619  
12 	61.6491	-1637.52	-1606.64	-1602.92	1.92365 
13 	66.1598	-1655.29	-1606.42	-1602.92	3.52501 
14 	70.6732	-1654.32	-1605.62	-1602.22	2.96919 
15 	74.974 	-1630.98	-1604.92	-1602.22	2.23052 
16 	79.2311	-1630.8 	-1604.16	-1602   	2.02137 
17 	83.6591	-1617.97	-1603.66	-1602   	1.50505 
18 	87.8143	-1665.57	-1603.49	-1601.4 	3.29024 
19 	92.0745	-1630.89	-1603.2 	-1601.4 	2.73206 
20 	96.4633	-1654.85	-1602.82	-1601.4 	3.54903 
21 	100.846	-1643.74	-1602.53	-1601.4 	3.04377 
22 	105.184	-1669.45	-1602.42	-1601.3 	4.31482 
23 	109.586	-1617.05	-1601.85	-1601.3 	1.22303 
24 	114.028	-1638.7 	-1601.87	-1601.3 	2.49018 
25 	118.372	-1670.44	-1601.86	-1601.3 	4.49081 
26 	122.666	-1648.29	-1601.95	-1601.3 	3.9375  
27 	126.942	-1680.39	-1601.82	-1601.3 	4.43486 
28 	131.096	-1611.59	-1601.48	-1601.3 	0.827576
29 	135.472	-1646.31	-1601.77	-1600.7 	2.99819 
30 	139.966	-1619   	-1601.55	-1600.7 	1.4767  
31 	144.324	-1629.81	-1601.75	-1600.7 	2.68893 
32 	148.623	-1611.59	-1601.44	-1600.7 	1.12207 
33 	153.096	-1628.22	-1601.44	-1600.7 	1.80423 
34 	157.501	-1619.66	-1601.25	-1600.7 	1.46554 
35 	161.746	-1607.49	-1600.92	-1600.7 	0.653017
36 	166.045	-1612.19	-1600.9 	-1600.7 	0.927371
37 	170.489	-1626.54	-1601.1 	-1600.7 	2.30273 
38 	174.876	-1613.8 	-1600.92	-1600.7 	1.09494 
39 	179.243	-1618.4 	-1600.97	-1600.7 	1.47644 
40 	183.549	-1612.55	-1600.91	-1600.7 	1.12299 
41 	187.969	-1672.73	-1601.32	-1600.7 	4.85401 
42 	192.427	-1624.19	-1601.02	-1600.7 	1.91457 
43 	196.843	-1626.15	-1600.91	-1600.7 	1.55189 
44 	200.855	-1637.4 	-1600.96	-1600.7 	1.80563 
45 	205.248	-1609.66	-1600.87	-1600.7 	0.824591
46 	209.698	-1607.4 	-1600.81	-1600.7 	0.56105 
47 	214.046	-1661.19	-1601.2 	-1600.7 	3.30927 
48 	218.378	-1666.76	-1601.17	-1600.7 	3.51197 
49 	222.779	-1623.2 	-1600.97	-1600.7 	1.60127 
50 	227.027	-1840.61	-1601.47	-1600.7 	10.8164 
51 	231.257	-1608.44	-1600.87	-1600.7 	0.801361
52 	235.664	-1625.17	-1601.06	-1600.7 	2.03395 
53 	239.853	-1621.24	-1601   	-1600.7 	1.7166  
54 	244.283	-1630.19	-1601.01	-1600.7 	1.99269 
55 	248.765	-1613.8 	-1600.88	-1600.7 	1.11139 
56 	253.264	-1632.07	-1601.17	-1600.7 	2.61447 
57 	257.756	-1628.12	-1601.02	-1600.7 	2.03875 
58 	262.061	-1610.26	-1600.88	-1600.7 	0.912772
59 	266.286	-1614.47	-1600.89	-1600.7 	1.09062 
60 	270.648	-1625.27	-1601.02	-1600.7 	1.89873 
61 	274.992	-1625.17	-1601.05	-1600.7 	2.02637 
62 	279.435	-1625.55	-1600.94	-1600.7 	1.64662 
63 	283.793	-1614.77	-1601.02	-1600.7 	1.58428 
64 	288.008	-1647.61	-1600.98	-1600.7 	2.41258 
65 	292.463	-1617.7 	-1600.9 	-1600.7 	1.31693 
66 	296.818	-1635.42	-1601.17	-1600.7 	2.86772 
67 	301.23 	-1608.7 	-1600.91	-1600.7 	0.965539
68 	305.625	-1635.11	-1601.08	-1600.7 	2.22487 
69 	309.936	-1616.72	-1600.92	-1600.7 	1.32413 
70 	314.288	-1625.28	-1601.12	-1600.7 	2.30431 
71 	318.691	-1610.89	-1600.9 	-1600.7 	0.977393
72 	322.933	-1618.72	-1600.91	-1600.7 	1.37557 
73 	327.374	-1612.41	-1600.88	-1600.7 	1.05195 
