gen	time   	min     	avg     	max     	std     
0  	11.298 	-2249.57	-2048.97	-2029.49	21.4531 
1  	16.7178	-2073.2 	-2037.53	-2029.05	6.06096 
2  	22.1604	-2097.47	-2033.79	-2029   	5.35071 
3  	27.5403	-2111.28	-2032.06	-2028.22	6.11639 
4  	32.9379	-2040.31	-2030.11	-2027.52	1.29302 
5  	38.4111	-2044.1 	-2029.38	-2027.4 	1.59968 
6  	43.7651	-2035.14	-2028.67	-2027.1 	0.799724
7  	49.1882	-2043.54	-2028.29	-2027.1 	1.1274  
8  	54.6474	-2060.42	-2028   	-2026.4 	1.63973 
9  	59.9548	-2061.83	-2027.77	-2026.4 	1.90501 
10 	65.3572	-2049.57	-2027.55	-2026.4 	1.89279 
11 	70.7408	-2060.97	-2027.3 	-2026.4 	2.07998 
12 	76.1485	-2058.85	-2026.9 	-2026.4 	1.48295 
13 	81.5949	-2050.27	-2026.71	-2026   	1.38376 
14 	87.1313	-2038.8 	-2026.54	-2026   	0.860056
15 	92.6129	-2038.8 	-2026.53	-2026   	0.985497
16 	97.8712	-2054.51	-2026.71	-2025.7 	2.29598 
17 	103.275	-2035.77	-2026.45	-2025.7 	0.538312
18 	108.503	-2041.44	-2026.46	-2025.7 	0.801091
19 	113.787	-2069.33	-2026.51	-2025.7 	2.30425 
20 	118.984	-2057.17	-2026.4 	-2025.7 	1.83953 
21 	124.226	-2073.29	-2026.46	-2025.7 	3.69204 
22 	129.384	-2036.85	-2025.94	-2025.7 	0.93713 
23 	134.744	-2106.38	-2026.14	-2025.7 	4.168   
24 	140.157	-2032.74	-2025.77	-2025.7 	0.548955
25 	145.382	-2033   	-2025.77	-2025.7 	0.56206 
26 	150.864	-2052.82	-2025.95	-2025.7 	1.82039 
27 	156.288	-2093.15	-2025.89	-2025.7 	3.05404 
28 	161.613	-2036.18	-2025.79	-2025.7 	0.683137
29 	166.74 	-2032.35	-2025.76	-2025.7 	0.441295
30 	172.27 	-2125.98	-2026.07	-2025.7 	4.76326 
31 	177.852	-2049.57	-2025.82	-2025.7 	1.15156 
32 	183.334	-2039.77	-2025.77	-2025.7 	0.686954
33 	188.737	-2035.89	-2025.81	-2025.7 	0.763069
34 	194.261	-2037.19	-2025.85	-2025.7 	1.00476 
35 	199.644	-2038.8 	-2025.85	-2025.7 	0.942859
36 	205.133	-2044.38	-2025.9 	-2025.7 	1.51826 
37 	210.568	-2036.27	-2025.78	-2025.7 	0.599828
38 	215.953	-2067.35	-2025.93	-2025.7 	2.25156 
39 	221.238	-2042.7 	-2025.83	-2025.7 	1.14163 
40 	226.6  	-2046.62	-2025.95	-2025.7 	1.60387 
41 	231.993	-2050.85	-2025.89	-2025.7 	1.44744 
42 	237.476	-2033.3 	-2025.76	-2025.7 	0.467473
43 	242.838	-2042.42	-2025.9 	-2025.7 	1.47385 
44 	248.315	-2041.49	-2025.88	-2025.7 	1.18577 
45 	253.743	-2047.32	-2025.84	-2025.7 	1.20772 
46 	258.94 	-2034.66	-2025.76	-2025.7 	0.55131 
47 	264.177	-2031.8 	-2025.77	-2025.7 	0.500769
48 	269.685	-2045.64	-2025.82	-2025.7 	1.13283 
49 	275.097	-2030.49	-2025.76	-2025.7 	0.398172
50 	280.361	-2049.57	-2025.83	-2025.7 	1.20308 
51 	285.564	-2045.54	-2025.89	-2025.7 	1.24228 
52 	290.795	-2039.77	-2025.84	-2025.7 	0.896222
53 	296.181	-2038.52	-2025.75	-2025.7 	0.61431 
54 	301.435	-2072.3 	-2025.95	-2025.7 	2.50952 
55 	306.888	-2057.17	-2025.97	-2025.7 	2.24137 
56 	312.168	-2031.1 	-2025.77	-2025.7 	0.467605
57 	317.508	-2029.22	-2025.75	-2025.7 	0.294558
58 	322.93 	-2034.92	-2025.78	-2025.7 	0.615748
59 	328.389	-2036.59	-2025.83	-2025.3 	0.905199
60 	333.783	-2059.43	-2025.92	-2025.3 	2.13889 
61 	339.185	-2041.72	-2025.86	-2025.3 	1.22713 
62 	344.66 	-2032.74	-2025.73	-2025.3 	0.526547
63 	350    	-2068.05	-2025.84	-2025.3 	2.34687 
64 	355.279	-2038.12	-2025.58	-2025.3 	0.790072
65 	360.686	-2042.7 	-2025.43	-2025.3 	0.867209
66 	366.153	-2049.57	-2025.45	-2025.3 	1.19568 
67 	371.458	-2035.89	-2025.37	-2025.3 	0.582924
68 	376.728	-2073.29	-2025.46	-2025.3 	2.18431 
69 	382.236	-2043.98	-2025.41	-2025.3 	0.95784 
70 	387.654	-2039.77	-2025.42	-2025.3 	0.927237
71 	393.038	-2030.15	-2025.38	-2025.3 	0.451488
72 	398.237	-2052.52	-2025.42	-2025.3 	1.29398 
73 	403.573	-2045.64	-2025.46	-2025.3 	1.23235 
74 	409.069	-2046.62	-2025.47	-2025.3 	1.37277 
75 	414.459	-2038.8 	-2025.4 	-2025.3 	0.824596
76 	419.974	-2037.82	-2025.42	-2025.3 	0.986487
77 	425.204	-2030.15	-2025.38	-2025.3 	0.404225
78 	430.493	-2034.92	-2025.4 	-2025.3 	0.704803
79 	436.042	-2054.49	-2025.48	-2025.3 	1.67488 
80 	441.376	-2039.1 	-2025.39	-2025.3 	0.80917 
81 	446.859	-2043.7 	-2025.44	-2025.3 	1.19548 
82 	452.457	-2036.85	-2025.4 	-2025.3 	0.741754
83 	457.942	-2051.54	-2025.5 	-2025.3 	1.7846  
84 	463.163	-2031.1 	-2025.37	-2025.3 	0.487857
85 	468.487	-2125.16	-2025.65	-2025.3 	4.56478 
86 	474.048	-2043.68	-2025.41	-2025.3 	0.968878
87 	479.26 	-2041.7 	-2025.42	-2025.3 	1.04949 
88 	484.75 	-2032.05	-2025.38	-2025.3 	0.464525
89 	489.958	-2063.69	-2025.48	-2025.3 	1.90175 
90 	495.314	-2030.85	-2025.35	-2025.3 	0.387739
91 	500.653	-2033.96	-2025.4 	-2025.3 	0.584935
92 	506.113	-2073.29	-2025.53	-2025.3 	2.47611 
93 	511.55 	-2046.62	-2025.46	-2025.3 	1.38957 
94 	516.99 	-2035.89	-2025.36	-2025.3 	0.511636
95 	522.413	-2029   	-2025.36	-2025.3 	0.330507
96 	527.711	-2032.35	-2025.38	-2025.3 	0.504846
97 	533.071	-2033.96	-2025.41	-2025.3 	0.702865
98 	538.403	-2036.19	-2025.39	-2025.3 	0.621682
99 	543.751	-2033.96	-2025.41	-2025.3 	0.650725
gen	time   	min     	avg     	max     	std     
0  	11.2976	-2173.76	-2049.29	-2028.92	15.3116 
1  	16.6742	-2090.47	-2039.32	-2028.92	7.3876  
2  	22.0214	-2411.91	-2035.6 	-2027.92	17.7767 
3  	27.6777	-2068.46	-2032.36	-2027.92	3.27561 
4  	33.0258	-2064.2 	-2030.54	-2027.4 	2.37274 
5  	38.5991	-2052.08	-2029.4 	-2027.22	1.85491 
6  	44.0117	-2111.58	-2028.8 	-2027.22	3.86628 
