gen	time   	min     	avg     	max     	std    
0  	8.91569	-2131.27	-1699.04	-1627.14	60.7769
1  	13.1234	-1970.02	-1662.86	-1623.4 	28.1549
2  	17.2653	-1899.62	-1647.77	-1620.04	20.3177
3  	21.526 	-1715.58	-1637.28	-1618.57	10.4419
4  	25.8452	-1796.91	-1633.17	-1616.56	13.9033
5  	30.14  	-1969.04	-1629.06	-1613.98	17.3468
6  	34.3346	-1730.68	-1625.93	-1613.98	8.9671 
7  	38.6113	-1810.64	-1623.53	-1612.02	10.5215
8  	42.7144	-1752.48	-1621.35	-1612.02	8.98869
9  	46.9367	-2100.72	-1620.51	-1611.14	24.0823
10 	51.0071	-1709.14	-1617.66	-1609.64	5.10788
11 	55.1125	-1787.25	-1617.38	-1609.64	10.6262
12 	59.4546	-1761.51	-1616.43	-1608.97	10.7807
13 	63.7705	-1679.98	-1614.16	-1608.06	5.06412
14 	67.9941	-1699.16	-1613.16	-1608.06	5.5208 
15 	72.2746	-1741.98	-1612.5 	-1608.02	8.09806
16 	76.5792	-1647.3 	-1610.97	-1607.81	3.16261
17 	80.8596	-1986.81	-1611.46	-1607.22	18.1065
18 	85.1332	-1650.52	-1609.79	-1607.11	3.20699
19 	89.4267	-1676.49	-1609.79	-1606.42	5.141  
20 	93.5609	-1658.57	-1609.02	-1605.59	4.27889
21 	97.8392	-1704.05	-1608.56	-1605.19	5.37659
22 	102.193	-1976.29	-1610.37	-1605.19	25.4409
23 	106.449	-2119.03	-1610.89	-1604.8 	38.4903
24 	110.695	-1640.16	-1606.98	-1604.8 	3.58572
25 	115.102	-1739.35	-1607.61	-1604.62	11.1239
26 	119.406	-1676.87	-1606.25	-1604.19	4.2545 
27 	123.702	-1644.42	-1605.83	-1603.92	2.70828
28 	127.817	-1624.49	-1605.47	-1603.92	1.52613
29 	132.112	-1654.76	-1605.51	-1603.44	3.48468
30 	136.437	-1678.14	-1605.6 	-1603.44	5.32194
31 	140.69 	-2275.69	-1608.16	-1603.44	36.4688
32 	145.023	-1745.64	-1605.5 	-1603.44	7.82265
33 	149.413	-1747.93	-1604.93	-1603.44	8.0183 
34 	153.639	-1837.55	-1605.46	-1603.44	12.0731
35 	157.792	-1695.42	-1604.88	-1603.44	6.8158 
36 	162.059	-3506.29	-1607.94	-1603.44	85.0245
37 	166.28 	-1661.61	-1604.01	-1603.22	3.93625
38 	170.316	-1635.68	-1603.86	-1603.22	2.51984
39 	174.522	-1628.24	-1603.75	-1603.1 	1.62902
40 	178.879	-1715.63	-1604.18	-1603.1 	5.71612
41 	182.993	-1664.88	-1603.97	-1602.52	3.91478
42 	187.331	-1675.35	-1603.95	-1602.52	5.12552
43 	191.538	-1650.41	-1603.88	-1602.52	4.02467
