gen	time   	min     	avg     	max     	std    
0  	9.02465	-2745.55	-1725.78	-1632.93	98.4449
1  	13.3959	-1902.22	-1674.23	-1628.35	29.9225
2  	17.67  	-4251.22	-1662.83	-1625.66	119.073
3  	21.9885	-1920.99	-1646.79	-1616.67	21.6998
4  	26.1635	-2130.43	-1640.28	-1616.67	32.2712
5  	30.3793	-2067.56	-1633.75	-1616.54	28.4176
6  	34.6534	-1708.45	-1627.29	-1613.83	8.63463
7  	38.8103	-1691.32	-1623.85	-1613.83	8.92783
8  	43.116 	-1718.18	-1621.13	-1613.83	9.03224
9  	47.3944	-1703.48	-1618.72	-1611.44	5.71673
10 	51.6595	-1826.1 	-1618.56	-1611.44	16.3252
11 	55.9052	-1682.27	-1616.28	-1611.27	6.3367 
12 	60.162 	-1668.62	-1615.05	-1610.62	4.65409
13 	64.5028	-1741.76	-1614.49	-1609.99	7.40298
14 	68.8184	-1975.47	-1615.43	-1609.64	23.8013
15 	73.0248	-1997.25	-1614.27	-1609.06	19.7467
16 	77.1728	-1707.56	-1612.41	-1609.06	5.55727
17 	81.3736	-1661.68	-1611.59	-1608.72	3.10614
18 	85.7216	-1658.97	-1611.3 	-1608.44	4.09665
19 	89.9455	-2250.35	-1613   	-1607.92	30.334 
20 	94.2637	-1682.64	-1610.54	-1607.74	5.09917
21 	98.4926	-1659.56	-1610.07	-1607.05	4.02703
22 	102.851	-1682.81	-1610.03	-1607.05	6.59792
23 	107.116	-1653.84	-1609.45	-1606.4 	4.70671
24 	111.431	-1874.53	-1609.33	-1606.32	13.5604
25 	115.769	-1639.56	-1607.99	-1605.7 	3.05385
26 	119.963	-1713.97	-1607.94	-1605   	6.15479
27 	124.194	-1645.72	-1607.65	-1605   	4.12361
28 	128.377	-1749.92	-1607.9 	-1605   	9.97832
29 	132.845	-1697.11	-1607.43	-1604.84	6.6341 
30 	137.17 	-1637.59	-1606.29	-1604.84	2.57859
31 	141.516	-1683.7 	-1606.2 	-1604.84	4.60372
32 	145.813	-1633.88	-1605.86	-1604.84	3.11074
33 	150.161	-1647.52	-1605.62	-1604.84	3.1037 
34 	154.566	-1639.17	-1605.32	-1604.84	2.41221
35 	158.881	-1634.89	-1605.39	-1604.74	2.67635
36 	163.226	-1647.48	-1605.26	-1604.14	2.77146
37 	167.385	-1659.03	-1605.63	-1604.14	4.34965
38 	171.738	-1932.27	-1606.45	-1604.14	17.0402
39 	176.117	-1626.6 	-1605.33	-1604.14	2.28489
40 	180.298	-2068.62	-1606.58	-1604.14	21.6081
41 	184.57 	-1744.01	-1605.97	-1604.14	10.1012
42 	188.844	-1666.61	-1605.03	-1603.74	5.05484
43 	192.953	-1643.14	-1604.61	-1603.74	2.76929
44 	197.165	-1656.46	-1604.83	-1603.74	4.08282
45 	201.402	-1737.53	-1605.13	-1603.74	7.53836
46 	205.699	-1853.22	-1605.6 	-1603.74	12.7383
47 	209.938	-1885.45	-1606.12	-1603.62	18.5745
48 	214.068	-1630.92	-1604.4 	-1603.49	2.45215
49 	218.239	-1800.39	-1604.85	-1603.1 	10.4947
50 	222.4  	-1694.35	-1604.56	-1603.1 	5.5181 
51 	226.659	-1710.41	-1604.79	-1603.1 	7.24401
52 	230.952	-1940.21	-1605.11	-1603.1 	15.9942
53 	235.154	-1649.99	-1604.03	-1602.8 	3.00633
54 	239.406	-1660.44	-1604.16	-1602.8 	4.09158
55 	243.597	-1738.06	-1604.22	-1602.8 	6.8467 
56 	247.955	-1754.61	-1603.97	-1602.7 	7.2575 
57 	252.231	-1803.07	-1604.49	-1602.7 	11.6287
58 	256.439	-1678.9 	-1603.83	-1602.7 	4.97072
59 	260.655	-1818.36	-1604.6 	-1602.7 	13.7622
60 	264.8  	-1654.36	-1604.07	-1602.7 	5.85048
61 	269.103	-1941.56	-1604.94	-1602.7 	20.5982
62 	273.434	-1628.08	-1603.21	-1602.7 	2.34269
63 	277.602	-1707.36	-1603.43	-1602.7 	5.35989
64 	281.778	-1832.33	-1604.42	-1602.7 	14.0789
65 	286.107	-1660.27	-1603.16	-1602.7 	3.12249
66 	290.497	-1775.4 	-1603.63	-1602.7 	8.39775
