gen	time   	min     	avg     	max     	std     
0  	4.47666	-1102.07	-838.052	-803.796	30.1239 
1  	6.63262	-1168.58	-821.706	-803.796	19.2953 
2  	8.73505	-877.011	-814.005	-803.745	6.12074 
3  	10.8364	-857.747	-809.819	-803.745	5.01516 
4  	13.0029	-904.431	-806.907	-803.097	5.38512 
5  	15.0984	-946.526	-805.365	-803.046	8.52863 
6  	17.2858	-839.165	-804.215	-802.921	2.57498 
7  	19.4128	-823.818	-803.926	-802.921	1.42499 
8  	21.4896	-880.188	-803.957	-802.222	3.80175 
9  	23.6389	-929.928	-804.35 	-802.097	7.54412 
10 	25.7401	-853.658	-803.512	-802.097	2.9892  
11 	27.7543	-887.046	-803.253	-802.097	4.00407 
12 	29.7828	-810.357	-802.699	-802.097	0.798045
13 	31.9501	-833.854	-802.659	-801.523	2.22898 
14 	34.1003	-824.284	-802.487	-801.523	1.7363  
15 	36.2056	-905.67 	-802.618	-801.523	5.44521 
16 	38.3772	-820.658	-802.3  	-801.398	1.50263 
17 	40.4586	-823.018	-802.246	-801.398	1.57447 
18 	42.6017	-833.444	-802.162	-801.398	2.41809 
19 	44.6665	-1734.71	-803.983	-801.398	41.834  
20 	46.7627	-847.009	-801.847	-801.398	2.37526 
21 	48.8736	-869.143	-801.861	-801.398	3.70614 
22 	51.031 	-846.319	-801.679	-801.398	2.23894 
23 	53.1347	-814.495	-801.593	-801.398	1.11246 
24 	55.2872	-838.097	-801.661	-801.398	1.97597 
25 	57.3934	-832.167	-801.694	-801.398	2.10809 
26 	59.6081	-807.745	-801.506	-801.398	0.56447 
27 	61.7774	-816.721	-801.603	-801.398	1.2642  
28 	63.918 	-822.319	-801.612	-801.398	1.50123 
29 	66.0023	-825.268	-801.833	-801.398	2.27231 
30 	68.1119	-862.592	-801.893	-801.398	3.79842 
31 	70.2136	-827.523	-801.696	-801.398	2.09835 
32 	72.316 	-810.62 	-801.482	-801.398	0.623221
33 	74.4746	-839.91 	-801.78 	-801.398	2.2795  
34 	76.6181	-821.62 	-801.601	-801.398	1.29365 
35 	78.77  	-811.488	-801.519	-801.398	0.794943
36 	80.8677	-929.281	-801.79 	-801.398	5.75826 
37 	83.0288	-815.469	-801.599	-801.398	1.11777 
38 	85.1803	-814.495	-801.593	-801.398	1.23805 
39 	87.2732	-813.155	-801.509	-801.398	0.836399
40 	89.317 	-822.036	-801.675	-801.398	1.64919 
41 	91.5174	-824.983	-801.643	-801.398	1.64076 
42 	93.6442	-810.357	-801.5  	-800.699	0.721713
43 	95.7114	-812.553	-801.543	-800.699	0.938833
44 	97.9025	-826.951	-801.647	-800.699	1.7313  
45 	99.9902	-818.071	-801.534	-800.699	1.35729 
46 	102.137	-884.713	-801.625	-800.699	3.85623 
47 	104.227	-832.456	-801.448	-800.699	2.1327  
48 	106.419	-816.444	-801.148	-800.699	1.07017 
49 	108.543	-825.268	-800.887	-800.699	1.29999 
50 	110.67 	-864.174	-801.057	-800.699	3.29685 
51 	112.848	-826.538	-800.888	-800.699	1.43485 
52 	114.967	-808    	-800.835	-800.699	0.690515
53 	117.115	-914.631	-801.33 	-800.699	6.55401 
54 	119.252	-892.629	-801.178	-800.699	5.13709 
55 	121.383	-954.553	-801.238	-800.699	7.02817 
56 	123.507	-826.252	-800.921	-800.699	1.75467 
57 	125.748	-823.585	-800.901	-800.699	1.33151 
58 	127.881	-812.456	-800.799	-800.699	0.668906
59 	130.037	-823.301	-800.898	-800.699	1.57479 
60 	132.262	-815.469	-800.883	-800.699	1.30022 
61 	134.461	-826.951	-800.955	-800.699	1.73034 
62 	136.535	-998.396	-801.362	-800.699	8.986   
