gen	depth	min     	avg     	max     	std    
0  	100  	-4753.95	-1739.99	-1631.39	163.336
1  	100  	-2002.69	-1680.28	-1630.72	36.6088
2  	100  	-2057.16	-1659.69	-1627.2 	27.2405
3  	100  	-1761.29	-1645.91	-1622.93	13.5561
4  	100  	-1741.42	-1639.68	-1621.97	11.2593
5  	100  	-1999.77	-1635.62	-1620.11	21.0277
6  	100  	-1675.29	-1630.08	-1616.68	5.83287
7  	100  	-2131.94	-1629.95	-1616.68	28.9392
8  	100  	-1770.61	-1625.8 	-1615.72	10.4635
9  	100  	-1862.28	-1624.19	-1613.59	15.8454
10 	100  	-2314.19	-1624.04	-1613.59	37.0725
11 	100  	-2042.07	-1621.02	-1612.94	20.7268
12 	100  	-1924.48	-1619.35	-1611.36	18.202 
13 	100  	-1880.13	-1618.24	-1609.72	18.1196
14 	100  	-1660.07	-1615.7 	-1609.72	4.18212
15 	100  	-1692   	-1615.18	-1609.72	5.07682
16 	100  	-1808.98	-1615.17	-1609.44	11.0717
17 	100  	-1668.39	-1613.56	-1609.32	4.58367
18 	100  	-1694.39	-1613.2 	-1608.32	6.20855
19 	100  	-1760.93	-1612.68	-1608.32	9.28276
20 	100  	-1692.94	-1611.66	-1607.49	5.40867
21 	100  	-1779.16	-1611.41	-1607.42	9.93344
22 	100  	-1711.68	-1610.69	-1607.25	7.46424
23 	100  	-1659.18	-1609.77	-1606.8 	4.06381
24 	100  	-1650.76	-1609.14	-1606.29	3.27668
25 	100  	-1676.04	-1609.05	-1605.67	5.81735
26 	100  	-2048.44	-1609.91	-1605.67	22.49  
27 	100  	-1775.13	-1608.86	-1605.67	11.0279
28 	100  	-1781.18	-1608.2 	-1605.19	9.8169 
29 	100  	-1651.9 	-1607.33	-1604.89	4.36983
30 	100  	-1649.39	-1606.61	-1604.8 	2.81616
31 	100  	-1621.74	-1606.15	-1604.62	1.77079
32 	100  	-1663.53	-1606.28	-1604.62	4.66091
33 	100  	-1712.46	-1606.08	-1604.49	6.14657
34 	100  	-1659.43	-1605.96	-1604.44	4.94482
35 	100  	-1716.03	-1606.1 	-1604.1 	8.0192 
36 	100  	-1748.06	-1605.94	-1604.1 	9.55562
37 	100  	-1652.75	-1605.36	-1603.92	4.4222 
38 	100  	-1735.67	-1605.28	-1603.8 	6.51074
39 	100  	-1702.39	-1605.17	-1603.8 	6.1643 
40 	100  	-1692.19	-1605.52	-1603.8 	7.32995
41 	100  	-1728.51	-1605.13	-1603.4 	7.77045
42 	100  	-1626.68	-1604.33	-1603.4 	1.70019
43 	100  	-1701.33	-1604.57	-1603.22	5.39517
44 	100  	-1647.38	-1604.49	-1603.22	4.08605
45 	100  	-1659.33	-1604.53	-1603.22	4.15652
46 	100  	-1651.21	-1604.3 	-1603.1 	3.72736
47 	100  	-1664.11	-1604.02	-1603.1 	4.04418
48 	100  	-1735.52	-1604.19	-1603.1 	6.86112
49 	100  	-1700.99	-1604.25	-1602.8 	6.13942
50 	100  	-1666.57	-1604.05	-1602.7 	4.65275
51 	100  	-1633.46	-1603.83	-1602.7 	3.24641
52 	100  	-1743.94	-1604.3 	-1602.52	10.0331
53 	100  	-1647.84	-1603.39	-1602.52	2.78748
54 	100  	-1682.48	-1603.44	-1602.22	4.62087
55 	100  	-1635.55	-1603.1 	-1602.22	2.04214
56 	100  	-1658.68	-1603.26	-1602   	3.47872
57 	100  	-1698.7 	-1603.24	-1602   	5.16402
58 	100  	-1924.01	-1604.38	-1601.82	18.1154
59 	100  	-1653.67	-1603.06	-1601.82	3.84323
60 	100  	-1632.17	-1602.54	-1601.82	1.99309
61 	100  	-1626.95	-1602.43	-1601.82	1.74048
62 	100  	-1997.8 	-1603.54	-1601.82	18.3457
63 	100  	-1672.83	-1602.84	-1601.82	4.9781 
64 	100  	-1694.04	-1602.75	-1601.82	5.56645
65 	100  	-2520.34	-1604.08	-1601.7 	41.0787
66 	100  	-1633.89	-1602.33	-1601.7 	2.47098
67 	100  	-1633.86	-1602.22	-1601.7 	2.30229
68 	100  	-1619   	-1602.06	-1601.7 	1.2303 
69 	100  	-1640.09	-1602.26	-1601.7 	2.64399
70 	100  	-1625.27	-1602.27	-1601.7 	2.22335
71 	100  	-1632.87	-1602.16	-1601.4 	2.24211
72 	100  	-1737.95	-1602.37	-1601.4 	6.39272
73 	100  	-1621.64	-1601.91	-1601.4 	1.49499
74 	100  	-1677.1 	-1602.27	-1601.4 	3.94957
75 	100  	-1633.44	-1602.01	-1601.3 	2.38004
76 	100  	-2175.36	-1603.32	-1601.3 	25.9922
77 	100  	-1646.06	-1602.05	-1601.3 	3.28208
78 	100  	-1941.56	-1602.93	-1601.3 	18.0307
