gen	time   	min     	avg     	max     	std     
0  	9.11491	-2427.02	-1693.85	-1620.41	75.4225 
1  	13.3003	-1786.16	-1656.78	-1620.41	21.963  
2  	17.5874	-1796.97	-1642.54	-1620.41	14.4033 
3  	22.0011	-1885.59	-1636   	-1614.72	16.5423 
4  	26.2303	-1897.54	-1630.7 	-1614.72	16.4258 
5  	30.3148	-2341.05	-1627.6 	-1614.72	35.9969 
6  	34.5621	-1659.08	-1622.73	-1614.08	5.19879 
7  	38.8949	-1954.4 	-1621.55	-1612.59	19.1428 
8  	43.1431	-1727.69	-1618.5 	-1611.72	6.5689  
9  	47.3701	-1739.32	-1617.58	-1611.16	10.157  
10 	51.6836	-1814.17	-1616.77	-1611.04	10.7798 
11 	55.9733	-1733.6 	-1615.83	-1609.11	8.97932 
12 	60.2085	-1748.96	-1614.81	-1608.76	9.13265 
13 	64.5405	-1848.11	-1614.13	-1608.76	12.1076 
14 	68.9453	-1979.74	-1615.05	-1607.89	24.2742 
15 	73.3262	-1722.54	-1612.22	-1607.54	8.21253 
16 	77.6381	-1695.75	-1611.15	-1607.14	5.83944 
17 	81.9652	-1759.12	-1611.15	-1606.89	9.77615 
18 	86.2494	-1791.57	-1609.8 	-1606.19	8.4338  
19 	90.5164	-1626.14	-1608.89	-1606.19	1.87906 
20 	94.8378	-1648.96	-1608.66	-1605.49	3.50394 
21 	99.3519	-1627.48	-1608.14	-1605.49	2.36682 
22 	103.711	-1699.69	-1608.15	-1605.44	5.46469 
23 	108.02 	-1831.02	-1608.48	-1605.32	12.8316 
24 	112.353	-1678.82	-1607.16	-1604.49	3.89187 
25 	116.713	-1640.73	-1606.78	-1603.8 	2.74325 
26 	121.095	-1757.32	-1607.39	-1603.8 	9.80849 
27 	125.426	-1671.77	-1606.22	-1603.8 	4.48803 
28 	129.888	-1689.15	-1605.74	-1603.74	4.47915 
29 	134.1  	-1637.89	-1605.21	-1603.62	2.30839 
30 	138.515	-2329.44	-1607.37	-1603.1 	34.8377 
31 	142.8  	-1640.19	-1604.88	-1603.1 	3.00833 
32 	147.154	-1657.82	-1604.89	-1603.1 	4.16085 
33 	151.394	-1759.09	-1604.85	-1603.05	8.21213 
34 	155.803	-2159.87	-1605.46	-1603.05	25.171  
35 	160.1  	-1643.67	-1604.18	-1602.92	3.53641 
36 	164.326	-1638.86	-1603.68	-1602.8 	2.14233 
37 	168.665	-1747.52	-1604.23	-1602.8 	7.90811 
38 	173    	-1636.79	-1603.41	-1602.8 	2.14376 
39 	177.315	-1703.03	-1604.06	-1602.35	5.91936 
40 	181.6  	-1683.3 	-1603.61	-1602.35	4.20165 
41 	185.923	-1643.05	-1603.27	-1602.22	2.31621 
42 	190.153	-1657.74	-1603.47	-1602.1 	3.69471 
43 	194.474	-1640.08	-1603.35	-1602.1 	3.03392 
44 	198.699	-1669.38	-1603.12	-1602.05	3.56174 
45 	202.821	-1627.24	-1602.93	-1602   	2.41531 
46 	206.895	-1704.54	-1603.32	-1601.65	7.27418 
47 	211.289	-1683.72	-1602.92	-1601.65	5.46885 
48 	215.657	-1646.22	-1602.66	-1601.65	3.10288 
49 	219.96 	-1644.54	-1602.49	-1601.65	3.28922 
50 	224.169	-1694.01	-1602.5 	-1601.65	4.70619 
51 	228.441	-1675.8 	-1602.51	-1601.65	5.03906 
52 	232.603	-1670.79	-1602.2 	-1601.65	3.99155 
53 	236.804	-1634.44	-1602.03	-1601.65	2.1355  
54 	241.123	-1691.73	-1602.27	-1601.65	5.14459 
55 	245.302	-1679.49	-1602.28	-1601.65	4.76073 
56 	249.539	-1722.39	-1602.29	-1601.65	6.26904 
57 	253.851	-1684.71	-1602.35	-1601.65	4.97724 
58 	258.016	-1649.94	-1602.07	-1601.65	2.68587 
59 	262.213	-1618.37	-1601.81	-1601.65	0.950342
60 	266.469	-1674.81	-1602.27	-1601.65	4.39956 
61 	270.75 	-1628.92	-1602.07	-1601.65	2.10867 
62 	275.228	-1916.5 	-1603.38	-1601.52	16.6007 
63 	279.596	-1644.74	-1602.14	-1601.52	3.2824  
64 	283.901	-1784.75	-1602.82	-1601.52	10.8431 
65 	288.182	-1676.8 	-1602.1 	-1601.4 	3.63397 
66 	292.467	-1709.65	-1602.38	-1601.4 	5.98962 
67 	296.56 	-1680.39	-1602.24	-1601.4 	4.36607 
68 	300.793	-1620.36	-1601.85	-1601.4 	1.45997 
69 	305.061	-1644.04	-1602.14	-1601.4 	3.56593 
70 	309.213	-1665.2 	-1601.93	-1601.4 	3.30319 
71 	313.363	-1777.35	-1602.07	-1601.4 	8.10494 
72 	317.468	-1620.77	-1601.72	-1601.3 	1.72498 
73 	321.605	-1638.1 	-1601.78	-1601.3 	2.45007 
74 	325.934	-1625.17	-1601.76	-1601.3 	1.89111 
75 	330.135	-1669.74	-1601.95	-1601.3 	4.03832 
76 	334.272	-1666.86	-1602.14	-1601.3 	4.81373 
77 	338.436	-1628.22	-1601.77	-1601.3 	2.38581 
78 	342.617	-1660.64	-1601.93	-1601.3 	4.03126 
79 	346.729	-1728.35	-1601.99	-1601.3 	6.46653 
80 	350.945	-1612.55	-1601.58	-1601.3 	1.23181 
81 	355.083	-1615.1 	-1601.58	-1601.3 	1.29669 
82 	359.307	-1632.6 	-1601.7 	-1601.3 	2.20206 
83 	363.563	-1649.13	-1601.71	-1601.3 	2.98618 
84 	367.813	-1638.39	-1601.7 	-1601.3 	2.27868 
85 	372.134	-1627.9 	-1601.67	-1601.3 	1.99536 
86 	376.348	-1636.83	-1601.81	-1601.3 	2.96169 
87 	380.572	-1671.61	-1601.96	-1601.3 	4.65607 
88 	384.87 	-1610.05	-1601.51	-1601.3 	1.08249 
89 	389.154	-1633.44	-1601.58	-1601.3 	2.05314 
90 	393.433	-1796.7 	-1602.01	-1601.3 	9.02473 
91 	397.651	-1662.72	-1601.72	-1600.9 	3.27626 
92 	401.89 	-1634.05	-1601.7 	-1600.9 	2.76466 
93 	406.106	-2157.65	-1602.95	-1600.9 	25.0475 
94 	410.476	-1672.03	-1601.76	-1600.9 	3.86849 
95 	414.705	-1722.81	-1602.09	-1600.9 	6.50083 
96 	419.047	-1618.6 	-1601.35	-1600.9 	1.45264 
97 	423.286	-1611.49	-1601.18	-1600.9 	0.898482
98 	427.596	-1617.42	-1601.31	-1600.9 	1.79808 
99 	431.837	-1773.75	-1601.87	-1600.9 	9.61817 
gen	time   	min     	avg     	max     	std     
