gen	time   	min     	avg     	max     	std     
0  	11.1968	-2204.44	-2046.28	-2029.22	18.8644 
1  	16.5637	-2092.62	-2036.66	-2028.22	5.90295 
2  	22.0397	-2089.6 	-2033.3 	-2028.22	4.78105 
3  	27.3724	-2106.78	-2031.22	-2027.4 	3.99058 
4  	32.779 	-2040.22	-2029.84	-2026.4 	1.3898  
5  	38.0194	-2046.88	-2029.09	-2026.4 	1.51533 
6  	43.1532	-2069.04	-2028.55	-2026.4 	2.11249 
7  	48.6465	-2040.81	-2027.92	-2026   	1.16703 
8  	54.2914	-2054.8 	-2027.43	-2026   	1.93449 
9  	59.6624	-2031.14	-2026.85	-2025.7 	0.587737
10 	65.0596	-2059.84	-2026.63	-2025.7 	1.80214 
11 	70.4063	-2032.74	-2026.32	-2025.7 	0.501448
12 	75.777 	-2031.19	-2026.15	-2025.7 	0.527368
13 	81.2403	-2048.89	-2026.07	-2025.7 	1.31246 
14 	86.4616	-2034.66	-2025.84	-2025.3 	0.610091
15 	91.948 	-2040.74	-2025.86	-2025.3 	1.15515 
16 	97.208 	-2067.65	-2025.96	-2025.3 	2.40081 
17 	102.429	-2030.85	-2025.69	-2025.3 	0.305612
18 	107.773	-2031.1 	-2025.64	-2025.3 	0.354223
19 	113.122	-2029.52	-2025.54	-2025.3 	0.330792
20 	118.382	-2031.39	-2025.41	-2025.3 	0.398226
21 	123.892	-2030.46	-2025.36	-2025.3 	0.397515
22 	129.126	-2028.3 	-2025.36	-2025.3 	0.303841
23 	134.614	-2029   	-2025.35	-2025.3 	0.281543
24 	139.92 	-2043.68	-2025.39	-2025.3 	0.943129
25 	145.445	-2038.8 	-2025.38	-2025.3 	0.768671
26 	150.923	-2031.8 	-2025.37	-2025.3 	0.450804
27 	156.278	-2033.3 	-2025.37	-2025.3 	0.513332
28 	161.843	-2030.46	-2025.36	-2025.3 	0.382038
29 	167.262	-2026.82	-2025.32	-2025.3 	0.128969
30 	172.838	-2040.07	-2025.37	-2025.3 	0.717967
31 	178.246	-2089.62	-2025.54	-2025.3 	3.03803 
32 	183.785	-2037.55	-2025.42	-2025.3 	0.826866
33 	189.232	-2029.3 	-2025.35	-2025.3 	0.378749
34 	194.717	-2047.6 	-2025.43	-2025.3 	1.13773 
35 	200.197	-2029.22	-2025.33	-2025.3 	0.246161
36 	205.488	-2030.12	-2025.36	-2025.3 	0.375921
37 	211.125	-2033.3 	-2025.39	-2025.3 	0.60521 
38 	216.441	-2046.92	-2025.41	-2025.3 	1.04903 
39 	221.76 	-2032.05	-2025.39	-2025.3 	0.524264
40 	227.024	-2042.7 	-2025.43	-2025.3 	1.19944 
41 	232.386	-2031.1 	-2025.35	-2025.3 	0.377872
42 	237.828	-2044.66	-2025.43	-2025.3 	1.21901 
43 	243.312	-2033.96	-2025.37	-2025.3 	0.50919 
44 	248.623	-2030.15	-2025.35	-2025.3 	0.327336
45 	254.047	-2058.16	-2025.42	-2025.3 	1.51837 
46 	259.374	-2027.1 	-2025.33	-2025.3 	0.184373
47 	264.769	-2034.66	-2025.42	-2025.3 	0.78468 
48 	270.18 	-2039.42	-2025.43	-2025.3 	0.883559
49 	275.61 	-2038.12	-2025.44	-2025.3 	0.900911
50 	280.991	-2050.38	-2025.44	-2025.3 	1.42138 
51 	286.456	-2029.61	-2025.38	-2025.3 	0.460053
52 	291.943	-2029.22	-2025.34	-2025.3 	0.333767
53 	297.297	-2030.46	-2025.35	-2025.3 	0.3408  
54 	302.558	-2033.96	-2025.38	-2025.3 	0.615121
55 	308.004	-2033.46	-2025.37	-2025.3 	0.525514
56 	313.413	-2033   	-2025.38	-2025.3 	0.605708
57 	318.711	-2033   	-2025.39	-2025.3 	0.588765
58 	324.145	-2054.52	-2025.46	-2025.3 	1.63289 
59 	329.578	-2073.13	-2025.48	-2025.3 	2.22945 
60 	334.843	-2046.18	-2025.43	-2025.3 	1.20397 
61 	340.328	-2028.3 	-2025.35	-2025.3 	0.286116
62 	345.733	-2034.4 	-2025.37	-2025.3 	0.549483
63 	351.256	-2036.85	-2025.4 	-2025.3 	0.859602
64 	356.537	-2036.19	-2025.4 	-2025.3 	0.69534 
65 	361.925	-2051.84	-2025.44	-2025.3 	1.44289 
66 	367.24 	-2028.3 	-2025.35	-2025.3 	0.299721
67 	372.511	-2029.52	-2025.34	-2025.3 	0.290246
68 	377.917	-2043.68	-2025.41	-2025.3 	0.950874
