gen	time   	min     	avg     	max     	std     
0  	4.46811	-947.578	-822.538	-803.62 	18.0057 
1  	6.6271 	-835.912	-812.347	-803.444	5.32887 
2  	8.72316	-1041.14	-809.034	-803.444	10.7205 
3  	10.8013	-1153.15	-807.597	-803.444	15.7028 
4  	12.9367	-861.893	-805.867	-803.444	3.10223 
5  	15.0602	-818.398	-804.623	-802.796	1.43166 
6  	17.1739	-818.678	-803.82 	-802.796	1.17165 
7  	19.3775	-817.967	-803.543	-802.648	1.25395 
8  	21.4909	-841.713	-803.458	-802.398	2.7567  
9  	23.6455	-940.246	-803.441	-802.25 	6.26643 
10 	25.815 	-826.538	-803.074	-802.25 	1.73509 
11 	28.0139	-851.268	-802.893	-801.602	2.21524 
12 	30.1167	-814.99 	-802.81 	-801.523	1.20712 
13 	32.2882	-818.943	-802.539	-801.523	0.858873
14 	34.3969	-813.796	-802.411	-801.523	0.855427
15 	36.5606	-845.027	-802.345	-801.523	2.17629 
16 	38.6836	-812.31 	-801.986	-801.523	0.811998
17 	40.8578	-868.383	-802.021	-801.523	3.99352 
18 	42.9241	-886.282	-801.977	-801.204	4.30788 
19 	45.0172	-816.721	-801.648	-801.204	0.978832
20 	47.1206	-816.721	-801.647	-801.204	0.958434
21 	49.2476	-838.631	-801.682	-801.204	1.80442 
22 	51.4462	-817.699	-801.634	-801.204	1.09449 
23 	53.5856	-808    	-801.508	-801.204	0.52909 
24 	55.7344	-835.42 	-801.54 	-801.204	1.74746 
25 	57.8447	-818.398	-801.346	-801.204	1.02235 
26 	59.9487	-810.976	-801.32 	-801.204	0.829727
27 	61.982 	-868.149	-801.543	-801.204	3.32129 
28 	64.0732	-812.824	-801.275	-801.204	0.601187
29 	66.1712	-808.699	-801.33 	-801.204	0.717092
30 	68.3491	-816.647	-801.312	-801.204	0.964875
31 	70.4485	-829.495	-801.349	-801.204	1.50037 
32 	72.5937	-820.807	-801.368	-801.204	1.34672 
33 	74.7496	-808.699	-801.277	-801.204	0.523974
34 	76.8856	-819.222	-801.374	-801.204	1.28272 
35 	79.0454	-842.347	-801.468	-801.204	2.5238  
36 	81.1743	-828.936	-801.349	-801.204	1.39045 
37 	83.3317	-814.77 	-801.305	-801.204	0.873787
38 	85.3735	-816.292	-801.333	-801.204	0.981037
39 	87.5355	-811.854	-801.323	-801.204	0.781913
40 	89.6234	-809.658	-801.298	-801.204	0.694735
41 	91.797 	-812.201	-801.322	-801.204	0.889384
42 	93.9837	-811.854	-801.306	-801.204	0.804418
43 	96.1684	-808.204	-801.265	-801.204	0.503082
