% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
10 +1.819735803e+03 +1.819735803e+03 +1.855085803e+03 +1.855085803e+03 +7.4073e-01 +9.7088e-01 +7.6850e-01 +8.8553e-01 +7.6580e-01 +6.5926e-01 +4.8524e-01 +5.6104e-01 +7.8051e-01 +3.4932e-01 +1.2480e-01 +3.5834e-01 +9.7338e-01 +9.2052e-01 +7.3432e-01 +6.9955e-02 +9.0869e-01 +1.1853e-01 +9.2296e-01 +3.2561e-01
56 +1.711528992e+03 +1.711528992e+03 +1.746878992e+03 +1.746878992e+03 +2.0433e-01 +6.1234e-02 +6.7686e-01 +9.3850e-01 +1.2488e-01 +6.3670e-01 +6.5178e-01 +9.5579e-01 +1.9358e-01 +3.0328e-02 +3.1206e-01 +2.6337e-01 +7.7923e-01 +9.8141e-01 +1.0009e-01 +9.2449e-01 +7.2895e-01 +3.0439e-01 +7.6445e-01 +9.6029e-01
8409 +1.585970339e+03 +1.585970339e+03 +1.621320339e+03 +1.621320339e+03 +4.1218e-01 +3.9541e-01 +9.5703e-01 +9.9807e-01 +2.7293e-01 +4.0102e-02 +6.4443e-01 +3.0749e-01 +1.4949e-01 +5.0628e-01 +6.5252e-01 +2.0741e-01 +8.5278e-01 +7.4747e-01 +7.8095e-03 +6.4496e-01 +9.4656e-01 +8.4384e-02 +8.2026e-01 +3.4969e-01
12410 +1.569502119e+03 +1.569502119e+03 +1.604852119e+03 +1.604852119e+03 +9.1743e-01 +7.1384e-01 +8.6727e-01 +9.3679e-01 +1.9475e-01 +6.9343e-02 +7.0901e-01 +9.5279e-01 +8.7277e-01 +1.6760e-01 +7.0120e-01 +4.4722e-01 +9.4979e-01 +7.6801e-01 +1.1658e-02 +2.0004e-01 +6.0674e-01 +6.6390e-01 +9.4856e-01 +3.6784e-01
13168 +1.539722709e+03 +1.539722709e+03 +1.575072709e+03 +1.575072709e+03 +9.8062e-01 +9.8972e-01 +7.4146e-01 +9.3679e-01 +1.9475e-01 +6.9343e-02 +7.0901e-01 +9.5279e-01 +8.7277e-01 +1.6760e-01 +7.0120e-01 +4.4722e-01 +9.4979e-01 +7.6801e-01 +1.1658e-02 +2.0004e-01 +6.0674e-01 +6.6390e-01 +9.4856e-01 +3.6784e-01
53215 +1.491917212e+03 +1.491917212e+03 +1.527267212e+03 +1.527267212e+03 +6.6499e-04 +1.6174e-01 +9.9273e-01 +9.3679e-01 +1.9475e-01 +6.9343e-02 +7.0901e-01 +9.5279e-01 +8.7277e-01 +1.6760e-01 +7.0120e-01 +3.5834e-01 +9.4979e-01 +9.9419e-01 +1.1716e-01 +9.1458e-01 +6.1087e-01 +1.2064e-02 +9.2296e-01 +1.6138e-01
59754 +1.477467856e+03 +1.477467856e+03 +1.512817856e+03 +1.512817856e+03 +4.9596e-01 +1.6174e-01 +9.9273e-01 +9.3679e-01 +1.9475e-01 +6.9343e-02 +7.0901e-01 +9.5279e-01 +8.7277e-01 +1.6760e-01 +7.0120e-01 +3.5834e-01 +9.4979e-01 +9.9419e-01 +1.1716e-01 +9.1458e-01 +6.1087e-01 +1.2064e-02 +9.2296e-01 +5.0676e-01
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.959996499e+02 +7.959996499e+02 +7.998196499e+02 +7.998196499e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +7.634174073e+02 +7.634174073e+02 +7.672374073e+02 +7.672374073e+02 +1.1162e-01 +2.5226e-02 +7.4082e-01 +3.3873e-01 +4.0010e-01 +7.3402e-01 +8.9923e-02 +4.5365e-01 +5.6368e-01 +6.5927e-01 +8.4126e-01 +6.0438e-02 +7.1042e-01 +2.8368e-02 +5.3673e-01 +3.4353e-01 +7.0277e-01 +7.3143e-01 +3.1998e-01 +7.9721e-02
3 +7.294441895e+02 +7.294441895e+02 +7.332641895e+02 +7.332641895e+02 +8.7267e-01 +2.1990e-01 +6.9298e-01 +9.2595e-01 +6.3560e-01 +2.9171e-01 +2.4639e-01 +1.8134e-01 +1.2010e-01 +9.9202e-02 +7.1699e-01 +6.9554e-01 +2.6026e-01 +5.9310e-01 +1.4794e-01 +5.3623e-01 +3.8952e-01 +3.5567e-02 +8.7553e-01 +3.4020e-01
4 +7.223927038e+02 +7.223927038e+02 +7.262127038e+02 +7.262127038e+02 +7.9653e-01 +9.5690e-01 +7.8300e-01 +3.9840e-01 +5.2335e-02 +1.9417e-01 +4.4142e-01 +8.2866e-01 +4.7698e-01 +6.3379e-01 +5.1648e-01 +2.3224e-01 +6.8438e-01 +9.0413e-01 +2.7967e-01 +6.8047e-01 +3.3131e-02 +7.8202e-01 +4.0223e-01 +6.5804e-01
8 +6.634283635e+02 +6.634283635e+02 +6.672483635e+02 +6.672483635e+02 +2.5942e-01 +8.8312e-01 +9.7629e-01 +2.2526e-01 +1.2233e-02 +2.0452e-01 +4.3991e-01 +6.6713e-01 +4.5514e-01 +6.6624e-02 +6.2452e-01 +8.9014e-01 +7.4832e-01 +3.0551e-01 +8.0464e-01 +7.9901e-02 +5.6051e-01 +5.0785e-01 +9.7315e-01 +3.6200e-01
13 +5.600059503e+02 +5.600059503e+02 +5.638259503e+02 +5.638259503e+02 +7.7920e-01 +8.8339e-01 +8.0092e-01 +2.6369e-01 +1.5085e-01 +7.8739e-01 +1.7894e-01 +9.9215e-01 +3.8836e-01 +1.8825e-01 +9.2703e-01 +4.4636e-01 +7.4975e-01 +5.0201e-01 +6.9964e-01 +3.3221e-01 +7.4649e-02 +9.1233e-01 +8.3153e-01 +3.9469e-01
393 +5.459434888e+02 +5.459434888e+02 +5.497634888e+02 +5.497634888e+02 +8.0379e-01 +3.8857e-01 +7.2816e-01 +9.1590e-02 +3.8739e-01 +7.5226e-01 +1.2181e-01 +4.5812e-01 +7.3762e-01 +7.3485e-01 +9.2296e-01 +7.3396e-01 +7.6457e-01 +3.8961e-01 +5.9846e-01 +3.3399e-01 +3.2406e-01 +4.2814e-01 +6.9456e-01 +2.8803e-01
1575 +5.138107747e+02 +5.138107747e+02 +5.176307747e+02 +5.176307747e+02 +5.3415e-01 +6.9709e-01 +8.6370e-01 +2.8888e-01 +5.8451e-01 +5.4795e-01 +6.0448e-01 +2.0342e-01 +1.0214e-01 +5.9576e-01 +8.9848e-01 +1.9810e-01 +3.3304e-01 +2.3289e-01 +5.1261e-01 +7.1900e-01 +4.1243e-01 +8.2907e-01 +9.3716e-01 +8.1563e-01
2452 +4.794350635e+02 +4.794350635e+02 +4.832550635e+02 +4.832550635e+02 +9.1686e-01 +3.0051e-01 +8.5681e-01 +2.4093e-01 +7.5405e-01 +4.8593e-01 +8.0970e-02 +6.8500e-01 +1.9034e-01 +3.0979e-01 +1.4302e-01 +5.6035e-01 +5.2946e-01 +1.5277e-01 +7.4561e-01 +6.8983e-01 +4.3151e-01 +9.3907e-01 +9.4522e-01 +6.0670e-01
22761 +4.778328088e+02 +4.778328088e+02 +4.816528088e+02 +4.816528088e+02 +9.4901e-01 +3.0051e-01 +8.6377e-01 +1.3576e-01 +6.1227e-02 +5.8269e-01 +2.6393e-01 +7.6655e-01 +5.0776e-01 +3.4719e-01 +1.7408e-01 +4.6936e-01 +2.1642e-02 +1.6933e-02 +4.7788e-01 +9.7838e-01 +4.1077e-01 +9.9195e-01 +9.4522e-01 +9.9750e-01
46490 +4.519622953e+02 +4.519622953e+02 +4.557822953e+02 +4.557822953e+02 +9.0653e-01 +7.4806e-01 +8.1888e-01 +7.2932e-02 +1.2444e-01 +4.5445e-01 +5.0615e-02 +7.6655e-01 +5.0776e-01 +3.4719e-01 +1.7408e-01 +4.6936e-01 +2.1642e-02 +1.6933e-02 +4.7788e-01 +9.7838e-01 +4.1077e-01 +9.9195e-01 +9.4522e-01 +9.9750e-01
65607 +4.451643833e+02 +4.451643833e+02 +4.489843833e+02 +4.489843833e+02 +9.4901e-01 +3.0051e-01 +5.8120e-01 +2.2256e-03 +1.8837e-01 +1.5963e-01 +1.5090e-01 +3.8956e-01 +5.8569e-02 +1.7473e-01 +5.1020e-01 +9.2499e-01 +3.7556e-01 +2.9536e-03 +6.8867e-01 +2.6387e-01 +4.4648e-02 +9.9195e-01 +9.9960e-01 +8.7815e-01
74380 +3.996628766e+02 +3.996628766e+02 +4.034828766e+02 +4.034828766e+02 +9.1686e-01 +2.0446e-02 +8.9747e-01 +2.7107e-01 +7.2352e-01 +6.6438e-01 +2.5345e-02 +5.6567e-02 +7.9038e-02 +4.8652e-02 +8.9847e-02 +4.6936e-01 +2.1642e-02 +1.6933e-02 +5.6356e-01 +1.1890e-03 +1.5270e-03 +9.3907e-01 +9.9960e-01 +8.7815e-01
85697 +3.877420831e+02 +3.877420831e+02 +3.915620831e+02 +3.915620831e+02 +9.0653e-01 +4.4045e-01 +7.4921e-01 +6.5940e-02 +7.2352e-01 +6.6438e-01 +2.5345e-02 +5.6567e-02 +7.9038e-02 +4.8652e-02 +8.9847e-02 +4.6936e-01 +2.1642e-02 +1.6933e-02 +5.6356e-01 +1.1890e-03 +1.5270e-03 +9.3907e-01 +9.9960e-01 +8.7815e-01
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.198388697e+03 +1.198388697e+03 +1.220138697e+03 +1.220138697e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
9 +1.063664214e+03 +1.063664214e+03 +1.085414214e+03 +1.085414214e+03 +3.1664e-01 +4.2619e-01 +5.1716e-01 +5.0052e-02 +4.6107e-01 +8.0908e-01 +5.9329e-02 +5.8993e-01 +2.5018e-01 +7.7348e-01 +3.1261e-01 +1.1926e-01 +8.1163e-01 +4.5931e-01 +1.2140e-01 +1.2886e-01 +4.7271e-01 +6.1247e-01 +2.1003e-03 +5.5796e-01
13 +1.017897036e+03 +1.017897036e+03 +1.039647036e+03 +1.039647036e+03 +2.5947e-01 +5.8550e-01 +9.9540e-01 +6.7252e-01 +9.1511e-01 +8.4916e-02 +8.9111e-01 +3.2229e-01 +4.4719e-01 +4.5631e-01 +3.4552e-01 +6.2474e-01 +9.6296e-01 +7.6058e-01 +6.9096e-01 +4.0971e-01 +3.8705e-01 +9.5527e-01 +9.5947e-02 +3.1340e-01
102 +8.912735322e+02 +8.912735322e+02 +9.130235322e+02 +9.130235322e+02 +9.8478e-01 +7.6323e-01 +6.9689e-01 +2.2232e-01 +9.8908e-01 +7.5411e-01 +4.2074e-01 +1.3819e-01 +9.5875e-01 +9.7246e-01 +3.4853e-01 +8.1397e-02 +8.8690e-01 +6.5981e-01 +3.2515e-01 +3.4752e-02 +7.3336e-01 +4.2935e-01 +6.0291e-02 +9.8155e-01
6465 +8.543845904e+02 +8.543845904e+02 +8.761345904e+02 +8.761345904e+02 +6.6017e-01 +9.6918e-01 +7.4404e-01 +5.6944e-01 +9.0957e-01 +3.4227e-01 +6.0630e-01 +3.0125e-01 +5.7665e-01 +9.4787e-01 +7.0745e-01 +7.1160e-01 +9.4452e-01 +1.7272e-02 +3.5189e-01 +4.0988e-01 +9.8630e-02 +2.3372e-01 +9.3298e-02 +1.3281e-01
14028 +8.509845310e+02 +8.509845310e+02 +8.727345310e+02 +8.727345310e+02 +4.4364e-01 +4.0928e-02 +8.1119e-01 +5.5702e-01 +8.0925e-01 +1.1931e-01 +7.7072e-01 +2.2937e-02 +6.2192e-01 +6.1955e-01 +9.9529e-01 +2.9744e-01 +9.0615e-01 +2.3748e-01 +2.4936e-01 +3.1206e-01 +2.9506e-01 +4.0486e-01 +2.4011e-01 +1.1218e-01
22552 +8.088181426e+02 +8.088181426e+02 +8.305681426e+02 +8.305681426e+02 +4.4364e-01 +4.0928e-02 +8.1119e-01 +5.5702e-01 +8.0925e-01 +1.1931e-01 +7.7072e-01 +2.2937e-02 +6.2192e-01 +6.1955e-01 +9.9529e-01 +2.9744e-01 +9.0615e-01 +2.3748e-01 +2.4936e-01 +3.1206e-01 +2.9506e-01 +4.0486e-01 +2.4011e-01 +7.7773e-01
30363 +7.895671482e+02 +7.895671482e+02 +8.113171482e+02 +8.113171482e+02 +4.8406e-01 +4.0928e-02 +8.1119e-01 +5.5702e-01 +8.0925e-01 +1.1931e-01 +7.7072e-01 +2.2937e-02 +6.2192e-01 +6.1955e-01 +9.9529e-01 +2.9744e-01 +9.0615e-01 +4.0899e-01 +2.7034e-01 +2.0996e-01 +6.1169e-02 +2.3104e-02 +4.8627e-03 +7.8402e-01
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.307298063e+02 +8.307298063e+02 +8.955198063e+02 +8.955198063e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
22 +7.219120225e+02 +7.219120225e+02 +7.867020225e+02 +7.867020225e+02 +7.1961e-01 +3.8830e-01 +1.7127e-01 +9.2033e-01 +3.6497e-01 +4.0045e-02 +2.3354e-01 +1.4326e-02 +1.4557e-01 +8.6884e-02 +8.1512e-01 +7.3606e-01 +5.3893e-01 +3.0502e-01 +2.7662e-01 +3.0990e-01 +5.9121e-01 +6.1553e-01 +8.6158e-03 +8.3581e-01
3662 +6.914142898e+02 +6.914142898e+02 +7.562042898e+02 +7.562042898e+02 +8.0862e-01 +8.8766e-01 +1.6074e-01 +1.9665e-01 +2.1599e-01 +1.1698e-01 +1.9739e-01 +4.8544e-01 +8.8804e-02 +7.5310e-01 +5.6111e-01 +6.6897e-01 +8.9251e-01 +7.0153e-01 +1.9901e-01 +9.0017e-02 +1.8184e-01 +6.7874e-01 +8.2424e-03 +3.0920e-01
7222 +6.445504768e+02 +6.445504768e+02 +7.093404768e+02 +7.093404768e+02 +2.8103e-01 +9.1745e-01 +1.4364e-01 +7.5734e-01 +3.2309e-01 +1.1675e-01 +1.1009e-01 +9.9255e-01 +1.8355e-01 +5.1494e-01 +9.7841e-01 +2.2188e-01 +5.1848e-01 +8.3306e-01 +2.5533e-01 +9.0017e-02 +1.8184e-01 +6.7874e-01 +8.2424e-03 +3.0920e-01
12272 +6.234971961e+02 +6.234971961e+02 +6.882871961e+02 +6.882871961e+02 +1.6418e-01 +9.1745e-01 +1.4364e-01 +7.5734e-01 +3.2309e-01 +1.1675e-01 +1.1009e-01 +9.9255e-01 +1.8355e-01 +5.1494e-01 +9.7841e-01 +2.2188e-01 +4.8775e-01 +9.9543e-01 +7.4425e-01 +6.1287e-01 +1.1014e-01 +5.0596e-01 +6.9303e-02 +7.8862e-01
76386 +6.162477882e+02 +6.162477882e+02 +6.810377882e+02 +6.810377882e+02 +8.7061e-01 +2.6021e-01 +2.3456e-01 +1.8700e-01 +3.1356e-01 +1.4244e-01 +4.0846e-01 +5.0882e-01 +2.8785e-01 +1.0000e+00 +9.7841e-01 +5.3685e-02 +1.2382e-01 +8.3742e-01 +3.9471e-01 +3.4813e-01 +5.9379e-01 +5.0596e-01 +6.0407e-03 +7.1428e-01
% function evaluation | noise-free fitness - Fopt (1.861100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.191384264e+03 +1.191384264e+03 +1.377494264e+03 +1.377494264e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +9.650618633e+02 +9.650618633e+02 +1.151171863e+03 +1.151171863e+03 +1.2630e-02 +4.7087e-01 +6.9926e-01 +5.2030e-01 +5.1548e-01 +5.9048e-01 +1.9699e-01 +7.6418e-01 +4.1632e-01 +9.8898e-01 +1.9622e-02 +9.1658e-01 +2.8119e-01 +8.8920e-01 +7.3605e-01 +5.5906e-01 +1.9994e-01 +1.7492e-02 +5.9513e-02 +3.6077e-01
4 +8.644979028e+02 +8.644979028e+02 +1.050607903e+03 +1.050607903e+03 +7.5016e-01 +7.6820e-01 +9.2192e-01 +2.0003e-01 +6.9292e-01 +6.7525e-02 +8.8149e-01 +9.7139e-01 +5.2930e-01 +5.5350e-01 +7.8444e-01 +9.1629e-01 +3.6755e-02 +6.5264e-02 +6.2714e-01 +9.9057e-01 +5.1108e-01 +1.5262e-01 +4.0001e-01 +7.8879e-01
97 +8.424532454e+02 +8.424532454e+02 +1.028563245e+03 +1.028563245e+03 +5.3063e-01 +7.1452e-01 +7.1717e-01 +1.0445e-01 +5.3989e-01 +2.2518e-01 +4.7632e-01 +8.8554e-01 +7.8384e-01 +9.4314e-01 +9.1875e-01 +4.0323e-01 +2.9411e-01 +3.1126e-01 +8.1178e-01 +6.4999e-01 +6.2174e-01 +2.6245e-01 +1.9324e-01 +6.6244e-01
631 +8.127236275e+02 +8.127236275e+02 +9.988336275e+02 +9.988336275e+02 +7.0317e-03 +2.3043e-01 +8.3503e-01 +1.0945e-02 +3.6055e-01 +1.7695e-02 +1.5721e-01 +1.6056e-01 +6.6194e-01 +9.9880e-01 +1.5658e-02 +1.2103e-01 +6.2696e-01 +4.1920e-02 +7.1385e-01 +4.1091e-01 +3.9635e-01 +1.8398e-02 +6.8354e-02 +1.0943e-01
7454 +7.746299610e+02 +7.746299610e+02 +9.607399610e+02 +9.607399610e+02 +5.5769e-02 +8.4152e-01 +7.8869e-01 +3.1081e-01 +5.0889e-01 +6.7758e-02 +4.7850e-01 +9.2218e-01 +9.3817e-01 +5.4966e-01 +5.1753e-01 +1.8282e-02 +3.6506e-01 +9.5277e-03 +5.8892e-01 +9.0938e-01 +3.1808e-02 +2.0395e-01 +2.9721e-02 +3.3270e-01
36306 +7.303952093e+02 +7.303952093e+02 +9.165052093e+02 +9.165052093e+02 +7.9636e-02 +5.2792e-01 +8.1187e-01 +6.2990e-01 +4.3729e-01 +1.6504e-01 +9.0834e-01 +9.7139e-01 +9.4005e-01 +9.3217e-01 +7.3342e-01 +6.4421e-01 +3.6835e-01 +4.3549e-02 +8.5988e-01 +9.4760e-01 +9.4120e-02 +2.9015e-02 +1.5503e-01 +9.3129e-01
38915 +7.154779573e+02 +7.154779573e+02 +9.015879573e+02 +9.015879573e+02 +2.9690e-01 +5.8205e-01 +8.6893e-01 +2.7017e-01 +4.3729e-01 +1.6504e-01 +9.0834e-01 +9.7139e-01 +9.4005e-01 +9.3217e-01 +7.3342e-01 +6.4421e-01 +3.6835e-01 +4.3549e-02 +8.5988e-01 +9.4760e-01 +9.4120e-02 +2.9015e-02 +1.5503e-01 +9.3129e-01
53470 +7.026284289e+02 +7.026284289e+02 +8.887384289e+02 +8.887384289e+02 +6.3697e-01 +9.0160e-01 +8.6893e-01 +2.7017e-01 +4.3729e-01 +1.6504e-01 +9.0834e-01 +9.7139e-01 +9.4005e-01 +9.3217e-01 +7.3342e-01 +7.0945e-01 +9.5749e-01 +4.3549e-02 +8.5988e-01 +9.4760e-01 +9.4120e-02 +2.9015e-02 +1.5503e-01 +9.3129e-01
90394 +6.896738886e+02 +6.896738886e+02 +8.757838886e+02 +8.757838886e+02 +2.2224e-01 +9.7774e-02 +8.5545e-01 +2.4421e-01 +4.3729e-01 +1.6504e-01 +9.0834e-01 +9.7139e-01 +9.4005e-01 +9.3217e-01 +7.3342e-01 +7.0945e-01 +9.5749e-01 +4.3549e-02 +8.5988e-01 +9.4760e-01 +9.4120e-02 +2.9015e-02 +6.2396e-02 +8.6985e-01
% function evaluation | noise-free fitness - Fopt (-1.060600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.552012538e+02 +7.552012538e+02 +6.491412538e+02 +6.491412538e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
