1: tournsize='3'
2: tournsize='7'
3: tournsize='31'
4: tournsize='32'
5: tournsize='38'
6: tournsize='13'
7: tournsize='11'
8: tournsize='8'
9: tournsize='2'
10: tournsize='4'
11: tournsize='41'
12: tournsize='47'
13: tournsize='34'
14: tournsize='26'
15: tournsize='23'
16: tournsize='33'
17: tournsize='6'
18: tournsize='18'
19: tournsize='27'
20: tournsize='5'
21: tournsize='10'
22: tournsize='28'
23: tournsize='49'
