rank	gen	depth	min     	avg     	max     	std        
3   	0  	100  	-4540.97	-2570.21	-1937.54	372.009    
3   	1  	100  	-3010.73	-2311.47	-1922.48	187.603    
3   	2  	100  	-2627.5 	-2167.62	-1922.48	119.593    
3   	3  	100  	-2356.19	-2084.61	-1839.52	83.6146    
3   	4  	100  	-2231.99	-2022.82	-1839.52	63.9336    
3   	5  	100  	-2447.16	-1979.03	-1839.52	53.1836    
3   	6  	100  	-2079.98	-1944.99	-1839.52	38.9799    
3   	7  	100  	-2059.06	-1921.46	-1813.66	36.7314    
3   	8  	100  	-2057.22	-1897.62	-1813.66	32.1223    
3   	9  	100  	-1987.48	-1878.79	-1806.89	29.4658    
3   	10 	100  	-1947.07	-1859.1 	-1792.21	25.3312    
3   	11 	100  	-1934.33	-1843.22	-1792.21	20.865     
3   	12 	100  	-1902.68	-1830.29	-1790.15	17.0854    
3   	13 	100  	-2060.18	-1820.24	-1786.53	18.5326    
3   	14 	100  	-1862.4 	-1811.33	-1771.16	13.8359    
3   	15 	100  	-1854.8 	-1802.61	-1768.17	11.1425    
3   	16 	100  	-1869.54	-1796.49	-1762.91	10.0485    
3   	17 	100  	-1833.91	-1792.26	-1759.47	9.5602     
3   	18 	100  	-1826.26	-1788.21	-1752.16	10.7258    
3   	19 	100  	-1824.12	-1782.07	-1749.81	12.3001    
3   	20 	100  	-1822.68	-1774.22	-1744.87	11.8282    
3   	21 	100  	-1810.64	-1765.84	-1743.56	9.04079    
3   	22 	100  	-1783.62	-1758.81	-1741.77	6.4477     
3   	23 	100  	-1784.32	-1753.97	-1735.88	4.43588    
3   	24 	100  	-1778.43	-1751.36	-1732.1 	4.70814    
3   	25 	100  	-1851.25	-1749.34	-1731.06	7.30871    
3   	26 	100  	-2164.76	-1748   	-1729.88	28.169     
3   	27 	100  	-1763.87	-1741.82	-1729.88	5.46733    
3   	28 	100  	-1761.32	-1738.01	-1729.88	4.87748    
3   	29 	100  	-1762.85	-1734.5 	-1729.04	4.10857    
3   	30 	100  	-1783.24	-1732.06	-1725.75	2.98889    
3   	31 	100  	-1739.46	-1731   	-1725.75	1.27485    
3   	32 	100  	-2064.31	-1731.07	-1723.18	15.7916    
3   	33 	100  	-1735.49	-1729.53	-1720.17	1.24573    
3   	34 	100  	-1896.47	-1729.44	-1720.17	7.6782     
3   	35 	100  	-1735.96	-1728.53	-1717.1 	2.43572    
3   	36 	100  	-1880.58	-1728.27	-1717.1 	8.6854     
3   	37 	100  	-1744.29	-1725.8 	-1717.1 	3.64442    
3   	38 	100  	-1736.08	-1722.73	-1715.57	3.17963    
3   	39 	100  	-1730.37	-1720.16	-1715.17	2.28647    
3   	40 	100  	-1974.02	-1719.22	-1712.45	12.5892    
3   	41 	100  	-1722.76	-1717.09	-1712.45	1.4263     
3   	42 	100  	-1739.43	-1716.17	-1712.45	1.38608    
3   	43 	100  	-1731.58	-1715.72	-1712.45	1.29772    
3   	44 	100  	-1790.03	-1715.54	-1712.45	3.60418    
3   	45 	100  	-1717.1 	-1714.85	-1712.45	1.15791    
3   	46 	100  	-1748.24	-1714.04	-1712.1 	2.12426    
3   	47 	100  	-1922.45	-1713.37	-1712.1 	9.52424    
3   	48 	100  	-1714.97	-1712.45	-1712.1 	0.139561   
3   	49 	100  	-1758.37	-1712.52	-1712.1 	2.05407    
3   	50 	100  	-1712.45	-1712.38	-1712.1 	0.137062   
3   	51 	100  	-1877.69	-1712.97	-1711.8 	8.39855    
3   	52 	100  	-1750.3 	-1712.28	-1711.8 	1.96582    
3   	53 	100  	-1945.76	-1712.56	-1711.8 	10.4397    
3   	54 	100  	-1779.21	-1712.34	-1711.8 	4.08902    
3   	55 	100  	-1837.7 	-1712.29	-1711.8 	5.61564    
3   	56 	100  	-1858.02	-1712.46	-1711.8 	7.35987    
3   	57 	100  	-1712.1 	-1711.83	-1711.8 	0.0907434  
3   	58 	100  	-1714.54	-1711.81	-1711.8 	0.122817   
3   	59 	100  	-1711.8 	-1711.8 	-1711.8 	2.27374e-13
3   	60 	100  	-1910.63	-1712.52	-1711.8 	10.5545    
3   	61 	100  	-1711.8 	-1711.8 	-1711.8 	2.27374e-13
3   	62 	100  	-1753.46	-1711.9 	-1711.8 	1.88718    
3   	63 	100  	-1817.06	-1712.37	-1711.8 	6.61691    
3   	64 	100  	-1911.65	-1712.71	-1711.8 	12.5533    
3   	65 	100  	-1711.8 	-1711.8 	-1711.8 	2.27374e-13
3   	66 	100  	-1921.03	-1712.23	-1711.8 	9.34973    
3   	67 	100  	-1711.8 	-1711.8 	-1711.8 	2.27374e-13
3   	68 	100  	-1711.8 	-1711.8 	-1711.8 	2.27374e-13
3   	69 	100  	-1711.8 	-1711.8 	-1711.8 	2.27374e-13
3   	70 	100  	-1751.44	-1711.88	-1711.8 	1.77084    
3   	71 	100  	-2346.36	-1713.12	-1711.8 	28.3592    
3   	72 	100  	-1724.26	-1711.83	-1711.8 	0.56563    
3   	73 	100  	-1711.8 	-1711.8 	-1711.8 	2.27374e-13
3   	74 	100  	-1778.39	-1712.1 	-1711.8 	4.0909     
3   	75 	100  	-1711.8 	-1711.8 	-1711.8 	2.27374e-13
3   	76 	100  	-1731.49	-1711.84	-1711.8 	0.879716   
3   	77 	100  	-1726.13	-1711.84	-1711.8 	0.655317   
3   	78 	100  	-1755.72	-1712.07	-1711.8 	3.04663    
3   	79 	100  	-1711.8 	-1711.8 	-1711.8 	2.27374e-13
3   	80 	100  	-1711.8 	-1711.8 	-1711.8 	2.27374e-13
3   	81 	100  	-1799.75	-1711.98	-1711.8 	3.92915    
3   	82 	100  	-1790.43	-1711.98	-1711.8 	3.53629    
