rank	gen	depth	min     	avg     	max     	std        
3   	0  	100  	-1695.64	-1004.03	-843.188	129.222    
3   	1  	100  	-1133.96	-925.352	-842.313	43.3657    
3   	2  	100  	-974.319	-892.638	-841.267	22.7334    
3   	3  	100  	-938.98 	-874.786	-840.173	15.3366    
3   	4  	100  	-895.655	-862.718	-838.393	12.7024    
3   	5  	100  	-896.125	-852.679	-834.362	9.26776    
3   	6  	100  	-878.334	-846.045	-831.771	5.82044    
3   	7  	100  	-863.563	-842.335	-831.771	3.61418    
3   	8  	100  	-864.376	-840.437	-831.771	3.4942     
3   	9  	100  	-864.376	-838.875	-831.771	4.49218    
3   	10 	100  	-860.58 	-836.498	-831.771	3.81128    
3   	11 	100  	-859.773	-834.253	-831.515	3.19037    
3   	12 	100  	-837.725	-832.544	-831.515	1.15082    
3   	13 	100  	-834.362	-831.845	-831.253	0.38574    
3   	14 	100  	-833.217	-831.755	-831.253	0.112638   
3   	15 	100  	-832.12 	-831.708	-831.123	0.123407   
3   	16 	100  	-833.072	-831.623	-831.123	0.186199   
3   	17 	100  	-834.382	-831.497	-831.117	0.189735   
3   	18 	100  	-832.893	-831.407	-831.003	0.181841   
3   	19 	100  	-838.85 	-831.332	-830.725	0.47873    
3   	20 	100  	-834.382	-831.235	-830.725	0.380954   
3   	21 	100  	-860.427	-831.229	-830.469	1.34966    
3   	22 	100  	-832.699	-831.068	-830.251	0.212584   
3   	23 	100  	-837.601	-830.979	-830.251	0.408398   
3   	24 	100  	-831.729	-830.763	-830.251	0.257058   
3   	25 	100  	-833.771	-830.559	-830.251	0.293428   
3   	26 	100  	-832    	-830.357	-830.251	0.175791   
3   	27 	100  	-839.093	-830.292	-830.251	0.501523   
3   	28 	100  	-830.251	-830.251	-830.251	1.13687e-13
3   	29 	100  	-831.32 	-830.255	-830.251	0.0596596  
3   	30 	100  	-830.251	-830.251	-830.251	1.13687e-13
3   	31 	100  	-830.251	-830.251	-830.251	1.13687e-13
3   	32 	100  	-835.099	-830.269	-830.251	0.270583   
3   	33 	100  	-830.251	-830.251	-830.251	1.13687e-13
3   	34 	100  	-830.251	-830.251	-830.251	1.13687e-13
