rank	gen	depth	min     	avg     	max     	std    
5   	0  	100  	-292270 	-4218.2 	-2005.62	13618.6
5   	1  	100  	-56874.8	-3106.53	-2005.62	3329.88
5   	2  	100  	-82309.2	-3007.14	-2001.89	4117.23
5   	3  	100  	-132942 	-3286.73	-1998.36	6944.49
5   	4  	100  	-79253.4	-3105.58	-1993.92	4604.58
5   	5  	100  	-83280.5	-2915.39	-1993.92	4738.89
5   	6  	100  	-228733 	-3040.95	-1993.92	10190.5
5   	7  	100  	-34275.8	-2825.42	-1993.92	2530.17
5   	8  	100  	-18673.9	-2575.7 	-1993.92	1422.47
5   	9  	100  	-57698.9	-2778.01	-1993.92	3535.6 
5   	10 	100  	-72978.3	-2772.17	-1993.92	4123.03
5   	11 	100  	-62725.4	-2782.78	-1965.76	3465.74
5   	12 	100  	-10418.1	-2451.63	-1965.76	829.705
5   	13 	100  	-23730.2	-2524.42	-1965.76	1470.33
5   	14 	100  	-43074  	-2725.42	-1948.28	2642.59
5   	15 	100  	-51344.1	-2645.87	-1948.28	2782.92
5   	16 	100  	-23644.4	-2438.43	-1948.28	1297.47
5   	17 	100  	-16213.4	-2481.42	-1942.49	1325.07
5   	18 	100  	-34071.1	-2489.88	-1942.49	2121.19
5   	19 	100  	-36559.7	-2510.56	-1942.49	1949.53
5   	20 	100  	-38664.6	-2548.25	-1939.39	2265.71
5   	21 	100  	-38709.5	-2776.42	-1939.39	3344.96
5   	22 	100  	-37666.5	-2584.1 	-1939.39	2189.49
5   	23 	100  	-10405.8	-2455.84	-1939.39	993.823
5   	24 	100  	-24478.8	-2516.26	-1939.39	1564.63
5   	25 	100  	-61886.3	-2733.36	-1939.39	3752.68
5   	26 	100  	-51850.5	-2511.27	-1939.39	2417.81
5   	27 	100  	-132136 	-3125.61	-1939.39	8893.33
5   	28 	100  	-80341.9	-2742.52	-1934.49	4538.44
5   	29 	100  	-49843.3	-2723.31	-1934.49	3677.18
5   	30 	100  	-74781  	-2577.33	-1902.22	3393.61
5   	31 	100  	-21137.1	-2475.49	-1895.03	1608.54
5   	32 	100  	-28346.9	-2568.11	-1893.54	1817.01
5   	33 	100  	-66284.2	-2608.71	-1893.54	3215.75
5   	34 	100  	-9729.67	-2313.03	-1893.54	704.784
5   	35 	100  	-27628.9	-2425.89	-1887.01	1660.15
5   	36 	100  	-68585.7	-2953.27	-1887.01	5515.59
5   	37 	100  	-14249.1	-2362.16	-1887.01	1107.14
5   	38 	100  	-48893.2	-2570.49	-1887.01	3283.34
5   	39 	100  	-58559.4	-2466.27	-1887.01	2829.66
5   	40 	100  	-15004.4	-2343.21	-1887.01	1113.76
5   	41 	100  	-31180.7	-2561.49	-1881.82	2362.8 
5   	42 	100  	-9493.82	-2356.12	-1881.82	875.597
5   	43 	100  	-17822.6	-2324.22	-1881.82	1074.32
5   	44 	100  	-10801  	-2375.16	-1881.82	1019.83
5   	45 	100  	-26550.5	-2481.41	-1881.82	1858.89
