rank	gen	depth	min     	avg     	max     	std     
4   	0  	100  	-4335.48	-1660.24	-1609.05	144.151 
4   	1  	100  	-1849.35	-1630.62	-1609.02	19.0568 
4   	2  	100  	-1965.94	-1621.49	-1606.4 	22.8722 
4   	3  	100  	-1778.44	-1615.46	-1606   	9.27197 
4   	4  	100  	-2084.76	-1613.59	-1605.18	23.1654 
4   	5  	100  	-1806.57	-1611.9 	-1605.18	14.1951 
4   	6  	100  	-1697.11	-1609.34	-1604.44	5.84691 
4   	7  	100  	-1824.14	-1608.57	-1604.44	12.8227 
4   	8  	100  	-1652.96	-1607.04	-1604.32	3.68386 
4   	9  	100  	-1718.91	-1606.74	-1603.57	6.637   
4   	10 	100  	-1864.25	-1606.89	-1603.54	13.2597 
4   	11 	100  	-1982.81	-1607.4 	-1603.54	24.1909 
4   	12 	100  	-1640.98	-1605.07	-1603.54	3.16858 
4   	13 	100  	-1652.2 	-1604.99	-1603.54	3.64631 
4   	14 	100  	-1634.14	-1604.62	-1603.54	2.99378 
4   	15 	100  	-1769.52	-1604.78	-1603.54	9.30676 
4   	16 	100  	-1636.12	-1604.05	-1603.54	2.45307 
4   	17 	100  	-1640.94	-1604.08	-1603.54	3.18947 
4   	18 	100  	-1729.09	-1604.59	-1603.54	7.28257 
4   	19 	100  	-1654.95	-1604.07	-1603.54	3.35042 
4   	20 	100  	-1854.99	-1605.11	-1603.54	13.7188 
4   	21 	100  	-1701.69	-1604.3 	-1603.54	5.71228 
4   	22 	100  	-1636.13	-1604.07	-1603.54	2.51564 
4   	23 	100  	-1729.11	-1604.47	-1603.54	6.86517 
4   	24 	100  	-1659.93	-1604.24	-1603.54	4.08951 
4   	25 	100  	-1659.21	-1604.06	-1603.54	3.39283 
4   	26 	100  	-1638.54	-1604.03	-1603.54	2.31956 
4   	27 	100  	-1736.56	-1604.14	-1603.54	6.29873 
4   	28 	100  	-1624.18	-1603.98	-1603.54	2.05192 
4   	29 	100  	-1643.58	-1603.98	-1603.54	3.35441 
4   	30 	100  	-1622.04	-1603.99	-1603.54	1.94736 
4   	31 	100  	-1800.22	-1605.25	-1603.54	13.2273 
4   	32 	100  	-1628.22	-1603.9 	-1603.54	1.87959 
4   	33 	100  	-1638.8 	-1603.96	-1603.54	2.44854 
4   	34 	100  	-1621.62	-1603.76	-1603.54	1.14966 
4   	35 	100  	-1701.21	-1604.24	-1603.54	5.08577 
4   	36 	100  	-1624   	-1603.76	-1603.54	1.39292 
4   	37 	100  	-1643.86	-1604.06	-1603.54	3.08604 
4   	38 	100  	-1653.67	-1604.29	-1603.54	4.18083 
4   	39 	100  	-1709.2 	-1604.33	-1603.54	5.48705 
4   	40 	100  	-1687.45	-1604.24	-1603.54	5.70983 
4   	41 	100  	-1625.27	-1604.02	-1603.54	2.46643 
4   	42 	100  	-1643.74	-1603.94	-1603.54	2.65975 
4   	43 	100  	-1615.12	-1603.76	-1603.54	0.995307
4   	44 	100  	-1666.28	-1604.27	-1603.54	4.70201 
4   	45 	100  	-1733.42	-1604.52	-1603.54	7.3995  
4   	46 	100  	-1827.34	-1605.4 	-1603.54	16.746  
4   	47 	100  	-1643.91	-1603.91	-1603.54	2.38819 
4   	48 	100  	-1616.19	-1603.81	-1603.54	1.24877 
4   	49 	100  	-1622.86	-1603.97	-1603.54	2.00269 
4   	50 	100  	-1635.67	-1603.91	-1603.54	2.07816 
4   	51 	100  	-1645.27	-1604.02	-1603.54	3.07548 
4   	52 	100  	-1699.21	-1604.26	-1603.54	5.04625 
4   	53 	100  	-1716.45	-1604.24	-1603.54	6.06483 
4   	54 	100  	-1641.36	-1604.17	-1603.54	3.33532 
4   	55 	100  	-1675.07	-1604.5 	-1603.54	6.02855 
4   	56 	100  	-1689.19	-1604.27	-1603.54	5.0844  
4   	57 	100  	-1762.78	-1604.54	-1603.54	9.56858 
4   	58 	100  	-1628.63	-1603.95	-1603.54	2.01064 
4   	59 	100  	-2013.92	-1605.41	-1603.54	19.5503 
4   	60 	100  	-1660.76	-1604.2 	-1603.54	4.005   
4   	61 	100  	-1640.34	-1604   	-1603.54	2.61591 
4   	62 	100  	-1614.08	-1603.76	-1603.54	1.09379 
4   	63 	100  	-1690.26	-1604.22	-1603.54	4.97583 
4   	64 	100  	-1811.21	-1604.74	-1603.54	10.7939 
4   	65 	100  	-1640.77	-1604.13	-1603.54	3.20261 
4   	66 	100  	-1630.19	-1603.96	-1603.54	2.1021  
4   	67 	100  	-1635.43	-1604.04	-1603.54	2.66491 
4   	68 	100  	-1751.36	-1604.54	-1603.54	7.96124 
4   	69 	100  	-1806.23	-1604.18	-1603.54	9.10798 
4   	70 	100  	-1678.06	-1604.33	-1603.54	5.1337  
4   	71 	100  	-1642.35	-1604.13	-1603.54	3.30668 
4   	72 	100  	-1649.99	-1604.02	-1603.54	3.04262 
4   	73 	100  	-1665.17	-1603.99	-1603.54	3.29201 
4   	74 	100  	-1634.15	-1603.96	-1603.54	2.49947 
4   	75 	100  	-1671.41	-1604.12	-1603.54	3.98546 
4   	76 	100  	-1667.15	-1603.92	-1603.54	3.35155 
4   	77 	100  	-1690.04	-1604.04	-1603.54	5.30817 
4   	78 	100  	-1631.73	-1604.02	-1603.54	2.64536 
4   	79 	100  	-1950.85	-1604.92	-1603.54	16.4405 
4   	80 	100  	-1646.96	-1603.93	-1603.54	2.84818 
4   	81 	100  	-1778.74	-1604.46	-1603.54	8.5996  
4   	82 	100  	-1707.96	-1604.26	-1603.54	5.52583 
4   	83 	100  	-1798.52	-1604.58	-1603.54	9.53522 
4   	84 	100  	-1659.91	-1604.17	-1603.54	3.58254 
