rank	gen	depth	min     	avg     	max     	std     
2   	0  	100  	-3529.28	-2332.97	-2107.8 	187.284 
2   	1  	100  	-2554.93	-2218.54	-2107.8 	66.8402 
2   	2  	100  	-2303.43	-2172.33	-2104.06	31.5931 
2   	3  	100  	-2249.61	-2148.6 	-2088.31	25.1671 
2   	4  	100  	-2217.9 	-2131.48	-2084.47	19.7284 
2   	5  	100  	-2282.07	-2118.61	-2083.31	16.9949 
2   	6  	100  	-2148.75	-2107.71	-2076.75	11.3816 
2   	7  	100  	-2143.05	-2100.52	-2074.81	10.3089 
2   	8  	100  	-2135.11	-2095.03	-2074.81	9.44006 
2   	9  	100  	-2116.37	-2089.89	-2072.25	7.44475 
2   	10 	100  	-2114.89	-2085.31	-2072.25	6.50409 
2   	11 	100  	-2122.19	-2082.1 	-2068.26	6.01501 
2   	12 	100  	-2161.56	-2079.31	-2068.26	6.29365 
2   	13 	100  	-2097.16	-2076.83	-2064.67	4.56518 
2   	14 	100  	-2933.42	-2077.14	-2063.21	41.4152 
2   	15 	100  	-2090.22	-2072.16	-2063.21	3.91121 
2   	16 	100  	-2172.62	-2070.41	-2059.13	6.32242 
2   	17 	100  	-2126.24	-2068.2 	-2059.13	4.52083 
2   	18 	100  	-2076.98	-2066.19	-2059.13	2.66942 
2   	19 	100  	-2073.43	-2064.75	-2057.01	2.55187 
2   	20 	100  	-2312   	-2063.81	-2055.83	11.4865 
2   	21 	100  	-2080.96	-2061.52	-2055.83	2.61627 
2   	22 	100  	-2068.63	-2060.17	-2055.25	1.95178 
2   	23 	100  	-2153.15	-2059.64	-2055.06	5.63652 
2   	24 	100  	-2258.16	-2059.17	-2054.55	10.8021 
2   	25 	100  	-2099.45	-2057.55	-2054.34	2.73286 
2   	26 	100  	-2094.25	-2056.74	-2053.86	2.59666 
2   	27 	100  	-2086.81	-2056.04	-2053.55	2.45776 
2   	28 	100  	-2125.43	-2055.39	-2052.57	3.35714 
2   	29 	100  	-2105.88	-2054.99	-2052.57	2.67203 
2   	30 	100  	-2611.51	-2056.43	-2051.96	30.5596 
2   	31 	100  	-2185.78	-2055   	-2051.46	9.97558 
2   	32 	100  	-2161.77	-2053.92	-2049.92	5.16142 
2   	33 	100  	-2073.16	-2053.14	-2049.92	1.69472 
2   	34 	100  	-2213.15	-2052.93	-2048.87	7.87704 
2   	35 	100  	-2116.65	-2052.02	-2048.78	4.10169 
2   	36 	100  	-2080.31	-2051.15	-2048.62	1.57739 
2   	37 	100  	-2628.94	-2052.01	-2048.62	26.2099 
2   	38 	100  	-2057.57	-2050.13	-2048.36	0.760229
2   	39 	100  	-2098.08	-2049.96	-2047.96	3.21015 
2   	40 	100  	-2083.07	-2049.23	-2047.96	1.65556 
2   	41 	100  	-2081.69	-2048.9 	-2047.96	2.11451 
2   	42 	100  	-2083.82	-2048.57	-2047.96	1.67067 
2   	43 	100  	-2058.25	-2048.38	-2047.96	0.734539
2   	44 	100  	-2125.06	-2048.68	-2047.96	5.10123 
2   	45 	100  	-2075.55	-2048.17	-2047.96	1.84101 
2   	46 	100  	-2067.63	-2048.04	-2047.96	1.08271 
2   	47 	100  	-2085.16	-2048.09	-2047.96	1.7288  
2   	48 	100  	-2146.2 	-2048.42	-2047.4 	5.69732 
2   	49 	100  	-2142.13	-2048.33	-2047.4 	5.37737 
2   	50 	100  	-2081.84	-2048.2 	-2047.4 	2.35686 
2   	51 	100  	-2081.32	-2048.15	-2047.4 	2.27425 
2   	52 	100  	-2058.75	-2047.99	-2047.4 	0.599241
2   	53 	100  	-2222.23	-2048.31	-2047.4 	7.85683 
2   	54 	100  	-2159.36	-2048.43	-2047.4 	6.97914 
2   	55 	100  	-2065.49	-2047.7 	-2047.4 	0.985164
2   	56 	100  	-2050.88	-2047.47	-2047.4 	0.239671
2   	57 	100  	-2067.34	-2047.49	-2047.4 	1.00411 
2   	58 	100  	-2082.82	-2047.53	-2047.39	1.72935 
2   	59 	100  	-2143.09	-2047.92	-2047.39	6.19083 
2   	60 	100  	-2073.92	-2047.6 	-2047.39	1.87779 
2   	61 	100  	-2150.76	-2047.8 	-2047.39	5.96287 
2   	62 	100  	-2081.71	-2047.5 	-2047.36	1.5651  
2   	63 	100  	-2066.99	-2047.52	-2046.64	1.31729 
2   	64 	100  	-2329.98	-2048.28	-2046.64	13.2361 
2   	65 	100  	-2062.32	-2047.46	-2046.64	1.04038 
2   	66 	100  	-2053.19	-2047.3 	-2046.64	0.436576
2   	67 	100  	-2071.89	-2047.19	-2046.64	1.20396 
2   	68 	100  	-2072.86	-2046.99	-2046.64	1.50646 
2   	69 	100  	-2110.89	-2047.04	-2046.64	4.2419  
2   	70 	100  	-2076.07	-2046.84	-2046.64	2.12549 
2   	71 	100  	-2609.59	-2048.17	-2046.64	25.9808 
2   	72 	100  	-2062.75	-2046.73	-2046.64	0.934115
2   	73 	100  	-2068.68	-2046.71	-2046.64	1.04785 
2   	74 	100  	-2056.75	-2046.68	-2046.64	0.480503
2   	75 	100  	-2058.5 	-2046.69	-2046.64	0.688324
2   	76 	100  	-2068.05	-2046.75	-2046.64	1.36038 
2   	77 	100  	-2103.63	-2047.12	-2046.64	4.50441 
2   	78 	100  	-2083.44	-2046.82	-2046.64	2.16396 
2   	79 	100  	-2065.63	-2046.76	-2046.64	1.18892 
2   	80 	100  	-2193.08	-2047.28	-2046.64	7.1003  
2   	81 	100  	-2067.42	-2046.74	-2046.64	1.11382 
2   	82 	100  	-2064.18	-2046.73	-2046.64	1.07785 
2   	83 	100  	-2062.29	-2046.68	-2046.58	0.711671
2   	84 	100  	-2050.28	-2046.65	-2046.58	0.162426
2   	85 	100  	-2097.75	-2046.99	-2046.54	3.39565 
2   	86 	100  	-2052.21	-2046.66	-2046.54	0.355377
2   	87 	100  	-2074.34	-2046.83	-2046.54	2.15427 
2   	88 	100  	-2109.1 	-2046.88	-2046.54	3.43552 
2   	89 	100  	-2069.09	-2046.73	-2046.54	1.60697 
2   	90 	100  	-2057.7 	-2046.68	-2046.54	0.87446 
2   	91 	100  	-2065.12	-2046.72	-2046.54	1.14536 
2   	92 	100  	-2063.68	-2046.67	-2046.54	1.02743 
2   	93 	100  	-2097.15	-2046.95	-2045.92	3.39893 
2   	94 	100  	-2088.07	-2046.92	-2045.92	3.47186 
2   	95 	100  	-2061.19	-2046.64	-2045.41	0.911457
2   	96 	100  	-2078.48	-2046.69	-2045.41	1.82916 
2   	97 	100  	-2090.09	-2046.77	-2045.41	2.92478 
2   	98 	100  	-2058.86	-2046.36	-2045.41	0.750398
2   	99 	100  	-2075.73	-2046.25	-2045.01	1.74497 
rank	gen	depth	min     	avg     	max     	std    
2   	0  	100  	-11078.6	-2421.63	-2107.99	663.323
2   	1  	100  	-4434.47	-2279.14	-2107.99	226.316
2   	2  	100  	-5117.92	-2236.05	-2107.99	224.181
2   	3  	100  	-4771.29	-2198.37	-2102.31	154.962
2   	4  	100  	-4296.28	-2183.04	-2097.58	160.953
2   	5  	100  	-3506.58	-2162.67	-2086.12	125.204
2   	6  	100  	-11160.1	-2169.56	-2084.16	458.678
2   	7  	100  	-3948.6 	-2139.79	-2077.27	123.434
2   	8  	100  	-3962.12	-2138.22	-2075.81	147.58 
2   	9  	100  	-7095.41	-2143.18	-2072.97	275.097
2   	10 	100  	-3695.51	-2117.34	-2070.89	121.301
2   	11 	100  	-2986.43	-2109.04	-2069.44	95.6096
2   	12 	100  	-3828.02	-2106.15	-2066.13	129.797
2   	13 	100  	-4119.78	-2104.2 	-2065.71	125.561
2   	14 	100  	-4488.96	-2092.07	-2063.93	114.48 
2   	15 	100  	-6723.66	-2113.4 	-2058.83	265.871
2   	16 	100  	-5602.21	-2103.33	-2058.83	194.542
2   	17 	100  	-3199.9 	-2090.72	-2058.59	86.142 
2   	18 	100  	-6162.27	-2116.33	-2058.13	327.159
2   	19 	100  	-3131.64	-2083.54	-2055.61	71.9374
2   	20 	100  	-3650.12	-2094.81	-2055.61	136.411
2   	21 	100  	-2338.57	-2073.7 	-2055.61	30.6588
2   	22 	100  	-2691.95	-2076.29	-2055.08	51.309 
2   	23 	100  	-5392.56	-2089.99	-2050.92	178.554
2   	24 	100  	-4218.32	-2079.76	-2050.92	118.64 
2   	25 	100  	-2796.98	-2075.75	-2050.92	63.6769
2   	26 	100  	-3380.99	-2075.5 	-2050.92	88.6414
2   	27 	100  	-5533.02	-2090.65	-2050.5 	209.12 
2   	28 	100  	-7456.56	-2087.42	-2049.82	280.328
2   	29 	100  	-2809.22	-2068.26	-2049.35	56.9039
2   	30 	100  	-2708.66	-2068.3 	-2048.73	60.355 
2   	31 	100  	-4469.48	-2071.15	-2048.65	127.856
2   	32 	100  	-2576.4 	-2065.16	-2047.82	44.5249
2   	33 	100  	-3380.76	-2069.82	-2047.55	91.2712
2   	34 	100  	-3459.83	-2074.17	-2046.04	100.513
2   	35 	100  	-2998.67	-2071.47	-2044.93	80.8476
2   	36 	100  	-6112.21	-2077.35	-2044.93	250.683
2   	37 	100  	-5694.64	-2083.44	-2044.93	220.658
2   	38 	100  	-3033.7 	-2064.63	-2044.93	66.4163
2   	39 	100  	-3164.6 	-2064.42	-2044.91	75.2836
2   	40 	100  	-2558.06	-2060.53	-2044.21	49.7695
2   	41 	100  	-2336.33	-2058.43	-2044.21	34.0438
2   	42 	100  	-5101.27	-2071.86	-2044.08	161.533
2   	43 	100  	-2580.21	-2058.36	-2043.69	50.186 
2   	44 	100  	-4175.23	-2065.1 	-2042.67	139.291
2   	45 	100  	-2555.36	-2056.53	-2042.67	38.5735
2   	46 	100  	-3122.08	-2060.29	-2042.6 	68.4177
2   	47 	100  	-2889.69	-2059.99	-2042.6 	60.6288
2   	48 	100  	-2938.86	-2060.47	-2042.6 	67.1794
2   	49 	100  	-2446.41	-2056.82	-2042.6 	39.3694
2   	50 	100  	-2279.23	-2052.29	-2042.6 	24.7228
2   	51 	100  	-2791.74	-2055.73	-2042.14	46.0526
2   	52 	100  	-2636.36	-2056.65	-2041.89	48.8034
2   	53 	100  	-2350.76	-2051.36	-2041.85	27.3289
2   	54 	100  	-2384.45	-2052.71	-2041.2 	31.0511
2   	55 	100  	-2848.46	-2056.75	-2041.2 	51.2254
