rank	gen	depth	min     	avg     	max     	std     
8   	0  	100  	-1863.96	-1652.28	-1611.29	35.075  
8   	1  	100  	-1711.98	-1630.76	-1606.21	12.7125 
8   	2  	100  	-1676.21	-1622.45	-1606.21	7.68669 
8   	3  	100  	-1683.42	-1616.96	-1606.21	5.57163 
8   	4  	100  	-1654.96	-1613.82	-1606.21	4.59474 
8   	5  	100  	-1632.66	-1611.42	-1606.02	2.81455 
8   	6  	100  	-1639.91	-1609.85	-1605.67	2.77487 
8   	7  	100  	-1634.46	-1608.48	-1604.97	2.14175 
8   	8  	100  	-1617.68	-1607.33	-1604.97	1.26811 
8   	9  	100  	-1656.34	-1606.85	-1604.32	2.89223 
8   	10 	100  	-1634.57	-1606.26	-1604.32	1.56445 
8   	11 	100  	-1654.65	-1606.05	-1603.74	2.84125 
8   	12 	100  	-1631.3 	-1605.51	-1603.74	1.34287 
8   	13 	100  	-1641.67	-1605.32	-1603.62	2.25989 
8   	14 	100  	-1750.22	-1605.43	-1603.57	7.78015 
8   	15 	100  	-1615.62	-1604.57	-1603.57	0.858397
8   	16 	100  	-1763.58	-1604.97	-1603.54	8.20137 
8   	17 	100  	-1612.82	-1604.13	-1603.54	0.778319
8   	18 	100  	-1612.53	-1603.94	-1603.54	0.814055
8   	19 	100  	-1620.77	-1603.85	-1603.54	1.50454 
8   	20 	100  	-1633.57	-1603.79	-1603.54	2.12564 
8   	21 	100  	-1624.98	-1603.65	-1603.54	1.0148  
8   	22 	100  	-1653.04	-1603.8 	-1603.54	2.36069 
8   	23 	100  	-1612.72	-1603.64	-1603.54	0.698457
8   	24 	100  	-1620.26	-1603.63	-1603.54	0.84381 
8   	25 	100  	-1613.59	-1603.64	-1603.54	0.799401
8   	26 	100  	-1610.34	-1603.59	-1603.54	0.43411 
8   	27 	100  	-1627.6 	-1603.69	-1603.54	1.26202 
8   	28 	100  	-1624.7 	-1603.68	-1603.54	1.3232  
8   	29 	100  	-1612.02	-1603.6 	-1603.54	0.559712
8   	30 	100  	-1626.14	-1603.7 	-1603.54	1.42833 
8   	31 	100  	-1617.27	-1603.66	-1603.54	0.982914
8   	32 	100  	-1609.64	-1603.61	-1603.54	0.557036
8   	33 	100  	-1622.04	-1603.67	-1603.54	1.09407 
8   	34 	100  	-1636.53	-1603.73	-1603.54	1.90875 
8   	35 	100  	-1612.5 	-1603.59	-1603.54	0.503091
8   	36 	100  	-1613.84	-1603.67	-1603.54	0.889531
8   	37 	100  	-1616.09	-1603.6 	-1603.54	0.622409
8   	38 	100  	-1611.44	-1603.6 	-1603.54	0.511678
