1,0.030612244897959183
2,0.6632653061224489
3,0.05102040816326531
4,0.29591836734693877
5,0.9285714285714286
6,0.9693877551020408
7,0.11224489795918367
8,0.09183673469387756
9,0.45918367346938777
10,0.1326530612244898
11,0.3163265306122449
12,0.7244897959183674
13,0.19387755102040816
14,0.8877551020408163
15,0.21428571428571427
16,0.8061224489795918
17,0.7857142857142857
18,0.37755102040816324
19,0.23469387755102042
20,0.826530612244898
21,0.07142857142857142
22,0.47959183673469385
23,0.9081632653061225
24,0.3979591836734694
25,0.01020408163265306
26,0.8673469387755102
27,0.8469387755102041
28,0.7448979591836735
29,0.5612244897959183
30,0.6020408163265306
31,0.6224489795918368
32,0.6836734693877551
33,0.41836734693877553
34,0.6428571428571429
35,0.9897959183673469
36,0.5816326530612245
37,0.5408163265306123
38,0.15306122448979592
39,0.5
40,0.4387755102040816
41,0.25510204081632654
42,0.5204081632653061
43,0.336734693877551
44,0.2755102040816326
45,0.9489795918367347
46,0.35714285714285715
47,0.7040816326530612
48,0.7653061224489796
49,0.17346938775510204
