ngen	time   	min     	avg     	max     	std    
0   	8.0824 	-713.506	-634.116	-576.45 	24.5568
1   	11.0663	-723.512	-620.982	-567.779	22.6498
2   	13.7431	-693.826	-619.285	-567.779	22.6051
3   	16.3028	-697.953	-612.865	-567.779	23.6842
4   	19.0981	-679.427	-607.794	-558.618	25.7066
5   	21.8007	-723.683	-631.952	-558.618	32.7197
6   	24.5399	-725.696	-635.123	-558.618	29.1336
7   	27.208 	-749.285	-639.355	-558.618	33.5841
8   	30.1601	-741.823	-638.249	-558.618	29.3676
9   	32.8528	-753.341	-647.685	-558.618	32.4897
10  	35.5431	-723.703	-637.779	-558.618	30.8874
11  	38.3616	-759.268	-639.994	-558.618	37.5557
12  	41.0774	-752.626	-642.573	-558.618	35.1663
13  	43.6645	-750.749	-649.512	-558.618	38.0669
14  	46.3014	-710.513	-646.264	-558.618	29.2144
15  	48.9749	-751.833	-666.284	-558.618	41.213 
16  	51.5873	-749.217	-664.253	-558.618	35.9494
17  	54.1953	-738.863	-652.301	-558.618	31.7171
18  	56.7562	-741.35 	-654.358	-558.618	30.1409
19  	59.3791	-766.901	-650.2  	-558.618	31.1766
20  	62.178 	-761.388	-655.311	-558.618	29.7655
21  	64.8853	-758.845	-660.1  	-558.618	28.0126
22  	67.6382	-726.771	-662.497	-558.618	27.528 
23  	70.3351	-735.433	-643.315	-558.618	27.3328
24  	73.0383	-738.521	-647.304	-558.618	32.079 
25  	75.6786	-725.54 	-634.57 	-558.618	25.8535
26  	78.4201	-771.273	-647.566	-558.618	35.1337
27  	81.3617	-720.91 	-676.957	-558.618	24.7303
28  	84.1945	-768.254	-701.079	-558.618	27.3975
29  	86.9474	-744.82 	-653.74 	-558.618	30.8416
30  	89.434 	-716.404	-645.931	-558.618	22.575 
31  	92.2066	-742.83 	-655.619	-558.618	35.2299
32  	94.8035	-772.655	-691.817	-558.618	34.572 
33  	97.5986	-760.638	-673.467	-558.618	24.9413
34  	100.504	-749.989	-668.8  	-558.618	33.1703
35  	103.15 	-741.233	-649.284	-558.618	30.496 
36  	106.035	-711.48 	-641.126	-558.618	21.6687
37  	108.921	-732.985	-669.46 	-558.618	20.7236
38  	111.748	-722.555	-645.059	-558.618	26.9297
39  	114.445	-720.951	-657.295	-558.618	31.0553
40  	117.208	-734.348	-658.195	-558.618	24.8961
41  	119.942	-685.478	-639.381	-558.618	18.8994
42  	122.808	-760.683	-675.626	-558.618	34.6214
43  	125.528	-698.63 	-617.076	-558.618	19.6879
44  	128.28 	-704.777	-651.578	-558.618	26.6085
45  	130.997	-685.339	-623.477	-558.618	15.8946
46  	133.495	-744.569	-649.513	-558.618	29.5624
47  	136.3  	-770.785	-689.129	-558.618	36.7235
48  	139.098	-716.692	-643.756	-558.618	19.9971
49  	141.798	-754.058	-673.49 	-558.618	30.531 
50  	144.506	-714.335	-647.243	-558.618	14.1073
51  	147.303	-705.248	-661.754	-558.618	17.1679
52  	150.096	-732.585	-664.379	-558.618	20.6378
53  	152.646	-720.795	-629.74 	-558.618	14.1906
54  	155.18 	-698.631	-649.955	-558.618	19.7031
55  	157.836	-739.561	-685.774	-558.618	23.6692
56  	160.353	-698.108	-627.264	-558.618	24.5076
57  	163.04 	-660.629	-620.562	-558.618	12.1311
58  	165.873	-699.951	-647.375	-558.618	16.234 
59  	168.79 	-711.693	-684.825	-558.618	17.0981
60  	171.512	-722.106	-675.569	-558.618	17.7047
61  	174.152	-696.814	-656.536	-558.618	10.5249
62  	177.076	-703.693	-645.773	-558.618	13.2832
63  	179.787	-707.646	-650.121	-558.618	12.5244
64  	182.628	-709.431	-628.302	-558.618	16.1826
65  	185.193	-712.268	-670.523	-558.618	24.7767
66  	187.911	-703.728	-643.737	-558.618	19.5291
67  	190.466	-722.37 	-686.862	-558.618	26.066 
68  	193.304	-758.5  	-699.26 	-558.618	37.523 
69  	195.972	-731.919	-672.254	-558.618	12.008 
70  	198.563	-788.391	-736.983	-558.618	27.7692
71  	201.342	-744.307	-643.319	-558.618	25.4507
72  	204.146	-716.605	-680.057	-558.618	24.1023
73  	206.712	-695.04 	-620.705	-558.618	19.5706
74  	209.442	-724.697	-634.806	-558.618	17.7962
75  	212.24 	-706.003	-654.872	-558.618	22.0583
76  	214.989	-703.493	-649.557	-558.618	20.1737
77  	217.651	-695.041	-632.456	-558.618	10.842 
78  	220.459	-661.184	-603.896	-558.618	12.1346
79  	223.261	-675.433	-648.792	-558.618	18.0178
80  	226.017	-709.586	-698.139	-558.618	23.7062
81  	228.685	-706.935	-617.918	-558.618	19.9501
82  	231.256	-696.55 	-669.91 	-558.618	23.787 
83  	233.789	-685.901	-653.493	-558.618	10.0865
84  	236.656	-689.17 	-650.356	-558.618	10.1637
85  	239.35 	-715.204	-679.678	-558.618	28.3756
86  	241.988	-687.188	-630.54 	-558.618	22.1389
87  	244.853	-780.011	-681.431	-558.618	28.5131
88  	247.415	-722.82 	-674.488	-558.618	21.1705
89  	250.017	-688.467	-629.103	-558.618	22.8707
90  	252.741	-727.756	-673.346	-558.618	27.3414
91  	255.476	-699.018	-624.985	-558.618	19.3396
92  	258.202	-683.895	-631.037	-558.618	14.7191
93  	261.064	-683.111	-619.866	-558.618	12.8766
94  	263.897	-727.458	-687.624	-558.618	27.909 
95  	266.804	-704.976	-629.211	-558.618	21.9539
96  	269.696	-671.841	-645.155	-558.618	15.2226
97  	272.327	-706.93 	-656.29 	-558.618	22.2336
98  	275.114	-696.508	-637.745	-558.618	26.0183
99  	277.895	-681.942	-623.913	-558.618	15.8266
ngen	time   	min     	avg     	max     	std    
0   	8.32447	-723.287	-631.668	-569.482	26.0256
1   	11.1767	-706.354	-625.011	-569.482	23.5079
2   	13.8944	-723.463	-621.241	-561.189	24.7621
3   	16.55  	-715.219	-622.113	-554.799	28.8686
4   	19.2536	-711.347	-622.117	-554.799	25.5636
5   	22.1519	-718.114	-631.498	-554.799	30.1542
6   	25.0915	-696.72 	-621.512	-554.799	25.6933
7   	27.8411	-738.236	-622.419	-554.799	29.5964
8   	30.4462	-744.51 	-634.58 	-554.799	32.4227
9   	33.2952	-759.225	-644.021	-554.799	43.082 
10  	36.2378	-788.985	-631.226	-554.799	41.6115
11  	38.8922	-715.692	-641.929	-554.799	25.8191
12  	41.7974	-744.832	-658.881	-554.799	37.2997
13  	44.571 	-729.875	-644.234	-554.799	29.3228
14  	47.2059	-773.199	-662.434	-554.799	34.1313
15  	49.7962	-720.454	-644.007	-554.799	27.7455
16  	52.523 	-715.113	-635.689	-554.799	28.6065
17  	55.3288	-744.174	-653.817	-554.799	33.4961
18  	58.094 	-743.986	-661.946	-554.799	33.4193
19  	61.0359	-749.881	-664.482	-554.799	31.5344
20  	63.7506	-769.776	-665.309	-554.799	34.4976
21  	66.4501	-756.993	-646.829	-549.535	39.2165
22  	69.3375	-729.198	-651.322	-549.535	31.1655
23  	72.0294	-779.603	-665.647	-549.535	40.7075
24  	74.7781	-733.02 	-656.272	-549.535	25.3468
25  	77.7391	-741.648	-648.933	-549.535	33.2964
26  	80.4007	-765.429	-658.458	-549.535	31.3587
27  	83.3239	-763.824	-654.454	-549.535	37.2138
28  	86.2272	-757.752	-662.959	-549.535	35.324 
29  	88.8032	-723.581	-637.352	-549.535	26.9293
30  	91.441 	-776.764	-675.487	-549.535	42.0585
31  	94.0279	-743.713	-650.955	-549.535	28.0968
32  	96.6559	-749.714	-653.808	-549.535	26.3935
33  	99.4609	-749.137	-655.266	-549.535	30.9173
34  	102.036	-743.506	-675.337	-549.535	33.3864
35  	104.592	-728.928	-650.479	-549.535	27.5175
36  	107.21 	-747.18 	-664.083	-549.535	31.0896
37  	109.967	-766.367	-662.336	-549.535	26.3158
38  	112.552	-719.821	-657.159	-549.535	21.1465
39  	115.407	-702.398	-610.037	-549.535	27.1066
40  	118.013	-761.397	-666.275	-549.535	39.0597
41  	120.741	-725.112	-646.165	-549.535	19.8148
42  	123.311	-727.779	-636.999	-549.535	23.8188
43  	125.975	-707.634	-649.421	-549.535	24.3581
44  	128.599	-701.007	-668.443	-549.535	17.8501
45  	131.559	-723.705	-672.303	-549.535	15.2334
46  	134.073	-711.742	-646.598	-549.535	17.3666
47  	136.711	-763.578	-692.395	-549.535	37.9719
48  	139.517	-735.072	-698.917	-549.535	25.3521
49  	142.25 	-717.785	-631.5  	-549.535	28.0269
50  	144.959	-682.755	-627.187	-549.535	19.9113
51  	147.708	-717.457	-650.923	-549.535	28.9845
52  	150.374	-729.312	-677.616	-549.535	20.2752
53  	153.007	-742.266	-679.176	-549.535	41.9459
54  	155.496	-726.199	-638.049	-549.535	20.284 
55  	158.217	-711.679	-645.941	-549.535	23.99  
56  	160.852	-703.018	-654.661	-549.535	19.5777
57  	163.584	-738.395	-681.965	-549.535	24.7273
58  	166.264	-701.89 	-624.204	-549.535	25.2856
59  	169.229	-742.584	-661.46 	-549.535	33.2166
60  	172.006	-689.525	-644.797	-549.535	14.3608
61  	174.638	-746.024	-694.442	-549.535	26.6542
62  	177.534	-733.897	-649.014	-549.535	20.5935
63  	180.344	-763.904	-704.63 	-549.535	37.1938
64  	182.999	-757.855	-671.971	-549.535	28.7408
65  	185.753	-742.357	-663.64 	-549.535	38.4107
66  	188.394	-718.191	-645.301	-549.535	21.9441
67  	191.155	-729.407	-624.982	-549.535	27.4306
68  	193.768	-691.042	-626.908	-549.535	16.3499
69  	196.575	-770.097	-698.134	-549.535	33.4948
70  	199.343	-745.237	-688.617	-549.535	26.335 
71  	202.175	-704.267	-614.958	-549.535	26.2204
72  	204.938	-684.808	-642.73 	-549.535	19.2902
73  	207.675	-694.656	-657.767	-549.535	17.4638
74  	210.521	-684.292	-626.478	-549.535	14.8698
75  	213.112	-718.843	-634.389	-549.535	12.9402
76  	215.87 	-717.982	-670.727	-549.535	26.3526
77  	218.527	-715.448	-653.178	-549.535	13.3727
78  	221.203	-748.686	-706.69 	-549.535	26.4884
79  	223.888	-721.966	-630.924	-549.535	21.391 
80  	226.559	-697.73 	-669.366	-549.535	19.8851
81  	229.149	-732.842	-652.65 	-549.535	21.3534
82  	231.824	-714.832	-662.781	-549.535	20.1606
83  	234.468	-670.231	-585.747	-549.535	26.6413
84  	237.038	-709.696	-668.325	-549.535	34.931 
85  	239.745	-693.961	-637.375	-549.535	20.4154
86  	242.678	-676.829	-640.069	-549.535	14.8729
87  	245.51 	-679.195	-653.403	-549.535	16.0309
88  	248.172	-674.37 	-650.586	-549.535	11.2004
89  	250.866	-694.249	-662.271	-549.535	9.66159
90  	253.436	-705.525	-638.73 	-549.535	17.4641
91  	256.094	-720.014	-680.011	-549.535	24.2839
92  	258.993	-699.084	-673.091	-549.535	18.5311
93  	261.719	-753.688	-719.405	-549.535	26.4292
94  	264.252	-730.519	-630.321	-549.535	29.5866
95  	266.891	-722.853	-643.85 	-549.535	20.8401
96  	269.568	-667.728	-637.536	-549.535	14.3807
97  	272.247	-699.003	-653.329	-549.535	19.088 
98  	275.026	-674.928	-648.252	-549.535	15.5948
99  	277.764	-738.099	-684.236	-549.535	31.9181
ngen	time   	min     	avg     	max     	std    
0   	8.11501	-705.485	-636.988	-566.786	24.725 
1   	10.7469	-698.928	-623.932	-566.786	21.5284
2   	13.3204	-698.664	-617.589	-565.86 	22.5052
3   	15.9693	-681.213	-611.085	-552.518	20.8497
4   	18.5164	-694.99 	-616.073	-552.518	24.6696
5   	21.2919	-730.637	-629.129	-552.518	30.4873
6   	24.0116	-704.405	-633.295	-552.518	25.9341
7   	26.5841	-719.31 	-630.874	-552.518	23.8713
8   	29.4909	-703.315	-633.167	-552.518	24.3296
9   	32.1197	-717.766	-634.838	-552.518	26.0686
10  	34.7646	-760.397	-645.439	-552.518	33.4835
11  	37.6547	-717.83 	-636.736	-552.518	28.1627
12  	40.5651	-739.98 	-640.965	-552.518	32.2301
13  	43.3211	-739.606	-642.808	-552.518	31.5409
14  	46.1892	-760.915	-659.747	-552.518	35.8437
15  	48.8286	-767.333	-653.085	-552.518	29.0793
16  	51.5955	-722.344	-641.388	-552.518	27.9238
17  	54.4628	-719.093	-644.193	-552.518	27.7587
18  	57.2459	-743.768	-655.966	-552.518	29.7337
19  	60.0466	-764.391	-654.14 	-552.518	32.6816
20  	62.7432	-727.81 	-652.833	-552.518	28.5724
21  	65.7005	-779.456	-681.479	-552.518	35.8265
22  	68.551 	-757.241	-660.819	-552.518	32.742 
23  	71.3114	-740.37 	-661.501	-552.518	32.9661
24  	73.9692	-734.678	-661.485	-552.518	28.6876
25  	76.6895	-722.013	-623.207	-552.518	25.7575
26  	79.3857	-743.403	-646.09 	-552.518	27.4885
27  	82.1321	-705.788	-637.391	-552.518	23.0951
28  	84.793 	-720.138	-639.803	-552.518	25.7966
29  	87.3451	-745.931	-634.364	-552.518	34.8542
30  	89.8619	-757.37 	-655.341	-552.518	33.7928
31  	92.3699	-700.112	-620.737	-552.518	22.8476
32  	95.0577	-765.989	-657.305	-552.518	30.4727
33  	97.6901	-705.151	-648.681	-552.518	23.3629
34  	100.195	-713.077	-645.834	-552.518	25.3338
35  	102.851	-738.145	-663.233	-552.518	32.965 
36  	105.71 	-725.28 	-664.356	-552.518	22.7585
37  	108.42 	-754.112	-659.942	-552.518	25.6576
38  	111.097	-688.811	-636.206	-552.518	23.5364
39  	113.993	-723.53 	-648.656	-552.518	26.6884
40  	116.843	-773.301	-695.191	-552.518	36.2655
41  	119.691	-725.933	-658.043	-552.518	26.3754
42  	122.64 	-728.565	-675.868	-552.518	32.9946
43  	125.236	-724.454	-635.261	-552.518	27.5011
44  	127.794	-727.912	-663.48 	-552.518	26.5389
45  	130.505	-806.907	-648.586	-552.518	36.6479
46  	133.369	-718.073	-626.34 	-552.518	23.3246
47  	136.008	-667.132	-609.119	-552.518	14.8361
48  	138.71 	-713.647	-653.713	-552.518	28.9626
49  	141.624	-773.418	-688.99 	-552.518	32.2695
50  	144.25 	-768.368	-709.358	-552.518	33.745 
51  	147.105	-753.187	-655.396	-552.518	38.3936
52  	149.804	-761.674	-654.452	-552.518	28.991 
53  	152.515	-790.775	-639.464	-552.518	26.9647
54  	155.135	-716.38 	-614.357	-552.518	19.1126
