ngen	time   	min     	avg     	max     	std    
0   	8.09671	-621.211	-570.618	-513.281	17.8201
1   	10.5503	-620.468	-563.507	-506.613	17.6967
2   	13.1556	-617.648	-557.882	-506.613	17.3292
3   	15.7325	-627.879	-565.248	-506.613	22.4826
4   	18.1174	-618.52 	-561.392	-506.613	17.2933
5   	20.9574	-620.584	-563.5  	-506.613	17.9426
6   	23.6603	-621.922	-562.94 	-506.613	19.1917
7   	26.3776	-618.105	-568.096	-506.613	18.7939
8   	29.0351	-624.028	-567.196	-506.613	17.3502
9   	31.7993	-645.106	-572.923	-506.613	22.6717
10  	34.6225	-627.62 	-566.786	-506.613	20.2613
11  	37.2338	-633.332	-574.472	-506.613	22.9427
12  	40.0099	-644.068	-576.323	-506.613	20.7325
13  	42.673 	-626.302	-573.691	-506.613	20.0713
14  	45.3225	-639.638	-573.432	-506.613	23.8937
15  	47.9459	-650.822	-580.021	-506.613	22.5553
16  	50.6769	-638.847	-580.485	-506.613	21.6321
17  	53.3191	-653.744	-597.212	-506.613	22.8127
18  	56.0895	-645.414	-588.652	-506.613	21.8739
19  	58.7657	-641.708	-594.784	-506.613	21.2793
20  	61.4913	-650.678	-595.231	-506.613	19.6919
21  	64.2209	-636.101	-575.871	-506.613	23.3629
22  	66.7815	-641.611	-577.065	-506.613	21.2624
23  	69.1858	-644.968	-590.854	-506.613	24.1427
24  	71.773 	-667.239	-601.72 	-506.613	20.4762
25  	74.4744	-638.261	-591.702	-506.613	19.2406
26  	77.2387	-629.526	-589.656	-506.613	16.2452
27  	79.9081	-641.558	-582.689	-506.613	18.0651
28  	82.5673	-639.147	-564.007	-506.613	17.6247
29  	85.0789	-637.565	-581.263	-506.613	21.4382
30  	87.679 	-631.973	-579.104	-506.613	18.9115
31  	90.4165	-646.417	-593.272	-506.613	24.5186
32  	93.1616	-632.923	-572.36 	-506.613	16.9621
33  	95.766 	-615.844	-570.488	-506.613	17.138 
34  	98.3256	-643.07 	-589.957	-506.613	20.4791
