ngen	time   	min     	avg     	max     	std    
0   	4.20657	-325.273	-290.692	-252.336	11.613 
1   	5.60052	-321.975	-284.982	-252.336	11.2405
2   	6.88501	-308.784	-281.174	-252.336	10.5601
3   	8.3263 	-320.093	-282.503	-248.187	12.3876
4   	9.65083	-326.168	-281.125	-248.187	12.9601
5   	10.9932	-334.964	-284.511	-248.187	13.0321
6   	12.2943	-317.798	-286.405	-248.187	12.0629
7   	13.5682	-328.68 	-290.533	-248.187	13.8541
8   	14.9581	-324.268	-288.22 	-248.187	13.4993
9   	16.3653	-335.494	-290.466	-248.187	14.1203
10  	17.6234	-326.994	-289.425	-248.187	12.7022
11  	19.0535	-324.65 	-290.894	-248.187	11.9812
12  	20.4048	-341.245	-293.728	-248.187	13.49  
13  	21.7737	-332.831	-302.393	-248.187	12.6251
14  	23.0415	-329.245	-297.402	-248.187	11.6894
15  	24.4016	-324.382	-296.367	-248.187	10.0678
16  	25.8072	-333.028	-299.013	-248.187	13.0888
17  	27.1621	-328.467	-294.048	-248.187	13.5857
18  	28.4953	-333.342	-307.756	-248.187	16.367 
19  	29.8421	-345.121	-300.139	-248.187	13.304 
20  	31.2737	-339.43 	-296.417	-248.187	11.339 
21  	32.5959	-331.641	-299.312	-248.187	12.755 
22  	33.8536	-332.581	-296.87 	-248.187	11.8375
23  	35.1961	-323.211	-292.148	-248.187	12.3493
24  	36.6347	-340.672	-309.566	-248.187	13.9493
25  	37.9729	-333.407	-305.607	-248.187	10.6775
26  	39.3308	-327.807	-294.329	-248.187	9.61614
27  	40.7189	-330.744	-297.114	-248.187	12.7976
28  	42.1667	-324.548	-299.499	-248.187	9.99699
29  	43.5649	-314.049	-290.859	-248.187	7.61616
30  	44.8598	-316.427	-287.177	-248.187	8.63037
31  	46.2736	-330.473	-299.554	-248.187	11.0861
32  	47.5876	-332.874	-301.214	-248.187	12.1514
33  	49.0529	-315.778	-288.965	-248.187	12.4164
34  	50.4019	-332.463	-296.799	-248.187	18.0707
35  	51.8286	-329.25 	-310.499	-248.187	14.6753
36  	53.1518	-322.753	-306.637	-248.187	11.4014
37  	54.6001	-327.542	-311.244	-248.187	9.35481
38  	55.919 	-332.27 	-307.465	-248.187	11.4721
39  	57.327 	-318.021	-287.569	-248.187	8.2775 
40  	58.6846	-336.667	-305.95 	-248.187	13.0577
41  	59.9923	-330.127	-302.797	-248.187	9.91222
42  	61.3883	-320.798	-291.3  	-248.187	8.51808
43  	62.7775	-326.17 	-293.46 	-248.187	9.20382
44  	64.0911	-332.474	-295.228	-248.187	12.1292
45  	65.5316	-327.491	-300.425	-248.187	10.5296
46  	66.9122	-316.679	-292.895	-248.187	12.9844
47  	68.1768	-321.5  	-298.201	-248.187	12.7419
48  	69.4749	-338.978	-309.879	-248.187	12.619 
49  	70.7868	-328.882	-297.687	-248.187	9.15844
50  	72.1699	-321.097	-298.349	-248.187	10.1829
51  	73.521 	-317.743	-291.03 	-248.187	10.697 
52  	74.8208	-308.767	-284.647	-248.187	8.17902
53  	76.1978	-336.135	-307.832	-248.187	15.312 
54  	77.6271	-329.113	-298.609	-248.187	12.611 
55  	79.0025	-333.669	-315.219	-248.187	11.2635
56  	80.3574	-326.533	-306.659	-248.187	8.81365
57  	81.7338	-356.907	-311.423	-248.187	9.26153
58  	83.0863	-316.887	-295.123	-248.187	11.9803
59  	84.4091	-316.356	-293.819	-248.187	7.6213 
60  	85.7584	-312.288	-291.793	-248.187	5.41627
61  	87.1078	-324.526	-300.782	-248.187	7.41885
62  	88.4647	-329.789	-314.551	-248.187	9.5655 
63  	89.7759	-325.554	-299.118	-248.187	6.15371
64  	91.0731	-330.268	-312.101	-248.187	8.97957
65  	92.4134	-318.578	-297.315	-248.187	7.6329 
66  	93.7062	-328.41 	-314.833	-248.187	8.9296 
67  	94.9721	-333.056	-317.867	-248.187	9.31452
68  	96.2576	-321.275	-289.257	-248.187	10.2288
69  	97.6273	-307.037	-291.181	-248.187	8.22674
70  	98.9605	-332.248	-307.185	-248.187	10.6199
71  	100.227	-330.149	-316.902	-248.187	11.5183
72  	101.594	-329.028	-296.148	-248.187	11.5338
73  	102.929	-344.563	-318.529	-248.187	14.1534
74  	104.251	-322.648	-295.448	-248.187	8.49549
75  	105.527	-326.994	-299.796	-248.187	14.8762
76  	106.795	-319.968	-300.66 	-248.187	9.12671
77  	108.242	-317.222	-300.353	-248.187	8.29905
78  	109.604	-321.132	-305.159	-248.187	7.33778
79  	110.958	-329.436	-308.639	-248.187	8.64018
80  	112.328	-338.422	-314.34 	-248.187	15.634 
81  	113.604	-338.378	-306.642	-248.187	13.8529
82  	114.918	-314.253	-287.978	-248.187	6.91252
83  	116.252	-321.167	-299.839	-248.187	8.50569
84  	117.67 	-318.248	-299.149	-248.187	7.19735
85  	119.061	-312.617	-293.671	-248.187	7.40277
86  	120.452	-312.359	-305.171	-248.187	7.95853
87  	121.796	-319.92 	-301.94 	-248.187	6.92567
88  	123.164	-305.772	-290.09 	-248.187	6.63536
89  	124.644	-294.971	-273.889	-248.187	9.12266
90  	126.123	-317.492	-285.268	-248.187	7.89659
