ngen	time   	min     	avg     	max     	std    
0   	10.474 	-708.738	-671.027	-630.544	12.4268
1   	13.9146	-703.278	-663.876	-630.544	12.6865
2   	17.5351	-709.689	-659.772	-630.544	11.3973
3   	21.1128	-688.006	-657.402	-630.544	11.5327
4   	24.3649	-700.382	-660.376	-627.009	12.8154
5   	27.8132	-705.171	-662.265	-624.169	12.5464
6   	31.0502	-696.927	-663.282	-624.169	13.684 
7   	34.2106	-709.421	-664.268	-622.547	16.3001
8   	37.6744	-716.442	-665.802	-622.547	14.9216
9   	41.3051	-715.86 	-672.429	-622.547	16.0044
10  	44.7411	-711.538	-671.556	-622.547	14.911 
11  	48.418 	-714.557	-673.839	-622.547	16.369 
12  	51.8941	-724.907	-682.369	-622.547	16.7999
13  	55.5853	-720.869	-677.364	-622.547	16.569 
14  	59.1945	-721.869	-678.739	-622.547	14.5479
15  	62.7348	-717.306	-680.389	-622.547	14.0279
16  	66.105 	-722.335	-684.195	-622.547	15.7433
17  	69.6521	-719.729	-679.923	-622.547	14.3991
18  	73.0884	-709.363	-673.447	-622.547	13.1122
19  	76.3822	-715.042	-675.687	-622.547	13.502 
20  	80.068 	-720.704	-681.127	-622.547	15.5862
21  	83.6256	-732.537	-683.415	-622.547	17.4264
22  	87.4853	-730.569	-688.564	-622.547	17.3096
23  	90.9826	-714.908	-680.192	-622.547	13.2671
24  	94.3224	-728.938	-689.267	-622.547	14.6573
25  	97.9682	-733.161	-683.993	-622.547	17.3667
26  	101.64 	-722.251	-678.431	-622.547	14.1575
27  	104.993	-717.248	-685.032	-622.547	13.2816
28  	108.492	-717.405	-677.876	-622.547	13.5424
29  	112.111	-707.87 	-676.12 	-622.547	13.7263
30  	115.793	-716.138	-676.593	-622.547	13.3217
31  	119.38 	-717.955	-676.653	-622.547	13.6488
32  	123.042	-724.089	-682.924	-622.547	15.2864
33  	126.684	-705.964	-656.59 	-620.954	17.7545
34  	130.036	-709.137	-669.72 	-620.954	16.3208
35  	133.765	-727.71 	-699.703	-620.954	16.1432
36  	137.385	-705.199	-670.601	-620.954	13.6972
37  	140.941	-694.272	-669.599	-620.954	7.70476
38  	144.64 	-711.747	-678.483	-620.954	13.8737
39  	148.301	-688.964	-665.121	-620.954	6.62265
40  	151.973	-699.769	-674.038	-620.954	8.41651
41  	155.369	-716.285	-699.141	-620.954	15.8004
42  	159.096	-710.702	-692.088	-620.954	8.55858
43  	162.657	-697.467	-679.546	-620.954	9.76519
44  	166.233	-697.572	-664.374	-620.954	5.95398
45  	169.77 	-741.183	-718.993	-620.954	20.7421
46  	173.103	-726.091	-674.049	-620.954	14.8729
47  	176.82 	-709.871	-692.296	-620.954	11.0002
48  	180.278	-699.836	-678.847	-620.954	10.1417
49  	183.579	-705.28 	-685.09 	-620.954	9.86817
50  	186.926	-693.517	-657.48 	-620.954	11.4878
51  	190.726	-689.588	-677.863	-620.954	8.60354
52  	194.188	-725.162	-697.22 	-620.954	10.3507
53  	197.523	-721.564	-699.607	-620.954	7.88185
54  	200.764	-700.891	-679.534	-620.954	10.5072
55  	204.452	-690.495	-674.067	-620.954	6.83372
56  	208.035	-705.229	-693.028	-620.954	9.65799
57  	211.354	-697.95 	-683.581	-620.954	6.62765
58  	215.138	-688.145	-673.105	-620.954	5.74645
59  	218.446	-702.661	-693.165	-620.954	8.5055 
60  	221.641	-697.542	-665.761	-620.954	9.76651
61  	225.179	-706.878	-698.765	-620.954	12.4224
62  	228.453	-703.483	-677.676	-620.954	7.88765
63  	231.822	-676.326	-664.105	-620.954	5.08648
64  	235.24 	-686.553	-661.015	-620.954	3.50012
65  	239.075	-701.77 	-683.625	-620.954	7.21833
66  	242.366	-685.765	-651.495	-620.954	9.08622
67  	246.076	-674.081	-659.188	-620.954	5.32719
68  	249.328	-690.428	-679.376	-620.954	9.41913
69  	252.891	-692.293	-689.376	-620.954	8.0599 
70  	256.076	-692.268	-685.907	-620.954	5.06916
71  	259.701	-701.293	-690.822	-620.954	5.79301
72  	263.218	-729.132	-714.445	-620.954	8.65965
73  	266.85 	-718.272	-680.786	-620.954	9.17034
74  	270.167	-679.206	-662.002	-620.954	5.63381
75  	273.609	-684.337	-647.595	-620.954	5.96235
76  	277.105	-696.524	-663.474	-620.954	6.34304
77  	280.988	-679.666	-673.56 	-620.954	4.32502
78  	284.221	-705.333	-679.338	-620.954	5.38391
79  	287.804	-692.067	-689.835	-620.954	6.57261
80  	291.011	-692.067	-666.45 	-620.954	8.25468
81  	294.377	-671.846	-650.931	-620.954	8.58212
82  	297.856	-683.742	-671.701	-620.954	7.95242
83  	301.537	-675.47 	-668.128	-620.954	4.45749
84  	304.95 	-707.656	-697.913	-620.954	11.6371
85  	308.128	-705.81 	-694.29 	-620.954	9.9356 
86  	311.428	-697.559	-670.382	-620.954	7.41931
87  	314.671	-699.92 	-691.868	-620.954	10.3895
88  	318.254	-697.466	-692.96 	-620.954	6.11191
89  	321.598	-709.462	-699.103	-620.954	7.2216 
90  	324.974	-701.834	-684.557	-620.954	9.95473
91  	328.142	-704.379	-687.14 	-620.954	6.60161
92  	331.678	-698.839	-689.814	-620.954	6.15786
93  	334.997	-713.533	-691.902	-620.954	5.463  
94  	338.251	-694.249	-671.553	-620.954	7.79977
95  	341.79 	-677.986	-649.721	-620.954	8.19522
96  	345.432	-690.366	-685.598	-620.954	11.8202
97  	348.811	-689.056	-672.123	-620.954	6.0353 
98  	352.284	-679.012	-670.696	-620.954	4.10255
99  	355.778	-701.802	-691.593	-620.954	9.0863 
ngen	time   	min     	avg     	max     	std    
0   	10.6079	-708.884	-670.111	-638.383	13.2949
1   	14.2823	-709.397	-662.847	-624.637	11.9873
2   	17.7489	-702.313	-661.381	-622.226	14.0207
3   	21.4102	-697.085	-660.575	-622.226	13.186 
4   	24.9505	-698.329	-662.543	-622.226	13.246 
5   	28.5107	-711.373	-666.151	-622.226	15.3456
6   	32.1324	-713.334	-671.821	-622.226	17.595 
7   	35.6983	-716.509	-671.526	-622.226	16.6656
8   	39.5689	-706.595	-666.105	-622.226	14.8885
9   	43.3589	-697.529	-662.175	-621.356	14.5391
10  	46.7588	-710.397	-668.354	-621.356	15.4271
11  	50.1866	-709.018	-671.927	-621.356	13.8538
12  	53.9488	-711.646	-669.952	-621.356	14.6525
13  	57.5247	-706.487	-674.053	-621.356	13.8655
14  	60.847 	-708.812	-670.331	-621.356	13.95  
15  	64.4656	-714.991	-675.609	-621.356	14.6999
16  	67.8966	-724.412	-679.285	-621.356	16.6911
17  	71.2885	-724.203	-680.899	-621.356	14.2272
18  	74.66  	-714.483	-680.263	-621.356	14.1853
19  	77.8078	-728.392	-679.699	-621.356	15.6617
20  	81.3597	-714.668	-670.62 	-621.123	15.5535
21  	85.0806	-720.133	-674.416	-621.123	16.0815
22  	88.6387	-722.288	-673.651	-621.123	14.4295
23  	92.0208	-718.134	-676.887	-621.123	15.4863
24  	95.5356	-715.892	-678.97 	-621.123	13.175 
25  	98.9709	-699.6  	-672.251	-621.123	12.5902
26  	102.513	-705.011	-675.244	-621.123	13.3603
27  	106.255	-718.526	-682.188	-621.123	13.954 
